heuristic;k;n;dataset;c;mean;cost;time in ms;
Random MSM Median: rand:10000;4;14;50words;1.0;[-0.50042, -0.21124, -0.21124, -0.2013, 0.081412, -0.20288, -0.19899, 0.19687, -0.24159, -0.010807, 0.094843, -0.19899, -0.21124, -0.19444];23,240312;57
Random MSM Median: rand:10000;4;14;50words;1.0;[-0.48383, -0.19899, -0.38925, -0.21059, -0.19914, -0.19444, -0.24159, -0.19444, -0.19899, -0.21988, -0.21059, -0.21059, -0.24159, 0.19687];23,236944;57
Random MSM Median: rand:10000;4;14;50words;1.0;[-0.53505, -0.46799, -0.2013, -0.21988, -0.21124, 0.081412, 0.081412, -0.21988, -0.19683, -0.19683, 0.39279, 0.19687, 0.081412, -0.19646];23,582686;57
Random MSM Median: rand:100000;4;14;50words;1.0;[-0.19646, -0.19444, -0.1988, -0.2013, -0.19389, -0.30438, -0.19683, -0.010807, -0.1132, 0.32162, -0.21059, -0.30438, -0.19914, -0.2013];23,055248;573
Random MSM Median: rand:100000;4;14;50words;1.0;[-0.21988, -0.21059, -0.21988, -0.24159, -0.010807, -0.19444, -0.010807, -0.19914, -0.24159, -0.010807, 0.3249, 0.094843, -0.19646, -0.20165];23,134474;583
Random MSM Median: rand:100000;4;14;50words;1.0;[-0.19683, -0.21059, -0.20165, -0.20165, -0.19899, -0.22919, -0.1988, -0.19444, -0.19914, -0.20288, -0.30438, 0.20317, 0.25892, -0.19683];23,161008;580
Random MSM Median: rand:1000000;4;14;50words;1.0;[-0.46799, -0.1988, -0.22919, -0.19683, -0.22919, -0.19683, -0.19914, 0.3249, 0.20317, -0.19914, 0.32162, -0.21059, -0.1988, -0.2013];23,095308;5830
Random MSM Median: rand:1000000;4;14;50words;1.0;[-0.50042, -0.20165, -0.19646, -0.19646, -0.24159, -0.21988, 0.13824, -0.20165, -0.19444, 0.081412, -0.21059, -0.2013, 0.081412, -0.19389];22,988542;5882
Random MSM Median: rand:1000000;4;14;50words;1.0;[-0.38925, -0.20288, -0.19389, -0.20288, -0.20165, -0.2013, -0.20165, 0.19687, -0.19683, -0.24159, -0.19899, -0.30438, -0.19646, -0.19683];22,937948;5889
Random MSM Median: rand:10000;4;14;Adiac;1.0;[-1.2839, -1.2714, -1.2178, -1.3131, -1.2178, -1.2846, -1.2542, -1.3115, -1.2515, -1.2584, -1.1806, -1.2612, -1.1672, -1.0988];3,5935;59
Random MSM Median: rand:10000;4;14;Adiac;1.0;[-1.2714, -1.3193, -1.2629, -1.2584, -1.2819, -1.3193, -1.2584, -1.279, -1.3842, -1.2839, -1.279, -1.1783, -1.069, -1.0377];3,5715;59
Random MSM Median: rand:10000;4;14;Adiac;1.0;[-1.2255, -1.1783, -1.2839, -1.3193, -1.3116, -1.2629, -1.2819, -1.2846, -1.2714, -1.279, -1.1823, -1.1806, -1.1645, -1.1269];3,4035;58
Random MSM Median: rand:100000;4;14;Adiac;1.0;[-1.2515, -1.2612, -1.2839, -1.3131, -1.279, -1.3159, -1.3342, -1.3688, -1.279, -1.2714, -1.1806, -1.2542, -1.1645, -1.069];3,4765;601
Random MSM Median: rand:100000;4;14;Adiac;1.0;[-1.2052, -1.279, -1.3513, -1.2173, -1.3115, -1.3116, -1.2839, -1.2242, -1.2515, -1.1522, -1.1775, -1.1672, -1.1672, -1.0988];3,5371;593
Random MSM Median: rand:100000;4;14;Adiac;1.0;[-1.2222, -1.2629, -1.3115, -1.2584, -1.2629, -1.2819, -1.3235, -1.3533, -1.2584, -1.2452, -1.2022, -1.2542, -1.1823, -1.069];3,4071;594
Random MSM Median: rand:1000000;4;14;Adiac;1.0;[-1.2629, -1.3294, -1.2671, -1.3294, -1.2515, -1.2584, -1.2786, -1.2839, -1.2612, -1.1775, -1.2022, -1.1823, -1.1775, -1.0835];3,2745;5964
Random MSM Median: rand:1000000;4;14;Adiac;1.0;[-1.2515, -1.2839, -1.2786, -1.3193, -1.279, -1.3193, -1.3533, -1.2612, -1.2584, -1.2819, -1.2819, -1.1672, -1.1775, -1.0754];3,3813;6008
Random MSM Median: rand:1000000;4;14;Adiac;1.0;[-1.2819, -1.2584, -1.3533, -1.3115, -1.2452, -1.3116, -1.2819, -1.2839, -1.2584, -1.2819, -1.2178, -1.2016, -1.0835, -1.0988];3,2717;6041
Random MSM Median: rand:10000;4;14;Beef;0.1;[-0.23785, -0.1957, -0.25706, -0.10054, -0.17907, -0.22281, -0.084118, -0.16216, -0.097598, -0.1299, -0.10054, -0.10054, 0.081413, -0.0086983];4,541697;55
Random MSM Median: rand:10000;4;14;Beef;0.1;[-0.25706, -0.070568, -0.23785, -0.27581, -0.17699, -0.18078, -0.14804, -0.30488, -0.14804, -7.0156E-4, -0.036447, -0.043429, -0.073709, 0.018697];4,783122;55
Random MSM Median: rand:10000;4;14;Beef;0.1;[-0.22281, -0.18078, -0.22507, -0.1957, -0.097598, -0.10054, -0.17699, -0.043429, -0.11073, -0.026914, -0.087035, -0.036447, -0.087035, -7.0156E-4];4,617386;55
Random MSM Median: rand:100000;4;14;Beef;0.1;[-0.25706, -0.27717, -0.25706, -0.27173, -0.25706, -0.10054, -0.14804, -0.1299, -0.061753, -0.095368, -0.065608, -0.23327, 0.0054007, 0.081413];4,218176;586
Random MSM Median: rand:100000;4;14;Beef;0.1;[-0.20486, -0.20486, -0.22281, -0.22507, -0.22507, -0.23785, -0.18078, -0.1299, -0.1299, -0.039728, -7.0156E-4, -0.036447, -7.0156E-4, 0.29119];4,252323;561
Random MSM Median: rand:100000;4;14;Beef;0.1;[-0.30311, -0.24862, -0.22507, -0.14804, -0.14543, -0.1957, -0.21345, -0.043429, -0.10054, -0.036447, -0.070568, -0.14543, -0.065608, -0.036447];4,385451;559
Random MSM Median: rand:1000000;4;14;Beef;0.1;[-0.28775, -0.23785, -0.25706, -0.28775, -0.17907, -0.21345, -0.21345, -0.20486, -0.11073, -0.043429, -0.1299, -0.036447, -0.1299, 0.041986];3,99134;5657
Random MSM Median: rand:1000000;4;14;Beef;0.1;[-0.28775, -0.26352, -0.30311, -0.23327, -0.22281, -0.15147, -0.18078, -0.1957, -0.16216, -0.070568, -0.039728, 0.0054007, -0.036447, -0.073709];3,769095;5722
