heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;28;ECG200;1.0;[0.84462, 0.76676, 1.0574, 0.74394, 0.67335, 0.66255, 0.4542, 0.66255, 0.50528, 0.17479, 0.543, 0.543, 0.51507, 0.44068, 0.55571, 0.38882, 0.34313, 0.64794, 0.34313, 0.37732, 0.54777, 0.67795, 0.65685, 0.27716, 0.54777, 0.66442, 0.3264, 0.59474];22,05131;18852;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;28;ECG200;1.0;[0.76676, 0.77949, 1.0846, 0.56568, 0.50308, 0.68716, 0.66255, 0.23761, 0.4542, 0.5461, 0.69408, 0.66442, 0.51507, 0.66442, 0.66442, 0.32551, 0.64794, 0.5356, 0.34313, 0.38882, 0.59881, 0.68908, 0.65685, 0.54265, 0.67795, 0.3264, 0.63063, 0.47395];22,43855;17607;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;28;ECG200;1.0;[0.67335, 0.84462, 0.50308, 0.77949, 0.56568, 0.50528, 0.5461, 0.6077, 0.84972, 0.4542, 0.48578, 0.63112, 0.47499, 0.55923, 0.66442, 0.38882, 0.36957, 0.36957, 0.73207, 0.64794, 0.54777, 0.65685, 0.67795, 0.25126, 0.27716, 0.59474, 0.011532, 0.3264];22,373078;18551;18336,66667;-82289,66667;-81,78%;22,287646;22,12%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;28;ECG200;1.0;[0.84462, 0.77949, -0.10169, 0.67335, 0.082614, 0.23761, 1.199, 0.12321, 0.68716, 0.543, 0.45315, 0.48578, 0.72355, 0.66442, 0.46969, 0.38882, 0.73207, 0.62021, 0.67795, 0.69003, 0.9526, 0.54265, -0.16769, 0.47395, -0.27771];28,819856;109;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;28;ECG200;1.0;[0.96886, 0.56568, 1.0846, 1.0574, 0.063954, 0.50528, 0.66255, 0.6077, 0.50339, 0.63112, 0.45315, 0.48578, 0.44068, 0.55571, 0.64794, 0.37732, 0.32145, 0.90071, 0.67795, 0.68908, 0.59881, 0.54265, 0.011532, -0.27771];28,667462;109;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;28;ECG200;1.0;[0.56568, 1.0846, 0.74394, 0.67335, 0.50528, 0.4542, 0.12321, -0.13771, 0.68387, 0.45315, 0.48578, 0.55923, 0.55571, 0.46969, 0.38882, 0.34313, 0.62021, 0.32551, 0.25126, 0.69003, 0.54265, -0.16769, 0.63063, 0.66442, 0.68632];27,21766;109;109;-100517,3333;-99,89%;28,23499267;54,71%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;28;ECG200;1.0;[0.76676, 1.0846, -0.10169, 0.50308, 0.50528, 0.4542, 0.17479, 0.5461, -0.13771, 0.63112, 0.45315, 0.48578, 0.72355, 0.66442, 0.36957, 0.37732, 0.47011, 0.32145, 0.90071, 0.67795, 0.27057, 0.59881, 0.54777, -0.16769, 0.63063, -0.17649, -0.27771];25,63856;1108;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;28;ECG200;1.0;[0.76676, 0.84462, 1.0846, 1.0574, 0.50528, 0.66255, 0.6077, 0.84972, -0.13771, 0.63112, 0.48578, 0.44068, 0.66442, 0.36957, 0.37732, 0.73207, 0.5356, 0.90071, 0.67795, 0.69003, 0.27716, 0.54265, 0.63063, 0.66442, 0.59474];26,86353;1113;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;28;ECG200;1.0;[0.76676, 0.84462, 0.77949, 0.74394, 0.50528, 0.4542, 0.12321, 0.63112, 0.45315, 0.5328, 0.66442, 0.46969, 0.37732, 0.73207, 0.62021, 0.6063, 0.65685, 0.69003, 0.59881, 0.54265, 0.12095, 0.011532, 0.47395, 0.59474];27,098618;1107;1109,333333;-99517;-98,90%;26,53356933;45,39%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;28;ECG200;1.0;[0.76676, 0.84462, 0.77949, 0.74394, 0.063954, 0.50528, 0.23761, 0.5461, 0.50339, 0.68387, 0.47499, 0.5328, 0.44068, 0.64794, 0.37732, 0.34313, 0.32145, 0.32551, 0.25126, 0.27057, 0.27716, 0.54777, 0.58181, 0.011532, 0.47395, 0.59474];25,125806;11089;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;28;ECG200;1.0;[0.96886, 0.56568, 1.0846, 0.67335, 0.66255, 0.6077, 0.12321, 0.63112, 0.69408, 0.51507, 0.44068, 0.66442, 0.64794, 0.37732, 0.47011, 0.32145, 0.6063, 0.65685, 0.68908, 0.59881, 0.54777, 0.58181, 0.3264, 0.47395, 0.68632];25,44597;11082;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.66255, 1.199, 0.84972, 0.68716, 0.69408, 0.51507, 0.44068, 0.66442, 0.36957, 0.37732, 0.34313, 0.5356, 0.67795, 0.68908, 0.59881, 0.54777, 0.12095, 0.3264, 0.47395];24,97484;11095;11088,66667;-89537,66667;-88,98%;25,18220533;37,98%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;28;ECG200;1.0;[0.96886, 0.56568, 0.77949, 0.67335, 0.4542, 0.6077, 0.5461, 0.68716, 0.63112, 0.69408, 0.53915, 0.36957, 0.47011, 0.6063, 0.65685, 0.69003, 0.27716, 0.63063, -0.17649];38,523102;84;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;28;ECG200;1.0;[0.84462, 1.0574, 0.67335, 0.50528, 0.66255, 0.84972, 0.50339, 0.63112, 0.69408, 0.5328, 0.44068, 0.64794, 0.37732, 0.32551, 0.67795, 0.27057, 0.27716, 0.63063, 0.47395];38,357382;83;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;28;ECG200;1.0;[0.84462, 1.0574, 0.50308, 0.082614, 0.4542, 1.199, 0.68716, 0.543, 0.44068, 0.53915, 0.64794, 0.37732, 0.62021, 0.32551, 0.65685, 0.69003, 0.54777, 0.3264, 0.47395, 0.59474];37,41938;85;84;-100542,3333;-99,92%;38,09995467;108,77%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;28;ECG200;1.0;[0.96886, 0.56568, 1.0846, -0.10169, 0.66255, 0.5461, 0.543, 0.45315, 0.5328, 0.55571, 0.46969, 0.37732, 0.34313, 0.90071, 0.67795, 0.68908, 0.27716, 0.15517, -0.16769, 0.011532, 0.68632];36,099586;837;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;28;ECG200;1.0;[0.96886, 1.0846, 0.74394, 0.67335, 0.23761, 0.6077, 0.5461, 0.50339, 0.543, 0.47499, 0.51507, 0.53915, 0.36957, 0.75705, 0.47011, 0.32145, 0.6063, 0.69003, 0.12095, -0.17649, 0.68632];35,31573;853;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;28;ECG200;1.0;[0.76676, 0.84462, 0.74394, 0.50308, 0.66255, 0.6077, 0.12321, 0.68716, 0.68387, 0.69408, 0.5328, 0.44068, 0.66442, 0.46969, 0.73207, 0.62021, 0.65685, 0.27057, 0.59881, 0.12095, 0.47395, 0.68632];31,342208;841;843,6666667;-99782,66667;-99,16%;34,252508;87,68%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;28;ECG200;1.0;[0.76676, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.17479, 0.68716, 0.47499, 0.55923, 0.53915, 0.64794, 0.38882, 0.47011, 0.5356, 0.6063, 0.67795, 0.27057, 0.27716, 0.15517, 0.011532, -0.17649];32,234476;8487;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;28;ECG200;1.0;[0.76676, 0.77949, -0.10169, 0.67335, 0.95329, 0.66255, 0.6077, 0.84972, -0.13771, 0.69408, 0.72355, 0.66442, 0.64794, 0.37732, 0.34313, 0.62021, 0.90071, 0.67795, 0.27057, 0.59881, 0.54265, 0.12095, 0.66442, 0.68632];29,902128;8552;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;28;ECG200;1.0;[0.96886, 0.84462, 0.77949, 0.74394, 0.063954, 0.6077, 0.84972, -0.13771, 0.68387, 0.69408, 0.48578, 0.55923, 0.66442, 0.64794, 0.37732, 0.32145, 0.6063, 0.68908, 0.54265, 0.12095, 0.63063, 0.68632];32,550806;8516;8518,333333;-92108;-91,53%;31,56247;72,94%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;28;ECG200;1.0;[0.56568, 1.0574, 0.50308, 0.50528, 0.66255, 0.17479, 0.84972, 0.68387, 0.47499, 0.64794, 0.38882, 0.65685, 0.27057, 0.27716, 0.54777, 0.58181, 0.3264];43,757522;69;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;28;ECG200;1.0;[-0.68592, 0.84462, 0.063954, 0.95329, 0.4542, 0.6077, 0.5461, 0.68716, 0.51507, 0.66442, 0.37732, 0.47011, 0.32551, 0.25126, 0.27057, 0.54777, 0.58181, -0.17649, -0.27771];42,39188;68;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;28;ECG200;1.0;[0.77949, 0.50528, 0.23761, 1.199, 0.12321, 0.68387, 0.69408, 0.51507, 0.55923, 0.53915, 0.64794, 0.75705, 0.47011, 0.32551, 0.25126, 0.69003, 0.12095, 0.59474];42,945376;68;68,33333333;-100558;-99,93%;43,03159267;135,79%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;28;ECG200;1.0;[0.76676, 0.84462, 0.67335, 0.50528, 0.66255, 0.17479, 0.68716, 0.68387, 0.45315, 0.55571, 0.38882, 0.34313, 0.6063, 0.27057, 0.59881, 0.3264, 0.66442, 0.59474];40,480962;689;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;28;ECG200;1.0;[0.96886, 0.56568, 0.77949, 0.50308, 0.5461, 0.45315, 0.5328, 0.55923, 0.53915, 0.64794, 0.75705, 0.47011, 0.6063, 0.67795, 0.68908, 0.12095, 0.63063, 0.59474];41,063612;700;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;28;ECG200;1.0;[0.77949, -0.10169, 0.67335, 0.17479, 0.68716, 0.63112, 0.45315, 0.51507, 0.55923, 0.55571, 0.64794, 0.38882, 0.34313, 0.32145, 0.6063, 0.65685, 0.59881, 0.15517, 0.59474];39,843546;696;695;-99931,33333;-99,31%;40,46270667;121,71%;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;28;ECG200;1.0;[-0.68592, 0.77949, 0.74394, 0.50528, 0.6077, 0.5461, -0.13771, 0.69408, 0.5328, 0.66442, 0.46969, 0.75705, 0.6063, 0.25126, 0.27057, 0.9526, 0.54777, 0.58181, 0.63063, 0.68632];38,892032;6975;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;28;ECG200;1.0;[0.96886, 1.0846, 0.67335, 0.50528, 0.66255, 0.6077, 0.68716, 0.63112, 0.47499, 0.55923, 0.66442, 0.46969, 0.37732, 0.73207, 0.62021, 0.32551, 0.25126, 0.69003, 0.9526, 0.63063, 0.59474];34,013292;7023;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;28;ECG200;1.0;[-0.10169, 0.50308, 0.95329, 0.66255, 0.6077, 0.12321, 0.50339, 0.69408, 0.48578, 0.53915, 0.46969, 0.37732, 0.73207, 0.67795, 0.69003, 0.59881, 0.54777, 0.63063, 0.59474];39,236232;7008;7002;-93624,33333;-93,04%;37,38051867;104,82%;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;28;ECG200;1.0;[0.77949, 0.67335, 0.95329, 0.23761, 0.5461, 0.50339, 0.543, 0.47499, 0.72355, 0.55571, 0.73207, 0.32145, 0.90071, 0.54777, -0.16769, -0.27771];48,205302;58;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;28;ECG200;1.0;[0.84462, -0.51272, -0.10169, 0.50528, 0.4542, 0.17479, 0.84972, 0.47499, 0.48578, 0.53915, 0.36957, 0.32551, 0.65685, 0.69003, 0.12095, 0.66442];50,180746;58;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;28;ECG200;1.0;[0.84462, 1.0846, 0.50308, 0.95329, 0.17479, 0.5461, 0.69408, 0.48578, 0.55571, 0.46969, 0.38882, 0.32145, 0.67795, 0.59881, -0.17649];49,348702;58;58;-100568,3333;-99,94%;49,24491667;169,83%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;28;ECG200;1.0;[0.76676, 0.74394, 0.12321, 0.50339, 0.63112, 0.5328, 0.53915, 0.46969, 0.38882, 0.5356, 0.6063, 0.68908, 0.27716, 0.15517, 0.58181, -0.27771];47,320118;586;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;28;ECG200;1.0;[0.76676, 0.56568, -0.10169, 0.67335, 0.66255, 0.17479, 0.50339, 0.47499, 0.51507, 0.44068, 0.53915, 0.37732, 0.90071, 0.27057, 0.59881, 0.54265, 0.68632];44,614192;592;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;28;ECG200;1.0;[-0.66794, 1.0846, 0.74394, 0.67335, 0.6077, 0.12321, 0.50339, 0.68387, 0.69408, 0.55923, 0.64794, 0.75705, 0.62021, 0.90071, -0.16769, 0.3264, 0.66442, 0.59474];45,065358;586;588;-100038,3333;-99,42%;45,666556;150,23%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;28;ECG200;1.0;[0.76676, 0.77949, 1.0574, 0.67335, 0.4542, 0.17479, 0.63112, 0.51507, 0.66442, 0.75705, 0.47011, 0.32145, 0.32551, 0.69003, 0.59881, 0.58181, 0.3264, -0.17649];41,798472;5980;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;28;ECG200;1.0;[0.76676, 1.0846, 0.082614, 0.23761, 0.17479, 0.68387, 0.64794, 0.38882, 0.34313, 0.32145, 0.32551, 0.65685, 0.59881, 0.54777, -0.16769, 0.3264, 0.47395, 0.59474];43,954176;5988;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;28;ECG200;1.0;[0.96886, 0.84462, 1.0846, 0.74394, 0.50308, 0.95329, 0.66255, 0.17479, 0.12321, 0.69408, 0.51507, 0.53915, 0.64794, 0.38882, 0.32551, 0.67795, 0.54777, 0.47395];42,188052;5942;5970;-94656,33333;-94,07%;42,6469;133,68%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;19;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;20;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;19;19,33333333;-100607;-99,98%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;28;ECG200;1.0;[0.59474];89,143052;199;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;28;ECG200;1.0;[0.59474];89,143052;199;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;28;ECG200;1.0;[0.59474];89,143052;202;200;-100426,3333;-99,80%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;28;ECG200;1.0;[0.59474];89,143052;2007;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;28;ECG200;1.0;[0.59474];89,143052;2005;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;28;ECG200;1.0;[0.59474];89,143052;2012;2008;-98618,33333;-98,00%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;15;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;28;ECG200;1.0;[0.66442];89,143052;16;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;15;15,33333333;-100611;-99,98%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;28;ECG200;1.0;[0.59474];89,143052;157;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;28;ECG200;1.0;[0.59474];89,143052;156;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;28;ECG200;1.0;[0.66442];89,143052;157;156,6666667;-100469,6667;-99,84%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;28;ECG200;1.0;[0.59474];89,143052;1603;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;28;ECG200;1.0;[0.66442];89,143052;1593;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;28;ECG200;1.0;[0.59474];89,143052;1570;1588,666667;-99037,66667;-98,42%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;12;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;12;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;12;12;-100614,3333;-99,99%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;28;ECG200;1.0;[0.59474];89,143052;129;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;28;ECG200;1.0;[0.59474];89,143052;138;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;28;ECG200;1.0;[0.66442];89,143052;128;131,6666667;-100494,6667;-99,87%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;28;ECG200;1.0;[0.59474];89,143052;1349;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;28;ECG200;1.0;[0.66442];89,143052;1346;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;28;ECG200;1.0;[0.59474];89,143052;1339;1344,666667;-99281,66667;-98,66%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;11;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;11;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;28;ECG200;1.0;[0.59474];89,143052;11;11;-100615,3333;-99,99%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;28;ECG200;1.0;[0.59474];89,143052;118;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;28;ECG200;1.0;[0.59474];89,143052;116;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;28;ECG200;1.0;[0.66442];89,143052;117;117;-100509,3333;-99,88%;89,143052;388,45%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;28;ECG200;1.0;[0.59474];89,143052;1204;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;28;ECG200;1.0;[0.59474];89,143052;1211;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;28;ECG200;1.0;[0.59474];89,143052;1213;1209,333333;-99417;-98,80%;89,143052;388,45%;
Generic MSM-Mean EA: generations:10000;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6063, 0.5461, 0.50339, 0.63112, 0.47395, 0.50339, 0.55923, 0.55571, 0.46969, 0.38882, 0.46969, 0.5356, 0.59881, 0.65685, 0.68908, 0.59881, 0.543, 0.12095, 0.32551, 0.47395, 0.59474];18,27331;146;;;;;;
Generic MSM-Mean EA: generations:10000;3;28;ECG200;1.0;[0.75705, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47395, 0.51507, 0.55571, 0.55571, 0.47011, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,26473;146;;;;;;
Generic MSM-Mean EA: generations:10000;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.54777, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.47011, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25213;146;146;-100480,3333;-99,85%;18,26339;0,07%;
Generic MSM-Mean EA: generations:100000;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;1463;;;;;;
Generic MSM-Mean EA: generations:100000;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;1464;;;;;;
Generic MSM-Mean EA: generations:100000;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;1464;1463,666667;-99162,66667;-98,55%;18,25004;0,00%;
Generic MSM-Mean EA: generations:1000000;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;14645;;;;;;
Generic MSM-Mean EA: generations:1000000;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;14657;;;;;;
Generic MSM-Mean EA: generations:1000000;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;14640;14647,33333;-85979;-85,44%;18,25004;0,00%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;147;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;148;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;146;147;-100479,3333;-99,85%;18,25004;0,00%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;1468;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;1469;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;1468;1468,333333;-99158;-98,54%;18,25004;0,00%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;14686;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;28;ECG200;1.0;[0.76676, 0.56568, 0.77949, 0.74394, 0.50308, 0.50528, 0.4542, 0.6077, 0.5461, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882, 0.47011, 0.5356, 0.6063, 0.65685, 0.68908, 0.59881, 0.54265, 0.12095, 0.3264, 0.47395, 0.59474];18,25004;14688;;;;;;
