heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;26;50words;1.0;[0.88026, -0.97084, 0.52154, 0.63776, 0.4105, 0.4105, -1.0083, 0.1357, -0.89721, 0.0046436, -0.095075, -0.095075, -0.61239, -0.16306, -0.18265, -0.54238, -0.30438, -0.38925, 0.71726, 0.71726, -0.19646, -0.010807, 0.39279, -0.19914, 0.3249, -0.20288];59,668463;1139;1174,666667;-61979;-98,14%;58,57142;15,35%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;26;50words;1.0;[0.75705, 0.75705, 0.63776, 0.52154, 0.4105, 0.4105, 0.2178, 0.2178, 0.065827, 0.0046436, -0.095075, -0.095075, -0.13226, -0.16306, -0.19389, -0.18265, -0.38925, -0.38925, -0.21059, -0.19899, -0.19444, 0.54345, 0.39279, 0.20317, 0.3249, 0.25892];52,360833;13463;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;26;50words;1.0;[0.88026, 0.88026, 0.63776, 0.52154, 0.30946, 0.30946, 0.2178, 0.1357, 0.065827, 0.0046436, -0.095075, -0.095075, -0.16306, -0.13226, -0.54238, -0.46799, -0.20165, -0.38925, 0.71726, -0.21059, 0.094843, 0.54345, -0.19914, 0.39279, 0.45414, 0.25892];54,22785;14331;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;26;50words;1.0;[0.88026, 0.88026, 0.63776, 0.63776, 0.4105, 0.30946, 0.1357, -1.0406, 0.0046436, 0.065827, -0.050112, -0.050112, -0.13226, -0.13226, -0.18265, -0.54238, -0.20165, -0.30438, -0.1132, -0.1132, -0.010807, 0.62818, 0.39279, 0.39279, -0.20288, 0.45414];55,063865;12761;13518,33333;-49635,33333;-78,59%;53,88418267;6,12%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;26;50words;1.0;[0.88026, 0.75705, -0.99875, 0.30946, 0.30946, 0.4105, 0.2178, -0.95872, -0.95872, -0.095075, -0.050112, -0.050112, -0.13226, -0.54238, -0.13226, -0.20165, -0.2013, 1.152, 0.81372, -0.1132, -0.19646, -0.19444, 0.54345, 0.094843, -0.20288, -0.21124];60,086283;127;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;26;50words;1.0;[0.88026, 2.5401, 0.75705, 0.52154, 0.4105, -1.0525, 0.1357, 0.065827, 0.065827, -0.095075, 0.0046436, -0.095075, -0.16306, -0.16306, -0.13226, -0.38925, 1.0328, -0.46799, -0.21059, -0.19899, -0.19646, 0.39279, -0.19444, 0.39279, -0.21124, 0.45414];59,964436;131;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;26;50words;1.0;[0.88026, 0.75705, 0.75705, 0.52154, -1.0522, -1.0522, 0.1357, -1.0406, -1.0406, -0.89721, -0.050112, -0.095075, -0.13226, -0.61239, -0.54238, 1.152, 1.0328, -0.19389, 0.62818, 0.71726, -0.19646, -0.19444, 0.20317, 0.54345, -0.20288, 0.3249];61,282588;119;125,6666667;-63028;-99,80%;60,44443567;19,04%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;26;50words;1.0;[0.75705, -0.99875, -0.99875, 0.4105, 0.4105, 0.30946, -1.0083, 0.065827, 0.065827, -0.050112, -0.095075, -0.095075, -0.16306, -0.13226, -0.18265, -0.19389, 0.91882, -0.38925, 0.81372, -0.1132, 0.62818, 0.20317, 0.094843, -0.19444, -0.20288, -0.20288];60,281781;1211;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;26;50words;1.0;[0.88026, -0.99875, 0.75705, 2.3805, 0.52154, 0.52154, 0.1357, 0.2178, 0.1357, -0.095075, -0.095075, -0.050112, -0.54238, -0.16306, -0.61239, -0.19389, -0.30438, 1.152, -0.21059, -0.010807, -0.1988, 0.32162, -0.19683, 0.46526, 0.25892, -0.21124];61,422694;1357;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;26;50words;1.0;[2.5981, 0.75705, 0.75705, 0.4105, 0.30946, -1.0525, -1.0083, -1.0083, -1.0083, 0.0046436, 0.0046436, -0.095075, -0.13226, -0.13226, -0.54238, -0.38925, 0.91882, -0.2013, -0.21059, 0.62818, -0.19899, 0.20317, -0.19444, 0.54345, 0.3249, 0.3249];59,427053;1304;1290,666667;-61863;-97,96%;60,377176;18,91%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;26;50words;1.0;[0.88026, -0.97084, 0.75705, 0.52154, 0.30946, 0.4105, 0.1357, 0.065827, 0.1357, -0.89721, -0.095075, -0.095075, -0.13226, -0.13226, -0.61239, 0.91882, -0.30438, -0.20165, -0.21059, 0.81372, -0.21059, -0.19914, 0.094843, 0.54345, 0.25892, 0.45414];58,669431;13180;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;26;50words;1.0;[0.75705, 0.63776, 0.63776, 0.52154, 0.4105, -1.0525, 0.2178, 0.1357, 0.065827, -0.050112, -0.050112, -0.095075, -0.18265, -0.61239, -0.16306, -0.46799, -0.46799, 1.0328, -0.19646, -0.1988, -0.19899, 0.094843, 0.20317, -0.19914, 0.45414, -0.21124];56,60134;14922;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;26;50words;1.0;[0.75705, 0.88026, 0.88026, 0.52154, -1.0522, 0.30946, 0.2178, 0.1357, 0.2178, -0.095075, -0.095075, -0.75491, -0.16306, -0.13226, -0.61239, -0.30438, -0.46799, -0.2013, 0.62818, 0.71726, 0.71726, 0.46526, -0.19914, -0.19914, 0.25892, 0.3249];58,698174;13527;13876,33333;-49277,33333;-78,03%;57,98964833;14,20%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;26;50words;1.0;[-0.97084, 0.63776, 0.63776, 0.88026, 0.4105, 0.4105, -1.0083, -1.0522, 0.0046436, 0.0046436, -0.050112, -0.95872, -0.54238, -0.16306, -0.46799, -0.19389, -0.21059, -0.19899, -0.2013, 0.71726, 0.46526, -0.19683, 0.32162, -0.19444, -0.21124, -0.20288];59,621268;157;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;26;50words;1.0;[0.63776, -0.97084, -0.99875, -0.99875, 0.1357, 0.4105, -1.0525, 0.2178, -0.75491, 0.065827, -0.95872, 0.065827, -0.68379, -0.54238, -0.13226, -0.16306, 0.71726, 0.71726, -0.1132, 1.0328, -0.010807, 0.62818, 0.62818, -0.19646, -0.20288, 0.25892];65,696261;144;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;26;50words;1.0;[0.75705, -0.99875, -1.0396, 0.88026, 0.4105, 0.30946, -1.0406, -1.0083, 0.065827, -0.75491, -0.95872, -0.050112, 1.2752, -0.19389, -0.16306, -0.16306, 0.91882, -0.20165, -0.38925, -0.19899, -0.19444, 0.094843, -0.19914, 0.39279, 0.3249, 0.60596];61,509333;155;152;-63001,66667;-99,76%;62,27562067;22,65%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;26;50words;1.0;[2.5401, 2.4667, 2.4667, 2.6387, 0.2178, -1.0525, -1.0522, -1.0525, -0.82579, -0.050112, 0.0046436, -0.095075, -0.13226, -0.68379, -0.19389, -0.18265, -0.1988, -0.21059, -0.21059, 1.0328, -0.19646, -0.19646, -0.19683, 0.094843, 0.45414, 0.45414];62,896221;1439;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;26;50words;1.0;[0.63776, 0.75705, 0.52154, -1.0197, -1.0525, -1.0522, -1.0522, -1.0406, 0.065827, -0.050112, 0.0046436, -0.82579, -0.13226, -0.18265, -0.68379, -0.16306, -0.30438, -0.1988, -0.2013, -0.38925, -0.19914, 0.62818, -0.19444, 0.54345, 0.60596, 0.45414];59,482916;1436;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;26;50words;1.0;[2.5401, 0.88026, 0.52154, 0.63776, -1.0083, 0.2178, 0.4105, 0.2178, -0.095075, 0.0046436, 0.065827, -0.095075, -0.13226, -0.16306, -0.19389, -0.68379, -0.30438, -0.38925, -0.2013, -0.38925, -0.19683, 0.62818, 0.32162, 0.62818, 0.60596, -0.20288];59,887021;1473;1449,333333;-61704,33333;-97,71%;60,755386;19,65%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;26;50words;1.0;[0.88026, 0.63776, 0.75705, 0.88026, -1.0522, -1.0083, 0.30946, 0.30946, 1.8673, 0.0046436, 0.065827, -0.050112, -0.18265, -0.68379, -0.19389, -0.19389, -0.2013, -0.2013, -0.21059, 1.0328, 0.32162, 0.094843, 0.32162, 0.46526, 0.3249, 0.25892];59,900842;15932;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;26;50words;1.0;[0.52154, 0.75705, 0.75705, -0.99875, 0.4105, 0.30946, 0.2178, 0.2178, 1.6424, 0.065827, -0.050112, -0.050112, -0.68379, -0.13226, -0.18265, -0.19389, 0.91882, -0.30438, -0.1132, -0.2013, 0.094843, -0.19646, 0.20317, -0.19914, -0.21124, -0.20288];59,7663;15439;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;26;50words;1.0;[2.4667, 0.88026, 0.52154, -0.99875, 0.30946, 0.2178, 0.30946, 0.4105, -0.75491, -0.75491, -0.75491, 0.0046436, -0.13226, -0.16306, -0.13226, -0.54238, -0.1132, 0.91882, 0.71726, -0.20165, -0.19646, 0.62818, -0.010807, -0.19444, -0.20288, 0.45414];61,774204;15922;15764,33333;-47389,33333;-75,04%;60,48044867;19,11%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;26;50words;1.0;[0.63776, 0.88026, 0.52154, 0.75705, 0.75705, 2.1843, 0.065827, 0.065827, 0.2178, 0.065827, -0.095075, -0.68379, -0.82579, -0.095075, -0.54238, 1.152, 1.152, 0.71726, -0.19899, -0.21059, -0.19914, 0.32162, 0.46526, -0.19646, -0.19914, 0.25892];63,36265;205;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;26;50words;1.0;[2.5401, 2.4667, 0.75705, 0.52154, 0.4105, -0.89721, -1.0525, -1.0406, -1.0083, -0.89721, -0.13226, -0.050112, -0.095075, 1.6424, -0.050112, -0.46799, -0.46799, -0.19899, 0.81372, -0.1988, 0.45414, 0.45414, 0.54345, 0.094843, 0.45414, 0.60596];62,843876;205;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;26;50words;1.0;[2.3805, 0.4105, 0.75705, 0.63776, 0.4105, -0.89721, -0.95872, 0.2178, 0.0046436, -0.95872, -0.050112, -0.13226, -0.54238, 1.5233, -0.095075, -0.20165, 1.152, -0.38925, -0.20165, -0.30438, -0.19914, 0.094843, 0.20317, 0.46526, 0.54345, -0.21124];63,14281;205;205;-62948,66667;-99,68%;63,11644533;24,30%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;26;50words;1.0;[0.75705, 0.88026, 2.5981, 2.4667, 0.4105, 0.0046436, 0.0046436, 0.065827, 0.065827, -0.95872, 1.6424, 1.6424, -0.16306, -0.13226, -0.18265, -0.38925, -0.21059, -0.1132, -0.1988, 0.81372, -0.19914, -0.19683, -0.19914, -0.20288, 0.32162, -0.21124];64,789043;2118;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;26;50words;1.0;[0.63776, 0.4105, -0.99875, -1.0197, -0.97084, -1.0406, 0.2178, 0.1357, 0.1357, 0.2178, -0.82579, -0.050112, -0.68379, -0.095075, 1.5233, 0.81372, -0.21059, 1.0328, -0.2013, -0.1132, 0.32162, 0.62818, -0.19683, 0.62818, 0.20317, 0.25892];64,21708;2058;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;26;50words;1.0;[0.88026, 0.52154, 0.4105, 0.63776, -0.99875, 2.0807, 0.0046436, -1.0083, -0.95872, 0.2178, -0.18265, -0.095075, -0.54238, -0.82579, -0.18265, -0.20165, -0.30438, -0.46799, -0.19899, -0.38925, 0.45414, -0.19683, 0.32162, 0.62818, 0.54345, 0.60596];62,308978;2052;2076;-61077,66667;-96,71%;63,77170033;25,59%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;26;50words;1.0;[0.75705, 0.52154, 0.75705, 0.88026, -0.99875, 0.1357, -0.95872, -0.89721, -0.89721, 0.065827, 1.5233, -0.75491, -0.13226, -0.13226, -0.18265, -0.19389, -0.19389, -0.19899, -0.19389, -0.20165, -0.19914, 0.62818, 0.46526, -0.19646, 0.32162, 0.60596];60,059877;21340;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;26;50words;1.0;[2.3805, 0.4105, -0.99875, -1.0197, -1.0396, 0.065827, 1.9751, -1.0083, -0.89721, 0.2178, -0.61239, -0.54238, -0.75491, -0.13226, -0.13226, 0.71726, 1.0328, 0.71726, -0.19389, -0.19899, -0.19444, 0.54345, 0.20317, 0.3249, 0.20317, -0.21124];65,624836;21430;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;26;50words;1.0;[-1.0396, -1.0396, -0.97084, -1.0197, -1.0197, 0.1357, 0.1357, -1.0525, -0.89721, 0.065827, -0.095075, -0.54238, -0.050112, -0.16306, -0.61239, -0.1132, 0.71726, -0.1132, -0.19899, -0.1132, -0.19444, 0.46526, 0.20317, -0.19683, 0.32162, -0.21124];61,620176;21331;21367;-41786,66667;-66,17%;62,434963;22,96%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;26;50words;1.0;[0.75705, 0.63776, 0.4105, 0.2178, 0.1357, -0.89721, -0.050112, -0.095075, -0.16306, -0.19389, -0.30438, -0.1988, -0.010807, 0.094843, 0.32162, -0.20288];56,421837;94;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;26;50words;1.0;[0.88026, 0.75705, 0.63776, 0.4105, 0.2178, 0.065827, -0.82579, -0.68379, -0.16306, -0.19389, -0.38925, -0.30438, -0.21059, 0.62818, -0.19444, 0.46526, 0.3249, 0.60596];56,897867;92;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;26;50words;1.0;[0.75705, 0.63776, 0.52154, 0.30946, 0.1357, -0.89721, -0.050112, -0.13226, -0.16306, -0.18265, -0.2013, -0.30438, 0.71726, 0.54345, 0.20317, 0.32162, -0.21124];56,880872;92;92,66666667;-63061;-99,85%;56,73352533;11,73%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;26;50words;1.0;[0.75705, 0.63776, 0.4105, 0.2178, 0.065827, 0.0046436, -0.050112, -0.68379, -0.18265, -0.2013, -0.20165, -0.1132, -0.19646, -0.19444, -0.19683, 0.45414, 0.25892];55,311734;948;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;26;50words;1.0;[0.75705, 0.63776, 0.4105, -1.0525, 0.1357, 0.065827, -0.050112, -0.13226, -0.18265, -0.2013, -0.20165, -0.1132, -0.010807, 0.094843, -0.19683, 0.32162, 0.3249, 0.25892];54,610291;940;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;26;50words;1.0;[0.88026, 0.63776, 0.4105, 0.2178, 0.065827, -0.82579, -0.095075, -0.13226, -0.61239, -0.54238, -0.38925, -0.20165, -0.21059, -0.1132, -0.19646, 0.20317, 0.39279, 0.45414, -0.21124];55,51191;936;941,3333333;-62212,33333;-98,51%;55,144645;8,60%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;26;50words;1.0;[0.75705, 0.63776, 0.4105, 0.2178, 0.065827, -0.050112, -0.13226, -0.18265, -0.38925, -0.20165, -0.19899, -0.1132, 0.094843, 0.46526, -0.19914, -0.20288, 0.25892];54,575947;9383;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;26;50words;1.0;[0.75705, 0.63776, 0.4105, 0.2178, 0.065827, 0.0046436, -0.095075, -0.13226, -0.18265, -0.19389, -0.30438, -0.1988, -0.19646, -0.19444, 0.46526, 0.32162, 0.3249];54,295032;9382;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;26;50words;1.0;[0.88026, 0.75705, 0.63776, 0.52154, 0.4105, 0.2178, 0.065827, -0.050112, -0.095075, -0.16306, -0.18265, -0.19389, -0.2013, -0.21059, -0.1988, 0.094843, -0.19683, -0.20288];54,356992;9451;9405,333333;-53748,33333;-85,11%;54,40932367;7,15%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;26;50words;1.0;[0.88026, 0.63776, 0.52154, 0.2178, 0.1357, 0.0046436, -0.095075, -0.18265, -0.20165, -0.21059, 0.094843, 0.39279, 0.45414];56,775339;75;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;26;50words;1.0;[0.88026, 0.52154, 0.2178, 0.1357, 0.0046436, -0.13226, -0.61239, -0.18265, -0.2013, -0.19899, 0.71726, 0.094843, 0.20317, 0.32162, 0.3249];56,349448;70;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;26;50words;1.0;[0.75705, 0.63776, 0.52154, 0.2178, 0.0046436, -0.095075, -0.68379, -0.18265, -0.2013, -0.20165, -0.21059, -0.1132, -0.19444, 0.20317, -0.20288];56,733105;70;71,66666667;-63082;-99,89%;56,61929733;11,51%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;26;50words;1.0;[0.88026, 0.75705, 0.63776, 0.4105, 0.30946, 0.1357, 0.065827, -0.095075, -0.18265, -0.38925, -0.30438, -0.1132, 0.62818, 0.46526, -0.20288];56,711305;707;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;26;50words;1.0;[0.75705, 0.4105, 0.1357, 0.0046436, -0.050112, -0.75491, -0.13226, -0.16306, -0.2013, -0.20165, -0.010807, 0.46526, 0.39279, 0.3249, 0.60596];56,285671;723;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;26;50words;1.0;[0.88026, 0.63776, 0.30946, 0.2178, 0.065827, -0.050112, -0.16306, -0.18265, -0.20165, -0.21059, 0.62818, -0.19444, -0.19683, 0.45414, 0.60596];56,161584;711;713,6666667;-62440;-98,87%;56,38618667;11,05%;
