heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;16;50words;1.0;[-0.59057, -0.598, -0.74562, -0.60553, -0.61767, -0.62404, -0.79904, -0.63368, -0.63123, -0.63404, -0.61098, -0.61098, -0.59001, -0.59001, -0.79947, -0.7802];10,004933;786;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;16;50words;1.0;[-0.59057, -0.59057, -0.60553, -0.76412, -0.62404, -0.62404, -0.63368, -0.80675, -0.63404, -0.63123, -0.8217, -0.62446, -0.59001, -0.4201, -0.49295, -0.45901];9,900523;798;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;16;50words;1.0;[-0.59057, -0.59057, -0.60553, -0.74562, -0.61767, -0.61767, -0.6301, -0.79904, -0.63123, -0.63123, -0.61098, -0.61098, -0.4201, -0.81255, -0.48607, -0.79947];10,219163;752;778,6666667;-3209,666667;-80,48%;10,04153967;10,55%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;16;50words;1.0;[-0.598, -0.598, -0.60553, -0.60553, -0.61767, -0.62404, -0.6301, -0.63368, -0.81274, -0.81274, -0.8217, -0.62446, -0.81255, -0.59001, -0.7802, -0.49295];10,171183;9235;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;16;50words;1.0;[-0.59057, -0.70681, -0.74562, -0.61202, -0.61767, -0.77858, -0.6301, -0.79904, -0.63404, -0.63123, -0.61098, -0.62446, -0.81948, -0.4201, -0.49295, -0.45901];10,172483;9116;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;16;50words;1.0;[-0.598, -0.70681, -0.61202, -0.61202, -0.62404, -0.61767, -0.63368, -0.63368, -0.63404, -0.25641, -0.62446, -0.61098, -0.59001, -0.81948, -0.45901, -0.48607];9,943743;10014;9455;5466,666667;137,07%;10,095803;11,15%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;16;50words;1.0;[-0.598, -0.59057, -0.74562, -0.61767, -0.76412, -0.61767, -0.63404, -0.63404, -0.79904, -0.61098, -0.61098, -0.61098, -0.59001, -0.81948, -0.59001, -0.49295];9,933383;131;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;16;50words;1.0;[-0.598, -0.60553, -0.59057, -0.61202, -0.76412, -0.61767, -0.63404, -0.63404, -0.80675, -0.62446, -0.8218, -0.61098, -0.52754, -0.81255, -0.45901, -0.49295];10,028533;109;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;16;50words;1.0;[-0.60553, -0.72626, -0.598, -0.61767, -0.77858, -0.61202, -0.63368, -0.63368, -0.63404, -0.62446, -0.62446, -0.61098, -0.56179, -0.45901, -0.81948, -0.7802];10,172803;99;113;-3875,333333;-97,17%;10,04490633;10,59%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;16;50words;1.0;[-0.72626, -0.59057, -0.70681, -0.61767, -0.7893, -0.61767, -0.63368, -0.63368, -0.80675, -0.8218, -0.61098, -0.61098, -0.81948, -0.59001, -0.81255, -0.48607];10,533803;1109;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;16;50words;1.0;[-0.74562, -0.74562, -0.598, -0.61767, -0.76412, -0.62404, -0.6301, -0.81274, -0.63404, -0.63123, -0.63123, -0.63123, -0.81255, -0.81948, -0.56179, -0.48607];10,414833;1034;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;16;50words;1.0;[-0.598, -0.60553, -0.70681, -0.61202, -0.76412, -0.62404, -0.63368, -0.6301, -0.81274, -0.8217, -0.62446, -0.62446, -0.45901, -0.52754, -0.4201, -0.48607];10,099023;1129;1090,666667;-2897,666667;-72,65%;10,34921967;13,94%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;16;50words;1.0;[-0.60553, -0.040772, -0.60553, -0.61767, -0.77858, -0.62404, -0.63368, -0.79904, -0.6301, -0.62446, -0.63123, -0.81859, -0.79947, -0.81948, -0.59001, -0.49295];10,759171;10362;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;16;50words;1.0;[-0.598, -0.598, -0.60553, -0.76412, -0.62404, -0.61767, -0.63368, -0.80675, -0.63404, -0.63123, -0.29618, -0.61098, -0.59001, -0.56179, -0.37929, -0.48607];10,074683;11714;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;16;50words;1.0;[-0.598, -0.60553, -0.74562, -0.61202, -0.7893, -0.62404, -0.79904, -0.79904, -0.63368, -0.63123, -0.62446, -0.8217, -0.56179, -0.52754, -0.56179, -0.49295];10,073133;12830;11635,33333;7647;191,73%;10,302329;13,43%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;16;50words;1.0;[-0.60553, -0.598, -0.59057, -0.76412, -0.63368, -0.6301, -0.6301, -0.77858, -0.63123, -0.62446, -0.81859, -0.61098, -0.48607, -0.59001, -0.56179, -0.52754];9,836613;98;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;16;50words;1.0;[-0.59057, -0.598, -0.60553, -0.70681, -0.17098, -0.6301, -0.63368, -0.61767, -0.62446, -0.63123, -0.63404, -0.63123, -0.48607, -0.52754, -0.81948, -0.52754];10,194193;103;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;16;50words;1.0;[-0.60553, -0.60553, -0.72626, -0.72626, -0.77858, -0.77858, -0.6301, -0.77858, -0.62446, -0.61098, -0.81859, -0.63404, -0.56179, -0.37929, -0.49295, -0.45901];10,462733;109;103,3333333;-3885;-97,41%;10,164513;11,91%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;16;50words;1.0;[-0.59057, -0.61202, -0.70681, -0.72626, -0.62404, -0.77858, -0.62404, -0.6301, -0.61098, -0.8217, -0.8217, -0.63123, -0.45901, -0.45901, -0.4201, -0.56179];10,408123;1103;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;16;50words;1.0;[-0.60553, -0.598, -0.60553, -0.76412, -0.62404, -0.63368, -0.77858, -0.6301, -0.63123, -0.81859, -0.63404, -0.63404, -0.45901, -0.37929, -0.37929, -0.4201];10,548453;961;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;16;50words;1.0;[-0.76412, -0.60553, -0.74562, -0.61202, -0.6301, -0.61767, -0.77858, -0.7893, -0.62446, -0.8218, -0.63404, -0.61098, -0.48607, -0.59001, -0.48607, -0.52754];10,265973;983;1015,666667;-2972,666667;-74,53%;10,40751633;14,58%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;16;50words;1.0;[-0.61202, -0.74562, -0.61202, -0.72626, -0.80675, -0.62404, -0.62404, -0.61767, -0.8217, -0.61098, -0.61098, -0.63123, -0.81255, -0.48607, -0.81948, -0.56179];10,637543;10046;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;16;50words;1.0;[-0.59057, -0.76412, -0.60553, -0.59057, -0.6301, -0.77858, -0.7893, -0.7893, -0.29618, -0.63123, -0.61098, -0.61098, -0.56179, -0.4201, -0.48607, -0.49295];10,390713;10521;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;16;50words;1.0;[-0.76412, -0.59057, -0.61202, -0.74562, -0.80675, -0.6301, -0.63368, -0.61767, -0.63404, -0.81859, -0.63404, -0.62446, -0.37929, -0.81948, -0.48607, -0.7802];10,811083;9962;10176,33333;6188;155,15%;10,613113;16,85%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;16;50words;1.0;[-0.040772, -0.74562, -0.61767, -0.598, -0.74562, -0.63368, -0.79904, -0.63123, -0.63123, -0.63368, -0.8217, -0.61098, -0.79947, -0.52754, -0.59001, -0.48607];10,669751;178;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;16;50words;1.0;[-0.59057, -0.70681, -0.59057, -0.598, -0.70681, -0.63123, -0.7893, -0.62404, -0.81859, -0.62404, -0.62446, -0.59001, -0.37929, -0.52754, -0.4201, -0.48607];10,147393;176;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;16;50words;1.0;[-0.056212, -0.60553, -0.61767, -0.598, -0.61767, -0.79904, -0.6301, -0.80675, -0.63123, -0.63123, -0.62446, -0.62446, -0.52754, -0.52754, -0.33871, -0.49295];10,560951;182;178,6666667;-3809,666667;-95,52%;10,459365;15,15%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;16;50words;1.0;[-0.74562, -0.77858, -0.598, -0.598, -0.61767, -0.6301, -0.81274, -0.63404, -0.7893, -0.79904, -0.59001, -0.52754, -0.4201, -0.59001, -0.4201, -0.49295];10,663163;1885;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;16;50words;1.0;[-0.61202, -0.61767, -0.61202, -0.72626, -0.72626, -0.7893, -0.6301, -0.7893, -0.63368, -0.63404, -0.8218, -0.81948, -0.62446, -0.52754, -0.45901, -0.49295];10,220473;1763;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;16;50words;1.0;[-0.60553, -0.598, -0.72626, -0.70681, -0.70681, -0.63404, -0.7893, -0.63404, -0.25641, -0.63123, -0.61098, -0.59001, -0.52754, -0.81255, -0.52754, -0.49295];10,297403;1941;1863;-2125,333333;-53,29%;10,39367967;14,43%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;16;50words;1.0;[-0.61202, -0.61767, -0.70681, -0.61202, -0.61202, -0.79904, -0.81274, -0.63123, -0.62404, -0.62404, -0.62446, -0.45901, -0.61098, -0.59001, -0.45901, -0.48607];9,931693;15917;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;16;50words;1.0;[-0.598, -0.77858, -0.59057, -0.76412, -0.61202, -0.79904, -0.81274, -0.63368, -0.63404, -0.21441, -0.56179, -0.61098, -0.56179, -0.4201, -0.79947, -0.48607];10,965003;17745;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;16;50words;1.0;[-0.08134, -0.60553, -0.61767, -0.61767, -0.61202, -0.81859, -0.79904, -0.81274, -0.81859, -0.63368, -0.61098, -0.81255, -0.62446, -0.81255, -0.56179, -0.48607];10,976313;15370;16344;12355,66667;309,80%;10,62433633;16,97%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;16;50words;1.0;[-0.70681, -0.72626, -0.74562, -0.61767, -0.62404, -0.79904, -0.80675, -0.63404, -0.81859, -0.62446, -0.33871, -0.59001, -0.56179, -0.79947, -0.49295];12,788265;40;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;16;50words;1.0;[-0.70681, -0.72626, -0.74562, -0.069328, -0.61767, -0.7893, -0.13349, -0.63368, -0.63404, -0.63123, -0.62446, -0.8217, -0.37929, -0.81255, -0.45901, -0.7802];11,700045;40;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;16;50words;1.0;[-0.015915, -0.72626, -0.60553, -0.61767, -0.62404, -0.6301, -0.63368, -0.81274, -0.63123, -0.62446, -0.61098, -0.59001, -0.81255, -0.52754, -0.7802];12,75468;40;40;-3948,333333;-99,00%;12,41433;36,68%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;16;50words;1.0;[-0.59057, -0.040772, -0.60553, -0.61202, -0.08134, -0.62404, -0.79904, -0.63368, -0.63404, -0.63123, -0.29618, -0.33871, -0.37929, -0.56179, -0.52754, -0.49295];11,156681;416;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;16;50words;1.0;[-0.59057, -0.040772, -0.60553, -0.61202, -0.61767, -0.62404, -0.6301, -0.63368, -0.81274, -0.25641, -0.62446, -0.33871, -0.81948, -0.56179, -0.52754, -0.49295];10,695401;412;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;16;50words;1.0;[-0.015915, -0.040772, -0.60553, -0.61202, -0.77858, -0.7893, -0.6301, -0.17098, -0.81274, -0.63123, -0.29618, -0.61098, -0.59001, -0.4201, -0.79947, -0.7802];12,211516;413;413,6666667;-3574,666667;-89,63%;11,35453267;25,01%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;16;50words;1.0;[-0.59057, -0.040772, -0.60553, -0.61202, -0.77858, -0.62404, -0.79904, -0.17098, -0.63404, -0.63123, -0.62446, -0.8217, -0.59001, -0.56179, -0.79947, -0.49295];10,915341;4176;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;16;50words;1.0;[-0.70681, -0.72626, -0.60553, -0.76412, -0.61767, -0.7893, -0.6301, -0.63368, -0.81274, -0.25641, -0.29618, -0.61098, -0.59001, -0.81255, -0.79947, -0.49295];11,049263;4154;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;16;50words;1.0;[-0.015915, -0.598, -0.74562, -0.069328, -0.08134, -0.62404, -0.6301, -0.63368, -0.63404, -0.63123, -0.62446, -0.8217, -0.59001, -0.56179, -0.52754, -0.48607];11,09428;4187;4172,333333;184;4,61%;11,019628;21,32%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;16;50words;1.0;[-0.70681, -0.72626, -0.74562, -0.069328, -0.61767, -0.7893, -0.79904, -0.63368, -0.63123, -0.61098, -0.59001, -0.81255, -0.49295];17,484361;30;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;16;50words;1.0;[-0.59057, -0.040772, -0.60553, -0.61767, -0.6301, -0.17098, -0.81859, -0.8218, -0.61098, -0.37929, -0.56179, -0.79947, -0.48607];17,918079;31;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;16;50words;1.0;[-0.70681, -0.598, -0.74562, -0.61202, -0.6301, -0.63368, -0.21441, -0.63123, -0.61098, -0.81948, -0.4201, -0.45901, -0.49295];17,006025;31;30,66666667;-3957,666667;-99,23%;17,46948833;92,33%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;16;50words;1.0;[-0.70681, -0.72626, -0.056212, -0.61202, -0.61767, -0.7893, -0.6301, -0.17098, -0.25641, -0.8217, -0.81948, -0.81255, -0.52754, -0.7802];16,566281;314;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;16;50words;1.0;[-0.59057, -0.598, -0.61202, -0.61767, -0.6301, -0.63368, -0.21441, -0.25641, -0.62446, -0.8217, -0.81948, -0.81255, -0.79947, -0.48607];15,245337;317;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;16;50words;1.0;[-0.70681, -0.040772, -0.74562, -0.61202, -0.61767, -0.6301, -0.21441, -0.25641, -0.62446, -0.8217, -0.59001, -0.81255, -0.52754, -0.48607];15,677699;314;315;-3673,333333;-92,10%;15,82977233;74,28%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;16;50words;1.0;[-0.70681, -0.72626, -0.74562, -0.61202, -0.61767, -0.7893, -0.6301, -0.80675, -0.81274, -0.81859, -0.61098, -0.56179, -0.52754, -0.7802];14,940657;3160;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;16;50words;1.0;[-0.70681, -0.056212, -0.61202, -0.08134, -0.62404, -0.13349, -0.80675, -0.63404, -0.25641, -0.8218, -0.61098, -0.81948, -0.81255, -0.52754, -0.7802];14,521043;3172;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;16;50words;1.0;[-0.70681, -0.598, -0.60553, -0.61202, -0.77858, -0.62404, -0.6301, -0.63368, -0.63404, -0.63123, -0.62446, -0.61098, -0.59001, -0.4201, -0.48607];11,799495;3183;3171,666667;-816,6666667;-20,48%;13,75373167;51,42%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;16;50words;1.0;[-0.015915, -0.040772, -0.069328, -0.61767, -0.63404, -0.81859, -0.29618, -0.61098, -0.81948, -0.56179, -0.52754, -0.7802];21,042018;24;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;16;50words;1.0;[-0.015915, -0.598, -0.74562, -0.61202, -0.08134, -0.10188, -0.13349, -0.80675, -0.63123, -0.62446, -0.33871, -0.79947, -0.49295];19,519358;24;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;16;50words;1.0;[-0.70681, -0.72626, -0.61202, -0.77858, -0.79904, -0.63404, -0.63123, -0.33871, -0.81948, -0.56179, -0.49295];21,604065;24;24;-3964,333333;-99,40%;20,72181367;128,14%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;16;50words;1.0;[-0.598, -0.74562, -0.61202, -0.61767, -0.62404, -0.79904, -0.63404, -0.63123, -0.8218, -0.37929, -0.79947, -0.48607];19,218815;256;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;16;50words;1.0;[-0.70681, -0.61767, -0.62404, -0.13349, -0.63368, -0.63404, -0.25641, -0.62446, -0.61098, -0.37929, -0.81255, -0.79947, -0.49295];17,510535;245;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;16;50words;1.0;[-0.59057, -0.598, -0.60553, -0.069328, -0.61767, -0.10188, -0.17098, -0.81274, -0.63123, -0.61098, -0.37929, -0.79947, -0.48607];18,589431;250;250,3333333;-3738;-93,72%;18,43959367;103,01%;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;16;50words;1.0;[-0.59057, -0.72626, -0.74562, -0.76412, -0.62404, -0.63368, -0.21441, -0.81859, -0.29618, -0.61098, -0.81255, -0.52754, -0.48607];17,577355;2537;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;16;50words;1.0;[-0.59057, -0.72626, -0.61202, -0.77858, -0.7893, -0.79904, -0.81274, -0.8218, -0.61098, -0.59001, -0.4201, -0.79947, -0.48607];17,291745;2533;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;16;50words;1.0;[-0.70681, -0.60553, -0.069328, -0.08134, -0.10188, -0.13349, -0.21441, -0.81859, -0.8218, -0.33871, -0.37929, -0.4201, -0.45901, -0.7802];17,699897;2534;2534,666667;-1453,666667;-36,45%;17,522999;92,92%;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;16;50words;1.0;[-0.015915, -0.069328, -0.7893, -0.13349, -0.80675, -0.62446, -0.8217, -0.37929, -0.4201, -0.52754, -0.49295];23,375052;19;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;16;50words;1.0;[-0.70681, -0.598, -0.056212, -0.61202, -0.7893, -0.17098, -0.21441, -0.62446, -0.8217, -0.79947, -0.49295];23,290219;20;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;16;50words;1.0;[-0.70681, -0.598, -0.069328, -0.7893, -0.79904, -0.17098, -0.21441, -0.81859, -0.61098, -0.59001, -0.52754];23,289361;19;19,33333333;-3969;-99,52%;23,31821067;156,73%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;16;50words;1.0;[-0.72626, -0.056212, -0.61202, -0.61767, -0.79904, -0.63368, -0.63123, -0.29618, -0.61098, -0.37929, -0.79947, -0.49295];20,052189;201;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;16;50words;1.0;[-0.70681, -0.598, -0.60553, -0.76412, -0.79904, -0.63123, -0.8218, -0.61098, -0.81255, -0.52754, -0.49295];21,315265;201;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;16;50words;1.0;[-0.015915, -0.040772, -0.74562, -0.62404, -0.13349, -0.63368, -0.21441, -0.25641, -0.29618, -0.33871, -0.4201, -0.7802];22,321504;209;203,6666667;-3784,666667;-94,89%;21,22965267;133,73%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;16;50words;1.0;[-0.015915, -0.056212, -0.77858, -0.62404, -0.63368, -0.21441, -0.25641, -0.62446, -0.8217, -0.59001, -0.45901, -0.48607];20,807344;2097;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;16;50words;1.0;[-0.59057, -0.74562, -0.61202, -0.61767, -0.7893, -0.6301, -0.17098, -0.81859, -0.62446, -0.4201, -0.45901, -0.49295];19,599805;2078;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;16;50words;1.0;[-0.59057, -0.72626, -0.74562, -0.76412, -0.61767, -0.62404, -0.6301, -0.8218, -0.61098, -0.37929, -0.45901, -0.48607];19,054675;2056;2077;-1911,333333;-47,92%;19,820608;118,22%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;16;50words;1.0;[-0.49295];45,953855;11;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;16;50words;1.0;[-0.49295];45,953855;11;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;16;50words;1.0;[-0.49295];45,953855;11;11;-3977,333333;-99,72%;45,953855;405,94%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;16;50words;1.0;[-0.49295];45,953855;121;;;;;;
