heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Buckets MSM-Mean: bucketsize:5;3;21;50words;1.0;[-0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.47807, -0.49651, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598, -0.60553];20,93513;21;;;;;;
Buckets MSM-Mean: bucketsize:5;3;21;50words;1.0;[-0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.47807, -0.49651, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598, -0.60553];20,93513;21;21;-18527;-99,89%;20,93513;0,00%;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;21;50words;1.0;[-0.27842, -0.27842, -0.38055, -0.38055, -0.51709, -0.49129, -0.45546, -0.56133, -0.57814, -0.49651, -0.53702, -0.60425, -0.54767, -0.63031, -0.56249, -0.65415, -0.57886, -0.5851, -0.015915, -0.598, -0.74562];22,354675;83;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;21;50words;1.0;[-0.27842, -0.27842, -0.3483, -0.38055, -0.43305, -0.40855, -0.47807, -0.47807, -0.51127, -0.57814, -0.52333, -0.53702, -0.54767, -0.64285, -0.66523, -0.66523, -0.67607, -0.68919, -0.598, -0.70681, -0.60553];21,74803;87;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;21;50words;1.0;[-0.31464, -0.31464, -0.43885, -0.38055, -0.40855, -0.40855, -0.54114, -0.47807, -0.49651, -0.57814, -0.61673, -0.53702, -0.55586, -0.64285, -0.66523, -0.57122, -0.67607, -0.68919, -0.598, -0.040772, -0.60553];22,343348;95;88,33333333;-18459,66667;-99,52%;22,14868433;5,80%;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;21;50words;1.0;[-0.31464, -0.38403, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.45546, -0.49651, -0.5922, -0.61673, -0.60425, -0.63031, -0.63031, -0.66523, -0.57122, -0.5851, -0.5851, -0.598, -0.72626, -0.056212];22,303108;882;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;21;50words;1.0;[-0.31464, -0.31464, -0.38055, -0.3483, -0.40855, -0.49129, -0.45546, -0.47807, -0.49651, -0.57814, -0.53702, -0.52333, -0.54767, -0.55586, -0.56249, -0.57122, -0.5851, -0.67607, -0.598, -0.70681, -0.74562];21,54188;883;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;21;50words;1.0;[-0.27842, -0.27842, -0.38055, -0.38055, -0.43305, -0.43305, -0.54114, -0.45546, -0.49651, -0.5922, -0.60425, -0.52333, -0.54767, -0.63031, -0.65415, -0.65415, -0.5851, -0.5851, -0.70681, -0.598, -0.60553];21,68345;806;857;-17691;-95,38%;21,84281267;4,34%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;21;50words;1.0;[-0.27842, -0.41137, -0.38055, -0.38055, -0.40855, -0.40855, -0.45546, -0.56133, -0.51127, -0.5922, -0.53702, -0.60425, -0.63031, -0.63031, -0.66523, -0.56249, -0.67607, -0.57886, -0.59057, -0.72626, -0.74562];22,011;8827;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;21;50words;1.0;[-0.27842, -0.31464, -0.3483, -0.46553, -0.40855, -0.40855, -0.45546, -0.45546, -0.57814, -0.49651, -0.60425, -0.61673, -0.64285, -0.54767, -0.57122, -0.57122, -0.67607, -0.57886, -0.72626, -0.72626, -0.74562];22,00781;9622;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;21;50words;1.0;[-0.27842, -0.27842, -0.38055, -0.3483, -0.40855, -0.49129, -0.45546, -0.45546, -0.49651, -0.49651, -0.52333, -0.60425, -0.54767, -0.55586, -0.56249, -0.56249, -0.67607, -0.57886, -0.70681, -0.70681, -0.056212];22,085238;9556;9335;-9213;-49,67%;22,03468267;5,25%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;21;50words;1.0;[-0.38403, -0.31464, -0.3483, -0.43305, -0.51709, -0.49129, -0.56133, -0.56133, -0.47807, -0.61673, -0.61673, -0.53702, 0.16321, -0.65415, -0.63031, 0.051007, -0.66523, -0.67607, -0.72626, -0.015915, -0.598];24,345526;75;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;21;50words;1.0;[-0.38403, -0.3483, -0.38403, -0.40855, -0.40855, -0.46553, -0.54114, -0.54114, -0.54114, -0.61673, -0.53702, -0.60425, -0.63031, 0.16321, -0.64285, -0.5851, -0.68919, 0.016655, -0.74562, -0.74562, -0.015915];24,322924;78;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;21;50words;1.0;[-0.27842, -0.31464, -0.3483, 0.74943, -0.38055, -0.51709, -0.49651, 0.37967, -0.49651, -0.52333, -0.53702, 0.2502, -0.65415, -0.63031, -0.55586, -0.67607, -0.57886, 0.016655, -0.70681, -0.70681, -0.598];25,085015;99;84;-18464;-99,55%;24,58448833;17,43%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;21;50words;1.0;[-0.38403, -0.31464, -0.27842, -0.38055, -0.38055, -0.43305, -0.47807, -0.47807, -0.54114, -0.5922, -0.5922, -0.51127, -0.63031, -0.55586, -0.64285, -0.57122, 0.087737, -0.5851, -0.598, -0.74562, -0.59057];22,493197;829;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;21;50words;1.0;[-0.41137, -0.31464, -0.38403, -0.38055, -0.38055, -0.40855, -0.49651, -0.47807, -0.49651, 0.3356, -0.51127, -0.61673, -0.65415, -0.63031, -0.65415, 0.051007, 0.051007, -0.68919, -0.056212, -0.056212, -0.598];24,95081;843;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;21;50words;1.0;[-0.38403, -0.38403, -0.43885, -0.38055, -0.43305, -0.43305, -0.56133, -0.47807, -0.57814, -0.60425, -0.52333, -0.60425, -0.64285, -0.54767, -0.54767, -0.68919, -0.66523, 0.087737, -0.59057, -0.59057, -0.74562];22,995421;881;851;-17697;-95,41%;23,47980933;12,16%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;21;50words;1.0;[-0.31464, -0.38403, -0.3483, -0.43305, -0.49129, -0.46553, -0.45546, -0.56133, -0.57814, -0.53702, -0.5922, -0.51127, -0.64285, 0.20681, -0.63031, -0.57122, -0.57886, 0.016655, -0.74562, -0.040772, -0.040772];24,518961;9151;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;21;50words;1.0;[-0.27842, -0.3483, -0.31464, -0.40855, -0.40855, -0.51709, -0.47807, 0.43669, -0.56133, -0.52333, -0.53702, -0.53702, -0.55586, -0.56249, -0.54767, 0.016655, -0.57886, -0.66523, -0.59057, -0.015915, -0.70681];23,573154;10208;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;21;50words;1.0;[-0.27842, -0.38403, -0.38403, -0.38055, -0.40855, -0.49129, -0.49651, -0.47807, -0.57814, -0.52333, -0.5922, -0.52333, -0.64285, -0.54767, -0.55586, -0.68919, -0.68919, -0.67607, -0.59057, -0.74562, -0.598];22,03817;8097;9152;-9396;-50,66%;23,37676167;11,66%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;21;50words;1.0;[-0.43885, -0.31464, -0.46553, -0.38403, -0.49129, -0.49129, -0.40855, -0.47807, -0.49651, -0.51127, -0.52333, -0.5922, -0.63031, -0.55586, -0.65415, -0.57122, -0.59057, -0.5851, -0.598, -0.040772, -0.74562];22,513098;118;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;21;50words;1.0;[-0.27842, -0.27842, -0.46553, -0.31464, 0.51375, -0.47807, -0.45546, -0.49129, -0.49651, -0.5922, -0.60425, -0.5922, -0.66523, -0.66523, -0.54767, -0.65415, -0.57886, -0.67607, -0.72626, -0.040772, -0.60553];23,667488;119;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;21;50words;1.0;[-0.27842, -0.3483, -0.38403, -0.41137, -0.56133, -0.47807, -0.56133, -0.47807, -0.53702, -0.53702, -0.49651, -0.52333, -0.64285, -0.63031, -0.54767, -0.54767, -0.68919, -0.598, -0.598, -0.72626, -0.056212];22,693798;143;126,6666667;-18421,33333;-99,32%;22,958128;9,66%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;21;50words;1.0;[-0.41137, -0.31464, 0.89696, -0.38403, -0.47807, -0.47807, -0.47807, -0.47807, -0.57814, -0.49651, -0.52333, -0.51127, 0.087737, -0.56249, -0.63031, -0.57122, -0.72626, -0.68919, -0.040772, -0.598, -0.60553];24,242315;1113;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;21;50words;1.0;[-0.3483, -0.38403, -0.31464, -0.38403, -0.47807, -0.45546, -0.43305, -0.54114, -0.51127, -0.57814, -0.51127, -0.51127, -0.65415, -0.57122, -0.54767, -0.63031, 0.016655, -0.70681, -0.57886, -0.57886, -0.056212];22,984453;1171;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;21;50words;1.0;[-0.27842, 1.0519, -0.27842, -0.31464, -0.45546, -0.49129, -0.40855, -0.47807, -0.49651, -0.51127, -0.49651, -0.60425, -0.64285, -0.56249, -0.57122, 0.087737, -0.68919, -0.67607, -0.72626, -0.5851, -0.74562];24,033267;1119;1134,333333;-17413,66667;-93,88%;23,753345;13,46%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;21;50words;1.0;[-0.27842, -0.31464, -0.46553, -0.3483, -0.51709, -0.43305, -0.47807, -0.47807, -0.57814, -0.57814, -0.5922, -0.53702, -0.55586, -0.63031, -0.66523, -0.55586, -0.72626, -0.015915, -0.68919, -0.68919, -0.056212];23,317083;11310;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;21;50words;1.0;[-0.41137, -0.31464, -0.27842, -0.38403, -0.56133, -0.43305, -0.51709, -0.45546, -0.5922, -0.49651, -0.51127, -0.53702, -0.63031, -0.57122, -0.54767, -0.55586, -0.59057, 0.016655, -0.5851, -0.5851, -0.60553];22,483865;15040;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;21;50words;1.0;[-0.3483, -0.38055, -0.3483, -0.31464, -0.45546, -0.45546, -0.51709, -0.47807, -0.61673, -0.5922, -0.60425, -0.57814, -0.55586, 0.16321, -0.54767, -0.66523, -0.67607, -0.5851, -0.67607, -0.015915, -0.60553];23,318749;17489;14613;-3935;-21,22%;23,039899;10,05%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;21;50words;1.0;[0.74943, -0.27842, -0.41137, -0.46553, -0.31464, -0.57814, -0.54114, -0.45546, -0.51127, -0.51127, -0.52333, -0.53702, -0.64285, -0.61673, -0.63031, -0.015915, -0.57886, -0.72626, -0.67607, -0.70681, -0.60553];23,845265;164;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;21;50words;1.0;[-0.43885, -0.43885, -0.49129, -0.27842, -0.43885, -0.54114, -0.45546, -0.45546, -0.51127, -0.57814, -0.65415, -0.60425, -0.60425, -0.61673, -0.55586, -0.5851, -0.67607, -0.59057, -0.57122, -0.72626, -0.60553];22,7112;170;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;21;50words;1.0;[-0.38055, -0.41137, -0.27842, -0.31464, -0.38403, -0.51127, -0.47807, -0.47807, -0.51709, -0.45546, -0.61673, -0.53702, -0.65415, -0.65415, -0.64285, -0.598, -0.72626, -0.67607, -0.040772, -0.72626, -0.60553];22,988878;183;172,3333333;-18375,66667;-99,07%;23,181781;10,73%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;21;50words;1.0;[-0.38055, -0.49129, -0.38055, -0.49129, -0.40855, -0.43305, -0.49651, -0.43305, -0.47807, -0.54114, -0.56249, -0.52333, -0.60425, -0.53702, -0.64285, -0.72626, -0.57122, 0.087737, -0.66523, -0.67607, -0.60553];23,163741;1702;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;21;50words;1.0;[-0.38403, -0.43885, -0.49129, -0.31464, -0.41137, -0.51127, -0.51709, -0.57814, -0.51127, -0.56133, -0.53702, -0.60425, -0.53702, -0.64285, -0.65415, -0.040772, -0.67607, -0.67607, -0.66523, -0.598, -0.74562];23,078468;1404;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;21;50words;1.0;[-0.27842, -0.43885, -0.49129, -0.43885, -0.46553, -0.51127, -0.47807, 0.3356, -0.51709, -0.5922, 0.2502, -0.61673, -0.65415, -0.60425, -0.56249, -0.66523, -0.70681, -0.5851, -0.040772, -0.68919, -0.74562];24,613768;2161;1755,666667;-16792,33333;-90,53%;23,618659;12,82%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;21;50words;1.0;[0.74943, -0.38055, 0.89696, -0.46553, -0.38403, -0.43305, -0.51709, -0.5922, -0.43305, -0.51709, 0.20681, -0.65415, -0.54767, -0.52333, -0.65415, -0.598, -0.040772, -0.040772, -0.57886, -0.70681, -0.74562];26,106536;17670;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;21;50words;1.0;[-0.27842, 1.2006, -0.41137, -0.49129, -0.31464, -0.47807, 0.43669, -0.54114, -0.5922, -0.43305, 0.2502, -0.65415, -0.52333, -0.52333, -0.61673, 0.087737, -0.70681, -0.57122, -0.67607, -0.72626, -0.056212];26,673835;16158;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;21;50words;1.0;[-0.31464, -0.3483, -0.41137, -0.40855, -0.41137, -0.51127, -0.45546, -0.56133, -0.57814, -0.51709, -0.65415, -0.64285, -0.56249, -0.55586, -0.61673, -0.57886, -0.67607, 0.016655, -0.5851, -0.67607, -0.60553];22,595725;20826;18218;-330;-1,78%;25,12536533;20,02%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;21;50words;1.0;[-0.27842, -0.31464, 1.0519, -0.46553, -0.40855, -0.45546, -0.47807, -0.49651, 0.3356, -0.52333, -0.53702, -0.54767, -0.64285, -0.56249, -0.66523, -0.57886, -0.5851, -0.70681, -0.60553];26,66598;63;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;21;50words;1.0;[-0.38403, -0.31464, -0.43885, -0.40855, -0.51709, -0.45546, -0.56133, 0.37967, -0.60425, -0.53702, -0.63031, 0.16321, -0.65415, -0.66523, -0.67607, -0.5851, -0.59057, -0.72626, -0.60553];26,26324;61;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;21;50words;1.0;[-0.27842, -0.31464, -0.43885, -0.38055, -0.40855, -0.51709, -0.45546, -0.47807, 0.37967, -0.51127, -0.60425, 0.20681, 0.16321, -0.56249, -0.66523, -0.5851, -0.015915, -0.598, -0.60553];26,870555;61;61,66666667;-18486,33333;-99,67%;26,599925;27,06%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;21;50words;1.0;[-0.38403, -0.41137, -0.3483, -0.38055, 0.74943, -0.43305, -0.45546, -0.56133, -0.57814, -0.5922, -0.60425, -0.61673, -0.54767, -0.55586, -0.57122, -0.57886, -0.68919, -0.72626, -0.60553];25,74153;617;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;21;50words;1.0;[-0.38403, -0.31464, -0.43885, -0.38055, -0.40855, -0.51709, -0.54114, -0.47807, -0.49651, -0.5922, -0.60425, -0.53702, 0.16321, -0.65415, -0.67607, -0.68919, -0.015915, -0.040772, -0.60553];26,099223;626;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;21;50words;1.0;[-0.38403, -0.3483, -0.46553, -0.40855, -0.43305, -0.54114, -0.47807, -0.5922, -0.60425, -0.53702, -0.54767, -0.55586, -0.66523, 0.051007, -0.5851, -0.015915, -0.598, -0.60553];26,706712;622;621,6666667;-17926,33333;-96,65%;26,18248833;25,06%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;21;50words;1.0;[-0.27842, -0.31464, -0.43885, -0.46553, -0.40855, -0.43305, -0.45546, -0.56133, -0.57814, 0.3356, -0.53702, -0.54767, -0.55586, -0.65415, -0.66523, -0.57886, 0.016655, -0.70681, -0.040772, -0.74562];24,972313;6272;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;21;50words;1.0;[-0.27842, -0.41137, -0.3483, -0.46553, -0.43305, -0.45546, -0.47807, -0.57814, -0.51127, -0.52333, -0.61673, -0.63031, -0.55586, -0.65415, -0.66523, -0.57886, -0.5851, -0.040772, -0.74562];24,719498;6313;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;21;50words;1.0;[-0.38403, -0.31464, -0.3483, -0.46553, -0.49129, -0.51709, -0.45546, -0.56133, -0.49651, -0.51127, -0.60425, -0.61673, -0.54767, -0.65415, -0.57122, -0.67607, -0.015915, -0.598, -0.60553];24,591425;6267;6284;-12264;-66,12%;24,76107867;18,28%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;21;50words;1.0;[-0.27842, -0.41137, -0.38055, -0.40855, -0.56133, -0.57814, -0.5922, -0.60425, -0.53702, -0.54767, -0.55586, 0.12419, 0.087737, -0.5851, -0.598];32,487291;47;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;21;50words;1.0;[-0.38403, 1.2006, -0.43885, -0.40855, -0.51709, -0.45546, 0.43669, 0.37967, -0.51127, -0.52333, -0.61673, -0.64285, -0.56249, -0.57886, -0.5851, -0.72626, -0.74562];32,16833;47;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;21;50words;1.0;[-0.31464, -0.3483, -0.46553, -0.51709, -0.54114, -0.56133, -0.57814, -0.61673, -0.54767, 0.12419, -0.57122, -0.67607, -0.5851, -0.70681, -0.72626];31,824656;47;47;-18501;-99,75%;32,16009233;53,62%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;21;50words;1.0;[-0.31464, -0.38055, -0.40855, -0.51709, -0.45546, -0.47807, -0.49651, -0.5922, -0.52333, -0.61673, -0.56249, -0.66523, 0.051007, 0.016655, -0.598, -0.056212];30,592554;485;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;21;50words;1.0;[-0.38403, -0.43885, -0.38055, -0.51709, -0.56133, -0.49651, -0.5922, -0.60425, -0.53702, -0.64285, -0.56249, 0.087737, -0.67607, 0.016655, -0.70681, -0.72626, -0.60553];29,198512;481;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;21;50words;1.0;[-0.38403, -0.41137, -0.3483, -0.38055, -0.45546, -0.5922, -0.60425, -0.53702, -0.54767, -0.64285, -0.56249, -0.57886, -0.5851, -0.598, -0.60553];30,708;482;482,6666667;-18065,33333;-97,40%;30,16635533;44,09%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;21;50words;1.0;[-0.43885, -0.38055, -0.49129, -0.51709, -0.45546, 0.43669, -0.57814, -0.51127, -0.52333, 0.2502, -0.54767, -0.64285, 0.12419, -0.57886, 0.016655, -0.70681, -0.598, -0.60553];29,073531;4858;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;21;50words;1.0;[-0.27842, -0.31464, -0.3483, -0.38055, -0.49129, -0.43305, -0.54114, -0.47807, -0.5922, -0.60425, -0.53702, -0.54767, -0.64285, -0.56249, -0.67607, -0.70681, -0.74562];27,21533;4892;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;21;50words;1.0;[-0.27842, -0.3483, -0.40855, -0.43305, -0.54114, -0.47807, -0.49651, -0.5922, -0.52333, -0.53702, -0.63031, -0.55586, -0.65415, -0.57122, 0.016655, -0.72626, -0.74562];27,956125;4834;4861,333333;-13686,66667;-73,79%;28,081662;34,14%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;21;50words;1.0;[-0.27842, -0.41137, -0.3483, -0.51709, -0.45546, -0.47807, -0.57814, -0.63031, -0.55586, -0.66523, -0.5851, -0.015915, -0.74562];35,518629;39;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;21;50words;1.0;[-0.27842, -0.43885, -0.40855, 0.51375, -0.56133, -0.49651, 0.3356, 0.2502, -0.55586, -0.66523, -0.67607, -0.5851, -0.59057, -0.056212];36,791468;39;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;21;50words;1.0;[-0.41137, 0.89696, -0.51709, -0.54114, -0.47807, -0.57814, 0.3356, -0.52333, -0.53702, -0.63031, -0.56249, -0.57886, -0.70681, -0.598, -0.056212];34,876458;41;39,66666667;-18508,33333;-99,79%;35,72885167;70,66%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;21;50words;1.0;[-0.27842, -0.31464, -0.46553, -0.40855, -0.51709, -0.56133, -0.49651, -0.61673, -0.63031, -0.64285, -0.65415, -0.5851, -0.59057, -0.74562];32,97636;384;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;21;50words;1.0;[-0.31464, -0.43885, -0.43305, -0.45546, 0.3356, -0.60425, -0.53702, -0.54767, -0.55586, -0.56249, -0.66523, -0.70681, -0.598, -0.60553];33,66314;397;;;;;;
