heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Buckets MSM-Mean: bucketsize:3;3;30;50words;1.0;[-0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703];33,686738;2;;;;;;
Buckets MSM-Mean: bucketsize:3;3;30;50words;1.0;[-0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703];33,686738;2;2;-147114,3333;-100,00%;33,686738;0,00%;
Buckets MSM-Mean: bucketsize:4;3;30;50words;1.0;[-0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703];33,686738;10;;;;;;
Buckets MSM-Mean: bucketsize:4;3;30;50words;1.0;[-0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703];33,686738;10;;;;;;
Buckets MSM-Mean: bucketsize:4;3;30;50words;1.0;[-0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703];33,686738;10;10;-147106,3333;-99,99%;33,686738;0,00%;
Buckets MSM-Mean: bucketsize:5;3;30;50words;1.0;[-0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703];33,686738;31;;;;;;
Buckets MSM-Mean: bucketsize:5;3;30;50words;1.0;[-0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703];33,686738;31;;;;;;
Buckets MSM-Mean: bucketsize:5;3;30;50words;1.0;[-0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703];33,686738;31;31;-147085,3333;-99,98%;33,686738;0,00%;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;30;50words;1.0;[-0.43831, -0.52637, -0.66291, -0.59418, -0.53546, -0.60334, -0.46369, -0.097086, -0.25638, -0.037376, -0.1464, 0.083558, -0.10158, -0.063726, -0.033104, -0.033104, 0.40604, 6.2289E-4, -0.0050291, -0.0050291, -0.040994, -0.064514, -0.089478, -0.11464, -0.16332, -0.16332, -0.18513, -0.2045, -0.22162, -0.22162];35,474553;168;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;30;50words;1.0;[-0.43831, -0.48607, -0.71234, -0.71234, -0.63428, -0.67478, -0.39122, -0.39122, -0.037376, -0.037376, -0.1464, 0.083558, 0.199, -0.10158, -0.033104, -0.011303, 0.37866, 0.0025969, -0.020476, 0.42582, 0.44034, -0.064514, -0.11464, -0.089478, -0.13947, -0.16332, -0.18513, -0.18513, -0.23703, -0.23703];37,019136;168;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;30;50words;1.0;[-0.49295, -0.43831, -0.38577, -0.38577, -0.60334, -0.27465, -0.46369, -0.097086, -0.037376, 0.022972, -0.19821, 0.083558, -0.10158, 0.199, -0.033104, -0.011303, 6.2289E-4, 6.2289E-4, -0.020476, -0.0050291, -0.040994, -0.064514, -0.089478, -0.11464, -0.16332, -0.13947, 0.34742, -0.18513, 0.30117, -0.23703];36,92258;171;169;-146947,3333;-99,89%;36,47208967;8,27%;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;30;50words;1.0;[-0.75171, -0.75171, -0.66291, -0.55923, -0.67478, -0.67478, -0.39122, -0.46369, -0.32103, -0.25638, -0.1464, -0.19821, -0.063726, -0.063726, -0.011303, -0.033104, 6.2289E-4, 0.0025969, -0.0050291, 0.43773, -0.064514, -0.064514, -0.11464, 0.4217, -0.13947, -0.16332, -0.18513, -0.18513, -0.23703, -0.23703];36,009252;1824;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;30;50words;1.0;[-0.49295, -0.43831, -0.55923, -0.38577, -0.27465, -0.63428, -0.46369, -0.76098, -0.25638, -0.80637, 0.083558, -0.1464, -0.10158, -0.10158, -0.011303, -0.011303, 0.0025969, 0.0025969, -0.0050291, -0.0050291, -0.040994, -0.040994, -0.11464, -0.11464, -0.13947, 0.38824, -0.18513, -0.2045, -0.22162, -0.22162];36,369614;1754;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;30;50words;1.0;[-0.52637, -0.43831, -0.55923, -0.38577, -0.53546, -0.27465, -0.46369, -0.15624, -0.25638, 0.022972, -0.19821, 0.083558, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.37866, 0.43773, -0.0050291, -0.064514, -0.064514, -0.089478, -0.089478, -0.16332, -0.16332, 0.34742, -0.2045, -0.23703, -0.22162];36,648249;1612;1730;-145386,3333;-98,82%;36,34237167;7,88%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;30;50words;1.0;[-0.43831, -0.75171, -0.38577, -0.66291, -0.53546, -0.21607, -0.39122, -0.46369, -0.32103, -0.037376, 0.083558, -0.1464, -0.063726, -0.063726, 0.3014, -0.011303, 0.0025969, 6.2289E-4, -0.0050291, -0.0050291, -0.040994, -0.064514, -0.11464, -0.11464, -0.13947, 0.38824, -0.18513, -1.0965, -0.23703, -0.23703];37,213295;18880;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;30;50words;1.0;[-0.49295, -0.75171, -0.66291, -0.59418, -0.21607, -0.63428, -0.39122, -0.46369, -0.32103, -0.25638, -0.19821, 0.083558, -0.063726, -0.10158, -0.033104, -0.011303, 0.0025969, 0.0025969, -0.020476, -0.020476, -0.040994, -0.040994, -0.089478, -0.11464, -0.13947, -0.13947, -0.18513, -0.2045, -0.22162, -0.23703];35,134405;20273;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;30;50words;1.0;[-0.48607, -0.75171, -0.59418, -0.33146, -0.60334, -0.60334, -0.15624, -0.76098, 0.022972, -0.037376, -0.1464, 0.083558, -0.063726, -0.063726, -0.033104, -0.033104, 0.0025969, 0.0025969, 0.42582, -0.020476, -0.040994, -0.064514, -0.089478, -0.089478, -0.13947, -0.13947, -0.18513, -0.18513, -0.22162, -0.22162];36,503458;18864;19339;-127777,3333;-86,85%;36,28371933;7,71%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;30;50words;1.0;[-0.55923, -0.55923, -0.75171, -0.27465, -0.66291, -0.59418, -0.76098, -0.037376, -0.76098, -0.19821, -0.1464, -0.19821, -0.10158, -0.033104, -0.033104, 0.34376, 0.0025969, 0.37866, -0.0050291, -0.040994, 0.44214, -0.089478, -0.089478, 0.43328, -0.18513, -0.13947, -0.13947, 0.32477, -0.23703, -0.22162];38,66469;165;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;30;50words;1.0;[-0.71234, -0.48607, -0.49295, -0.63428, -0.27465, -0.60334, -0.39122, -0.037376, -0.097086, -0.1464, -0.1464, -0.85662, -0.063726, -0.063726, 0.3014, -0.011303, 0.34376, -0.011303, -0.040994, -0.0050291, -0.040994, -0.11464, -0.089478, -0.064514, -0.16332, 0.40621, -0.18513, -0.22162, -0.22162, -0.2045];37,651095;177;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;30;50words;1.0;[-0.52637, -0.43831, -0.38577, -0.53546, -0.33146, -0.67478, -0.037376, -0.46369, -0.46369, -0.90735, 0.022972, -0.1464, 0.3014, -0.033104, 0.199, 6.2289E-4, 0.40604, 0.0025969, 0.44214, -0.020476, -0.020476, -0.11464, -0.11464, -1.1524, -0.13947, -0.16332, -0.18513, 0.34742, -0.22162, -0.22162];39,827696;175;172,3333333;-146944;-99,88%;38,71449367;14,93%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;30;50words;1.0;[-0.43831, -0.38577, -0.55923, -0.59418, -0.59418, -0.53546, -0.037376, -0.39122, -0.097086, -0.90735, -0.25638, -0.19821, 0.199, -0.033104, -0.033104, 6.2289E-4, 0.40604, -0.011303, 0.44214, -0.0050291, 0.44214, -0.11464, -0.11464, -0.089478, -0.13947, -0.13947, -0.18513, 0.30117, -0.2045, -0.22162];38,300229;1753;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;30;50words;1.0;[-0.52637, -0.7802, -0.71234, -0.33146, -0.66291, -0.67478, -0.037376, -0.15624, -0.097086, 0.1424, -0.19821, -0.19821, -0.10158, -0.033104, -0.10158, 0.37866, 0.0025969, -0.011303, -0.0050291, -0.020476, 0.43773, 0.43328, -0.11464, -0.089478, -0.18513, -0.18513, 0.40621, -0.22162, -0.2045, -0.22162];38,900757;1784;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;30;50words;1.0;[-0.71234, -0.75171, -0.7802, -0.63428, -0.33146, -0.63428, -0.32103, -0.76098, -0.46369, 0.1424, -0.1464, 0.022972, -0.033104, -0.063726, 0.199, 0.37866, 0.0025969, -0.011303, 0.43773, -0.0050291, -0.0050291, 0.4217, -0.089478, 0.4217, -0.13947, -0.16332, 0.40621, 0.30117, -0.22162, -1.0448];40,709758;1677;1738;-145378,3333;-98,82%;39,30358133;16,67%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;30;50words;1.0;[-0.38577, -0.38577, -0.55923, -0.27465, -0.59418, -0.66291, -0.39122, -0.32103, -0.76098, -0.1464, -0.19821, 0.022972, -0.063726, 0.3014, -0.10158, 0.40604, -0.011303, -0.011303, 0.43773, -0.040994, 0.42582, -0.064514, 0.44034, -0.089478, -0.18513, -0.13947, -0.18513, 0.30117, -0.23703, -0.23703];38,922586;19562;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;30;50words;1.0;[-0.7802, -0.7802, -0.52637, -0.67478, -0.21607, -0.59418, -0.80637, -0.32103, -0.097086, -0.85662, 0.022972, -0.25638, -0.033104, -0.033104, -0.10158, 6.2289E-4, 6.2289E-4, 0.0025969, -0.0050291, 0.42582, 0.44214, -0.089478, 0.43328, -0.11464, -0.16332, 0.38824, -0.18513, -0.23703, -0.22162, 0.32477];39,605656;18935;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;30;50words;1.0;[-0.43831, -0.43831, -0.55923, -0.59418, -0.21607, -0.60334, -0.76098, -0.46369, -0.39122, 0.022972, -0.85662, -0.1464, 0.199, 0.25246, 0.25246, 0.0025969, 0.0025969, 0.0025969, 0.42582, -0.0050291, 0.42582, -0.11464, -0.089478, -0.064514, 0.38824, 0.36853, -0.13947, -0.23703, -0.22162, -1.0965];39,995086;18905;19134;-127982,3333;-86,99%;39,507776;17,28%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;30;50words;1.0;[-0.52637, -0.48607, -0.71234, -0.66291, -0.53546, -0.76098, -0.67478, -0.63428, -0.25638, 0.1424, 0.022972, 0.1424, -0.063726, -0.063726, -0.011303, 0.3014, 6.2289E-4, -1.1403, -0.020476, -0.020476, 0.43328, -0.040994, -0.064514, 0.43328, 0.40621, -0.2045, -0.18513, -0.18513, -0.22162, -1.0721];40,234956;206;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;30;50words;1.0;[-0.66291, -0.52637, -0.48607, -0.55923, -0.63428, -0.53546, -0.46369, -0.71702, 0.022972, -0.32103, -0.19821, -0.037376, -0.063726, 0.25246, -0.10158, 0.3014, 0.43773, 0.0025969, -0.020476, -0.020476, -0.11464, -0.064514, -0.089478, 0.4217, -0.16332, 0.40621, -0.13947, 0.38824, 0.30117, -1.0721];39,637639;206;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;30;50words;1.0;[-0.71234, -0.49295, -0.48607, -0.59418, -0.39122, -0.27465, -0.15624, -0.53546, -0.1464, -0.90735, 0.022972, -0.037376, -0.10158, -0.033104, -0.033104, -0.033104, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.089478, -0.089478, -1.1582, -0.089478, -0.16332, -0.13947, -1.1173, -0.13947, -0.22162, 0.32477];39,068249;198;203,3333333;-146913;-99,86%;39,646948;17,69%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;30;50words;1.0;[-0.43831, -0.33146, -0.59418, -0.38577, -0.63428, -0.39122, -0.39122, -0.097086, -0.1464, -0.037376, -0.32103, 0.022972, -0.011303, 0.199, -0.10158, 0.3014, 0.37866, 0.0025969, -0.020476, -0.0050291, -0.089478, -0.064514, -0.089478, 0.43328, 0.36853, 0.38824, -0.2045, -0.13947, 0.30117, -1.0721];40,035575;1945;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;30;50words;1.0;[-0.38577, -0.48607, -0.43831, -0.7802, -0.27465, -0.39122, -0.21607, -0.53546, -0.1464, 0.083558, -0.25638, -0.95551, 0.199, -0.063726, -0.10158, -0.10158, 0.40604, -1.1591, 6.2289E-4, 0.0025969, 0.44034, -0.040994, -0.064514, 0.43328, -1.1173, -0.16332, -0.16332, -0.18513, -0.23703, -1.0721];42,116668;1886;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;30;50words;1.0;[-0.7802, -0.66291, -0.71234, -0.59418, -0.46369, -0.60334, -0.39122, -0.21607, -0.25638, 0.022972, -0.85662, 0.083558, -0.011303, -1.0002, 0.199, 0.25246, 0.43773, -0.020476, 0.40604, -0.0050291, -0.040994, -1.1616, -0.064514, -0.089478, -0.13947, -0.13947, 0.38824, -0.13947, -0.23703, -0.23703];40,342904;1925;1918,666667;-145197,6667;-98,70%;40,83171567;21,21%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;30;50words;1.0;[-0.49295, -0.49295, -0.66291, -0.66291, -0.15624, -0.21607, -0.21607, -0.097086, -0.32103, -0.85662, 0.022972, 0.1424, -0.063726, 0.199, -0.011303, -0.063726, -0.0050291, 0.0025969, 0.0025969, 0.37866, 0.44214, -0.064514, -0.040994, -0.11464, -0.13947, -0.13947, -0.13947, -0.18513, 0.32477, -1.0448];39,30973;19743;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;30;50words;1.0;[-0.75171, -0.48607, -0.49295, -0.38577, -0.46369, -0.39122, -0.097086, -0.67478, 0.022972, -0.037376, -0.037376, -0.25638, 0.34376, 0.3014, -0.033104, -0.033104, 0.0025969, 0.0025969, 0.42582, 0.0025969, 0.44214, 0.43328, 0.43328, -0.089478, -0.13947, 0.40621, -0.13947, -0.16332, -0.22162, -1.0721];41,053757;20472;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;30;50words;1.0;[-0.49295, -0.7802, -0.59418, -0.7802, -0.27465, -0.27465, -0.15624, -0.63428, -0.32103, -0.25638, -0.80637, -0.32103, -0.011303, 0.34376, -0.063726, 0.25246, 0.0025969, -0.0050291, 0.40604, 0.40604, 0.44214, 0.43328, -0.040994, -0.064514, -0.2045, -0.2045, -0.13947, -0.2045, -0.22162, -1.0448];40,237009;21113;20442,66667;-126673,6667;-86,10%;40,20016533;19,34%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;30;50words;1.0;[-0.59418, -0.49295, -0.49295, -0.48607, -0.33146, -0.21607, -0.67478, -0.80637, -0.21607, 0.022972, -0.1464, -0.10158, -0.90735, -0.95551, -0.1464, -0.020476, 6.2289E-4, -0.0050291, 0.34376, 0.0025969, -0.13947, 0.43328, -0.13947, 0.4217, -0.13947, 0.38824, -0.16332, -0.16332, 0.34742, -1.0721];41,285683;283;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;30;50words;1.0;[-0.49295, -0.75171, -0.38577, -0.7802, -0.63428, -0.15624, -0.71702, 0.022972, -0.53546, -0.80637, -0.19821, 0.3014, 0.199, 0.083558, -0.033104, 0.40604, -1.0987, 6.2289E-4, -0.011303, 0.0025969, -0.040994, -1.1436, -0.064514, 0.43328, -0.13947, -0.2045, -1.0448, -0.18513, 0.32477, -0.22162];42,751377;262;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;30;50words;1.0;[-0.38577, -0.48607, -0.59418, -0.63428, -0.71234, -0.76098, -0.80637, -0.71702, -0.67478, -0.39122, -0.19821, -0.063726, 0.25246, -0.033104, -0.19821, 0.0025969, 6.2289E-4, 0.37866, 0.42582, 6.2289E-4, -0.040994, -0.11464, -0.040994, 0.44214, -0.089478, 0.32477, -0.16332, 0.34742, -0.16332, -0.2045];39,588863;239;261,3333333;-146855;-99,82%;41,208641;22,33%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;30;50words;1.0;[-0.55923, -0.60334, -0.7802, -0.48607, -0.52637, -0.46369, -0.71702, -0.76098, -0.53546, -0.15624, -0.1464, -0.063726, -0.19821, 0.1424, -0.95551, 0.42582, 0.40604, 0.0025969, -0.0050291, 6.2289E-4, -1.1524, -0.064514, -0.040994, 0.43328, -0.040994, -0.16332, -0.16332, -0.23703, -1.0965, -0.22162];40,646229;2945;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;30;50words;1.0;[-0.7802, -0.33146, -0.49295, -0.43831, -0.49295, -0.097086, -0.32103, -0.46369, -0.32103, -0.32103, -0.19821, 0.25246, -0.10158, -0.10158, -0.90735, -0.020476, -0.0050291, 0.37866, 0.0025969, 0.43773, -0.040994, -0.11464, 0.4217, -0.089478, -0.11464, -0.22162, 0.38824, -0.23703, -0.23703, -0.23703];39,389386;2817;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;30;50words;1.0;[-0.66291, -0.7802, -0.48607, -0.63428, -0.71234, -0.25638, -0.76098, -0.46369, -0.67478, -0.32103, -0.10158, -0.063726, -0.033104, -0.1464, 0.083558, 0.42582, 6.2289E-4, -1.1524, -0.020476, 6.2289E-4, -0.040994, -0.064514, 0.4217, -0.064514, -0.11464, -0.2045, 0.34742, -0.23703, 0.32477, 0.38824];40,503344;2586;2782,666667;-144333,6667;-98,11%;40,179653;19,27%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;30;50words;1.0;[-0.48607, -0.33146, -0.27465, -0.60334, -0.7802, 0.022972, -0.80637, -0.097086, -0.21607, -0.15624, 0.199, -0.1464, 0.199, -0.033104, -0.063726, 0.42582, 6.2289E-4, 6.2289E-4, 6.2289E-4, 0.40604, 0.43328, -1.1436, -0.040994, -0.11464, -0.11464, -0.18513, 0.32477, -1.0448, -0.2045, -0.2045];42,217675;26068;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;30;50words;1.0;[-0.7802, -0.71234, -0.27465, -0.38577, -0.27465, -0.80637, -0.80637, 0.022972, -0.53546, -0.32103, -0.90735, -0.033104, 0.083558, -0.063726, -0.10158, -0.0050291, 0.0025969, -0.020476, -1.1214, 0.34376, -0.11464, -0.064514, -0.11464, -0.064514, 0.4217, -1.0965, -0.23703, 0.34742, -0.22162, -0.2045];42,091328;24787;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;30;50words;1.0;[-0.48607, -0.52637, -0.27465, -0.48607, -0.27465, -0.53546, -0.46369, -0.76098, -0.80637, -0.71702, -0.1464, -0.90735, -0.10158, -0.033104, -0.033104, 0.0025969, 0.34376, -0.020476, 0.34376, -0.0050291, -0.13947, -1.1524, -0.040994, -0.064514, -0.040994, 0.32477, -0.16332, 0.30117, -0.23703, -0.16332];40,028844;28593;26482,66667;-120633,6667;-82,00%;41,445949;23,03%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;30;50words;1.0;[-0.52637, -0.55923, -0.66291, -0.63428, -0.53546, -0.46369, -0.097086, -0.25638, 0.083558, -0.1464, -0.10158, 0.25246, -0.033104, 0.34376, 0.0025969, -0.020476, 0.44214, -0.064514, 0.4217, -0.13947, 0.36853, -0.2045, -0.22162];47,593433;120;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;30;50words;1.0;[-0.49295, -0.75171, -0.59418, -0.60334, -0.67478, -0.46369, -0.39122, -0.32103, -0.25638, -0.95551, -0.10158, -0.033104, -0.011303, 0.40604, -0.0050291, -0.020476, -0.040994, 0.44034, 0.43328, -0.11464, -0.16332, 0.36853, 0.34742, -0.23703];46,682119;122;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;30;50words;1.0;[-0.7802, -0.52637, -0.71234, -0.66291, -0.53546, -0.15624, -0.39122, -0.32103, 0.022972, 0.083558, -0.1464, -0.10158, -0.063726, 0.34376, 6.2289E-4, -1.1403, -0.020476, -1.1616, 0.43328, -0.11464, -0.13947, -1.133, -0.2045, -0.22162, 0.30117];47,546548;122;121,3333333;-146995;-99,92%;47,27403333;40,33%;
