heuristic;k;n;dataset;c;mean;cost;time in ms;
MSM-Mean Exact;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;209007
MSM-Mean Exact;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;209184
MSM-Mean Exact;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;209227
3-MSM-Mean;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;209137
3-MSM-Mean;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;208658
3-MSM-Mean;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;208806
Buckets MSM-Mean: bucketsize:2;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;0
Buckets MSM-Mean: bucketsize:2;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;0
Buckets MSM-Mean: bucketsize:2;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;0
Buckets MSM-Mean: bucketsize:3;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;2
Buckets MSM-Mean: bucketsize:3;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;2
Buckets MSM-Mean: bucketsize:3;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;2
Buckets MSM-Mean: bucketsize:4;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;11
Buckets MSM-Mean: bucketsize:4;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;11
Buckets MSM-Mean: bucketsize:4;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;12
Buckets MSM-Mean: bucketsize:5;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;31
Buckets MSM-Mean: bucketsize:5;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;31
Buckets MSM-Mean: bucketsize:5;3;32;50words;1.0;[-0.25638, -0.19821, -0.1464, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, -0.16332, -0.18513, -0.2045, -0.22162, -0.23703, -0.25179, -0.26669, -0.28172, -0.29704, -0.31318, -0.3306, -0.35055, -0.37401, -0.40028, -0.42898, -0.45986];41,65689;31
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;32;50words;1.0;[-0.19821, 0.083558, -0.10158, -0.1464, -0.063726, -0.063726, 6.2289E-4, 6.2289E-4, -0.0050291, -0.0050291, -0.020476, -0.020476, -0.064514, -0.064514, -0.11464, -0.11464, -0.18513, -0.16332, 0.32477, -0.22162, 0.27662, -0.25179, -0.28172, 0.25128, -0.29704, 0.19968, 0.13828, -0.3306, -0.88175, -0.37401, -0.42898, 0.12448];46,061364;159
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;32;50words;1.0;[-0.19821, -0.19821, 0.1424, -0.1464, -0.033104, -0.033104, -0.011303, -0.011303, 0.0025969, 0.0025969, -0.040994, -0.040994, 0.43328, -0.089478, 0.40621, -0.13947, -0.16332, -0.16332, -0.2045, -0.22162, 0.30117, -0.25179, -0.28172, -0.26669, 0.17587, -0.31318, 0.13828, -0.35055, -0.37401, 0.12682, -0.42898, -0.8603];45,608856;140
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;32;50words;1.0;[0.022972, -0.85662, 0.1424, -0.10158, -0.063726, 0.25246, 6.2289E-4, -0.011303, -0.0050291, -0.0050291, -0.020476, -0.040994, -0.089478, -0.064514, -0.11464, -0.13947, 0.38824, -0.18513, -0.22162, -0.22162, -0.23703, -0.23703, 0.22519, -0.28172, -0.29704, -0.92493, 0.15506, -0.35055, 0.12682, -0.8727, -0.86572, -0.8603];47,233582;114
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;32;50words;1.0;[0.022972, -0.85662, -0.1464, 0.199, -0.033104, -0.063726, 6.2289E-4, 0.34376, -0.0050291, 0.40604, -0.040994, -0.040994, 0.44034, -0.089478, 0.40621, -0.11464, -0.16332, -0.16332, -0.2045, -0.2045, -0.25179, 0.27662, 0.25128, -0.26669, -0.29704, -0.94634, -0.89315, -0.3306, -0.40028, -0.37401, 0.12448, -0.45986];47,788366;1456
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;32;50words;1.0;[-0.85662, -0.19821, 0.199, 0.1424, -0.063726, -0.063726, -0.011303, 6.2289E-4, -0.0050291, 0.0025969, -0.040994, -0.040994, -0.064514, -0.089478, -0.13947, -0.13947, -0.18513, -0.18513, -0.2045, -0.22162, -0.25179, -0.25179, 0.22519, -0.26669, -0.94634, -0.29704, -0.89315, -0.3306, -0.8727, -0.8727, -0.8603, -0.8603];46,645222;1429
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;32;50words;1.0;[0.083558, -0.25638, -0.95551, -0.10158, -0.063726, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, 0.44214, -0.040994, -0.064514, -0.089478, -0.11464, -0.13947, 0.36853, -0.18513, 0.34742, -0.2045, -0.23703, -0.25179, 0.22519, -0.26669, -0.92493, -0.29704, 0.13828, 0.15506, -0.40028, -0.8727, -0.8603, -0.86572];48,063306;1598
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;32;50words;1.0;[0.022972, -0.25638, 0.1424, 0.1424, -0.063726, -0.033104, 6.2289E-4, -0.011303, 0.0025969, -0.0050291, -0.040994, -0.020476, -0.064514, -0.089478, -0.11464, -0.11464, -0.18513, -0.16332, -0.2045, -0.22162, -0.23703, 0.27662, -0.26669, -0.26669, -0.29704, -0.92493, -0.3306, -0.35055, 0.12682, -0.37401, -0.45986, -0.45986];44,3737;18872
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;32;50words;1.0;[-0.25638, -0.25638, -0.10158, 0.1424, 0.25246, -0.033104, -0.011303, 0.34376, 0.0025969, 0.0025969, -0.020476, -0.020476, -0.064514, -0.089478, -0.11464, 0.40621, -0.18513, -0.16332, -0.22162, -0.22162, 0.27662, -0.23703, -0.26669, -0.28172, -0.31318, 0.17587, -0.90633, -0.3306, -0.40028, -0.40028, -0.45986, -0.42898];45,015057;19315
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;32;50words;1.0;[-0.19821, -0.90735, -0.1464, 0.199, -0.063726, -0.033104, -0.011303, 0.37866, 0.40604, -0.0050291, 0.43773, -0.040994, 0.43328, -0.089478, -0.11464, -0.11464, -0.16332, -0.18513, -0.2045, -0.22162, -0.25179, -0.23703, -0.26669, -0.28172, -0.31318, -0.92493, -0.35055, 0.13828, -0.37401, -0.37401, -0.86572, -0.42898];46,14717;15337
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;32;50words;1.0;[0.083558, -0.25638, 0.083558, -0.10158, 0.199, -0.033104, 6.2289E-4, 0.37866, -0.011303, -0.020476, 0.42582, -0.020476, -0.089478, -0.064514, -0.089478, -0.18513, 0.40621, -0.13947, -0.2045, -1.0965, -0.22162, -0.26669, -0.28172, -0.25179, 0.15506, -0.31318, -0.31318, 0.12682, -0.40028, -0.40028, -0.8603, -0.42898];46,761168;187
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;32;50words;1.0;[-0.90735, -0.25638, -0.25638, 0.199, 0.25246, -0.033104, 0.0025969, -0.011303, 0.0025969, 0.42582, 0.43773, 0.44214, -0.11464, -0.064514, -0.11464, -0.13947, -0.16332, 0.36853, -0.23703, 0.34742, -0.23703, -0.96877, -0.26669, -0.26669, -0.29704, 0.19968, -0.29704, 0.12682, -0.89315, -0.35055, -0.45986, -0.86572];48,710541;178
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;32;50words;1.0;[-0.1464, 0.1424, 0.022972, -0.10158, -0.063726, 0.199, -0.011303, 0.0025969, -0.011303, -0.0050291, -0.0050291, -0.020476, 0.4217, -0.089478, -0.064514, 0.38824, -0.18513, -0.16332, -0.2045, 0.30117, -0.23703, -0.28172, -0.25179, -0.25179, 0.17587, -0.31318, -0.29704, -0.40028, 0.12682, -0.35055, -0.86572, -0.45986];45,927199;176
