heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;11;FaceAll;1.0;[-0.40597, -0.11674, 0.66285, -0.37179, -1.8059, -0.74366, 0.64468, -0.24591];30,84967;13;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;11;FaceAll;1.0;[-0.40597, 0.23491, -0.11674, -0.38449, -1.2302, 0.41143, 1.946];33,71898;13;13;32,97980767;0,207063628;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;11;FaceAll;1.0;[-0.38981, -0.11674, -0.37179, -0.58871, -1.1511, 0.15049, 1.081, 0.85549];32,933356;143;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;11;FaceAll;1.0;[0.28255, 0.46671, -0.11674, -0.38449, -1.6531, -0.74366, -0.54752, 0.85549];32,82322;136;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;11;FaceAll;1.0;[-0.71635, -0.16517, -0.37179, -1.6531, -0.80996, 0.41143, 1.2253];32,320856;139;139,3333333;32,69247733;0,196547314;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;11;FaceAll;1.0;[-0.71635, 0.23491, -0.094987, -0.38449, -0.58871, -0.80996, 0.15049, 0.41143];30,461824;1411;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;11;FaceAll;1.0;[-0.71635, 0.46671, 1.002, -0.38449, -0.58871, -0.80996, -0.54752, 0.64468, -0.37757];29,863064;1424;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;11;FaceAll;1.0;[-0.40597, 0.46671, -0.16517, 0.66285, -0.58871, -1.1511, -0.54752, 0.41143, -0.37757];29,82669;1422;1419;30,050526;0,099851682;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;11;FaceAll;1.0;[-1.4763, -0.094987, 1.3302, -0.93206, -0.37757];43,254554;14;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;11;FaceAll;1.0;[-0.72394, 1.9309, -0.58871, -0.93206, -0.3053, 1.946];43,209543;15;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;11;FaceAll;1.0;[-1.4763, -0.094987, 1.3302, -0.93206, -0.37757];43,254554;13;14;43,23955033;0,582571039;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;11;FaceAll;1.0;[-1.4763, -0.094987, 1.9309, -0.58871, -0.93206, -0.3053, 1.946];40,441614;132;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;11;FaceAll;1.0;[-2.1338, 0.66285, -0.58871, -0.93206, -0.3053, 1.946];42,064017;137;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -0.58871, -0.93206, -0.24591];41,854527;136;135;41,453386;0,51719728;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -0.58871, -0.93206, -0.3053, 1.946];40,091517;1393;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;11;FaceAll;1.0;[-1.4763, -0.094987, 1.9309, -0.58871, -0.93206, -0.3053, 1.946];40,441614;1407;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -0.58871, -0.93206, -0.3053, 1.946];40,091517;1373;1391;40,208216;0,471623957;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -1.8059, -1.2302, 0.85549];44,608167;10;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;11;FaceAll;1.0;[-0.72394, 0.45735, -1.2302, 0.85549];44,966787;10;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -0.93206, -0.3053, 1.946];44,274957;10;10;44,616637;0,632972522;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;11;FaceAll;1.0;[-1.4763, 1.0, -0.58871, -0.93206, -0.24591];43,203127;108;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -0.58871, -1.2302, 0.85549];42,192097;111;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;11;FaceAll;1.0;[-1.4763, 1.0, -0.58871, -0.93206, -0.24591];43,203127;108;109;42,866117;0,568903349;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -0.58871, -1.2302, 0.85549];42,192097;1085;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -0.58871, -0.93206, 0.64468];41,691377;1111;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -0.58871, -1.2302, 1.2253];42,931717;1122;1106;42,27173033;0,547148749;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;11;FaceAll;1.0;[-1.4763, 0.45735, -1.2302, -0.24591];46,161727;8;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;11;FaceAll;1.0;[-1.4763, 1.002, -1.8059, -0.93206, 1.081];46,257587;8;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;11;FaceAll;1.0;[-1.4763, -0.37179, -1.2302, 0.85549];45,601853;8;8;46,00705567;0,683861958;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;11;FaceAll;1.0;[-1.4763, -0.38449, -0.93206, -0.37757];45,379873;97;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;11;FaceAll;1.0;[-1.4763, -0.37179, -0.93206, 1.2253];46,262373;93;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;11;FaceAll;1.0;[-1.4763, -0.37179, -1.2302, 0.85549];45,601853;88;92,66666667;45,748033;0,674381708;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;11;FaceAll;1.0;[-1.4763, 1.002, -0.58871, -0.93206, 0.64468];43,047977;938;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;11;FaceAll;1.0;[-1.4763, 0.66285, 0.45735, -1.2302, -0.24591];43,338144;951;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;11;FaceAll;1.0;[-1.4763, 1.002, 0.45735, -1.2302, -0.24591];44,221944;925;938;43,53602167;0,593421914;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;11;FaceAll;1.0;[-2.1338, -0.11674, 1.3302, -0.80996, 1.2253];46,29442;7;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;11;FaceAll;1.0;[-0.38449, -1.2302, -0.37757];47,976713;7;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;11;FaceAll;1.0;[-0.72394, 1.3302, -1.1511, -0.24591];47,531503;7;7;47,26754533;0,729995982;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;11;FaceAll;1.0;[-0.71635, 1.9309, -0.58871, -1.2302, 1.2253];46,137673;77;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -0.93206, -0.24591];46,089117;86;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;11;FaceAll;1.0;[-1.4763, -0.37179, -1.2302, 1.2253];46,341473;77;80;46,189421;0,690536544;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;11;FaceAll;1.0;[-1.4763, -0.38449, -1.2302, 0.85549];45,591013;826;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;11;FaceAll;1.0;[-0.38981, 1.9309, -0.58871, -1.2302, 0.85549];45,087673;845;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;11;FaceAll;1.0;[-1.4763, 0.66285, -1.6531, -0.93206, 1.081];44,595387;833;834,6666667;45,09135767;0,650347337;
Generic MSM-Mean EA: generations:10000;4;11;FaceAll;1.0;[-0.54752, 0.15049, 0.85549, 0.66285, -0.38449, -1.454, -1.4763, -1.1511, -0.54752, 0.45735, -0.094987];27,686164;33;;;;
Generic MSM-Mean EA: generations:10000;4;11;FaceAll;1.0;[-0.56333, 0.053723, 0.85549, 0.66285, -0.38449, -1.454, -1.8059, -1.1511, -0.56333, 0.41143, -0.094987];27,686164;33;;;;
Generic MSM-Mean EA: generations:10000;4;11;FaceAll;1.0;[-0.71635, 0.053723, 0.85549, 0.66285, -0.37179, -1.454, -1.6531, -1.1511, -0.56333, 0.46671, 0.45735];27,686164;33;33;27,686164;0,013315841;
Generic MSM-Mean EA: generations:100000;4;11;FaceAll;1.0;[-0.56333, 0.053723, 0.85549, 0.66285, -0.38449, -1.454, -1.454, -1.1511, -0.54752, 0.45735, 0.28255];27,686164;333;;;;
Generic MSM-Mean EA: generations:100000;4;11;FaceAll;1.0;[-0.56333, 0.15049, 0.85549, 0.66285, -0.38449, -1.454, -1.454, -1.1511, -0.56333, 0.46671, 0.28255];27,686164;332;;;;
Generic MSM-Mean EA: generations:100000;4;11;FaceAll;1.0;[-0.71635, 0.23491, 0.64468, 0.64468, -0.38449, -1.454, -1.4763, -1.1511, -0.54752, 0.45735, 0.28255];27,704334;333;332,6666667;27,69222067;0,013537516;
Generic MSM-Mean EA: generations:1000000;4;11;FaceAll;1.0;[-0.71635, 0.23491, 0.85549, 0.66285, -0.37179, -1.454, -1.4763, -1.1511, -0.54752, 0.41143, 0.28255];27,686164;3336;;;;
Generic MSM-Mean EA: generations:1000000;4;11;FaceAll;1.0;[-0.54752, 0.053723, 0.85549, 0.66285, -0.38449, -1.454, -1.4763, -1.1511, -0.54752, 0.45735, 0.28255];27,686164;3334;;;;
Generic MSM-Mean EA: generations:1000000;4;11;FaceAll;1.0;[-0.40597, 0.23491, 0.85549, 0.66285, -0.37179, -1.454, -1.8059, -1.1511, -0.54752, 0.45735, -0.16517];27,686164;3333;3334,333333;27,686164;0,013315841;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;11;FaceAll;1.0;[-0.71635, 0.23491, 1.002, 0.66285, -0.38449, -1.454, -1.8059, -1.1511, -0.54752, 0.41143, -0.24591];27,690164;33;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;11;FaceAll;1.0;[-0.71635, 0.23491, 1.002, 0.66285, -0.37179, -1.454, -1.6531, -1.1511, -0.56333, 0.64468, 0.64468];27,690164;34;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;11;FaceAll;1.0;[-0.71635, 0.23491, 1.002, 0.66285, -0.38449, -1.454, -1.8059, -1.1511, -0.54752, 0.41143, -0.24591];27,690164;33;33,33333333;27,690164;0,013462242;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;11;FaceAll;1.0;[-0.71635, 0.23491, 1.002, 0.66285, -0.37179, -1.454, -1.6531, -1.1511, -0.54752, 0.64468, 0.41143];27,690164;335;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;11;FaceAll;1.0;[-0.40597, 0.23491, 1.002, 0.66285, -0.37179, -1.454, -1.6531, -1.1511, -0.54752, 0.64468, -0.24591];27,690164;335;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;11;FaceAll;1.0;[-0.40597, 0.23491, 1.002, 0.66285, -0.37179, -1.454, -1.6531, -1.1511, -0.56333, 0.41143, -0.24591];27,690164;334;334,6666667;27,690164;0,013462242;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;11;FaceAll;1.0;[-0.40597, 0.23491, 1.002, 0.66285, -0.37179, -1.454, -1.6531, -1.1511, -0.54752, 0.64468, -0.24591];27,690164;3352;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;11;FaceAll;1.0;[-0.40597, 0.23491, 1.002, 0.66285, -0.37179, -1.454, -1.6531, -1.1511, -0.54752, 0.64468, -0.24591];27,690164;3354;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;11;FaceAll;1.0;[-0.40597, -0.40597, 0.23491, 1.0, 0.66285, -0.58871, -1.6531, -1.6531, -0.74366, 0.41143, 1.2253];28,626484;3344;3350;28,00227067;0,024885371;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;11;FaceAll;1.0;[-0.40597, 0.053723, 1.0, 0.66285, -0.37179, -0.80996, -1.454, -1.8059, -1.1511, 0.41143, 1.2253];28,510627;33;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;11;FaceAll;1.0;[-0.40597, -0.40597, 0.053723, 1.0, 0.66285, -0.38449, -1.454, -1.6531, -0.56333, 0.15049, 1.2253];28,427384;33;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;11;FaceAll;1.0;[-0.71635, 0.23491, 1.0, 0.66285, -0.37179, -1.454, -1.454, -1.1511, -0.56333, 0.41143, 1.2253];27,686164;33;33;28,20805833;0,032417216;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;11;FaceAll;1.0;[-0.71635, 0.053723, 0.66285, 0.66285, -0.11674, -0.80996, -1.454, -1.8059, -1.1511, 0.15049, 1.2253];28,510627;335;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;11;FaceAll;1.0;[-0.40597, 0.053723, 0.66285, 0.66285, -0.37179, -1.454, -1.6531, -1.1511, -0.56333, 0.64468, -0.24591];27,686164;335;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;11;FaceAll;1.0;[-0.71635, 0.053723, 1.0, 0.66285, -0.37179, -1.454, -1.6531, -1.1511, -0.54752, 0.64468, -0.24591];27,686164;335;335;27,960985;0,023374312;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;11;FaceAll;1.0;[-0.71635, 0.053723, 0.66285, 0.66285, -0.37179, -1.454, -1.454, -1.1511, -0.54752, 0.41143, -0.24591];27,686164;3346;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;11;FaceAll;1.0;[-0.40597, 0.053723, 1.0, 0.66285, -0.38449, -1.454, -1.454, -1.1511, -0.54752, 0.64468, 1.2253];27,686164;3343;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;11;FaceAll;1.0;[-0.71635, 0.053723, 1.0, 0.66285, -0.37179, -1.454, -1.8059, -1.1511, -0.56333, 0.64468, -0.24591];27,686164;3354;3347,666667;27,686164;0,013315841;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;11;FaceAll;1.0;[-0.71635, 0.053723, 0.66285, 0.66285, -0.37179, -1.454, -1.454, -1.1511, -0.56333, 0.45735, 1.081];27,686164;33;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;11;FaceAll;1.0;[-0.40597, 0.053723, 1.0, 0.66285, -0.37179, -1.454, -1.6531, -1.1511, -0.54752, 0.41143, 1.2253];27,686164;33;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;11;FaceAll;1.0;[-0.71635, 0.23491, 0.66285, 0.66285, -0.38449, -1.454, -1.6531, -1.1511, -0.56333, 0.64468, 0.85549];27,686164;33;33;27,686164;0,013315841;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;11;FaceAll;1.0;[-0.71635, 0.23491, 0.66285, 0.66285, -0.38449, -1.454, -1.8059, -1.1511, -0.56333, 0.64468, 0.41143];27,686164;335;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;11;FaceAll;1.0;[-0.40597, 0.053723, 1.0, 0.66285, -0.38449, -1.454, -1.454, -1.1511, -0.54752, 0.64468, 1.2253];27,686164;334;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;11;FaceAll;1.0;[-0.71635, 0.23491, 1.0, 0.66285, -0.37179, -1.454, -1.454, -1.1511, -0.56333, 0.45735, 0.41143];27,686164;335;334,6666667;27,686164;0,013315841;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;11;FaceAll;1.0;[-0.40597, 0.053723, 1.0, 0.66285, -0.38449, -1.454, -1.454, -1.1511, -0.54752, 0.64468, 1.2253];27,686164;3343;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;11;FaceAll;1.0;[-0.71635, 0.053723, 0.66285, 0.66285, -0.37179, -1.454, -1.454, -1.1511, -0.56333, 0.45735, 1.081];27,686164;3345;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;11;FaceAll;1.0;[-0.40597, 0.053723, 0.66285, 0.66285, -0.38449, -1.454, -1.8059, -1.1511, -0.56333, 0.45735, -0.24591];27,686164;3354;3347,333333;27,686164;0,013315841;
MSM-Mean Exact;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.33201, 0.28623, 0.28617];8,95515;14661;;;;
MSM-Mean Exact;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.33201, 0.28623, 0.28617];8,95515;14584;;;;
MSM-Mean Exact;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.33201, 0.28623, 0.28617];8,95515;14548;14597,66667;8,95515;0;
Buckets MSM-Mean: bucketsize:2;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.43074, 0.43074, 0.38781, 0.38781, 0.33201, 0.41161, 0.28623, 0.28617];8,95515;0;;;;
Buckets MSM-Mean: bucketsize:2;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.43074, 0.43074, 0.38781, 0.38781, 0.33201, 0.41161, 0.28623, 0.28617];8,95515;0;;;;
Buckets MSM-Mean: bucketsize:2;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.43074, 0.43074, 0.38781, 0.38781, 0.33201, 0.41161, 0.28623, 0.28617];8,95515;0;0;8,95515;0;
Buckets MSM-Mean: bucketsize:3;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.38781, 0.28623, 0.28617];8,95515;8;;;;
Buckets MSM-Mean: bucketsize:3;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.38781, 0.28623, 0.28617];8,95515;8;;;;
Buckets MSM-Mean: bucketsize:3;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.38781, 0.28623, 0.28617];8,95515;8;8;8,95515;0;
Buckets MSM-Mean: bucketsize:4;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.41161, 0.28623, 0.28617];8,95515;40;;;;
Buckets MSM-Mean: bucketsize:4;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.41161, 0.28623, 0.28617];8,95515;40;;;;
Buckets MSM-Mean: bucketsize:4;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.41161, 0.28623, 0.28617];8,95515;40;40;8,95515;0;
Buckets MSM-Mean: bucketsize:5;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.38781, 0.28623, 0.28617];8,95515;140;;;;
Buckets MSM-Mean: bucketsize:5;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.38781, 0.28623, 0.28617];8,95515;141;;;;
Buckets MSM-Mean: bucketsize:5;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.19839, 0.19839, 0.43074, 0.38781, 0.38781, 0.33201, 0.38781, 0.28623, 0.28617];8,95515;140;140,3333333;8,95515;0;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.29851, 0.29851, 0.29851, 0.38781, 0.43074, 0.38781, 0.38903, 0.41161, 0.33201, 0.13323];9,34689;82;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.29851, 0.29851, 0.29851, 0.29851, 0.43743, 0.43074, 0.38781, 0.38903, 0.33201, 0.28623, 0.28623];8,95515;84;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.29851, 0.19839, 0.29851, 0.53533, 0.38781, 0.53533, 0.38781, 0.41161, 0.33201, 0.75225];10,08299;78;81,33333333;9,461676667;0,056562611;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;11;FaceFour;1.0;[0.29851, 0.29851, 0.19839, 0.29851, 0.38781, 0.38781, 0.53533, 0.38781, 0.33201, 0.41161, 0.75225];9,97305;770;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;11;FaceFour;1.0;[0.30514, 0.21635, 0.19839, 0.29851, 0.43743, 0.43743, 0.33201, 0.38903, 0.41161, 0.28623, 0.75225];9,99879;807;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;11;FaceFour;1.0;[0.29851, 0.23072, 0.19839, 0.43743, 0.43074, 0.57573, 0.33201, 0.32546, 0.33201, 0.28623, 0.28617];9,17403;846;807,6666667;9,71529;0,084883;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.29851, 0.19839, 0.43743, 0.53533, 0.53533, 0.15783, 0.38903, 0.33201, 0.33201, 0.75225];10,55633;5705;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.21635, 0.29851, 0.43743, 0.38781, 0.53533, 0.38903, 0.38781, 0.32546, 0.28623, 0.28623];9,06749;9444;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.30514, 0.29851, 0.29851, 0.43743, 0.53533, 0.38903, 0.33201, 0.33201, 0.32546, 0.28623];8,96841;9000;8049,666667;9,530743333;0,064275119;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.21635, 0.29851, 0.43743, 0.43074, 0.57573, 0.32546, 0.41161, 0.41161, 0.28623, 0.28617];9,21919;76;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.29851, 0.29851, 0.29851, 0.38781, 0.38781, 0.57573, 0.38781, 0.38781, 0.33201, 0.13323, 0.13323];9,73369;105;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.23072, 0.43074, 0.43074, 0.38781, 0.38903, 0.38781, 0.33201, 0.13323, 0.13323];9,56703;111;97,33333333;9,506636667;0,061583186;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;11;FaceFour;1.0;[0.29851, 0.19839, 0.30514, 0.43743, 0.57573, 0.38781, 0.32546, 0.41161, 0.33201, 0.28623, 0.28617];9,46417;915;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;11;FaceFour;1.0;[0.19839, 0.30514, 0.29851, 0.19839, 0.43074, 0.43074, 0.38781, 0.38781, 0.41161, 0.28617, 0.75225];9,96523;745;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.23072, 0.43074, 0.43743, 0.43074, 0.53533, 0.38781, 0.38781, 0.28617, 0.41161];9,20603;828;829,3333333;9,545143333;0,065883132;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;11;FaceFour;1.0;[0.29851, 0.23072, 0.23072, 0.43743, 0.53533, 0.43074, 0.38781, 0.38903, 0.38903, 0.13323, 0.28617];9,47033;10145;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;11;FaceFour;1.0;[0.46266, 0.19839, 0.29851, 0.43743, 0.43743, 0.53533, 0.38781, 0.38903, 0.41161, 0.41161, 0.13323];9,62537;6562;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.21635, 0.29851, 0.19839, 0.43074, 0.57573, 0.38903, 0.38903, 0.33201, 0.28623, 0.28617];9,03595;10451;9052,666667;9,377216667;0,047131167;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.43074, 0.21635, 0.21635, 0.43743, 0.57573, 0.57573, 0.38903, 0.38903, 0.75225, 0.41161, 0.33201];10,34997;78;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.19839, 0.29851, 0.30514, 0.23072, 0.43743, 0.53533, 0.38781, 0.53533, 0.33201, 0.93874, 0.32546];10,45839;64;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.30514, 0.29851, 0.23072, 0.46266, 0.43074, 0.57573, 0.57573, 0.53533, 0.75225, 0.33201, 0.41161];10,45569;75;72,33333333;10,42135;0,163727017;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;11;FaceFour;1.0;[0.19839, 0.43743, 0.30514, 0.46266, 0.33201, 0.38781, 0.53533, 0.38781, 0.33201, 0.75225, 0.32546];10,38241;1017;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;11;FaceFour;1.0;[0.19839, 0.43743, 0.43074, 0.46266, 0.43074, 0.32546, 0.15783, 0.38781, 0.75225, 0.32546, 0.28623];10,94235;1121;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;11;FaceFour;1.0;[0.30514, 0.43743, 0.46266, 0.43743, 0.32546, 0.43074, 0.38903, 0.43074, 0.41161, 0.28623, 0.28617];9,86865;1067;1068,333333;10,39780333;0,161097618;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;11;FaceFour;1.0;[0.21635, 0.29851, 0.43074, 0.43743, 0.38781, 0.38781, 0.53533, 0.38781, 0.28617, 0.75225, 0.41161];10,44989;6768;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.19839, 0.43743, 0.43743, 0.38903, 0.33201, 0.43743, 0.32546, 0.33201, 0.28623, 0.41161];9,74117;11744;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;11;FaceFour;1.0;[0.23072, 0.23072, 0.29851, 0.21635, 0.53533, 0.43743, 0.53533, 0.38903, 0.28623, 0.13323, 0.41161];9,87773;8564;9025,333333;10,02293;0,119236417;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.21635, 0.19839, 0.21635, 0.43743, 0.46266, 0.15783, 0.32546, 0.33201, 0.53533, 0.38781, 0.28623];9,91575;175;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;11;FaceFour;1.0;[0.29851, 0.21635, 0.46266, 0.46266, 0.43743, 0.53533, 0.28623, 0.33201, 0.33201, 0.28623, 0.13323];9,90679;175;;;;
