heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Buckets MSM-Mean: bucketsize:5;3;25;50words;1.0;[2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.1282, 0.52154, 0.1357, 0.065827, 0.0046436, -0.050112, -0.095075];69,524799;26;;;;;;
Buckets MSM-Mean: bucketsize:5;3;25;50words;1.0;[2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.1282, 0.52154, 0.1357, 0.065827, 0.0046436, -0.050112, -0.095075];69,524799;26;26;-51244,66667;-99,95%;69,524799;0,39%;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;25;50words;1.0;[2.3322, 2.1786, 2.3521, 2.3521, 1.8261, 2.4596, 2.5096, 1.6057, 1.4913, 1.3738, 1.1282, 1.2522, 2.6611, 1.0045, 0.63776, 0.75705, 0.4105, -1.0396, 0.2178, 0.30946, 0.065827, 0.065827, 0.0046436, 0.0046436, 1.6424];79,389671;126;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;25;50words;1.0;[2.2493, 2.2377, 2.0448, 2.0448, 1.8261, 1.8261, 2.5096, 1.7169, 1.4913, 1.4913, 1.2522, 1.2522, 1.0045, -0.93981, 0.75705, 0.63776, 0.52154, -1.0522, 0.2178, 0.2178, 0.065827, 0.1357, -0.89721, -0.82579, 1.6424];78,804943;124;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;25;50words;1.0;[2.2493, 2.3322, 2.0448, 2.1508, 1.9357, 1.8261, 1.7169, 1.6057, 1.3738, 1.3738, 2.6552, 2.6552, 1.0045, 0.88026, 0.63776, 0.75705, 0.52154, 0.52154, 0.30946, 0.2178, 0.065827, 0.065827, -0.89721, -0.050112, 1.6424];76,750894;119;123;-51147,66667;-99,76%;78,31516933;13,08%;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;25;50words;1.0;[2.2377, 2.1786, 2.3521, 2.3521, 1.9357, 2.4596, 1.7169, 1.7169, 1.4913, 1.3738, 2.6658, 1.2522, 0.88026, 1.0045, 0.75705, 0.63776, 0.4105, 0.52154, 0.2178, 0.30946, 0.065827, -0.95872, -0.050112, -0.82579, -0.095075];75,712932;1303;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;25;50words;1.0;[2.1786, 2.2493, 2.3521, 2.2956, 2.4596, 1.8261, 1.6057, 1.7169, 1.4913, 1.3738, 1.2522, 2.6552, 2.6387, 0.88026, 0.63776, 0.63776, 0.4105, 0.4105, -1.0406, 0.2178, 0.065827, 0.065827, -0.89721, -0.050112, -0.75491];77,628082;1244;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;25;50words;1.0;[2.2493, 2.3322, 2.0448, -0.80419, 2.4071, 2.4596, 1.6057, 1.7169, 2.598, 2.598, 1.2522, 1.2522, 0.88026, 1.0045, 0.63776, -0.99875, 0.52154, -1.0522, 0.2178, 0.2178, -1.0083, 0.065827, -0.82579, -0.82579, 1.6424];85,881731;1259;1268,666667;-50002;-97,53%;79,740915;15,14%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;25;50words;1.0;[2.2493, 2.1786, 2.0448, 2.0448, 2.4071, 1.9357, 1.7169, 1.7169, 1.3738, 1.3738, 1.1282, 1.1282, 0.88026, 0.88026, 0.63776, 0.63776, 0.52154, 0.52154, 0.2178, 0.2178, -1.0083, 0.1357, -0.050112, -0.82579, -0.095075];74,3217;15546;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;25;50words;1.0;[2.1786, 2.1786, 2.0448, 2.3521, 1.9357, 1.8261, 1.6057, 1.7169, 1.3738, 1.3738, 1.2522, 1.1282, 1.0045, 0.88026, 0.63776, 0.75705, 0.52154, 0.4105, 0.30946, 0.2178, 0.1357, -0.95872, -0.89721, -0.82579, -0.75491];72,767254;15329;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;25;50words;1.0;[2.2377, 2.2493, 2.1508, 2.3521, 1.9357, 1.9357, 1.6057, 1.7169, 1.3738, 1.3738, 1.2522, 2.6552, 2.6387, 0.88026, 0.75705, 0.63776, 0.52154, 0.4105, 0.2178, 0.30946, -0.95872, 0.1357, 0.0046436, -0.89721, -0.75491];76,68026;14534;15136,33333;-36134,33333;-70,48%;74,589738;7,70%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;25;50words;1.0;[2.2956, 2.2493, 2.1508, 2.0448, 2.3521, 1.8261, 2.598, 1.4913, 2.5563, 2.6318, 2.6658, 2.6318, 1.0045, 0.88026, 0.88026, 0.63776, 0.52154, -1.0396, 0.2178, -1.0406, 0.1357, -0.95872, 0.065827, -0.050112, -0.095075];78,920762;160;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;25;50words;1.0;[2.2377, 2.3322, 2.2493, 2.4596, 2.3521, 2.4071, 1.7169, 2.5563, 1.4913, 2.6318, 2.6552, 1.2522, 1.0045, 2.6387, 2.6611, 0.4105, 0.4105, 0.52154, 0.1357, -1.0406, 0.30946, -0.050112, -0.89721, 0.0046436, 1.6424];82,997665;161;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;25;50words;1.0;[2.1508, 2.1786, 2.1786, 1.9357, 1.8261, 2.0448, 2.5563, 2.598, -0.82436, 1.1282, 1.1282, 1.1282, 2.6611, 0.75705, 0.75705, 0.52154, -1.0396, -1.0396, 0.30946, 0.1357, -1.0083, 0.0046436, -0.95872, -0.050112, 1.6424];84,843537;165;162;-51108,66667;-99,68%;82,253988;18,77%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;25;50words;1.0;[2.1786, 2.1786, 2.1508, 1.9357, 2.0448, 2.0448, 1.7169, 1.6057, 1.6057, 2.6318, 2.6318, 2.6318, 0.75705, 0.88026, -0.99875, 0.52154, 0.52154, 0.52154, 0.30946, 0.1357, 2.0807, -0.95872, -0.050112, -0.050112, -0.75491];80,042862;1491;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;25;50words;1.0;[2.1786, 2.3322, 2.2956, 2.4596, 1.9357, 2.3521, 2.598, 1.6057, 1.6057, 2.6658, 2.6318, 2.6318, 0.75705, 0.75705, 0.75705, 0.63776, 0.52154, -1.0396, -1.0083, -1.0525, -1.0083, -0.82579, -0.89721, 0.0046436, -0.095075];76,764703;1698;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;25;50words;1.0;[2.3322, 2.1508, 2.2956, 2.3521, 1.8261, 2.0448, 1.6057, 2.5096, 1.4913, 2.6318, 2.6658, 1.1282, 0.75705, 1.0045, 0.75705, -1.0197, -1.0197, 0.4105, -1.0406, 0.1357, 0.30946, 0.065827, -0.95872, 0.0046436, 1.6424];82,707755;1645;1611,333333;-49659,33333;-96,86%;79,83844;15,28%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;25;50words;1.0;[2.2377, 2.1508, 2.2956, 1.9357, 2.4596, 2.4071, 2.5096, 2.5096, 2.598, 2.6318, 2.6658, 2.6658, 2.6387, 0.75705, 0.88026, 0.4105, -1.0396, -1.0197, 0.2178, -1.0406, -1.0525, -0.050112, 0.065827, 0.0046436, 1.6424];80,230395;16007;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;25;50words;1.0;[2.3322, 2.1508, 2.2377, 2.4071, 1.8261, 1.9357, 2.5563, 2.5563, 1.7169, 1.3738, 1.2522, 1.3738, 1.0045, 1.0045, 0.88026, 0.63776, 0.52154, -1.0396, 0.1357, 0.30946, 0.1357, 0.0046436, -0.89721, -0.95872, -0.095075];75,598844;18055;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;25;50words;1.0;[2.2493, 2.2493, 2.2493, 2.4071, 2.4071, 1.9357, 1.6057, 1.4913, 1.7169, 1.2522, 2.6658, 1.2522, 0.75705, 0.88026, 0.88026, 0.63776, 0.63776, 0.52154, 0.30946, -1.0525, 0.1357, 0.065827, 0.0046436, -0.050112, 1.6424];78,074176;16502;16854,66667;-34416;-67,13%;77,967805;12,58%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;25;50words;1.0;[-0.80617, 2.2493, 2.1508, 2.1786, 1.6057, 1.6057, 2.4596, 1.9357, 2.6658, 2.598, 1.2522, 1.1282, 0.63776, 0.63776, 0.88026, 1.0045, 0.4105, 0.52154, 0.4105, -1.0522, 2.0807, -0.050112, -0.050112, 0.065827, 1.6424];86,352514;238;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;25;50words;1.0;[2.2956, 2.2377, 2.3521, -0.80419, 1.8261, 1.9357, 1.6057, 1.7169, 1.4913, 2.598, 1.4913, 1.3738, 2.5981, 2.5981, 0.75705, -0.99875, 0.30946, 0.4105, -1.0396, 0.52154, -0.82579, 0.065827, -0.89721, -0.95872, -0.095075];86,424511;233;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;25;50words;1.0;[2.3521, 2.0448, 2.2493, 2.2493, 1.8261, 1.6057, 1.9357, 2.4071, 1.3738, -0.84492, 1.4913, 1.4913, 0.75705, 2.6387, 1.0045, 0.88026, 2.2851, -1.0525, -1.0396, -1.0406, -0.89721, -0.82579, -0.050112, 0.1357, -0.095075];84,668833;193;221,3333333;-51049,33333;-99,57%;85,815286;23,91%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;25;50words;1.0;[2.2377, 2.3521, 2.2493, 2.3322, 2.4596, 1.9357, 1.7169, 1.8261, 1.4913, 1.1282, 2.6658, 1.4913, 0.88026, 1.0045, 2.5401, 1.0045, -1.0396, -1.0406, -1.0522, -1.0396, -0.050112, -0.050112, -0.82579, -0.050112, -0.095075];80,586395;2021;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;25;50words;1.0;[2.3322, 2.0448, 2.1508, 2.1786, 2.4596, 1.7169, 1.7169, 1.9357, 1.4913, 1.4913, 1.2522, 1.3738, 0.75705, 0.75705, -0.97084, -0.93981, 0.4105, 0.30946, -1.0525, -1.0406, 1.7568, -0.95872, -1.0083, 0.065827, -0.095075];80,582214;2260;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;25;50words;1.0;[2.2377, 2.3521, 2.2956, 2.2956, 2.5563, 1.9357, 1.8261, 1.7169, 1.4913, 2.6658, 2.6658, 1.3738, 2.6387, 2.6387, 0.75705, 0.63776, -1.0525, 0.52154, -1.0396, 0.52154, 0.065827, 0.1357, 0.065827, 0.0046436, -0.75491];81,308371;1942;2074,333333;-49196,33333;-95,95%;80,82566;16,70%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;25;50words;1.0;[2.2377, 2.2956, 2.0448, 2.1786, 2.5563, 2.4596, 2.5563, 1.8261, 1.4913, 2.598, 2.6552, 1.3738, 0.88026, 0.63776, -0.99875, 0.88026, 0.52154, 0.4105, -1.0525, 0.30946, -1.0083, -0.82579, -1.0083, 0.065827, 1.6424];82,362012;22137;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;25;50words;1.0;[2.1786, 2.1786, 2.3322, 2.0448, 2.4596, 2.4071, 1.8261, 1.8261, 1.2522, 1.3738, 2.6552, 1.3738, 2.5401, 0.63776, -0.93981, -0.97084, -1.0522, -1.0396, 0.4105, 0.52154, 1.8673, 0.0046436, 0.065827, 0.0046436, -0.75491];83,246518;23269;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;25;50words;1.0;[2.3322, 2.1508, 2.3521, 2.2377, -0.80615, 1.9357, 2.5096, 2.5096, 1.4913, 1.1282, -0.87209, 1.3738, 0.63776, 0.75705, 2.6387, 0.63776, 0.52154, 0.2178, -1.0406, -1.0396, -0.95872, -0.95872, -0.95872, -0.95872, 1.6424];86,854204;22217;22541;-28729,66667;-56,04%;84,15424467;21,51%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;25;50words;1.0;[-0.80419, 2.2493, 2.2377, 2.0448, -0.80627, 2.4596, 1.8261, 2.4596, 1.8261, -0.84492, 1.2522, 1.2522, 2.6658, 1.1282, -0.90693, -1.0525, -1.0525, 0.30946, 0.4105, 0.63776, 0.065827, 1.8673, 1.6424, 0.1357, 1.8673];96,566589;117;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;25;50words;1.0;[2.3322, -0.80617, 2.3521, 2.2377, 2.1508, 1.6057, 2.598, 1.8261, 1.6057, 1.6057, 1.1282, 0.75705, 2.5981, 0.88026, 1.0045, 2.3805, 2.1843, 0.2178, -1.0396, 0.4105, -0.75491, 0.0046436, 1.9751, 0.1357, 1.6424];91,86068;159;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;25;50words;1.0;[2.3521, 2.0448, 2.4071, 2.4071, 2.1786, 1.3738, 1.6057, 1.4913, 2.6318, 2.6318, 2.5981, 2.5981, 2.5981, 2.6552, 2.6611, -1.0197, -1.0396, -1.0406, 0.2178, 0.63776, 0.065827, 0.065827, 1.6424, 1.9751, -0.095075];85,827978;168;148;-51122,66667;-99,71%;91,41841567;32,00%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;25;50words;1.0;[2.3521, 2.1786, 2.0448, 2.2377, 2.3322, 1.8261, 1.3738, 2.5563, 2.598, 1.6057, 1.2522, 2.6387, 2.6552, 1.2522, -0.93981, -1.0197, -1.0522, 0.30946, 0.30946, 0.2178, 1.9751, -0.050112, 1.7568, -0.050112, -0.095075];84,339673;2304;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;25;50words;1.0;[2.3322, 2.3322, 2.0448, 2.1786, 2.2377, 1.3738, 1.7169, 1.7169, 2.5096, 2.4596, 1.0045, 2.6387, 2.6552, 1.0045, 0.75705, 0.4105, 0.52154, 0.30946, -1.0396, -1.0396, 1.6424, 1.8673, -0.75491, -0.095075, 0.065827];83,215074;2056;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;25;50words;1.0;[2.3322, -0.80627, 2.3521, 2.1508, 2.2377, 2.598, 2.6318, 1.7169, 2.6318, 1.3738, 2.6611, 1.0045, 2.6387, 1.0045, 1.0045, -1.0396, 0.30946, 0.2178, 0.2178, 0.4105, -0.050112, 2.0807, 0.0046436, -0.095075, -0.095075];88,750577;1527;1962,333333;-49308,33333;-96,17%;85,435108;23,36%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;25;50words;1.0;[-0.80419, 2.0448, 2.2493, 2.1786, 2.1508, 1.4913, -0.82436, 1.7169, 2.4596, 1.7169, 2.6552, 2.6611, 0.88026, 0.88026, 1.2522, 0.4105, -1.0525, -1.0396, 0.52154, 0.63776, -0.095075, -0.050112, -0.050112, -0.95872, -0.95872];87,656827;21333;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;25;50words;1.0;[2.1508, 2.3322, 2.2493, -0.80419, -0.80627, 1.6057, 2.5563, 2.5096, 1.6057, 1.8261, 1.2522, 2.5981, 2.5981, 2.5981, 2.5981, 0.30946, -1.0525, -1.0525, -1.0406, -1.0396, 0.0046436, 0.0046436, -0.82579, 0.0046436, -0.050112];86,639549;20943;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;25;50words;1.0;[2.2493, 2.1786, 2.4071, 2.2377, 2.2493, 1.4913, 1.6057, -0.84492, 2.6318, 2.5563, 1.1282, 1.0045, 2.6658, 2.5981, 0.75705, 0.30946, 0.30946, 0.4105, 2.1843, 0.30946, 0.1357, 0.065827, -0.89721, -0.050112, -0.95872];85,803872;21952;21409,33333;-29861,33333;-58,24%;86,70008267;25,19%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;25;50words;1.0;[2.1786, 2.1508, 2.4071, 2.5096, 2.598, 2.6552, 1.0045, 0.75705, 0.52154, 0.4105, 0.30946, 0.2178, -0.95872, 0.0046436, -0.050112, -0.095075];73,811225;87;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;25;50words;1.0;[2.2493, 2.1508, 2.3521, 1.9357, 2.5096, 2.598, 2.6318, 2.6658, 2.6387, 0.75705, 0.63776, 0.52154, 0.30946, 0.2178, 0.065827, 0.0046436, -0.75491];73,788882;86;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;25;50words;1.0;[2.1786, 2.2493, 2.0448, 2.4596, 1.6057, 2.6318, 2.6658, 2.6387, 0.63776, 0.52154, 0.4105, 0.2178, 0.065827, -0.89721, -0.095075];75,299929;85;86;-51184,66667;-99,83%;74,300012;7,28%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;25;50words;1.0;[2.3322, 2.2493, 2.2956, 2.3521, 1.8261, 1.7169, 1.6057, 1.3738, 1.1282, 0.88026, 0.63776, 0.52154, 0.30946, 0.1357, -0.89721, -0.095075];72,028692;868;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;25;50words;1.0;[2.3322, 2.2493, 2.2956, 2.3521, 2.4596, 1.6057, 1.4913, 2.6552, 2.6658, 2.6387, 2.5981, 0.63776, 0.52154, 0.30946, 0.1357, 0.065827, 0.0046436, -0.095075];74,327794;869;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;25;50words;1.0;[2.3322, 2.1508, 2.3521, 2.4596, 2.5096, 2.5563, 2.6318, 2.6552, 1.1282, 1.0045, 0.88026, 0.63776, 0.4105, 0.2178, 0.065827, -0.89721, -0.82579];73,351559;870;869;-50401,66667;-98,31%;73,236015;5,75%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;25;50words;1.0;[2.3322, 2.2493, 2.2956, 1.9357, 1.8261, 1.7169, 1.4913, 1.3738, 1.2522, 1.0045, 0.75705, 0.52154, 0.30946, -1.0083, -0.95872, -0.82579, -0.095075];72,203747;8723;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;25;50words;1.0;[2.1786, 2.2377, 2.3521, 2.4596, 2.5563, 1.3738, 1.1282, 1.0045, 0.88026, 0.75705, 0.52154, 0.30946, 0.1357, 0.065827, 0.0046436, -0.095075];72,304464;8793;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;25;50words;1.0;[2.2377, 2.2956, 1.9357, 2.5096, 1.6057, 1.4913, 1.3738, 1.1282, 0.88026, 0.63776, 0.4105, 0.2178, 0.1357, 0.0046436, -0.050112, -0.095075];72,674715;8747;8754,333333;-42516,33333;-82,93%;72,39430867;4,53%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;25;50words;1.0;[2.3322, 2.2377, 2.2956, 2.0448, 2.5096, 1.3738, 1.0045, 0.75705, 0.4105, 0.2178, 0.0046436];73,049985;66;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;25;50words;1.0;[2.2956, 2.3521, 1.9357, 1.6057, 1.2522, 0.88026, 0.75705, 0.52154, 0.30946, -0.95872, -0.095075];74,512915;66;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;25;50words;1.0;[2.1786, 2.3521, 1.9357, 1.7169, 1.4913, 1.3738, 1.0045, 0.75705, 0.52154, 0.2178, -0.89721, -0.095075];73,886865;66;66;-51204,66667;-99,87%;73,81658833;6,58%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;25;50words;1.0;[2.1786, 2.2377, 2.0448, 2.4071, 2.5563, 1.2522, 1.0045, 0.88026, 0.63776, 0.52154, 0.2178, 0.065827, -0.050112];73,099229;674;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;25;50words;1.0;[2.3322, 2.2956, 2.4071, 2.5563, 2.6318, 2.6611, 0.63776, 0.4105, 0.30946, 0.2178, 0.1357, -0.050112];73,440712;669;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;25;50words;1.0;[2.3322, 2.1508, 2.3521, 2.4596, 2.598, 1.3738, 1.0045, 0.75705, 0.4105, 0.2178, 0.0046436];73,495585;668;670,3333333;-50600,33333;-98,69%;73,34517533;5,90%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;25;50words;1.0;[2.1786, 2.2493, 2.0448, 1.9357, 1.6057, 1.2522, 1.1282, 0.75705, 0.63776, 0.52154, 0.30946, 0.065827, 0.0046436];72,488949;6719;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;25;50words;1.0;[2.1786, 2.2377, 2.2956, 2.0448, 2.4071, 2.5563, 2.598, 1.2522, 0.88026, 0.63776, 0.4105, 0.2178, 0.065827, -0.050112];72,258279;6724;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;25;50words;1.0;[2.1786, 2.1508, 2.0448, 2.4071, 1.8261, 1.4913, 1.1282, 0.88026, 0.52154, 0.30946, 0.1357, 0.065827, -0.050112];72,256916;6746;6729,666667;-44541;-86,87%;72,33471467;4,44%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;25;50words;1.0;[2.3322, 2.2493, 1.9357, 1.8261, 1.6057, 1.1282, 0.75705, 0.63776, 0.2178, -0.89721];74,05357;53;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;25;50words;1.0;[2.3322, 2.2956, 2.3521, 2.5563, 2.6658, 2.5401, 2.3805, 1.9751, 1.6424];73,762285;53;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;25;50words;1.0;[2.1786, 2.3521, 2.4071, 2.5563, 2.6658, 2.5981, 2.3805, 2.1843, 0.065827];74,424855;55;53,66666667;-51217;-99,90%;74,08023667;6,96%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;25;50words;1.0;[2.2493, 2.2956, 2.3521, 2.4071, 1.8261, 1.4913, 1.2522, 0.75705, 0.4105, 0.065827, -0.050112, -0.75491];72,532689;555;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;25;50words;1.0;[2.2377, 2.1508, 1.9357, 1.8261, 1.4913, 1.0045, 0.52154, 0.30946, 0.0046436];73,080425;546;;;;;;
