heuristic;k;n;dataset;c;mean;cost;time in ms;
MSM-Mean Exact;3;34;50words;1.0;[0.65608, 0.82483, 1.0293, 1.2135, 1.733, 1.8066, 1.8804, 1.9427, 2.0361, 2.1164, 2.1786, 2.2737, 2.2956, 2.3521, 2.4071, 2.423, 2.3918, 2.3322, 2.2493, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.0293, 0.60983, 0.52154];81,163759;305762
MSM-Mean Exact;3;34;50words;1.0;[0.65608, 0.82483, 1.0293, 1.2135, 1.733, 1.8066, 1.8804, 1.9427, 2.0361, 2.1164, 2.1786, 2.2737, 2.2956, 2.3521, 2.4071, 2.423, 2.3918, 2.3322, 2.2493, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.0293, 0.60983, 0.52154];81,163759;305390
MSM-Mean Exact;3;34;50words;1.0;[0.65608, 0.82483, 1.0293, 1.2135, 1.733, 1.8066, 1.8804, 1.9427, 2.0361, 2.1164, 2.1786, 2.2737, 2.2956, 2.3521, 2.4071, 2.423, 2.3918, 2.3322, 2.2493, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.0293, 0.60983, 0.52154];81,163759;305346
3-MSM-Mean;3;34;50words;1.0;[0.65608, 0.82483, 1.0293, 1.2135, 1.733, 1.8066, 1.8804, 1.9427, 2.0361, 2.1164, 2.1786, 2.2737, 2.2956, 2.3521, 2.4071, 2.423, 2.3918, 2.3322, 2.2493, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.0293, 0.60983, 0.52154];81,163759;305546
3-MSM-Mean;3;34;50words;1.0;[0.65608, 0.82483, 1.0293, 1.2135, 1.733, 1.8066, 1.8804, 1.9427, 2.0361, 2.1164, 2.1786, 2.2737, 2.2956, 2.3521, 2.4071, 2.423, 2.3918, 2.3322, 2.2493, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.0293, 0.60983, 0.52154];81,163759;305618
3-MSM-Mean;3;34;50words;1.0;[0.65608, 0.82483, 1.0293, 1.2135, 1.733, 1.8066, 1.8804, 1.9427, 2.0361, 2.1164, 2.1786, 2.2737, 2.2956, 2.3521, 2.4071, 2.423, 2.3918, 2.3322, 2.2493, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.0293, 0.60983, 0.52154];81,163759;305433
Buckets MSM-Mean: bucketsize:2;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.2522, 1.0045, 0.75705, 0.63776];83,795439;0
Buckets MSM-Mean: bucketsize:2;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.2522, 1.0045, 0.75705, 0.63776];83,795439;0
Buckets MSM-Mean: bucketsize:2;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.2522, 1.0045, 0.75705, 0.63776];83,795439;0
Buckets MSM-Mean: bucketsize:3;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.1282, 0.75705, 0.52154];83,690839;3
Buckets MSM-Mean: bucketsize:3;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.1282, 0.75705, 0.52154];83,690839;3
Buckets MSM-Mean: bucketsize:3;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.1282, 0.75705, 0.52154];83,690839;3
Buckets MSM-Mean: bucketsize:4;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.0045, 0.63776];83,625039;12
Buckets MSM-Mean: bucketsize:4;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.0045, 0.63776];83,625039;12
Buckets MSM-Mean: bucketsize:4;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.4913, 1.0045, 0.63776];83,625039;12
Buckets MSM-Mean: bucketsize:5;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.3738, 0.75705];83,680939;33
Buckets MSM-Mean: bucketsize:5;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.3738, 0.75705];83,680939;33
Buckets MSM-Mean: bucketsize:5;3;34;50words;1.0;[0.65608, 0.50658, 0.60983, 0.82483, 1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118, 2.1786, 2.2377, 2.1508, 2.0448, 1.9357, 1.8261, 1.7169, 1.6057, 1.3738, 0.75705];83,680939;34
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;34;50words;1.0;[0.50658, 0.18637, 1.6588, 0.60983, 1.2135, -0.0096985, 1.8804, 1.3719, 1.6977, 2.1164, 1.8291, 2.2737, 1.8862, 1.8862, 2.058, 1.9995, 2.118, 2.3918, 2.1508, 2.2956, 2.3521, 2.0448, 1.7169, 1.7169, 1.4913, 1.4913, 2.6318, 1.2522, 1.0045, 1.0045, 0.75705, 0.88026, 0.63776, 0.52154];92,640797;123
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;34;50words;1.0;[0.39387, 0.39387, 1.5787, 1.6588, -0.0096985, 1.0293, 1.5038, 1.5038, 2.1164, 2.0361, 2.1965, 2.2737, -0.73424, 1.9427, 2.423, 2.423, 2.118, 2.118, 2.1508, 2.2377, 2.0448, 2.3521, 1.8261, 2.4596, 1.4913, 1.4913, 1.2522, 1.3738, 1.1282, 1.0045, 0.88026, 0.75705, 0.63776, 0.52154];95,284887;142
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;34;50words;1.0;[0.50658, 0.39387, 0.60983, 0.33847, -0.16563, 1.8066, 1.8804, 1.5038, 2.1164, 2.1164, 2.1965, 1.768, 2.3417, 1.9427, 1.9995, 2.423, 2.3918, 2.3918, 2.2956, 2.2956, 2.0448, 2.4071, 1.8261, 1.8261, 1.6057, 1.6057, 2.6318, 1.3738, 2.6658, 1.0045, 0.75705, 0.75705, 0.52154, 0.63776];92,090682;131
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;34;50words;1.0;[0.50658, 0.50658, 1.5787, 1.5787, 1.2135, 1.733, 1.5038, 1.3719, 1.6977, 1.6977, 1.8291, 2.1965, 1.9427, 1.8862, 2.058, 2.058, 2.118, 2.3322, 2.2956, 2.2377, 2.0448, 2.3521, 1.8261, 1.7169, 2.5563, 1.4913, 1.3738, 1.3738, 1.1282, 1.1282, 0.88026, -0.97084, 0.63776, -1.0396];92,682939;1391
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;34;50words;1.0;[1.3741, 0.39387, 1.5787, 0.33847, 1.2135, 1.733, 1.8804, 1.9567, 2.1164, 2.0361, 1.8291, 1.8291, 1.8862, 1.9427, 1.9995, 2.423, 2.118, 2.118, 2.2956, 2.2377, 1.9357, 1.9357, 2.4596, 1.7169, 2.5563, 1.4913, 1.3738, 1.2522, 1.1282, 1.1282, 2.5981, 0.75705, 0.52154, 0.52154];91,533359;1420
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;34;50words;1.0;[0.50658, 1.3741, 0.1629, 0.82483, 1.2135, 1.0293, 1.9567, 1.8804, 1.6112, 2.1164, 1.8291, 2.2737, 2.3937, 1.9427, 2.423, 2.423, 2.3918, 2.3918, 2.2377, 2.1508, 2.0448, 2.0448, 2.4596, 2.4596, 2.5563, 1.4913, 2.6318, 2.6318, 1.0045, 1.0045, 0.88026, -0.99875, 0.63776, -1.0197];94,436509;1278
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;34;50words;1.0;[0.18637, 1.3741, 0.82483, 0.60983, 1.733, 1.0293, 1.5038, 1.3719, 2.1164, 1.6112, 1.8291, 2.2737, 1.8862, 1.9427, 2.058, 2.058, 2.118, 2.3918, 2.2377, 2.1508, 2.3521, 2.0448, 1.7169, 1.8261, 2.5563, 2.5563, 1.2522, 1.3738, 2.6658, 1.1282, 0.88026, 0.75705, 0.52154, 0.63776];92,533869;16210
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;34;50words;1.0;[0.18637, 0.39387, 0.1629, 1.6588, 1.733, -0.0096985, 1.3719, 1.8804, 1.6977, 1.6977, 2.1965, 2.2737, 1.8862, 1.9427, 2.058, 2.058, 2.3322, 2.3322, 2.2956, 2.2956, 2.3521, 2.3521, 1.8261, 1.7169, 1.6057, 1.4913, 1.2522, 1.2522, 1.1282, 1.1282, 0.88026, -0.99875, 0.52154, 0.52154];91,726417;15701
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;34;50words;1.0;[1.4852, 0.65608, 0.1629, 1.6588, 1.2135, 1.2135, 1.5038, 1.5038, 1.6977, 2.1164, 1.768, 2.2737, 1.9427, 1.8862, 1.9995, 2.058, 2.1786, 2.3918, 2.2493, 2.2956, 2.0448, 1.9357, 1.8261, 1.8261, 2.5563, 1.4913, 1.3738, 1.3738, 1.1282, 1.0045, 0.88026, 0.75705, 0.52154, 0.63776];89,735229;15479
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;34;50words;1.0;[0.65608, 0.33847, 1.3741, 1.8066, -0.0096985, 1.2135, 1.5038, 1.8804, 2.0361, 2.1965, 2.1164, 1.8291, 1.9995, 2.3937, 2.423, 2.058, 2.1786, 2.3322, 2.2377, 2.2377, 2.2377, 2.4596, 2.5096, 2.4071, 1.4913, 1.3738, 1.3738, 1.0045, 1.1282, 2.6611, 0.75705, 0.75705, -0.99875, 0.52154];93,708287;145
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;34;50words;1.0;[1.3741, 0.65608, 0.39387, 1.2135, -0.16563, 1.733, 1.5038, 1.8804, 1.9567, 1.768, 1.8291, 1.768, 2.3417, 2.3417, 2.3417, 2.3918, 2.1786, 2.3322, 2.3521, 2.0448, 2.2956, 1.8261, 1.9357, 1.7169, 2.5563, 2.5563, 2.5563, 2.6658, 2.6658, 1.0045, 0.88026, -0.99875, -1.0197, -1.0396];93,198891;152
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;34;50words;1.0;[0.18637, 0.65608, 0.18637, 1.8066, 0.82483, -0.16563, 1.3719, 1.3719, 1.9567, 2.1965, 2.1965, 1.8291, 1.8862, 1.9427, 2.423, 2.118, 2.1786, 2.3322, 2.1508, 2.3521, 2.0448, 1.7169, 1.9357, 1.7169, 1.3738, 1.3738, 1.3738, 2.6552, 2.6552, 2.6658, 0.88026, 0.63776, 0.63776, 2.4667];95,750799;170
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;34;50words;1.0;[0.60983, 0.50658, 1.4852, 1.2135, 1.6588, 0.1629, 1.3719, 1.8804, 1.9567, 2.1164, 2.1965, 1.8291, 1.9427, 1.9995, 2.3937, 2.3322, 2.058, 2.423, 2.1508, 2.2493, 2.2377, 2.4596, 2.4071, 2.4071, 1.4913, 2.5563, 2.5563, 2.6611, 2.6658, 1.2522, -1.0197, 0.75705, 0.63776, -1.0396];95,072128;1521
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;34;50words;1.0;[0.39387, 1.4852, 0.39387, 1.8066, 1.8066, 1.8066, 1.3719, 2.0361, 1.9567, 2.2737, 1.768, 1.768, 2.3417, 2.3417, 1.9995, 2.058, 2.423, 2.118, 2.1508, 2.3521, 2.2377, 1.9357, 2.4071, 2.5096, 2.6318, 1.4913, 1.4913, 2.6611, 1.1282, 1.1282, 0.75705, 0.75705, -0.99875, 2.4667];96,655889;1623
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;34;50words;1.0;[0.33847, 0.18637, 0.33847, 1.6588, 0.1629, 1.0293, 1.3719, 1.5038, 1.5038, 1.8291, 1.6977, 1.768, 1.9427, 1.9427, 1.8862, 2.1786, 2.118, 2.3322, 2.1508, 2.2493, 2.2377, 1.9357, 2.4071, 2.4071, -0.84492, 1.4913, 1.3738, 2.6658, 1.1282, 1.0045, 0.88026, -0.97084, 0.63776, 0.52154];96,900378;1501
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;34;50words;1.0;[0.60983, 0.50658, 0.65608, 1.6588, 0.82483, 1.2135, 1.9567, 1.6112, 1.9567, 2.1965, 1.6977, 1.6977, 1.9995, 1.9427, 1.8862, 2.423, 2.3322, 2.3918, 2.2377, 2.2377, -0.80498, 1.9357, 1.9357, 1.9357, 2.6318, 2.5563, 1.4913, 2.6552, 2.6552, 2.6552, 0.63776, 0.75705, 0.88026, -1.0396];97,853358;19675
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;34;50words;1.0;[0.18637, 0.50658, 1.3741, 1.2135, 1.8066, 1.733, 1.6112, 1.9567, 1.8804, 1.768, 2.1164, 2.2737, 1.9427, 2.3937, 2.423, 2.3322, 2.118, 2.3322, 2.1508, 2.2377, 2.0448, 1.9357, 1.7169, 1.7169, 1.6057, 1.6057, 1.4913, 2.6611, 1.2522, 1.0045, 2.5981, 2.6387, 0.63776, 2.4667];93,741899;16321
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;34;50words;1.0;[0.50658, 1.3741, 0.50658, 1.8066, 1.6588, -0.16563, 1.8804, 1.9567, 2.0361, 1.8291, 2.1164, 2.1965, 2.423, 1.8862, 1.9427, 2.1786, 2.423, 2.423, 2.1508, 2.2493, 2.2493, 1.7169, 2.4071, 2.5096, 2.6318, 1.4913, 2.5563, 2.6552, 2.6658, 1.1282, 0.63776, 0.88026, 0.63776, 2.4667];95,740358;19854
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;34;50words;1.0;[0.50658, 0.18637, 0.50658, 1.6588, -0.16563, 1.8066, 1.3719, 1.9567, 1.6977, 1.768, 1.768, 1.768, 1.9995, 2.058, 1.9427, 2.423, 2.1786, 2.3322, 2.2956, 2.1508, 2.4071, 2.3521, 2.0448, 2.3521, 1.6057, 2.598, 2.598, 1.6057, 1.0045, 1.1282, 1.1282, 1.1282, 0.63776, 2.5401];94,132302;199
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;34;50words;1.0;[1.3741, 0.18637, 0.39387, 1.3741, 1.3719, 1.5038, 1.8804, 1.3719, 2.1965, 1.6977, 2.2737, 2.1164, 1.8862, 1.9995, 2.423, 1.9427, 2.1786, 2.2956, 2.2493, 2.2956, 2.4071, 2.4071, 2.4596, 1.7169, 1.3738, 1.3738, 1.4913, 2.5563, 2.5981, 2.6658, 2.6611, 2.6387, 2.5401, 0.63776];94,899949;213
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;34;50words;1.0;[0.82483, 0.60983, 0.60983, 0.82483, 1.8804, 1.5038, 1.733, 1.8066, 1.768, 1.6977, 2.2737, 2.2737, 2.3937, 2.3417, 2.3417, 2.423, 2.1786, 2.2493, 2.2493, 2.2493, 2.0448, 2.0448, 2.5096, 1.8261, 2.6318, 2.5563, 2.5563, 1.2522, 0.75705, 1.0045, -0.99875, 0.75705, -1.0197, -1.0396];92,668648;207
