heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Buckets MSM-Mean: bucketsize:3;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.47807, -0.49651, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598];23,849972;1;;;;;;
Buckets MSM-Mean: bucketsize:3;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.47807, -0.49651, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598];23,849972;1;1,333333333;-24245;-99,99%;23,849972;0,00%;
Buckets MSM-Mean: bucketsize:4;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.47807, -0.49651, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598];23,849972;7;;;;;;
Buckets MSM-Mean: bucketsize:4;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.47807, -0.49651, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598];23,849972;7;;;;;;
Buckets MSM-Mean: bucketsize:4;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.47807, -0.49651, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598];23,849972;7;7;-24239,33333;-99,97%;23,849972;0,00%;
Buckets MSM-Mean: bucketsize:5;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.47807, -0.49651, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598];23,849972;21;;;;;;
Buckets MSM-Mean: bucketsize:5;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.47807, -0.49651, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598];23,849972;21;;;;;;
Buckets MSM-Mean: bucketsize:5;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.45546, -0.47807, -0.49651, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598];23,849972;21;21;-24225,33333;-99,91%;23,849972;0,00%;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;22;50words;1.0;[-0.23723, -0.23723, -0.31464, -0.27842, -0.38055, -0.38055, -0.40855, -0.40855, -0.45546, -0.45546, -0.49651, -0.5922, -0.53702, -0.61673, 0.16321, -0.55586, -0.66523, -0.56249, -0.67607, -0.57886, -0.015915, -0.59057];25,764817;82;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.31464, -0.38055, -0.38055, -0.43305, -0.43305, -0.54114, -0.47807, -0.5922, -0.5922, -0.52333, -0.61673, -0.54767, -0.55586, -0.56249, -0.66523, 0.051007, -0.57886, -0.598, -0.70681];25,121579;84;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;22;50words;1.0;[-0.23723, -0.23723, -0.27842, -0.27842, -0.43885, -0.38055, -0.40855, -0.40855, -0.54114, -0.45546, -0.57814, -0.57814, -0.53702, -0.61673, -0.63031, -0.55586, -0.66523, -0.57122, -0.5851, 0.016655, -0.040772, -0.598];25,737565;82;82,66666667;-24163,66667;-99,66%;25,54132033;7,09%;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;22;50words;1.0;[-0.19027, -0.19027, -0.31464, -0.31464, -0.3483, -0.38055, -0.51709, -0.43305, -0.56133, -0.56133, -0.49651, -0.49651, -0.52333, -0.60425, -0.54767, -0.63031, -0.56249, -0.56249, -0.67607, -0.5851, -0.040772, -0.598];25,14045;852;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;22;50words;1.0;[-0.23723, -0.23723, -0.31464, -0.27842, -0.3483, -0.38055, -0.40855, -0.51709, -0.56133, -0.47807, -0.51127, -0.51127, -0.60425, -0.53702, -0.54767, -0.55586, -0.57122, -0.57122, -0.67607, 0.051007, -0.72626, -0.70681];25,338393;819;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;22;50words;1.0;[-0.23723, -0.23723, -0.31464, -0.31464, -0.38055, -0.38055, -0.40855, -0.40855, -0.47807, -0.47807, -0.57814, -0.49651, -0.53702, -0.60425, -0.64285, -0.55586, 0.12419, -0.66523, 0.051007, -0.57886, -0.59057, -0.040772];26,270427;900;857;-23389,33333;-96,47%;25,58309;7,27%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;22;50words;1.0;[-0.23723, -0.23723, -0.27842, -0.41137, -0.3483, -0.3483, -0.43305, -0.40855, -0.47807, -0.56133, -0.51127, -0.49651, -0.52333, -0.61673, -0.63031, -0.55586, -0.65415, 0.12419, -0.5851, 0.051007, -0.040772, -0.70681];26,576127;8051;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;22;50words;1.0;[-0.35593, -0.23723, -0.27842, -0.38403, -0.43885, -0.3483, -0.40855, -0.43305, -0.47807, -0.45546, -0.51127, -0.51127, -0.61673, -0.52333, -0.54767, -0.63031, -0.56249, -0.57122, 0.051007, -0.68919, -0.70681, -0.598];25,349063;9217;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;22;50words;1.0;[-0.23723, -0.35593, -0.27842, -0.31464, -0.43885, -0.43885, -0.40855, -0.49129, -0.54114, -0.45546, -0.5922, -0.51127, -0.52333, -0.61673, -0.64285, 0.16321, -0.57122, 0.087737, -0.5851, 0.051007, -0.040772, -0.59057];27,283668;7928;8398,666667;-15847,66667;-65,36%;26,40295267;10,70%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;22;50words;1.0;[-0.27842, -0.19027, -0.27842, -0.38055, -0.38055, -0.3483, -0.40855, -0.43305, -0.51709, -0.56133, -0.5922, -0.49651, -0.52333, -0.61673, -0.52333, 0.12419, -0.55586, -0.55586, -0.68919, -0.67607, -0.67607, -0.598];25,432582;99;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;22;50words;1.0;[-0.27842, -0.23723, -0.23723, -0.3483, -0.3483, -0.31464, -0.49129, -0.40855, -0.45546, -0.56133, -0.56133, -0.49651, -0.63031, -0.53702, -0.53702, -0.65415, -0.56249, -0.66523, -0.5851, -0.57886, -0.5851, -0.72626];24,885292;116;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;22;50words;1.0;[-0.19027, -0.32869, -0.19027, -0.43885, -0.3483, -0.31464, -0.40855, -0.40855, -0.49129, -0.56133, -0.56133, -0.56133, -0.54767, -0.60425, -0.52333, -0.55586, -0.66523, -0.56249, -0.57886, -0.67607, -0.59057, -0.040772];25,43087;127;114;-24132,33333;-99,53%;25,24958133;5,87%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;22;50words;1.0;[-0.19027, -0.27842, -0.32869, -0.3483, -0.41137, -0.41137, -0.40855, -0.40855, -0.43305, -0.51127, -0.57814, -0.49651, -0.63031, -0.63031, -0.54767, -0.66523, -0.66523, -0.64285, -0.59057, -0.67607, -0.67607, -0.040772];25,5356;1085;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;22;50words;1.0;[-0.19027, -0.32869, -0.23723, -0.3483, -0.43885, -0.3483, -0.45546, -0.54114, -0.43305, -0.51127, -0.5922, -0.5922, -0.54767, 0.2502, -0.54767, -0.56249, 0.12419, -0.57122, -0.59057, 0.016655, -0.67607, -0.040772];27,361965;939;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;22;50words;1.0;[-0.27842, -0.23723, -0.23723, -0.38055, -0.41137, -0.38055, -0.40855, -0.45546, -0.45546, -0.51127, -0.47807, -0.47807, -0.53702, -0.63031, -0.52333, 0.16321, -0.65415, -0.65415, -0.67607, -0.015915, -0.5851, -0.040772];26,511235;983;1002,333333;-23244;-95,87%;26,4696;10,98%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;22;50words;1.0;[-0.32869, -0.35593, -0.38403, -0.38055, -0.43885, -0.41137, -0.43305, -0.40855, -0.45546, -0.56133, -0.51127, -0.5922, 0.20681, -0.60425, -0.60425, -0.56249, 0.087737, -0.57122, -0.59057, 0.016655, -0.57886, -0.040772];27,307462;11376;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;22;50words;1.0;[-0.19027, -0.35593, -0.32869, -0.31464, -0.38055, -0.38055, -0.40855, -0.49129, -0.45546, -0.56133, -0.49651, -0.51127, -0.52333, -0.63031, -0.60425, -0.57122, 0.12419, -0.64285, -0.68919, -0.59057, -0.59057, -0.72626];25,400012;12189;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;22;50words;1.0;[-0.23723, -0.19027, -0.23723, -0.3483, -0.3483, -0.46553, -0.40855, -0.51709, -0.40855, -0.56133, -0.47807, -0.49651, -0.54767, -0.60425, -0.60425, -0.66523, -0.56249, -0.55586, -0.015915, -0.5851, -0.59057, -0.040772];25,775265;10832;11465,66667;-12780,66667;-52,71%;26,160913;9,69%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;22;50words;1.0;[-0.23723, -0.19027, -0.32869, -0.35593, -0.40855, -0.40855, -0.51709, -0.3483, -0.54114, -0.47807, -0.57814, -0.45546, -0.52333, -0.52333, -0.60425, 0.20681, 0.087737, 0.051007, -0.67607, -0.57886, -0.70681, -0.040772];27,591994;107;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;22;50words;1.0;[-0.31464, -0.35593, -0.23723, -0.35593, -0.3483, -0.38055, -0.38055, -0.49129, -0.49651, -0.5922, -0.57814, -0.54114, -0.55586, 0.29372, -0.55586, -0.55586, 0.087737, 0.051007, -0.65415, -0.57122, -0.70681, -0.59057];27,046406;126;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;22;50words;1.0;[-0.35593, 1.2006, -0.19027, -0.31464, -0.40855, -0.46553, -0.40855, -0.43305, -0.54114, -0.56133, -0.5922, -0.5922, -0.53702, -0.61673, -0.53702, 0.16321, -0.57886, -0.65415, -0.56249, 0.016655, -0.70681, -0.72626];27,898417;105;112,6666667;-24133,66667;-99,54%;27,51227233;15,36%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;22;50words;1.0;[-0.41137, -0.32869, -0.38403, -0.32869, -0.43305, -0.38055, -0.49129, -0.40855, -0.47807, -0.51127, -0.51127, -0.5922, 0.16321, -0.52333, -0.54767, -0.60425, -0.5851, -0.68919, -0.65415, -0.56249, -0.015915, -0.015915];26,968936;1108;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;22;50words;1.0;[-0.35593, -0.31464, -0.32869, -0.19027, -0.38055, -0.46553, -0.49129, -0.3483, -0.51127, -0.47807, -0.54114, 0.3356, -0.63031, -0.53702, 0.2502, -0.55586, -0.57886, 0.087737, 0.12419, -0.56249, -0.015915, -0.040772];29,307948;1122;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;22;50words;1.0;[1.333, -0.32869, -0.19027, -0.32869, -0.3483, -0.43885, -0.40855, -0.43305, -0.45546, -0.51127, -0.51127, -0.49651, -0.60425, 0.2502, -0.55586, -0.55586, -0.5851, 0.12419, -0.57122, 0.087737, -0.015915, -0.72626];28,911504;1076;1102;-23144,33333;-95,45%;28,39612933;19,06%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;22;50words;1.0;[-0.31464, -0.23723, -0.19027, -0.32869, -0.38055, -0.43305, -0.38055, -0.51709, 0.43669, -0.47807, -0.47807, -0.49651, -0.54767, 0.16321, -0.54767, -0.54767, -0.56249, 0.016655, -0.56249, 0.12419, -0.598, -0.70681];27,607057;16934;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;22;50words;1.0;[-0.27842, -0.23723, -0.38403, -0.41137, -0.43885, -0.40855, -0.49129, -0.49129, -0.49651, -0.51127, -0.57814, -0.49651, -0.53702, -0.52333, -0.53702, 0.16321, -0.56249, 0.051007, -0.57122, -0.57122, -0.040772, -0.598];26,552047;11279;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;22;50words;1.0;[-0.31464, -0.41137, -0.32869, -0.27842, 0.74943, -0.46553, -0.38055, -0.3483, -0.45546, -0.51127, -0.47807, -0.5922, -0.60425, -0.64285, -0.64285, -0.64285, -0.57886, -0.65415, -0.65415, -0.66523, -0.040772, -0.72626];27,08932;10463;12892;-11354,33333;-46,83%;27,082808;13,55%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;22;50words;1.0;[-0.27842, -0.3483, -0.23723, -0.35593, -0.31464, -0.56133, -0.46553, -0.45546, -0.38055, -0.40855, -0.51127, -0.57814, -0.57814, -0.53702, -0.57814, -0.57886, -0.65415, -0.66523, -0.56249, -0.68919, -0.70681, -0.040772];25,83242;150;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;22;50words;1.0;[-0.43885, -0.23723, -0.38403, -0.27842, -0.32869, -0.47807, -0.54114, -0.54114, -0.46553, -0.49129, -0.57814, -0.53702, -0.53702, -0.60425, -0.54767, -0.56249, 0.016655, -0.68919, 0.087737, -0.67607, -0.040772, -0.015915];27,998041;139;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;22;50words;1.0;[1.5102, -0.19027, -0.31464, -0.19027, -0.19027, -0.47807, -0.49129, -0.38055, -0.45546, -0.46553, -0.61673, -0.61673, -0.5922, 0.2502, -0.53702, -0.65415, 0.16321, -0.57886, -0.57122, 0.016655, -0.72626, -0.70681];29,260897;145;144,6666667;-24101,66667;-99,40%;27,69711933;16,13%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;22;50words;1.0;[-0.3483, -0.38403, -0.19027, -0.35593, -0.27842, -0.45546, -0.54114, -0.46553, -0.49129, -0.47807, -0.57814, 0.2502, -0.57814, -0.49651, -0.54767, 0.12419, -0.65415, -0.56249, -0.57122, -0.5851, -0.015915, -0.598];27,145557;1572;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;22;50words;1.0;[-0.38403, -0.23723, -0.43885, 1.0519, -0.35593, -0.47807, -0.47807, -0.40855, -0.47807, -0.46553, -0.49651, -0.49651, 0.3356, -0.52333, -0.52333, -0.67607, 0.016655, 0.16321, -0.5851, -0.57886, -0.59057, -0.72626];28,868583;1400;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;22;50words;1.0;[-0.35593, -0.23723, -0.3483, -0.23723, -0.38403, -0.38055, 0.74943, -0.46553, -0.49129, -0.43305, -0.60425, -0.54767, -0.60425, -0.51127, -0.61673, -0.67607, -0.57122, 0.087737, 0.016655, -0.55586, -0.59057, -0.598];27,406394;1517;1496,333333;-22750;-93,83%;27,80684467;16,59%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;22;50words;1.0;[-0.31464, -0.19027, -0.27842, -0.23723, -0.32869, -0.54114, -0.38055, -0.40855, -0.40855, -0.40855, -0.52333, -0.54767, -0.61673, -0.54767, -0.52333, -0.56249, -0.64285, -0.57122, 0.087737, -0.57122, -0.70681, -0.598];25,792149;17598;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;22;50words;1.0;[-0.23723, -0.32869, -0.23723, -0.3483, -0.32869, -0.43305, -0.45546, -0.46553, -0.49129, -0.51709, -0.49651, -0.5922, -0.57814, -0.61673, -0.61673, -0.57886, -0.65415, -0.66523, -0.5851, -0.67607, -0.598, -0.70681];24,932642;17582;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;22;50words;1.0;[-0.32869, -0.38403, 1.333, -0.31464, -0.3483, -0.45546, -0.49129, -0.40855, -0.47807, -0.40855, -0.53702, -0.57814, -0.57814, -0.54767, -0.57814, -0.67607, -0.64285, -0.57122, -0.57122, 0.12419, -0.598, -0.72626];27,645872;17056;17412;-6834,333333;-28,19%;26,12355433;9,53%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;22;50words;1.0;[-0.32869, -0.27842, -0.31464, -0.3483, -0.38055, -0.40855, -0.43305, -0.47807, -0.51127, -0.52333, -0.54767, -0.55586, -0.57122, -0.57886, -0.68919, -0.70681, -0.598];30,161552;70;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;22;50words;1.0;[-0.32869, -0.23723, -0.38403, -0.31464, -0.46553, -0.43305, -0.54114, -0.47807, -0.5922, 0.29372, -0.61673, -0.63031, -0.64285, -0.65415, -0.57122, -0.67607, -0.68919, -0.59057, -0.040772];29,88533;66;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;22;50words;1.0;[-0.19027, -0.35593, -0.31464, -0.46553, -0.49129, -0.51709, -0.47807, -0.57814, -0.5922, -0.60425, -0.63031, -0.55586, -0.56249, -0.66523, -0.67607, -0.5851, -0.59057, -0.040772];30,24179;66;67,33333333;-24179;-99,72%;30,096224;26,19%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;22;50words;1.0;[-0.19027, -0.35593, -0.27842, -0.31464, -0.3483, -0.40855, -0.51709, 0.51375, 0.43669, -0.51127, -0.60425, -0.61673, -0.63031, -0.55586, -0.56249, -0.66523, -0.57886, -0.5851, -0.015915, -0.72626];29,427787;677;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;22;50words;1.0;[-0.32869, -0.23723, -0.38403, -0.41137, -0.43885, -0.46553, -0.49129, -0.45546, -0.47807, -0.57814, -0.5922, -0.60425, -0.61673, -0.54767, 0.16321, -0.56249, -0.66523, 0.051007, -0.5851, -0.598];28,148353;669;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;22;50words;1.0;[-0.32869, -0.35593, -0.27842, -0.31464, -0.3483, -0.38055, -0.49129, -0.51709, -0.47807, -0.49651, -0.52333, -0.53702, -0.54767, 0.16321, -0.56249, -0.57122, -0.5851, -0.59057, -0.72626];28,220142;662;669,3333333;-23577;-97,24%;28,59876067;19,91%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;22;50words;1.0;[-0.32869, -0.23723, -0.38403, -0.41137, -0.3483, -0.46553, -0.40855, -0.43305, -0.54114, -0.56133, -0.51127, -0.52333, -0.53702, -0.54767, -0.55586, 0.12419, -0.66523, -0.5851, -0.015915, -0.598];27,733083;6806;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.31464, -0.43885, -0.38055, -0.49129, -0.43305, -0.54114, -0.56133, -0.49651, -0.60425, -0.61673, -0.63031, -0.56249, -0.67607, 0.016655, -0.59057, -0.598];28,204877;6797;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;22;50words;1.0;[-0.19027, -0.23723, -0.38403, -0.3483, -0.46553, -0.49129, -0.51709, -0.45546, -0.56133, -0.49651, -0.51127, -0.52333, -0.53702, -0.63031, 0.12419, -0.66523, 0.051007, -0.68919, -0.59057, -0.72626];28,218479;6771;6791,333333;-17455;-71,99%;28,05214633;17,62%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.38055, -0.54114, -0.49651, -0.5922, -0.60425, -0.61673, -0.54767, -0.56249, -0.57122, -0.57886, -0.70681, -0.598];34,380102;51;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;22;50words;1.0;[-0.19027, -0.23723, -0.38403, -0.31464, -0.46553, 0.61846, -0.45546, 0.37967, -0.5922, -0.52333, -0.61673, -0.63031, 0.12419, -0.57122, -0.68919, -0.72626];35,887088;51;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;22;50words;1.0;[-0.19027, -0.23723, -0.31464, -0.3483, -0.43305, -0.45546, -0.56133, 0.3356, -0.61673, -0.54767, -0.64285, -0.65415, -0.67607, -0.59057, -0.72626];35,329052;50;50,66666667;-24195,66667;-99,79%;35,19874733;47,58%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;22;50words;1.0;[-0.19027, -0.23723, -0.31464, -0.43885, -0.46553, -0.40855, -0.51709, -0.56133, 0.37967, -0.5922, -0.52333, 0.20681, -0.64285, -0.65415, -0.57886, -0.5851, -0.015915];33,246631;511;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;22;50words;1.0;[-0.19027, -0.23723, -0.31464, -0.3483, -0.46553, -0.49129, 0.61846, -0.54114, -0.56133, -0.5922, -0.52333, -0.53702, -0.55586, -0.56249, -0.66523, -0.67607, -0.59057];32,079412;522;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;22;50words;1.0;[-0.19027, -0.38403, -0.41137, -0.43885, -0.46553, -0.40855, -0.43305, -0.45546, -0.47807, -0.5922, -0.52333, -0.61673, -0.64285, -0.57122, -0.57886, 0.016655, -0.598];31,266487;518;517;-23729,33333;-97,87%;32,19751;35,00%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;22;50words;1.0;[-0.35593, -0.41137, -0.43885, -0.38055, -0.49129, -0.51709, -0.45546, -0.47807, -0.57814, -0.5922, -0.52333, -0.55586, 0.12419, -0.66523, 0.051007, -0.68919, -0.59057, -0.598];30,970939;5181;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;22;50words;1.0;[-0.32869, -0.35593, -0.38403, -0.31464, -0.40855, -0.51709, -0.54114, -0.47807, -0.51127, -0.53702, -0.54767, -0.64285, -0.65415, -0.57886, -0.5851, -0.72626];32,374342;5224;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;22;50words;1.0;[-0.32869, -0.27842, -0.41137, -0.3483, -0.38055, 0.74943, -0.54114, -0.56133, -0.57814, -0.51127, -0.52333, -0.61673, -0.63031, -0.55586, -0.56249, 0.051007, 0.016655, -0.70681, -0.598];30,963734;5231;5212;-19034,33333;-78,50%;31,43633833;31,81%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;22;50words;1.0;[-0.19027, -0.38403, 1.2006, -0.40855, -0.43305, -0.56133, -0.5922, -0.61673, -0.54767, -0.55586, 0.12419, -0.66523, -0.67607, 0.016655, -0.015915, -0.72626];37,676132;41;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;22;50words;1.0;[-0.19027, -0.23723, -0.27842, -0.41137, -0.46553, -0.54114, -0.47807, -0.49651, 0.29372, -0.54767, -0.65415, -0.57886, -0.68919];38,849378;41;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;22;50words;1.0;[-0.23723, -0.43885, -0.43305, -0.45546, -0.56133, -0.5922, -0.60425, -0.54767, 0.16321, -0.57122, -0.68919, -0.59057, -0.598];39,326358;41;41;-24205,33333;-99,83%;38,61728933;61,92%;
