heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Buckets MSM-Mean: bucketsize:3;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.52754, -0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];7,604148;1;;;;;;
Buckets MSM-Mean: bucketsize:3;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.52754, -0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];7,604148;1;1;-2736,666667;-99,96%;7,604148;0,00%;
Buckets MSM-Mean: bucketsize:4;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.52754, -0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];7,604148;4;;;;;;
Buckets MSM-Mean: bucketsize:4;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.52754, -0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];7,604148;4;;;;;;
Buckets MSM-Mean: bucketsize:4;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.52754, -0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];7,604148;4;4;-2733,666667;-99,85%;7,604148;0,00%;
Buckets MSM-Mean: bucketsize:5;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.52754, -0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];7,604148;15;;;;;;
Buckets MSM-Mean: bucketsize:5;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.52754, -0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];7,604148;15;;;;;;
Buckets MSM-Mean: bucketsize:5;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.52754, -0.49295, -0.52637, -0.55923, -0.59418, -0.60334, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];7,604148;16;15,33333333;-2722,333333;-99,44%;7,604148;0,00%;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;15;50words;1.0;[-0.59001, -0.61098, -0.45901, -0.56179, -0.52637, -0.48607, -0.38577, -0.71234, -0.63428, -0.67478, -0.46369, -0.39122, -0.32103, -0.32103, -0.19821];8,482228;48;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;15;50words;1.0;[-0.61098, -0.61098, -0.56179, -0.4201, -0.48607, -0.49295, -0.33146, -0.55923, -0.53546, -0.67478, -0.71702, -0.39122, -0.25638, -0.32103, -0.19821];8,811848;56;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;15;50words;1.0;[-0.61098, -0.81948, -0.4201, -0.79947, -0.7802, -0.52637, -0.55923, -0.38577, -0.60334, -0.27465, -0.15624, -0.39122, -0.32103, -0.25638, -0.19821];9,311158;53;52,33333333;-2685,333333;-98,09%;8,868411333;16,63%;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;15;50words;1.0;[-0.81948, -0.61098, -0.4201, -0.52754, -0.49295, -0.52637, -0.66291, -0.71234, -0.53546, -0.67478, -0.46369, -0.71702, -0.32103, -0.32103, -0.19821];8,893658;519;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;15;50words;1.0;[-0.61098, -0.61098, -0.79947, -0.52754, -0.43831, -0.52637, -0.55923, -0.33146, -0.53546, -0.67478, -0.46369, -0.46369, -0.25638, -0.037376, -0.19821];8,839002;483;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;15;50words;1.0;[-0.81948, -0.61098, -0.52754, -0.79947, -0.75171, -0.48607, -0.55923, -0.66291, -0.60334, -0.53546, -0.46369, -0.46369, -0.32103, -0.25638, -0.19821];8,580058;593;531,6666667;-2206;-80,58%;8,770906;15,34%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;15;50words;1.0;[-0.61098, -0.59001, -0.4201, -0.4201, -0.48607, -0.43831, -0.59418, -0.71234, -0.53546, -0.60334, -0.71702, -0.39122, -0.25638, -0.25638, -0.19821];8,731748;5883;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;15;50words;1.0;[-0.61098, -0.59001, -0.4201, -0.79947, -0.43831, -0.7802, -0.38577, -0.38577, -0.63428, -0.67478, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];9,030868;5871;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;15;50words;1.0;[-0.37929, -0.59001, -0.52754, -0.52754, -0.75171, -0.75171, -0.59418, -0.59418, -0.60334, -0.67478, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];8,528458;6738;6164;3426,333333;125,16%;8,763691333;15,25%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;15;50words;1.0;[-0.37929, -0.61098, -0.81948, -0.7802, -0.49295, -0.43831, -0.63428, -0.59418, -0.38577, -0.46369, -0.46369, -0.39122, -0.037376, 0.022972, -0.19821];9,396474;42;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;15;50words;1.0;[-0.37929, -0.59001, -0.4201, -0.7802, -0.52754, -0.43831, -0.66291, -0.63428, -0.27465, -0.71702, -0.46369, -0.53546, -0.19821, -0.25638, -0.25638];9,416578;62;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;15;50words;1.0;[-0.81255, -0.59001, -0.56179, -0.75171, -0.48607, -0.45901, -0.63428, -0.38577, -0.66291, -0.53546, -0.46369, -0.76098, -0.32103, -0.037376, -0.19821];9,093182;60;54,66666667;-2683;-98,00%;9,302078;22,33%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;15;50words;1.0;[-0.61098, -0.59001, -0.61098, -0.7802, -0.79947, -0.79947, -0.60334, -0.63428, -0.71234, -0.46369, -0.46369, -0.67478, -0.32103, 0.083558, -0.25638];9,843618;642;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;15;50words;1.0;[-0.56179, -0.61098, -0.33871, -0.7802, -0.7802, -0.79947, -0.33146, -0.38577, -0.59418, -0.46369, -0.71702, -0.21607, -0.19821, -0.32103, 0.083558];10,492146;608;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;15;50words;1.0;[-0.81255, -0.56179, -0.4201, -0.48607, -0.75171, -0.48607, -0.55923, -0.33146, -0.33146, -0.67478, -0.46369, -0.53546, -0.25638, -0.19821, -0.32103];9,379958;638;629,3333333;-2108,333333;-77,01%;9,905240667;30,26%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;15;50words;1.0;[-0.81948, -0.59001, -0.59001, -0.49295, -0.45901, -0.52754, -0.60334, -0.71234, -0.27465, -0.46369, -0.67478, -0.097086, -0.25638, -0.19821, -0.19821];9,254322;7387;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;15;50words;1.0;[-0.4201, -0.61098, -0.8217, -0.79947, -0.52637, -0.48607, -0.71234, -0.59418, -0.59418, -0.53546, -0.46369, -0.46369, -0.25638, -0.037376, 0.083558];9,24002;5152;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;15;50words;1.0;[-0.56179, -0.81255, -0.81255, -0.43831, -0.52754, -0.7802, -0.33146, -0.55923, -0.66291, -0.53546, -0.46369, -0.21607, -0.25638, -0.19821, -0.037376];9,549642;6280;6273;3535,333333;129,14%;9,347994667;22,93%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;15;50words;1.0;[-0.79947, -0.56179, -0.59001, -0.81948, -0.71234, -0.71234, -0.66291, -0.52637, -0.60334, -0.67478, -0.60334, -0.53546, -0.32103, -0.19821, -0.25638];9,297438;68;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;15;50words;1.0;[-0.52754, -0.59001, -0.81948, -0.4201, -0.55923, -0.7802, -0.66291, -0.33146, -0.63428, -0.67478, -0.27465, -0.46369, -0.037376, 0.022972, -0.25638];9,940834;67;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;15;50words;1.0;[-0.56179, -0.8217, -0.61098, -0.8217, -0.55923, -0.49295, -0.7802, -0.71234, -0.39122, -0.53546, -0.27465, -0.21607, -0.19821, -0.25638, -0.25638];9,707988;84;73;-2664,666667;-97,33%;9,648753333;26,89%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;15;50words;1.0;[-0.61098, -0.81948, -0.56179, -0.4201, -0.66291, -0.43831, -0.7802, -0.75171, -0.60334, -0.60334, -0.46369, -0.39122, -0.32103, -0.19821, -0.037376];9,255602;601;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;15;50words;1.0;[-0.56179, -0.61098, -0.8217, -0.37929, -0.59418, -0.49295, -0.48607, -0.38577, -0.71702, -0.39122, -0.60334, -0.39122, -0.19821, -0.25638, -0.037376];9,523132;808;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;15;50words;1.0;[-0.81948, -0.61098, -0.45901, -0.45901, -0.59418, -0.48607, -0.38577, -0.48607, -0.63428, -0.67478, -0.27465, -0.63428, -0.25638, 0.022972, -0.32103];9,49721;842;750,3333333;-1987,333333;-72,59%;9,425314667;23,95%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;15;50words;1.0;[-0.45901, -0.45901, -0.8217, -0.4201, -0.55923, -0.33146, -0.71234, -0.48607, -0.53546, -0.76098, -0.27465, -0.39122, -0.19821, -0.32103, 0.022972];10,15019;8701;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;15;50words;1.0;[-0.52754, -0.37929, -0.8217, -0.4201, -0.7802, -0.38577, -0.59418, -0.38577, -0.53546, -0.67478, -0.39122, -0.53546, -0.037376, -0.25638, -0.037376];10,006466;5139;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;15;50words;1.0;[-0.79947, -0.8217, -0.45901, -0.61098, -0.33146, -0.7802, -0.38577, -0.48607, -0.60334, -0.39122, -0.46369, -0.63428, -0.19821, -0.25638, 0.083558];10,069966;4730;6190;3452,333333;126,10%;10,07554067;32,50%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;15;50words;1.0;[-0.59001, -0.81948, -0.4201, -0.79947, -0.48607, -0.59418, -0.66291, -0.67478, -0.60334, -0.67478, -0.39122, -0.15624, 0.022972, -0.037376, -0.19821];9,68139;83;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;15;50words;1.0;[-0.37929, -0.4201, -0.49295, -0.56179, -0.59001, -0.21607, -0.38577, -0.63428, -0.67478, -0.63428, -0.46369, -0.46369, -0.097086, -0.19821, 0.022972];10,001264;83;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;15;50words;1.0;[-0.33871, -0.56179, -0.61098, -0.56179, -0.8217, -0.53546, -0.38577, -0.66291, -0.59418, -0.66291, -0.25638, -0.39122, -0.85662, -0.097086, -0.46369];10,055892;77;81;-2656,666667;-97,04%;9,912848667;30,36%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;15;50words;1.0;[-0.49295, -0.59001, -0.33871, -0.49295, -0.81948, -0.27465, -0.75171, -0.75171, -0.60334, -0.27465, -0.80637, -0.46369, -0.46369, -0.46369, -0.037376];11,098572;788;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;15;50words;1.0;[-0.61098, -0.81255, -0.49295, -0.81948, -0.48607, -0.75171, -0.38577, -0.75171, -0.43831, -0.59418, -0.19821, -0.32103, -0.19821, -0.32103, -0.037376];9,876022;783;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;15;50words;1.0;[-0.81948, -0.61098, -0.4201, -0.81255, -0.79947, -0.59418, -0.63428, -0.67478, -0.55923, -0.75171, -0.85662, -0.76098, -0.46369, -0.25638, -0.19821];10,477508;777;782,6666667;-1955;-71,41%;10,484034;37,87%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;15;50words;1.0;[-0.8217, -0.56179, -0.59001, -0.48607, -0.7802, -0.53546, -0.52637, -0.27465, -0.43831, -0.43831, -0.32103, -0.19821, -0.19821, -0.097086, -0.71702];10,073902;8034;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;15;50words;1.0;[-0.56179, -0.59001, -0.56179, -0.52754, -0.4201, -0.43831, -0.27465, -0.71234, -0.63428, -0.67478, -0.71702, -0.19821, -0.32103, -0.25638, -0.097086];9,387752;8054;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;15;50words;1.0;[-0.79947, -0.49295, -0.48607, -0.81255, -0.33871, -0.33146, -0.71234, -0.52637, -0.71234, -0.33146, -0.76098, -0.15624, -0.46369, -0.46369, -0.097086];10,895482;8067;8051,666667;5314;194,11%;10,11904533;33,07%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;15;50words;1.0;[-0.33871, -0.81948, -0.4201, -0.45901, -0.7802, -0.43831, -0.71234, -0.59418, -0.27465, -0.53546, -0.15624, -0.39122, -0.037376, -0.25638, 0.083558];10,04609;36;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;15;50words;1.0;[-0.61098, -0.37929, -0.81255, -0.79947, -0.48607, -0.75171, -0.71234, -0.33146, -0.60334, -0.21607, -0.15624, -0.76098, -0.32103, -0.85662, -0.90735];11,291588;37;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;15;50words;1.0;[-0.33871, -0.4201, -0.79947, -0.7802, -0.52637, -0.55923, -0.33146, -0.63428, -0.53546, -0.46369, -0.76098, -0.32103, -0.25638, -0.19821];11,393176;40;37,66666667;-2700;-98,62%;10,91028467;43,48%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;15;50words;1.0;[-0.33871, -0.59001, -0.56179, -0.45901, -0.48607, -0.52637, -0.71234, -0.66291, -0.63428, -0.53546, -0.46369, -0.097086, -0.037376, -0.85662, -0.19821];9,382636;378;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;15;50words;1.0;[-0.8217, -0.59001, -0.4201, -0.52754, -0.49295, -0.52637, -0.55923, -0.59418, -0.63428, -0.53546, -0.46369, -0.76098, -0.32103, -0.85662, -0.19821];8,957498;379;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;15;50words;1.0;[-0.61098, -0.81948, -0.81255, -0.52754, -0.7802, -0.75171, -0.71234, -0.66291, -0.60334, -0.21607, -0.71702, -0.097086, -0.32103, -0.25638, -0.19821];9,685662;379;378,6666667;-2359;-86,17%;9,341932;22,85%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;15;50words;1.0;[-0.61098, -0.59001, -0.4201, -0.52754, -0.49295, -0.52637, -0.55923, -0.66291, -0.27465, -0.21607, -0.46369, -0.76098, -0.32103, -0.25638, -0.19821];8,832408;3773;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;15;50words;1.0;[-0.61098, -0.59001, -0.81255, -0.45901, -0.7802, -0.52637, -0.55923, -0.59418, -0.63428, -0.67478, -0.46369, -0.39122, -0.32103, -0.25638, 0.083558];8,662716;3811;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;15;50words;1.0;[-0.61098, -0.37929, -0.56179, -0.79947, -0.7802, -0.43831, -0.71234, -0.59418, -0.63428, -0.53546, -0.46369, -0.39122, -0.32103, -0.25638, -0.19821];8,646158;3792;3792;1054,333333;38,51%;8,713760667;14,59%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;15;50words;1.0;[-0.33871, -0.81948, -0.81255, -0.45901, -0.48607, -0.52637, -0.55923, -0.63428, -0.15624, -0.39122, -0.037376, -0.25638];15,93434;27;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;15;50words;1.0;[-0.8217, -0.37929, -0.45901, -0.7802, -0.52637, -0.38577, -0.66291, -0.63428, -0.53546, -0.46369, -0.39122, -0.037376, -0.90735];14,21058;27;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;15;50words;1.0;[-0.61098, -0.81255, -0.79947, -0.49295, -0.52637, -0.55923, -0.66291, -0.63428, -0.15624, -0.097086, -0.25638, -0.19821];15,69376;29;27,66666667;-2710;-98,99%;15,27956;100,94%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;15;50words;1.0;[-0.81948, -0.56179, -0.52754, -0.49295, -0.75171, -0.55923, -0.33146, -0.63428, -0.46369, -0.39122, -0.32103, -0.25638, 0.083558];13,108138;285;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;15;50words;1.0;[-0.8217, -0.81948, -0.56179, -0.45901, -0.7802, -0.43831, -0.38577, -0.66291, -0.60334, -0.21607, -0.71702, -0.39122, 0.083558];14,179148;285;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.7802, -0.52637, -0.55923, -0.60334, -0.53546, -0.15624, -0.76098, -0.037376, 0.022972, 0.083558];14,139992;286;285,3333333;-2452,333333;-89,58%;13,80909267;81,60%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;15;50words;1.0;[-0.61098, -0.81948, -0.81255, -0.52754, -0.49295, -0.75171, -0.55923, -0.66291, -0.27465, -0.67478, -0.46369, -0.76098, 0.022972, -0.19821];11,800686;2875;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.79947, -0.48607, -0.52637, -0.55923, -0.59418, -0.27465, -0.67478, -0.39122, -0.80637, 0.022972, -0.19821];11,273196;2909;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;15;50words;1.0;[-0.37929, -0.56179, -0.45901, -0.49295, -0.43831, -0.71234, -0.59418, -0.60334, -0.53546, -0.15624, -0.39122, -0.037376, -0.25638, -0.90735];11,87551;2939;2907,666667;170;6,21%;11,64979733;53,20%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;15;50words;1.0;[-0.61098, -0.81948, -0.52754, -0.48607, -0.75171, -0.38577, -0.66291, -0.60334, -0.21607, -0.32103, -0.19821];17,910318;22;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;15;50words;1.0;[-0.33871, -0.59001, -0.4201, -0.49295, -0.38577, -0.63428, -0.53546, -0.097086, -0.32103, -0.25638, 0.083558];18,22874;22;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.49295, -0.55923, -0.59418, -0.60334, -0.53546, -0.39122, -0.037376];19,318066;22;22;-2715,666667;-99,20%;18,485708;143,10%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;15;50words;1.0;[-0.61098, -0.37929, -0.81255, -0.49295, -0.43831, -0.38577, -0.59418, -0.63428, -0.21607, -0.15624, -0.097086, -0.85662];16,444586;224;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;15;50words;1.0;[-0.61098, -0.59001, -0.56179, -0.45901, -0.43831, -0.60334, -0.53546, -0.15624, -0.097086, -0.25638, 0.083558];17,814366;226;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;15;50words;1.0;[-0.33871, -0.59001, -0.56179, -0.79947, -0.52637, -0.55923, -0.66291, -0.71702, -0.76098, -0.80637, 0.022972, -0.19821];16,562406;224;224,6666667;-2513;-91,79%;16,94045267;122,78%;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;15;50words;1.0;[-0.56179, -0.45901, -0.48607, -0.52637, -0.38577, -0.59418, -0.60334, -0.67478, -0.15624, -0.39122, -0.80637, 0.022972, 0.083558];14,380464;2329;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;15;50words;1.0;[-0.33871, -0.37929, -0.56179, -0.49295, -0.52637, -0.66291, -0.60334, -0.21607, -0.46369, -0.097086, -0.80637, -0.25638, -0.90735];14,746074;2275;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;15;50words;1.0;[-0.37929, -0.56179, -0.52754, -0.49295, -0.43831, -0.38577, -0.59418, -0.60334, -0.53546, -0.46369, -0.097086, -0.80637, -0.19821];13,492624;2298;2300,666667;-437;-15,96%;14,20638733;86,82%;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;15;50words;1.0;[-0.81255, -0.79947, -0.48607, -0.75171, -0.71234, -0.60334, -0.21607, -0.46369, -0.39122, -0.80637, 0.022972];18,925264;17;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;15;50words;1.0;[-0.8217, -0.59001, -0.48607, -0.75171, -0.55923, -0.59418, -0.67478, -0.46369, -0.097086, -0.25638];20,16596;18;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;15;50words;1.0;[-0.8217, -0.4201, -0.45901, -0.49295, -0.75171, -0.59418, -0.60334, -0.53546, -0.32103, 0.022972];20,322224;17;17,33333333;-2720,333333;-99,37%;19,80448267;160,44%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;15;50words;1.0;[-0.61098, -0.37929, -0.52754, -0.49295, -0.52637, -0.59418, -0.63428, -0.67478, -0.71702, -0.097086, 0.083558];18,157406;178;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;15;50words;1.0;[-0.61098, -0.37929, -0.56179, -0.7802, -0.66291, -0.63428, -0.53546, -0.46369, -0.39122, 0.022972, 0.083558];18,097074;182;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;15;50words;1.0;[-0.8217, -0.59001, -0.45901, -0.48607, -0.66291, -0.63428, -0.53546, -0.46369, -0.39122, -0.32103, -0.85662];17,512458;183;181;-2556,666667;-93,39%;17,92231267;135,69%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;15;50words;1.0;[-0.61098, -0.81948, -0.4201, -0.45901, -0.7802, -0.43831, -0.38577, -0.66291, -0.27465, -0.21607, -0.71702, -0.25638];15,971768;1870;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;15;50words;1.0;[-0.61098, -0.59001, -0.45901, -0.7802, -0.52637, -0.59418, -0.63428, -0.53546, -0.46369, -0.097086, -0.85662, -0.19821];15,7705;1843;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;15;50words;1.0;[-0.61098, -0.81948, -0.4201, -0.45901, -0.7802, -0.43831, -0.66291, -0.60334, -0.53546, -0.76098, -0.80637, 0.083558];16,628738;1831;1848;-889,6666667;-32,50%;16,12366867;112,04%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;15;50words;1.0;[-0.19821];44,027168;11;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;15;50words;1.0;[-0.19821];44,027168;11;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;15;50words;1.0;[-0.19821];44,027168;11;11;-2726,666667;-99,60%;44,027168;478,99%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;15;50words;1.0;[-0.19821];44,027168;114;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;15;50words;1.0;[-0.19821];44,027168;114;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;15;50words;1.0;[-0.19821];44,027168;114;114;-2623,666667;-95,84%;44,027168;478,99%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;15;50words;1.0;[-0.19821];44,027168;1154;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;15;50words;1.0;[-0.19821];44,027168;1151;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;15;50words;1.0;[-0.19821];44,027168;1138;1147,666667;-1590;-58,08%;44,027168;478,99%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;15;50words;1.0;[-0.25638];43,968998;8;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;15;50words;1.0;[-0.25638];43,968998;8;;;;;;
