heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;13;50words;1.0;[-0.0096985, 1.0293, 1.3719, 1.3719, 1.6977, 1.6977, 1.8291, 2.1965, 1.9427, 1.9427, 2.058, 2.058, 2.118];32,482807;721;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;13;50words;1.0;[1.733, 1.8066, 1.5038, 1.9567, 2.0361, 2.0361, 1.8291, 1.768, 2.3417, 2.3937, 1.9995, 1.9995, 2.118];33,250168;689;705,6666667;-475;-40,23%;32,601461;5,60%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;13;50words;1.0;[1.2135, 1.733, 1.3719, 1.3719, 2.0361, 1.6977, 1.8291, 1.8291, 1.9427, 1.9427, 2.058, 2.058, 2.3918];32,321708;8248;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;13;50words;1.0;[1.8066, 1.0293, 1.3719, 1.3719, 1.6112, 2.0361, 2.1965, 1.8291, 1.9427, 1.9427, 1.9995, 2.058, 2.3918];32,755708;7275;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;13;50words;1.0;[1.2135, -0.0096985, 1.3719, 1.8804, 2.0361, 2.0361, 2.2737, 2.2737, 2.3417, 2.3937, 2.058, 1.9995, 2.118];33,027247;8169;7897,333333;6716,666667;568,89%;32,70155433;5,92%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;13;50words;1.0;[1.0293, -0.16563, 1.0293, 2.1164, 1.5038, 2.0361, 1.768, 1.768, 2.3417, 2.423, 2.423, 1.9995, -0.80124];38,374178;85;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;13;50words;1.0;[1.0293, 1.3719, 1.2135, 1.9567, 2.1164, 2.0361, 1.8291, 1.8862, 2.1965, 1.9995, 2.058, 2.058, 2.3918];32,189748;85;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;13;50words;1.0;[1.3719, 1.2135, -0.0096985, 1.5038, 1.9567, 1.6112, 1.8862, 2.3417, 2.2737, -0.79521, 2.058, 2.058, -0.80124];41,518787;61;77;-1103,666667;-93,48%;37,36090433;21,01%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;13;50words;1.0;[-0.0096985, 1.3719, 1.733, 1.5038, 1.6977, 1.5038, 1.8862, 2.1965, 2.1965, 1.9995, 2.058, 1.9427, 2.3918];33,830807;1007;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;13;50words;1.0;[1.0293, 1.8804, 1.8066, 1.5038, 1.6977, 1.6977, 1.8291, 1.768, 1.8862, 1.9995, 2.058, 2.423, -0.80124];36,133838;881;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;13;50words;1.0;[1.0293, 1.3719, 1.8066, 1.6977, 2.0361, 2.0361, 1.8862, 2.1965, 1.8862, 1.9427, 1.9427, 2.058, -0.80124];35,786068;857;915;-265,6666667;-22,50%;35,25023767;14,17%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;13;50words;1.0;[1.3719, 1.8066, 1.3719, 1.6977, 1.9567, 1.6977, 1.768, 2.2737, 2.2737, 1.9995, 2.3937, 2.058, 2.3918];33,032648;8384;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;13;50words;1.0;[-0.0096985, 1.2135, 1.2135, 1.5038, 1.6112, 1.9567, 1.8291, 2.1965, 1.8862, 1.9427, 2.058, 1.9995, 2.118];32,684707;11067;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;13;50words;1.0;[1.0293, 1.8066, 1.2135, 1.6977, 1.6977, 1.9567, 1.768, 1.8291, 2.2737, 1.9995, 2.3937, 2.058, -0.80124];36,189238;9173;9541,333333;8360,666667;708,13%;33,96886433;10,02%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;13;50words;1.0;[1.2135, 1.8066, 1.8066, 1.9567, 1.6112, 1.6112, 1.8291, 2.1965, 1.9427, 1.9995, 1.9995, 2.3937, 2.3918];32,823448;133;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;13;50words;1.0;[1.3719, 1.5038, 1.733, 1.3719, -0.50945, 1.6977, 2.0361, 2.2737, 2.423, 1.9427, 1.9995, 2.423, 2.118];35,189008;117;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;13;50words;1.0;[-0.16563, 1.5038, 1.8804, 1.0293, 2.0361, 1.768, 1.8291, 2.0361, 1.9995, 1.9427, 1.9427, 2.3937, -0.80124];38,165641;96;115,3333333;-1065,333333;-90,23%;35,392699;14,64%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;13;50words;1.0;[1.733, 1.8804, 1.733, 1.8066, 2.0361, 2.1164, 1.8291, 1.6112, 2.058, 2.3417, 2.423, 2.3417, -0.80124];37,525569;1170;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;13;50words;1.0;[1.3719, 1.3719, 1.733, 1.3719, 1.6112, 1.8291, 1.6112, 1.768, 1.9427, 1.9427, 1.9427, 2.3417, -0.80124];36,619749;1210;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;13;50words;1.0;[-0.0096985, 1.3719, 1.9567, 1.0293, 1.6112, 1.8291, 1.8291, 1.768, 1.9995, 1.8862, 2.423, 2.3417, -0.80124];37,758647;1052;1144;-36,66666667;-3,11%;37,30132167;20,82%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;13;50words;1.0;[1.733, 1.8804, 1.9567, 1.5038, 2.2737, 1.6112, 2.2737, 2.2737, 1.9995, 1.8862, 1.9427, 1.9995, 2.118];34,907648;12772;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;13;50words;1.0;[1.3719, 1.5038, 1.9567, 1.9567, 1.6977, 1.768, -0.58709, 2.2737, 1.9995, 2.058, 2.3417, 2.3937, -0.80124];39,586998;10186;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;13;50words;1.0;[1.3719, 1.8804, 1.733, 1.2135, 1.6977, 1.8291, 1.768, 1.8291, 1.9427, 1.9995, 1.9427, -0.73424, -0.80124];37,666548;9802;10920;9739,333333;824,90%;37,38706467;21,10%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;13;50words;1.0;[1.9567, 1.2135, 1.3719, 1.8066, 1.8804, 1.768, 2.1965, 2.1164, 2.3417, 2.1164, -0.80124, 2.3918, 2.3918];37,446179;96;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;13;50words;1.0;[-0.0096985, 1.9567, 1.9567, 1.733, 1.733, 2.1164, 1.8862, 2.3937, 2.2737, 1.768, 2.058, -0.79521, 1.9995];39,524917;130;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;13;50words;1.0;[1.6112, 1.8804, 1.8066, 1.3719, 1.5038, 2.1164, 2.3937, 2.3937, 1.768, 1.8862, 2.058, 1.9995, 2.423];34,874248;133;119,6666667;-1061;-89,86%;37,28178133;20,75%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;13;50words;1.0;[1.2135, 1.5038, 1.6112, 1.2135, 1.8804, 1.8291, 1.6977, 1.9427, 1.9427, 1.8862, -0.79521, -0.80124, 2.118];37,940188;831;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;13;50words;1.0;[1.3719, 2.0361, 1.5038, 1.733, 1.2135, 1.8862, 2.2737, 1.8862, 2.1164, 1.8291, 2.3918, 2.058, -0.79521];38,443289;1176;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;13;50words;1.0;[1.2135, 1.2135, 1.3719, 1.5038, 2.0361, 2.1164, 1.8862, 2.3937, 2.1164, -0.69569, 2.423, -0.80124, 2.423];41,079568;741;916;-264,6666667;-22,42%;39,15434833;26,82%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;13;50words;1.0;[1.9567, -0.16563, 1.0293, 1.9567, 1.3719, 2.3937, 2.1164, 1.9427, 2.1164, 2.3937, 2.423, 2.118, -0.80124];39,871158;7905;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;13;50words;1.0;[1.0293, 1.2135, 1.2135, -0.41586, 1.5038, 1.8291, 2.3937, 2.1164, 2.1965, 2.1965, -0.78137, 2.118, 1.9995];38,537439;8582;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;13;50words;1.0;[1.9567, 1.8066, 1.8804, 1.8066, 1.8066, 2.1965, 1.6977, 1.8862, 2.1164, 1.8291, 2.3918, -0.78137, -0.78137];39,403329;7652;8046,333333;6865,666667;581,51%;39,270642;27,20%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;13;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.8291, 2.3937, 1.9995, 2.423, 2.118];32,797508;28;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;13;50words;1.0;[1.2135, 1.3719, 1.5038, 1.6977, 1.768, 1.8862, 1.9995, 2.058, 2.118];32,675148;28;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;13;50words;1.0;[1.0293, 1.2135, 1.3719, 1.6112, 1.6977, 1.768, 2.3417, 2.3937, 2.423, 2.3918];32,951348;28;28;-1152,666667;-97,63%;32,80800133;6,26%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;13;50words;1.0;[1.0293, 1.2135, 1.8804, 1.9567, 2.0361, 2.1164, 1.768, 2.2737, 2.3937, 2.423, 2.3918];32,573168;288;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;13;50words;1.0;[1.0293, 1.8066, 1.8804, 1.6112, 1.768, 1.8291, 1.8862, 1.9427, 2.423, 2.423, 2.118];32,560048;292;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;13;50words;1.0;[1.0293, 1.2135, 1.8804, 1.6112, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.058, 2.118];31,917848;293;291;-889,6666667;-75,35%;32,35035467;4,78%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;13;50words;1.0;[1.0293, 1.2135, 1.5038, 1.6112, 1.768, 1.8291, 1.9427, 1.9995, 2.058, 2.118];32,092148;2966;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;13;50words;1.0;[1.0293, 1.3719, 1.5038, 1.6977, 1.768, 1.8862, 1.9427, 1.9995, 2.058, 2.118];31,991848;2995;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;13;50words;1.0;[1.2135, 1.3719, 1.5038, 1.6977, 1.768, 1.8291, 1.9427, 1.9995, 2.058, 2.118];32,074148;3009;2990;1809,333333;153,25%;32,05271467;3,82%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;13;50words;1.0;[1.3719, 1.5038, 1.768, 1.8291, 1.8862, 1.9427, 2.423, 2.118];33,924268;21;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;13;50words;1.0;[1.0293, 1.2135, 1.9567, 2.0361, 2.1164, 2.2737, 2.3417, 2.423, 2.423];33,515868;21;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;13;50words;1.0;[1.0293, 1.8066, 1.3719, 1.6112, 1.6977, 2.1965, 2.3417, 2.423, 2.423, 2.118];33,572448;21;21;-1159,666667;-98,22%;33,67086133;9,06%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;13;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 2.1164, 2.1965, 1.8291, 1.9995, 2.423, 2.118];33,312008;228;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;13;50words;1.0;[1.2135, 1.3719, 1.9567, 2.0361, 1.768, 1.8862, 1.9995, 2.058, 2.118];33,292768;225;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;13;50words;1.0;[1.0293, 1.2135, 1.3719, 1.9567, 1.6112, 2.1164, 2.1965, 1.9427, 2.058, 2.118];32,941948;220;224,3333333;-956,3333333;-81,00%;33,18224133;7,48%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;13;50words;1.0;[1.0293, 1.8066, 1.5038, 1.6112, 1.768, 1.8291, 1.8862, 1.9427, 1.9995, 2.118];32,727148;2254;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;13;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 2.0361, 2.1164, 1.768, 1.8862, 1.9995, 2.058, 2.3918];32,494508;2250;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;13;50words;1.0;[1.2135, 1.3719, 1.5038, 1.6977, 1.8291, 1.8862, 1.9427, 1.9995, 2.058];32,736848;2238;2247,333333;1066,666667;90,34%;32,65283467;5,76%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;13;50words;1.0;[1.0293, 1.3719, 1.768, 1.8291, 1.8862, 1.9995, 2.058];33,985068;17;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;13;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 2.0361, 2.3417, 2.423, 2.118];34,153909;16;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;13;50words;1.0;[1.0293, 1.2135, 1.9567, 1.6112, 1.8862, 1.9427, 1.9995, 2.3918];34,363248;17;16,66666667;-1164;-98,59%;34,16740833;10,67%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;13;50words;1.0;[1.0293, 1.2135, 1.3719, 1.9567, 1.6977, 1.8862, 2.3937, 2.423, 2.3918];33,806248;187;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;13;50words;1.0;[1.0293, 1.3719, 1.5038, 1.6112, 1.6977, 1.8862, 1.9995, 2.118];33,623548;166;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;13;50words;1.0;[1.0293, 1.2135, 1.3719, 1.9567, 2.1164, 2.2737, 2.058, 2.118];33,609648;176;176,3333333;-1004,333333;-85,06%;33,67981467;9,09%;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;13;50words;1.0;[1.2135, 1.3719, 1.5038, 1.768, 1.8291, 1.9427, 2.058, 2.118];33,283048;1765;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;13;50words;1.0;[1.0293, 1.2135, 1.6112, 1.8291, 1.9427, 1.9995, 2.058, 2.118];33,024448;1749;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;13;50words;1.0;[1.0293, 1.2135, 1.8804, 1.9567, 2.0361, 1.8862, 2.058, 2.118];33,243468;1749;1754,333333;573,6666667;48,59%;33,18365467;7,48%;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;13;50words;1.0;[1.0293, 1.8066, 1.9567, 2.1965, 1.8862, 1.9995, 2.118];34,944068;13;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;13;50words;1.0;[1.733, 1.8066, 1.8804, 2.0361, 1.6977, 2.3417, 2.3937, 2.423, 2.3918];34,526069;13;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;13;50words;1.0;[1.2135, 1.3719, 1.6112, 1.768, 1.8291, 1.9995, 2.058];34,168648;13;13;-1167,666667;-98,90%;34,54626167;11,89%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;13;50words;1.0;[1.733, 1.8066, 1.6977, 1.8291, 1.8862, 1.9427, 1.9995, 2.423, 2.3918];33,405768;150;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;13;50words;1.0;[1.2135, 1.6977, 1.768, 1.8862, 1.9427, 2.058, 2.118];33,897768;139;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;13;50words;1.0;[1.2135, 1.3719, 1.5038, 2.0361, 1.6977, 1.8862, 2.058, 2.118];34,086348;136;141,6666667;-1039;-88,00%;33,796628;9,47%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;13;50words;1.0;[1.0293, 1.2135, 1.6112, 1.768, 1.8862, 1.9427, 1.9995, 2.3918];33,647248;1423;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;13;50words;1.0;[1.733, 1.3719, 1.6112, 1.8291, 1.8862, 1.9995, 2.058, 2.118];33,652748;1410;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;13;50words;1.0;[1.2135, 1.5038, 1.6112, 1.8862, 1.9427, 1.9995, 2.058, 2.3918];33,436648;1441;1424,666667;244;20,67%;33,57888133;8,76%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;13;50words;1.0;[1.8066, 2.118];39,373938;21;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;13;50words;1.0;[1.8066, 2.118];39,373938;21;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;13;50words;1.0;[1.8066, 2.118];39,373938;21;21;-1159,666667;-98,22%;39,373938;27,53%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;13;50words;1.0;[1.8066, 2.118];39,373938;229;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;13;50words;1.0;[1.8066, 2.118];39,373938;214;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;13;50words;1.0;[1.8066, 2.118];39,373938;225;222,6666667;-958;-81,14%;39,373938;27,53%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;13;50words;1.0;[1.8066, 2.118];39,373938;2190;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;13;50words;1.0;[1.8066, 2.118];39,373938;2210;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;13;50words;1.0;[1.8066, 2.118];39,373938;2239;2213;1032,333333;87,44%;39,373938;27,53%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;13;50words;1.0;[1.733, 2.058];39,240139;14;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;13;50words;1.0;[1.733, 2.058];39,240139;14;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;13;50words;1.0;[1.733, 2.118];39,299239;15;14,33333333;-1166,333333;-98,79%;39,259839;27,16%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;13;50words;1.0;[1.733, 2.058];39,240139;149;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;13;50words;1.0;[1.733, 2.058];39,240139;153;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;13;50words;1.0;[1.733, 2.058];39,240139;155;152,3333333;-1028,333333;-87,10%;39,240139;27,10%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;13;50words;1.0;[1.733, 2.058];39,240139;1564;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;13;50words;1.0;[1.733, 2.058];39,240139;1577;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;13;50words;1.0;[1.733, 2.058];39,240139;1549;1563,333333;382,6666667;32,41%;39,240139;27,10%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;13;50words;1.0;[1.733, 1.9995];39,184738;11;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;13;50words;1.0;[1.733, 1.9995];39,184738;11;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;13;50words;1.0;[1.733, 2.058];39,240139;11;11;-1169,666667;-99,07%;39,203205;26,98%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;13;50words;1.0;[1.733, 1.9995];39,184738;121;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;13;50words;1.0;[1.733, 1.9995];39,184738;119;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;13;50words;1.0;[1.733, 1.9995];39,184738;120;120;-1060,666667;-89,84%;39,184738;26,92%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;13;50words;1.0;[1.733, 1.9995];39,184738;1225;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;13;50words;1.0;[1.733, 1.9995];39,184738;1222;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;13;50words;1.0;[1.733, 1.9995];39,184738;1221;1222,666667;42;3,56%;39,184738;26,92%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;13;50words;1.0;[1.733, 1.9995];39,184738;10;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;13;50words;1.0;[1.8066, 2.118];39,373938;10;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;13;50words;1.0;[1.733, 1.9427];39,130438;10;10;-1170,666667;-99,15%;39,22970467;27,06%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;13;50words;1.0;[1.733, 1.9995];39,184738;109;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;13;50words;1.0;[1.733, 1.9427];39,130438;96;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;13;50words;1.0;[1.733, 1.9427];39,130438;103;102,6666667;-1078;-91,30%;39,148538;26,80%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;13;50words;1.0;[1.733, 1.9427];39,130438;1039;;;;;;
