heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;10;50words;1.0;[1.8066, 1.0293, 1.5038, 1.9567, 1.6112, 1.6977, 1.8291, 1.8291, 1.9427, 1.9427];25,262538;42;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;10;50words;1.0;[1.733, 1.0293, 1.5038, 1.3719, 1.6112, 1.6977, 1.768, 1.8291, 1.9427, 2.3417];25,146798;53;51,33333333;-257;-83,35%;25,331358;7,35%;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;10;50words;1.0;[1.733, 1.8066, 1.9567, 1.5038, 2.0361, 2.1164, 1.768, 1.8291, 1.8862, 1.8862];25,778458;538;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;10;50words;1.0;[1.733, 1.2135, 1.5038, 1.8804, 1.6112, 1.6977, 1.8291, 1.8291, 1.8862, 1.8862];24,837738;530;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;10;50words;1.0;[1.2135, -0.16563, 1.9567, 1.5038, 2.0361, 1.6977, 2.2737, 1.8291, 1.8862, 1.9427];26,834229;398;488,6666667;180,3333333;58,49%;25,81680833;9,41%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;10;50words;1.0;[1.0293, -0.0096985, 1.3719, -0.30128, 2.0361, 1.6112, 2.2737, 1.8291, 1.9427, 1.8862];27,934277;3398;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;10;50words;1.0;[-0.0096985, 1.0293, 1.3719, 1.5038, 1.6977, 1.6977, 1.768, 2.1965, 1.8862, 1.9427];25,129597;4201;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;10;50words;1.0;[1.0293, -0.0096985, 1.5038, 1.3719, 1.6977, 1.6112, 1.768, 1.8291, 1.9427, 1.9427];25,342597;5755;4451,333333;4143;1343,68%;26,13549033;10,76%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;10;50words;1.0;[1.0293, 1.0293, 1.8804, 1.6977, 1.6112, 1.6112, 1.768, 1.8291, 2.1965, 1.9427];24,795938;80;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;10;50words;1.0;[1.2135, 1.0293, 1.8066, 2.0361, 1.5038, 1.6112, 1.8862, 1.8862, 1.768, 1.9427];25,529898;69;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;10;50words;1.0;[1.0293, 1.3719, 1.733, 1.6977, 1.6977, 1.6112, 1.768, 2.1965, 2.1965, 2.3937];24,819938;69;72,66666667;-235,6666667;-76,43%;25,04859133;6,16%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;10;50words;1.0;[1.2135, 1.2135, 1.733, 1.6977, 1.9567, 2.1164, 2.1965, 1.8291, 1.768, 1.9427];24,886639;624;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;10;50words;1.0;[-0.0096985, 1.2135, 1.3719, 1.5038, 2.1164, 1.6977, 1.768, 2.3417, 2.3417, -0.76103];29,079217;575;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;10;50words;1.0;[1.0293, 1.733, 1.3719, 1.6112, 2.0361, 2.1164, 2.1965, 1.768, 1.8291, 2.3937];25,311838;671;623,3333333;315;102,16%;26,425898;11,99%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;10;50words;1.0;[1.2135, 1.3719, 1.0293, 2.1164, 2.0361, 1.5038, 1.768, 1.8291, 2.2737, -0.76103];29,261918;6206;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;10;50words;1.0;[1.2135, 1.3719, 1.8066, 1.6112, 1.6112, 1.5038, 1.768, 1.8862, 1.8291, 2.3937];25,383499;7020;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;10;50words;1.0;[1.0293, 1.8804, 1.3719, 1.9567, 2.0361, 2.0361, 1.8291, 1.8862, 1.8291, -0.76103];28,069509;6232;6486;6177,666667;2003,57%;27,571642;16,85%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;10;50words;1.0;[1.0293, 1.5038, 1.9567, 1.8804, 2.1164, 2.1164, 2.1164, 1.6112, 2.3417, 2.3417];25,935538;89;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;10;50words;1.0;[1.0293, 1.5038, 1.3719, 1.0293, 1.8291, 2.0361, 1.768, 2.2737, 1.9427, 2.3937];25,410998;84;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;10;50words;1.0;[1.733, 1.2135, 1.733, 1.9567, 1.8291, 1.6977, 1.6112, 1.6112, 1.8862, -0.76103];28,971709;64;79;-229,3333333;-74,38%;26,77274833;13,46%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;10;50words;1.0;[1.0293, -0.0096985, 1.0293, 1.5038, 1.6977, 2.1965, 2.0361, 2.1965, -0.76103, 2.3937];30,107847;732;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;10;50words;1.0;[1.2135, 1.8066, 1.5038, 1.9567, 2.0361, 1.6977, 1.8291, 1.8291, -0.76103, 2.3937];29,166038;691;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;10;50words;1.0;[1.8066, 1.3719, 1.0293, 1.5038, 1.6977, 2.2737, 1.768, 1.8291, 2.3417, 2.3417];26,240898;851;758;449,6666667;145,84%;28,50492767;20,80%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;10;50words;1.0;[1.2135, 1.8066, 1.3719, 1.9567, 1.8291, 1.6112, 2.1164, 2.0361, 2.3937, 2.3417];25,607538;8081;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;10;50words;1.0;[1.8066, -0.30128, 1.3719, 1.3719, 2.0361, 2.1164, 1.6977, 2.1164, 1.8862, 2.3937];27,679078;9382;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;10;50words;1.0;[1.2135, 1.2135, 1.2135, 1.8066, 1.8291, 2.2737, 2.2737, 2.1164, -0.73424, 2.3417];29,042268;5582;7681,666667;7373,333333;2391,35%;27,44296133;16,30%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;10;50words;1.0;[1.8804, -0.0096985, 1.0293, 1.9567, 1.5038, 2.2737, 2.2737, 2.1965, 1.8862, 2.2737];28,162997;74;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;10;50words;1.0;[1.5038, 1.733, 1.0293, 1.9567, -0.0096985, 2.1164, 1.8862, 2.2737, 1.6977, 1.8862];28,353597;71;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;10;50words;1.0;[1.0293, 1.3719, 1.8066, 1.6112, 1.733, 1.8291, 2.1164, 1.768, 1.8862, 2.3937];25,191138;75;73,33333333;-235;-76,22%;27,23591067;15,43%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;10;50words;1.0;[1.2135, 1.5038, 1.6112, 1.2135, 1.6112, 1.768, 2.1965, 2.1164, 1.8862, 1.768];25,203398;750;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;10;50words;1.0;[2.0361, 1.6112, 1.3719, 1.9567, 1.8804, 2.1164, 1.8862, 1.8862, 2.2737, 2.1164];26,324638;723;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;10;50words;1.0;[-0.16563, 1.8066, 1.8066, 1.9567, 1.3719, -0.6483, 1.768, 1.6977, 2.2737, 1.9427];29,993571;710;727,6666667;419,3333333;136,00%;27,173869;15,16%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;10;50words;1.0;[1.0293, 1.5038, 1.3719, 1.5038, 1.733, 1.6977, 2.1965, 2.3937, 2.1965, 1.8291];24,839899;7315;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;10;50words;1.0;[-0.0096985, 2.0361, 1.5038, 2.0361, 1.6112, 1.8862, 2.1965, 1.9427, 2.1164, 2.3937];27,417437;7405;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;10;50words;1.0;[1.0293, 1.3719, -0.30128, 1.733, 1.2135, 1.768, 2.1164, 2.3417, 2.3937, 1.9427];26,866228;7419;7379,666667;7071,333333;2293,41%;26,37452133;11,77%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.9567, 1.6977, 1.768, 1.8862, 1.9427];24,817438;28;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.9567, 1.6112, 1.6977, 2.1965, 1.8862, 1.9427];24,819638;20;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 2.0361, 1.768, 2.2737, 2.3417, 2.3937];24,893598;21;23;-285,3333333;-92,54%;24,843558;5,29%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;10;50words;1.0;[1.2135, 1.3719, 1.5038, 1.6112, 1.768, 1.8291, 1.8862, 1.9427];24,517038;206;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.6112, 1.768, 1.8291, 1.8862, 1.9427];24,440238;199;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.9567, 2.0361, 2.1164, 2.1965, 2.2737, 1.9427];24,276938;194;199,6666667;-108,6666667;-35,24%;24,41140467;3,46%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 2.1164, 2.1965, 1.8291, 1.8862, 1.9427];23,963499;1943;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 2.0361, 1.768, 1.8291, 1.8862, 1.9427];24,220199;1923;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.6977, 1.8291, 1.8862, 1.9427];24,083498;1902;1922,666667;1614,333333;523,57%;24,08906533;2,09%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;10;50words;1.0;[1.0293, 1.8066, 1.5038, 1.6112, 2.1164, 2.1965, 1.8862, 1.9427];25,553238;13;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;10;50words;1.0;[1.2135, 1.3719, 1.6112, 1.8291, 1.8862, 1.9427];25,751838;13;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.9567, 2.0361, 2.1164, 2.3417];25,485638;13;13;-295,3333333;-95,78%;25,59690467;8,48%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.9567, 2.1164, 2.1965, 1.8862, 1.9427];24,997238;133;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;10;50words;1.0;[1.0293, 1.2135, 1.8804, 1.9567, 2.0361, 1.8291, 1.8862, 1.9427];24,709858;143;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 2.0361, 2.1164, 2.1965, 2.3417, 1.9427];24,487098;134;136,6666667;-171,6666667;-55,68%;24,731398;4,81%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.6112, 1.768, 1.8291, 1.8862, 1.9427];24,440238;1350;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.5038, 2.0361, 1.768, 1.8291, 1.8862, 1.9427];24,821338;1362;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.6112, 1.6977, 1.768, 1.8291, 1.8862];24,614938;1378;1363,333333;1055;342,16%;24,62550467;4,36%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;10;50words;1.0;[1.0293, 1.3719, 1.5038, 1.6112, 1.768, 1.8291, 1.9427];25,237438;10;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;10;50words;1.0;[1.0293, 1.8066, 1.8804, 1.6112, 1.8291, 1.8862, 1.9427];25,571239;10;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 2.1965, 2.2737, 1.9427];25,887199;10;10;-298,3333333;-96,76%;25,565292;8,35%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;10;50words;1.0;[1.733, 1.5038, 1.6112, 1.768, 1.8291, 1.8862, 1.9427];25,451238;106;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;10;50words;1.0;[1.0293, 1.3719, 1.5038, 1.6977, 1.8291, 1.8862, 1.9427];25,053538;104;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;10;50words;1.0;[1.0293, 1.2135, 1.6112, 1.6977, 1.8291, 1.8862, 1.9427];25,047938;102;104;-204,3333333;-66,27%;25,184238;6,73%;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.8804, 1.9567, 1.8291, 1.8862, 1.9427];25,131658;1069;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;10;50words;1.0;[1.0293, 1.3719, 1.6112, 1.6977, 1.8291, 1.8862, 1.9427];25,074438;1106;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;10;50words;1.0;[1.0293, 1.3719, 1.5038, 1.6112, 2.1164, 2.1965, 1.8862, 1.9427];25,118538;1078;1084,333333;776;251,68%;25,10821133;6,41%;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;10;50words;1.0;[1.0293, 1.2135, 1.5038, 1.768, 1.8291];26,642339;8;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.8291, 2.3417];26,529598;8;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;10;50words;1.0;[1.3719, 1.5038, 1.6977, 1.8291, 1.8862, 1.9427];25,819038;8;8;-300,3333333;-97,41%;26,330325;11,59%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;10;50words;1.0;[1.2135, 1.5038, 1.6112, 1.6977, 1.768, 1.9427];26,008138;91;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;10;50words;1.0;[1.0293, 1.2135, 1.6977, 1.768, 1.8291, 1.9427];25,829338;83;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;10;50words;1.0;[1.0293, 1.5038, 1.6112, 1.8291, 1.8862, 1.9427];25,750538;87;87;-221,3333333;-71,78%;25,86267133;9,61%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;10;50words;1.0;[1.3719, 1.5038, 1.6112, 1.6977, 1.768, 2.2737, 1.8862, 1.9427];25,220738;887;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.8291, 1.8862, 1.9427];25,078998;916;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;10;50words;1.0;[1.0293, 1.5038, 1.6112, 1.6977, 1.768, 1.8291, 1.8862];25,212539;893;898,6666667;590,3333333;191,46%;25,17075833;6,67%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;10;50words;1.0;[1.8066, 1.9427];29,963228;26;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;10;50words;1.0;[1.8066, 1.9427];29,963228;16;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;10;50words;1.0;[1.8066, 1.9427];29,963228;17;19,66666667;-288,6666667;-93,62%;29,963228;26,98%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;10;50words;1.0;[1.8066, 1.9427];29,963228;168;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;10;50words;1.0;[1.8066, 1.9427];29,963228;150;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;10;50words;1.0;[1.8066, 1.9427];29,963228;137;151,6666667;-156,6666667;-50,81%;29,963228;26,98%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;10;50words;1.0;[1.8066, 1.9427];29,963228;1442;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;10;50words;1.0;[1.8066, 1.9427];29,963228;1442;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;10;50words;1.0;[1.8066, 1.9427];29,963228;1433;1439;1130,666667;366,70%;29,963228;26,98%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;10;50words;1.0;[1.733, 1.8862];29,829129;9;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;10;50words;1.0;[1.733, 1.8862];29,829129;9;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;10;50words;1.0;[1.733, 1.8862];29,829129;9;9;-299,3333333;-97,08%;29,829129;26,42%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;10;50words;1.0;[1.733, 1.8862];29,829129;97;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;10;50words;1.0;[1.733, 1.8862];29,829129;109;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;10;50words;1.0;[1.733, 1.8862];29,829129;99;101,6666667;-206,6666667;-67,03%;29,829129;26,42%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;10;50words;1.0;[1.733, 1.8862];29,829129;1030;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;10;50words;1.0;[1.733, 1.8862];29,829129;1020;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;10;50words;1.0;[1.733, 1.8862];29,829129;1049;1033;724,6666667;235,03%;29,829129;26,42%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;10;50words;1.0;[1.733, 1.8862];29,829129;8;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;10;50words;1.0;[1.733, 1.8291];29,772228;7;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;10;50words;1.0;[1.733, 1.8291];29,772228;7;7,333333333;-301;-97,62%;29,791195;26,25%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;10;50words;1.0;[1.733, 1.8291];29,772228;80;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;10;50words;1.0;[1.733, 1.8291];29,772228;78;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;10;50words;1.0;[1.733, 1.8291];29,772228;77;78,33333333;-230;-74,59%;29,772228;26,17%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;10;50words;1.0;[1.733, 1.8291];29,772228;841;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;10;50words;1.0;[1.733, 1.8291];29,772228;840;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;10;50words;1.0;[1.733, 1.8291];29,772228;822;834,3333333;526;170,59%;29,772228;26,17%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;10;50words;1.0;[1.733, 1.8862];29,829129;6;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;10;50words;1.0;[1.733, 1.8291];29,772228;6;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;10;50words;1.0;[1.733, 1.768];29,775828;6;6;-302,3333333;-98,05%;29,792395;26,26%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;10;50words;1.0;[1.733, 1.8291];29,772228;71;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;10;50words;1.0;[1.733, 1.8291];29,772228;67;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;10;50words;1.0;[1.733, 1.8291];29,772228;67;68,33333333;-240;-77,84%;29,772228;26,17%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;10;50words;1.0;[1.733, 1.8291];29,772228;702;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;10;50words;1.0;[1.733, 1.8291];29,772228;724;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;10;50words;1.0;[1.733, 1.8291];29,772228;692;706;397,6666667;128,97%;29,772228;26,17%;
Generic MSM-Mean EA: generations:10000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.733, 1.8066, 1.8066, 1.9427, 1.9427, 1.9427];23,596098;24;;;;;;
Generic MSM-Mean EA: generations:10000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.768, 1.8862, 1.9567, 1.9567, 1.9567, 1.9567];23,610098;21;;;;;;
Generic MSM-Mean EA: generations:10000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.8804, 1.8862, 1.9427, 1.9427, 1.9427];23,596098;22;22,33333333;-286;-92,76%;23,60076467;0,02%;
Generic MSM-Mean EA: generations:100000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.768, 1.9427, 1.9427, 1.9427, 1.9427];23,596098;213;;;;;;
Generic MSM-Mean EA: generations:100000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.6977, 1.8862, 1.8862, 1.8862, 1.8862, 1.9427];23,596098;212;;;;;;
Generic MSM-Mean EA: generations:100000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.8804, 1.8804, 1.9427, 1.9567, 1.9567];23,610098;212;212,3333333;-96;-31,14%;23,60076467;0,02%;
Generic MSM-Mean EA: generations:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.8291, 1.8862, 1.8862, 1.9427, 1.9427, 1.9427];23,596098;2133;;;;;;
Generic MSM-Mean EA: generations:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.6112, 1.8804, 1.8804, 1.8862, 1.9427, 1.9427];23,596098;2132;;;;;;
Generic MSM-Mean EA: generations:1000000;3;10;50words;1.0;[1.0293, 1.2135, 1.3719, 1.5038, 1.733, 1.8862, 1.9427, 1.9427, 1.9427, 1.9427];23,596098;2132;2132,333333;1824;591,57%;23,596098;0,00%;
