heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Buckets MSM-Mean: bucketsize:3;3;29;50words;1.0;[0.030907, -0.086822, -0.19325, -0.28775, -0.37099, -0.44154, -0.50288, -0.55919, -0.60734, -0.64944, -0.68914, -0.72084, -0.74642, -0.75111, -0.74477, -0.7386, -0.73203, -0.72476, -0.72014, -0.71632, -0.71263, -0.70847, -0.70663, -0.70598, -0.70519, -0.70339, -0.70283, -0.70349, -0.70375];30,753215;2;;;;;;
Buckets MSM-Mean: bucketsize:3;3;29;50words;1.0;[0.030907, -0.086822, -0.19325, -0.28775, -0.37099, -0.44154, -0.50288, -0.55919, -0.60734, -0.64944, -0.68914, -0.72084, -0.74642, -0.75111, -0.74477, -0.7386, -0.73203, -0.72476, -0.72014, -0.71632, -0.71263, -0.70847, -0.70663, -0.70598, -0.70519, -0.70339, -0.70283, -0.70349, -0.70375];30,753215;2;2;-119127,6667;-100,00%;30,753215;0,00%;
Buckets MSM-Mean: bucketsize:4;3;29;50words;1.0;[0.030907, -0.086822, -0.19325, -0.28775, -0.37099, -0.44154, -0.50288, -0.55919, -0.60734, -0.64944, -0.68914, -0.72084, -0.74642, -0.75111, -0.74477, -0.7386, -0.73203, -0.72476, -0.72014, -0.71632, -0.71263, -0.70847, -0.70663, -0.70598, -0.70519, -0.70339, -0.70283, -0.70349, -0.70375];30,753215;10;;;;;;
Buckets MSM-Mean: bucketsize:4;3;29;50words;1.0;[0.030907, -0.086822, -0.19325, -0.28775, -0.37099, -0.44154, -0.50288, -0.55919, -0.60734, -0.64944, -0.68914, -0.72084, -0.74642, -0.75111, -0.74477, -0.7386, -0.73203, -0.72476, -0.72014, -0.71632, -0.71263, -0.70847, -0.70663, -0.70598, -0.70519, -0.70339, -0.70283, -0.70349, -0.70375];30,753215;10;;;;;;
Buckets MSM-Mean: bucketsize:4;3;29;50words;1.0;[0.030907, -0.086822, -0.19325, -0.28775, -0.37099, -0.44154, -0.50288, -0.55919, -0.60734, -0.64944, -0.68914, -0.72084, -0.74642, -0.75111, -0.74477, -0.7386, -0.73203, -0.72476, -0.72014, -0.71632, -0.71263, -0.70847, -0.70663, -0.70598, -0.70519, -0.70339, -0.70283, -0.70349, -0.70375];30,753215;10;10;-119119,6667;-99,99%;30,753215;0,00%;
Buckets MSM-Mean: bucketsize:5;3;29;50words;1.0;[0.030907, -0.086822, -0.19325, -0.28775, -0.37099, -0.44154, -0.50288, -0.55919, -0.60734, -0.64944, -0.68914, -0.72084, -0.74642, -0.75111, -0.74477, -0.7386, -0.73203, -0.72476, -0.72014, -0.71632, -0.71263, -0.70847, -0.70663, -0.70598, -0.70519, -0.70339, -0.70283, -0.70349, -0.70375];30,753215;27;;;;;;
Buckets MSM-Mean: bucketsize:5;3;29;50words;1.0;[0.030907, -0.086822, -0.19325, -0.28775, -0.37099, -0.44154, -0.50288, -0.55919, -0.60734, -0.64944, -0.68914, -0.72084, -0.74642, -0.75111, -0.74477, -0.7386, -0.73203, -0.72476, -0.72014, -0.71632, -0.71263, -0.70847, -0.70663, -0.70598, -0.70519, -0.70339, -0.70283, -0.70349, -0.70375];30,753215;27;;;;;;
Buckets MSM-Mean: bucketsize:5;3;29;50words;1.0;[0.030907, -0.086822, -0.19325, -0.28775, -0.37099, -0.44154, -0.50288, -0.55919, -0.60734, -0.64944, -0.68914, -0.72084, -0.74642, -0.75111, -0.74477, -0.7386, -0.73203, -0.72476, -0.72014, -0.71632, -0.71263, -0.70847, -0.70663, -0.70598, -0.70519, -0.70339, -0.70283, -0.70349, -0.70375];30,753215;27;27;-119102,6667;-99,98%;30,753215;0,00%;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;29;50words;1.0;[-0.82559, -0.086822, -0.28775, -0.28775, -0.37099, -0.37099, -0.50288, -0.55919, -0.77979, -0.64944, -0.68914, -0.77321, -0.74642, -0.77102, -0.7386, -0.7386, -0.73203, -0.81462, -0.72014, -0.72014, -0.71263, -0.71263, -0.70598, -0.85335, -0.8547, -0.70519, -0.11122, -0.70349, -0.073169];33,698823;122;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;29;50words;1.0;[0.030907, -0.086822, -0.28775, -0.28775, -0.44154, -0.44154, -0.50288, -0.50288, -0.64944, -0.64944, -0.68914, -0.76646, -0.75907, -0.77102, -0.78907, -0.78907, -0.81462, -0.73203, -0.82926, -0.71632, -0.84361, -0.84361, -0.85335, -0.85335, -0.70339, -0.8547, -0.12992, -0.85653, -0.073169];33,467096;104;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;29;50words;1.0;[0.030907, -0.086822, -0.19325, -0.28775, -0.37099, -0.44154, -0.50288, -0.55919, -0.60734, -0.64944, -0.72084, -0.68914, -0.75111, -0.75907, -0.74477, -0.74477, -0.72476, -0.81462, -0.71632, -0.72014, -0.84361, -0.84361, -0.70598, -0.70598, -0.8547, -0.70519, -0.11122, -0.70283, -0.85318];32,140285;110;112;-119017,6667;-99,91%;33,102068;7,64%;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;29;50words;1.0;[-0.086822, -0.086822, -0.28775, -0.28775, -0.37099, -0.37099, -0.50288, -0.80087, -0.64944, -0.64944, -0.72084, -0.68914, -0.75907, -0.75907, -0.74477, -0.80158, -0.81462, -0.82374, -0.72014, -0.83723, -0.70847, -0.84361, -0.85046, -0.85046, -0.85325, -0.13208, -0.70283, -0.11122, -0.073169];34,152255;998;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;29;50words;1.0;[0.030907, -0.086822, -0.28775, -0.28775, -0.807, -0.44154, -0.79428, -0.55919, -0.60734, -0.78713, -0.68914, -0.76646, -0.77102, -0.74642, -0.78907, -0.80158, -0.72476, -0.73203, -0.72014, -0.83723, -0.84646, -0.71263, -0.70663, -0.092021, -0.11622, -0.70519, -0.12992, -0.70349, -0.70375];33,990364;1136;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;29;50words;1.0;[-0.086822, 0.030907, -0.28775, -0.28775, -0.37099, -0.44154, -0.55919, -0.50288, -0.60734, -0.64944, -0.72084, -0.77321, -0.75111, -0.75907, -0.80158, -0.74477, -0.81462, -0.82374, -0.72014, -0.72014, -0.70847, -0.84361, -0.85335, -0.85335, -0.8547, -0.11622, -0.11122, -0.85653, -0.073169];34,205364;1052;1062;-118067,6667;-99,11%;34,11599433;10,93%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;29;50words;1.0;[0.030907, -0.086822, -0.19325, -0.19325, -0.807, -0.44154, -0.50288, -0.55919, -0.60734, -0.77979, -0.68914, -0.68914, -0.75111, -0.74642, -0.78907, -0.74477, -0.73203, -0.81462, -0.71632, -0.83723, -0.71263, -0.84646, -0.70663, -0.70663, -0.13208, -0.8547, -0.70283, -0.8551, -0.85318];32,884315;13263;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;29;50words;1.0;[-0.086822, -0.086822, -0.19325, -0.81813, 0.59331, -0.37099, -0.50288, -0.55919, -0.64944, -0.64944, -0.76646, -0.76646, -0.74642, -0.75907, -0.74477, -0.78907, -0.72476, -0.73203, -0.82926, -0.82926, 0.0084461, -0.70847, -0.058749, -0.85046, -0.70339, -0.13208, -0.85653, -0.8551, -0.85318];35,437531;11458;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;29;50words;1.0;[-0.086822, 0.030907, -0.28775, -0.19325, -0.44154, -0.807, -0.50288, -0.55919, -0.60734, -0.60734, -0.72084, -0.72084, -0.75907, -0.75907, -0.80158, -0.7386, -0.73203, -0.72476, -0.72014, -0.82926, -0.71263, -0.84646, -0.70663, -0.092021, -0.13208, -0.70519, -0.70283, -0.70349, -0.073169];33,860303;11326;12015,66667;-107114;-89,91%;34,06071633;10,75%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;29;50words;1.0;[-0.086822, -0.82236, 0.030907, -0.28775, -0.37099, -0.81289, -0.60734, -0.79428, -0.50288, -0.64944, -0.77321, -0.77979, -0.77102, -0.74477, -0.74642, -0.7386, -0.72476, -0.7386, -0.84361, -0.72014, -0.71632, -0.058749, -0.85046, -0.85046, -0.70339, -0.70283, -0.13208, -0.70375, -0.11122];35,16867;135;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;29;50words;1.0;[-0.19325, 0.71972, -0.086822, -0.44154, -0.807, -0.44154, -0.50288, -0.60734, -0.55919, -0.64944, -0.68914, -0.72084, -0.78907, -0.75907, -0.77102, -0.82374, -0.81462, -0.80158, -0.83723, -0.71632, -0.71263, -0.84646, -0.058749, -0.85046, -0.70283, -0.85325, -0.11622, -0.70375, -0.8551];34,987233;107;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;29;50words;1.0;[0.71972, 0.030907, -0.19325, -0.44154, -0.37099, -0.28775, -0.60734, -0.60734, -0.55919, -0.64944, -0.76646, -0.72084, -0.78907, -0.78907, -0.78907, -0.80158, -0.72476, -0.80158, -0.71632, -0.71632, -0.71263, -0.092021, -0.85335, -0.70598, -0.8547, -0.13208, -0.70519, -0.85318, -0.85318];34,311466;119;120,3333333;-119009,3333;-99,90%;34,82245633;13,23%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;29;50words;1.0;[-0.82803, -0.086822, -0.19325, -0.28775, -0.81289, -0.807, -0.60734, -0.60734, -0.78713, -0.64944, -0.76646, -0.76646, -0.75907, -0.77102, -0.77102, -0.80158, -0.81462, -0.7386, -0.82926, -0.82926, -0.71263, -0.85335, -0.84646, -0.84646, -0.85653, -0.70339, -0.85653, -0.8551, -0.70349];34,217572;1349;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;29;50words;1.0;[-0.19325, -0.086822, -0.82559, -0.28775, -0.37099, -0.37099, -0.80087, -0.55919, -0.50288, -0.68914, -0.68914, -0.64944, -0.75111, -0.78907, -0.78907, -0.81462, -0.80158, -0.81462, 0.065865, -0.72014, -0.72014, -0.70847, -0.85335, -0.85046, -0.70339, -0.70283, -0.8547, -0.11122, -0.8551];34,580837;1094;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;29;50words;1.0;[-0.19325, -0.82559, -0.19325, -0.44154, -0.81289, -0.44154, -0.80087, -0.55919, -0.55919, -0.76646, -0.64944, -0.76646, -0.78907, -0.74477, -0.74477, -0.80158, 0.12754, -0.73203, -0.71263, 0.0084461, -0.72014, -0.058749, -0.84646, -0.85046, -0.13208, -0.8547, -0.12992, -0.70349, -0.70375];36,870267;1071;1171,333333;-117958,3333;-99,02%;35,222892;14,53%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;29;50words;1.0;[0.030907, -0.82236, -0.086822, -0.37099, -0.37099, -0.37099, -0.80087, -0.55919, -0.55919, -0.77979, -0.64944, -0.77979, -0.78907, -0.74642, -0.74642, -0.7386, -0.82374, -0.72476, -0.84361, -0.82926, 0.0084461, -0.70663, -0.85335, -0.70663, -0.12992, -0.11622, -0.70519, -0.8551, -0.70375];35,059017;14182;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;29;50words;1.0;[-0.086822, -0.086822, 0.030907, -0.44154, -0.81289, -0.44154, -0.60734, -0.79428, -0.60734, -0.64944, -0.76646, -0.76646, -0.75907, -0.75907, -0.74477, -0.73203, -0.81462, -0.72476, -0.71632, -0.83723, -0.83723, -0.092021, -0.85046, -0.70663, -0.70339, -0.70283, -0.11622, -0.70349, -0.70375];33,88968;13846;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;29;50words;1.0;[-0.086822, -0.086822, -0.19325, -0.44154, -0.37099, -0.37099, -0.50288, -0.50288, -0.60734, -0.64944, -0.72084, -0.77321, -0.78907, -0.78907, -0.74477, -0.73203, -0.81462, -0.82374, -0.72014, -0.83723, -0.84361, -0.02234, -0.70847, -0.84646, -0.85325, -0.70519, -0.85653, -0.70349, -0.11122];33,590444;13498;13842;-105287,6667;-88,38%;34,17971367;11,14%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;29;50words;1.0;[-0.086822, 0.65252, -0.19325, -0.086822, -0.55919, -0.37099, -0.80087, -0.81289, -0.64944, -0.68914, -0.77979, -0.64944, -0.75111, -0.74642, -0.74477, -0.75111, -0.83723, -0.81462, -0.82926, -0.73203, -0.85046, -0.70598, -0.092021, -0.70847, -0.11122, -0.8547, -0.70283, -0.70283, -0.85318];34,979373;183;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;29;50words;1.0;[-0.086822, -0.82236, 0.030907, -0.19325, -0.37099, -0.80087, -0.50288, -0.50288, 0.34066, -0.76646, -0.78713, -0.64944, -0.74477, -0.77102, -0.74642, -0.80158, -0.71632, 0.039155, -0.82374, -0.82374, -0.84646, -0.70663, -0.70598, -0.092021, -0.8547, -0.70339, -0.12992, -0.12992, -0.073169];37,365314;162;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;29;50words;1.0;[-0.28775, -0.19325, 0.030907, 0.030907, -0.44154, -0.55919, -0.55919, -0.80087, -0.64944, -0.78713, -0.72084, -0.77979, -0.7386, -0.75111, -0.77102, -0.77102, -0.81462, -0.83723, -0.72014, -0.72476, -0.70847, -0.85046, -0.02234, -0.85335, -0.70339, -0.12992, -0.70349, -0.8547, -0.073169];35,249903;178;174,3333333;-118955,3333;-99,85%;35,86486333;16,62%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;29;50words;1.0;[0.030907, 0.71972, -0.81813, -0.086822, -0.55919, -0.79428, -0.44154, -0.80087, -0.60734, -0.64944, -0.77321, -0.77321, -0.7386, -0.74642, -0.74477, -0.80158, -0.72476, -0.71632, -0.71632, -0.82374, -0.85046, -0.70663, -0.70847, -0.70598, -0.70339, -0.13208, -0.70339, -0.8551, -0.85318];34,625005;1508;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;29;50words;1.0;[-0.28775, -0.82559, -0.28775, -0.19325, -0.807, -0.81289, -0.79428, -0.50288, -0.60734, -0.68914, -0.76646, -0.72084, -0.75111, -0.77102, -0.74477, -0.7386, -0.71632, -0.83723, -0.72476, -0.73203, -0.85046, -0.85046, -0.85335, -0.84361, -0.8547, -0.70283, -0.85653, -0.85325, -0.073169];35,162261;1668;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;29;50words;1.0;[-0.82803, -0.086822, -0.28775, -0.28775, -0.807, -0.50288, -0.80087, -0.50288, -0.68914, -0.68914, -0.76646, -0.64944, -0.77102, -0.78907, -0.78907, -0.74477, -0.72014, -0.81462, -0.83723, -0.72476, -0.70847, -0.70663, -0.70847, -0.84361, -0.11122, -0.85325, -0.85325, -0.70283, -0.073169];34,925733;1707;1627,666667;-117502;-98,63%;34,904333;13,50%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;29;50words;1.0;[-0.086822, 0.65252, 0.030907, -0.82803, -0.44154, -0.55919, -0.79428, -0.44154, -0.68914, -0.72084, -0.77979, -0.72084, -0.77102, -0.77102, -0.74642, -0.80158, 0.12754, -0.71632, -0.72014, -0.81462, -0.092021, -0.70847, -0.84646, -0.84361, -0.85325, -0.8551, -0.70283, -0.8547, -0.85318];35,847412;16706;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;29;50words;1.0;[-0.28775, 0.79532, -0.086822, -0.28775, -0.55919, -0.50288, -0.55919, -0.55919, -0.72084, -0.72084, -0.76646, -0.72084, -0.75907, -0.78907, -0.75111, -0.75111, -0.72014, -0.82926, -0.72014, -0.72476, -0.84361, -0.70663, -0.70663, -0.85046, -0.70339, -0.85325, -0.11122, -0.70519, -0.073169];34,560193;17583;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;29;50words;1.0;[-0.19325, 0.71972, -0.19325, -0.19325, -0.50288, -0.50288, -0.81289, -0.79428, -0.68914, -0.60734, -0.77979, -0.77321, -0.75111, -0.74477, -0.78907, -0.75111, -0.71632, -0.72476, -0.81462, 0.039155, -0.85335, -0.84646, -0.092021, -0.70598, -0.11622, -0.70339, -0.85325, -0.70519, -0.85318];35,671188;17146;17145;-101984,6667;-85,61%;35,35959767;14,98%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;29;50words;1.0;[0.59331, 0.79532, -0.82559, -0.19325, -0.37099, -0.50288, -0.79428, -0.44154, -0.80087, -0.55919, 0.278, -0.75111, -0.77321, -0.78907, -0.78907, 0.039155, 0.039155, -0.72476, -0.72014, -0.82926, -0.70663, -0.85335, -0.02234, -0.85335, -0.84646, -0.8551, -0.8551, -0.11122, -0.85653];38,812368;149;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;29;50words;1.0;[-0.19325, -0.81289, -0.81289, -0.82559, -0.28775, -0.50288, -0.79428, -0.78713, -0.50288, -0.50288, -0.77102, -0.68914, -0.75111, -0.77321, 0.20149, -0.72476, -0.82926, 0.12754, -0.72014, -0.81462, -0.71263, -0.85325, -0.85325, -0.70663, -0.70847, -0.13208, -0.13208, -0.70339, -0.13208];38,070344;150;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;29;50words;1.0;[0.59331, 0.59331, -0.37099, -0.19325, -0.28775, -0.60734, -0.55919, -0.807, -0.79428, -0.55919, -0.78907, -0.77102, -0.78907, -0.75111, -0.74477, 0.092898, -0.82374, -0.81462, -0.72476, -0.7386, -0.058749, -0.70847, -0.85325, -0.70598, -0.71263, -0.85653, -0.70375, -0.11122, -0.85653];36,212879;161;153,3333333;-118976,3333;-99,87%;37,69853033;22,58%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;29;50words;1.0;[-0.19325, 0.030907, -0.37099, -0.82236, -0.81813, -0.55919, -0.80087, -0.50288, -0.55919, -0.60734, -0.75907, -0.77321, -0.75111, -0.75907, -0.72084, -0.81462, -0.81462, -0.72014, 0.16113, -0.81462, -0.84646, -0.02234, 0.0084461, -0.84646, -0.70519, -0.8551, -0.073169, -0.11122, -0.12992];38,2449;1506;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;29;50words;1.0;[0.65252, 0.030907, -0.82803, -0.37099, -0.82559, -0.807, -0.80087, -0.79428, -0.79428, -0.44154, 0.278, -0.75111, -0.72084, -0.75907, -0.77321, -0.73203, -0.82374, -0.81462, -0.72014, -0.73203, -0.11622, -0.85046, -0.71263, -0.71263, -0.85046, -0.70349, -0.073169, -0.12992, -0.8547];37,66622;1740;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;29;50words;1.0;[-0.086822, -0.28775, -0.086822, -0.19325, -0.81813, 0.37032, -0.78713, -0.77979, -0.50288, -0.60734, -0.72084, -0.75907, -0.77321, -0.72084, -0.78907, -0.72476, -0.73203, -0.72014, 0.039155, -0.72476, -0.70847, -0.058749, -0.058749, -0.84361, -0.84361, -0.8551, -0.8547, -0.11122, -0.70349];36,654177;1804;1683,333333;-117446,3333;-98,59%;37,52176567;22,01%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;29;50words;1.0;[-0.82236, 0.030907, -0.37099, 0.030907, -0.28775, 0.37032, -0.807, -0.60734, -0.55919, -0.80087, -0.72084, -0.75111, -0.76646, 0.24329, -0.74642, 0.065865, 0.092898, -0.72476, -0.82374, -0.73203, -0.84361, -0.84361, -0.84646, -0.85046, -0.70847, -0.85653, -0.12992, -0.8551, -0.13208];38,570221;15640;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;29;50words;1.0;[-0.19325, -0.28775, -0.81813, -0.82559, -0.37099, -0.807, -0.55919, -0.55919, -0.55919, -0.60734, 0.20149, -0.72084, -0.74477, -0.76646, -0.77102, 0.065865, -0.71632, -0.73203, -0.72014, 0.065865, -0.02234, -0.84361, -0.70519, -0.70519, -0.84646, -0.13208, -0.073169, -0.11122, -0.13208];38,912233;14417;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;29;50words;1.0;[-0.086822, -0.81813, 0.030907, -0.81289, -0.37099, -0.79428, -0.44154, -0.55919, -0.807, -0.77979, -0.75111, -0.74477, -0.74477, -0.75111, 0.20149, -0.81462, -0.7386, -0.81462, 0.065865, -0.7386, -0.85046, -0.85335, -0.092021, -0.71263, -0.70847, -0.85653, -0.85318, -0.11122, -0.073169];37,640734;17450;15835,66667;-103294;-86,71%;38,374396;24,78%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;29;50words;1.0;[0.030907, -0.19325, -0.28775, -0.807, -0.80087, -0.55919, -0.64944, -0.77321, 0.31223, -0.75907, -0.75111, -0.78907, -0.7386, -0.72476, -0.72014, 0.039155, -0.84646, -0.058749, -0.092021, -0.85325, -0.70339, -0.85653, -0.11122, -0.70375];43,583906;113;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;29;50words;1.0;[-0.82803, -0.086822, -0.28775, -0.37099, -0.50288, -0.55919, -0.78713, -0.77979, -0.72084, -0.74642, -0.74477, -0.80158, -0.73203, 0.065865, -0.71632, -0.84361, -0.84646, -0.70663, -0.70598, -0.85325, -0.70339, -0.11122, -0.70375];43,195727;112;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;29;50words;1.0;[-0.82803, -0.82236, -0.28775, -0.81289, -0.807, -0.55919, -0.78713, -0.64944, -0.77321, 0.31223, -0.75907, -0.75111, -0.74477, -0.81462, 0.092898, -0.72014, -0.71632, -0.84361, -0.02234, -0.70663, -0.092021, -0.70519, -0.70283, -0.70349, -0.85318];42,913231;112;112,3333333;-119017,3333;-99,91%;43,23095467;40,57%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;29;50words;1.0;[-0.086822, -0.82236, -0.28775, 0.59331, -0.807, -0.55919, -0.60734, -0.64944, -0.68914, -0.75907, -0.77102, -0.74477, -0.7386, -0.81462, -0.82374, -0.72014, -0.83723, -0.71263, -0.84646, -0.70663, -0.85335, -0.85325, -0.12992, -0.11122, -0.85318];41,188914;1144;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;29;50words;1.0;[0.030907, -0.82559, -0.19325, -0.28775, -0.807, -0.80087, -0.55919, -0.77979, -0.77321, -0.72084, -0.75907, -0.75111, -0.78907, 0.12754, -0.82374, -0.72014, -0.71263, -0.70663, -0.092021, -0.70519, -0.8547, -0.70283, -0.8551, -0.85318];42,197782;1138;;;;;;
