heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;12;Beef;0.1;[0.14556, 0.2343, -0.055045, 0.2343, 0.092093, 0.17731, 0.093109, -0.0019686, 0.072488, 0.030381, -0.1568, 0.062025];4,057051;136;136,6666667;-617;-81,87%;3,824381333;29,17%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;12;Beef;0.1;[0.2343, 0.14556, 0.2343, 0.12606, 0.092093, 0.20343, 0.084129, 0.010224, -0.0019686, -0.2321, -0.017718, -0.018704];3,884884;1348;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;12;Beef;0.1;[0.14636, 0.092093, 0.14636, 0.12606, 0.12606, 0.10397, -0.11737, 0.072488, 0.030381, 0.030381, 0.062025, -0.018704];3,775046;1345;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;12;Beef;0.1;[0.23519, 0.14636, 0.24272, 0.2343, 0.21626, -0.0019686, 0.084129, 0.010224, -0.15816, 0.030381, 0.062025, -0.20511];4,130592;1346;1346,333333;592,6666667;78,64%;3,930174;32,75%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;12;Beef;0.1;[0.14556, 0.092093, 0.14556, 0.14636, 0.14556, 0.10397, 0.17731, 0.010224, -0.0019686, 0.072488, -0.017718, 0.060967];3,542007;13909;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;12;Beef;0.1;[0.14636, 0.24033, 0.21626, 0.12606, 0.12606, 0.14002, 0.14002, -0.15816, 0.093109, 0.072488, -0.018704, -0.20511];4,087568;14004;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;12;Beef;0.1;[0.24272, 0.12565, 0.21626, 0.24033, 0.092093, 0.093109, 0.093109, 0.14002, 0.010224, 0.084129, 0.060967, 0.060967];3,777144;14001;13971,33333;13217,66667;1753,78%;3,802239667;28,43%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12606, 0.092093, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718];2,99744;26;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;12;Beef;0.1;[0.14636, 0.12606, 0.092093, 0.093109, 0.030381, -0.0019686, -0.018704];3,054589;26;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;12;Beef;0.1;[0.14636, 0.12565, 0.12606, 0.093109, 0.084129, 0.010224, -0.0019686, -0.018704];3,032369;27;26,33333333;-727,3333333;-96,51%;3,028132667;2,28%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12606, 0.092093, 0.093109, 0.030381, 0.010224, -0.017718];3,011659;282;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12606, 0.093109, 0.084129, 0.010224, -0.0019686, -0.018704];3,011659;267;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12606, 0.092093, 0.084129, 0.030381, 0.010224, -0.017718];3,003695;268;272,3333333;-481,3333333;-63,87%;3,009004333;1,63%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.12606, 0.093109, 0.030381, 0.010224, -0.017718, -0.018704];2,968321;2715;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.12606, 0.093109, 0.030381, -0.0019686, -0.017718, -0.018704];2,968321;2748;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.12606, 0.093109, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];2,96105;2709;2724;1970,333333;261,43%;2,965897333;0,18%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;12;Beef;0.1;[0.14556, 0.14636, 0.092093, 0.093109, 0.030381, 0.010224, -0.018704];3,054589;19;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;12;Beef;0.1;[0.14556, 0.12606, 0.092093, 0.030381, -0.0019686, -0.017718];3,087723;19;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.093109, 0.010224, -0.017718, -0.018704];3,03927;19;19;-734,6666667;-97,48%;3,060527333;3,37%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;12;Beef;0.1;[0.14636, 0.12565, 0.12606, 0.093109, 0.084129, 0.030381, -0.0019686, -0.017718, -0.018704];3,012592;204;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.092093, 0.030381, 0.010224, -0.018704];3,019083;195;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;12;Beef;0.1;[0.14636, 0.12565, 0.093109, 0.084129, 0.030381, 0.010224, -0.018704];3,047035;203;200,6666667;-553;-73,37%;3,026236667;2,22%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12606, 0.092093, 0.030381, 0.010224, -0.018704];3,018673;1999;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;12;Beef;0.1;[0.14556, 0.12565, 0.12606, 0.093109, 0.030381, 0.010224, -0.0019686, -0.018704];3,015793;2027;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12606, 0.092093, 0.030381, -0.0019686, -0.017718, -0.018704];2,989525;2078;2034,666667;1281;169,97%;3,007997;1,60%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;12;Beef;0.1;[0.14636, 0.12565, 0.092093, 0.030381, -0.017718, -0.018704];3,102896;14;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;12;Beef;0.1;[0.12606, 0.092093, 0.084129, 0.030381, -0.0019686, -0.018704];3,114875;18;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.092093, 0.010224, -0.018704];3,18283;14;15,33333333;-738,3333333;-97,97%;3,133533667;5,84%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.093109, 0.084129, 0.030381, 0.010224, -0.018704];3,004105;151;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;12;Beef;0.1;[0.14636, 0.12565, 0.092093, 0.093109, 0.030381, 0.010224, -0.018704];3,054999;150;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;12;Beef;0.1;[0.14636, 0.12565, 0.12606, 0.084129, 0.072488, -0.017718, -0.018704];3,085944;150;150,3333333;-603,3333333;-80,05%;3,048349333;2,96%;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.092093, 0.084129, 0.010224, -0.017718, -0.018704];3,023276;1521;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.084129, 0.030381, -0.017718, -0.018704];3,033846;1522;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.084129, 0.030381, -0.0019686, -0.018704];3,019083;1527;1523,333333;769,6666667;102,12%;3,025401667;2,19%;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;12;Beef;0.1;[0.12606, 0.092093, 0.084129, -0.0019686, -0.018704];3,228738;11;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;12;Beef;0.1;[0.14636, 0.12565, 0.092093, 0.010224, -0.0019686, -0.018704];3,096097;11;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;12;Beef;0.1;[0.14556, 0.14636, 0.092093, 0.093109, 0.010224, -0.0019686, 0.060967];3,141238;11;11;-742,6666667;-98,54%;3,155357667;6,58%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.093109, 0.030381, -0.017718, -0.018704];3,034862;122;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;12;Beef;0.1;[0.14556, 0.12565, 0.092093, 0.030381, -0.0019686, -0.018704];3,088133;125;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;12;Beef;0.1;[0.14556, 0.12565, 0.092093, 0.093109, 0.084129, 0.010224, -0.0019686, -0.017718];3,06532;122;123;-630,6666667;-83,68%;3,062771667;3,45%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;12;Beef;0.1;[0.14636, 0.12565, 0.092093, 0.030381, -0.0019686, -0.017718];3,088133;1275;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.12565, 0.092093, 0.030381, 0.010224, -0.018704];3,019083;1291;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;12;Beef;0.1;[0.14556, 0.12606, 0.092093, 0.093109, 0.010224, -0.0019686, -0.017718];3,062553;1236;1267,333333;513,6666667;68,16%;3,056589667;3,24%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;12;Beef;0.1;[0.12606, 0.093109, 0.010224, -0.018704];3,388477;18;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;12;Beef;0.1;[0.12606, 0.093109, 0.010224, -0.018704];3,388477;18;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;12;Beef;0.1;[0.12606, 0.093109, 0.072488, -0.018704];3,407945;18;18;-735,6666667;-97,61%;3,394966333;14,67%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;12;Beef;0.1;[0.14556, 0.12606, 0.093109, -0.0019686, -0.018704];3,272931;186;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;12;Beef;0.1;[0.14556, 0.12606, 0.093109, -0.0019686, -0.018704];3,272931;184;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;12;Beef;0.1;[0.14556, 0.12606, 0.093109, 0.030381, -0.018704];3,268523;185;185;-568,6666667;-75,45%;3,271461667;10,50%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;12;Beef;0.1;[0.14556, 0.12606, 0.093109, 0.030381, -0.018704];3,268523;1866;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;12;Beef;0.1;[0.14556, 0.12606, 0.093109, 0.030381, -0.018704];3,268523;1878;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;12;Beef;0.1;[0.14556, 0.12606, 0.093109, 0.030381, -0.018704];3,268523;1870;1871,333333;1117,666667;148,30%;3,268523;10,40%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;12;Beef;0.1;[0.14636, 0.092093, -0.0019686, -0.018704];3,394601;13;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;12;Beef;0.1;[0.14556, -0.055045, 0.010224, -0.018704];3,481774;13;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;12;Beef;0.1;[0.14636, -0.063934, -0.0019686, -0.018704];3,497848;14;13,33333333;-740,3333333;-98,23%;3,458074333;16,80%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;12;Beef;0.1;[0.12606, 0.093109, 0.030381, -0.018704];3,384069;127;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;12;Beef;0.1;[0.12606, 0.093109, 0.010224, -0.018704];3,388477;131;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;12;Beef;0.1;[0.12606, 0.093109, -0.0019686, -0.018704];3,388477;134;130,6666667;-623;-82,66%;3,387007667;14,40%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;12;Beef;0.1;[0.12565, 0.093109, 0.030381, -0.018704];3,384479;1339;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;12;Beef;0.1;[0.12606, 0.093109, 0.030381, -0.018704];3,384069;1342;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;12;Beef;0.1;[0.14556, 0.12606, 0.093109, 0.010224, -0.018704];3,272931;1340;1340,333333;586,6666667;77,84%;3,347159667;13,06%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;12;Beef;0.1;[0.14556, -0.063934, 0.030381, -0.018704];3,528598;11;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;12;Beef;0.1;[0.14556, 0.12565, 0.030381, -0.018704];3,44601;9;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;12;Beef;0.1;[0.093109, -0.0019686, -0.018704];3,562413;9;9,666666667;-744;-98,72%;3,512340333;18,63%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;12;Beef;0.1;[0.12565, 0.093109, 0.030381, -0.018704];3,384479;102;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;12;Beef;0.1;[0.14556, -0.063934, -0.0019686, -0.018704];3,496248;104;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;12;Beef;0.1;[0.14556, -0.055045, 0.092093, 0.030381, -0.018704];3,4009;103;103;-650,6666667;-86,33%;3,427209;15,76%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;12;Beef;0.1;[0.12565, 0.093109, 0.030381, -0.018704];3,384479;1051;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;12;Beef;0.1;[0.12565, 0.093109, -0.0019686, -0.018704];3,388887;1057;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;12;Beef;0.1;[0.12606, 0.093109, -0.0019686, -0.018704];3,388477;1041;1049,666667;296;39,27%;3,387281;14,41%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;12;Beef;0.1;[0.12565, 0.072488, -0.018704];3,578984;8;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;12;Beef;0.1;[0.14636, -0.063934, 0.030381, -0.018704];3,530198;8;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;12;Beef;0.1;[0.12606, 0.030381, -0.018704];3,580095;8;8;-745,6666667;-98,94%;3,563092333;20,35%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;12;Beef;0.1;[0.14636, 0.093109, 0.030381, -0.018704];3,391209;87;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;12;Beef;0.1;[0.14636, -0.063934, -0.0019686, -0.018704];3,497848;84;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;12;Beef;0.1;[0.12606, 0.093109, -0.0019686, -0.018704];3,388477;85;85,33333333;-668,3333333;-88,68%;3,425844667;15,71%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;12;Beef;0.1;[0.14556, 0.093109, -0.0019686, -0.018704];3,394017;881;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;12;Beef;0.1;[0.14556, 0.093109, 0.030381, -0.018704];3,389609;857;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;12;Beef;0.1;[0.14556, 0.12565, 0.010224, -0.018704];3,450418;865;867,6666667;114;15,13%;3,411348;15,22%;
Generic MSM-Mean EA: generations:10000;3;12;Beef;0.1;[0.14556, 0.14636, 0.14002, 0.12606, 0.12606, 0.10397, 0.072488, 0.030381, -0.018704, -0.018704, -0.018704, -0.018704];3,014046;29;;;;;;
Generic MSM-Mean EA: generations:10000;3;12;Beef;0.1;[0.14556, 0.14636, 0.14556, 0.14002, 0.14002, 0.093109, 0.072488, 0.030381, 0.010224, -0.017718, -0.017718, -0.018704];3,014046;29;;;;;;
Generic MSM-Mean EA: generations:10000;3;12;Beef;0.1;[0.14636, 0.14636, 0.14556, 0.14002, 0.12606, 0.12606, 0.092093, 0.030381, 0.010224, -0.017718, -0.017718, -0.018704];3,024982;29;29;-724,6666667;-96,15%;3,017691333;1,93%;
Generic MSM-Mean EA: generations:100000;3;12;Beef;0.1;[0.14556, 0.14636, 0.14636, 0.14556, 0.12565, 0.10397, 0.072488, 0.030381, -0.0019686, -0.0019686, -0.017718, -0.018704];3,014046;295;;;;;;
Generic MSM-Mean EA: generations:100000;3;12;Beef;0.1;[0.14556, 0.14636, 0.14002, 0.14002, 0.14002, 0.10397, 0.072488, 0.030381, -0.018704, -0.018704, -0.018704, -0.018704];3,014046;297;;;;;;
Generic MSM-Mean EA: generations:100000;3;12;Beef;0.1;[0.20343, 0.20343, 0.20343, 0.14556, 0.14002, 0.093109, 0.072488, 0.030381, 0.010224, -0.017718, -0.018704, -0.018704];3,071116;293;295;-458,6666667;-60,86%;3,033069333;2,45%;
Generic MSM-Mean EA: generations:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.14636, 0.12606, 0.12565, 0.10397, 0.072488, 0.030381, -0.017718, -0.017718, -0.017718, -0.018704];3,014046;2975;;;;;;
Generic MSM-Mean EA: generations:1000000;3;12;Beef;0.1;[0.14636, 0.14636, 0.14002, 0.12606, 0.12606, 0.093109, 0.072488, 0.030381, -0.0019686, -0.017718, -0.017718, -0.018704];3,014046;2941;;;;;;
Generic MSM-Mean EA: generations:1000000;3;12;Beef;0.1;[0.14556, 0.14636, 0.14556, 0.14002, 0.10397, 0.093109, 0.072488, 0.030381, -0.018704, -0.018704, -0.018704, -0.018704];3,014046;2978;2964,666667;2211;293,37%;3,014046;1,80%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;12;Beef;0.1;[0.14636, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;29;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;12;Beef;0.1;[0.14636, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;29;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;12;Beef;0.1;[0.14556, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;29;29;-724,6666667;-96,15%;3,024188;2,15%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;12;Beef;0.1;[0.14636, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;291;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;12;Beef;0.1;[0.14556, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;294;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;12;Beef;0.1;[0.14636, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;292;292,3333333;-461,3333333;-61,21%;3,024188;2,15%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;12;Beef;0.1;[0.14636, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;2928;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;12;Beef;0.1;[0.14556, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.072488, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,014046;2944;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;12;Beef;0.1;[0.14556, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;2946;2939,333333;2185,666667;290,00%;3,020807333;2,03%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;12;Beef;0.1;[0.14556, 0.14636, 0.14556, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.018704, -0.018704];3,024188;29;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;12;Beef;0.1;[0.14556, 0.14636, 0.14556, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.017718, -0.017718, -0.018704];3,024188;29;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;12;Beef;0.1;[0.14556, 0.14636, 0.14636, 0.14636, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.017718, -0.018704, -0.018704];3,024188;29;29;-724,6666667;-96,15%;3,024188;2,15%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;12;Beef;0.1;[0.14556, 0.14636, 0.14636, 0.14636, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.018704, -0.018704];3,024188;297;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;12;Beef;0.1;[0.14556, 0.14636, 0.14556, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.017718, -0.018704, -0.018704];3,024188;299;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;12;Beef;0.1;[0.14556, 0.14636, 0.14556, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;293;296,3333333;-457,3333333;-60,68%;3,024188;2,15%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;12;Beef;0.1;[0.14556, 0.14636, 0.14636, 0.12606, 0.12565, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.018704, -0.018704];3,024188;2981;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;12;Beef;0.1;[0.14636, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;2915;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;12;Beef;0.1;[0.14636, 0.14636, 0.12606, 0.12606, 0.12565, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;2912;2936;2182,333333;289,56%;3,024188;2,15%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;12;Beef;0.1;[0.14636, 0.14636, 0.14636, 0.14556, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.017718, -0.017718, -0.018704];3,024188;29;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;12;Beef;0.1;[0.14556, 0.14636, 0.12606, 0.12606, 0.093109, 0.093109, 0.084129, 0.030381, 0.010224, -0.017718, -0.018704, -0.018704];3,024188;30;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;12;Beef;0.1;[0.14556, 0.14636, 0.14556, 0.12606, 0.12565, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.018704, -0.018704];3,024188;29;29,33333333;-724,3333333;-96,11%;3,024188;2,15%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;12;Beef;0.1;[0.14556, 0.14636, 0.12606, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.017718, -0.017718, -0.018704];3,024188;298;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;12;Beef;0.1;[0.14556, 0.14636, 0.14556, 0.14556, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.017718, -0.017718, -0.018704];3,024188;297;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;12;Beef;0.1;[0.14636, 0.14636, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.030381, 0.010224, -0.017718, -0.017718, -0.018704];3,024982;295;296,6666667;-457;-60,64%;3,024452667;2,16%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;12;Beef;0.1;[0.14636, 0.14636, 0.12606, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.018704, -0.018704];3,024188;2960;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;12;Beef;0.1;[0.14556, 0.14636, 0.14556, 0.12606, 0.12565, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.017718, -0.018704];3,024188;2932;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;12;Beef;0.1;[0.14636, 0.14636, 0.14636, 0.12606, 0.12606, 0.093109, 0.084129, 0.030381, 0.010224, -0.0019686, -0.018704, -0.018704];3,024188;2960;2950,666667;2197;291,51%;3,024188;2,15%;
MSM-Mean Exact;3;12;CBF;0.1;[-0.66836, -1.0489, -0.36539, -1.0507, -0.99134, -0.88709, -1.1099, -0.6079, -1.0103, -0.847];9,984792;817;;;;;;
MSM-Mean Exact;3;12;CBF;0.1;[-0.66836, -1.0489, -0.36539, -1.0507, -0.99134, -0.88709, -1.1099, -0.6079, -1.0103, -0.847];9,984792;785;;;;;;
MSM-Mean Exact;3;12;CBF;0.1;[-0.66836, -1.0489, -0.36539, -1.0507, -0.99134, -0.88709, -1.1099, -0.6079, -1.0103, -0.847];9,984792;784;795,3333333;0;0,00%;9,984792;0,00%;
3-MSM-Mean;3;12;CBF;0.1;[-0.66836, -1.0489, -0.36539, -1.0507, -0.99134, -0.88709, -1.1099, -0.6079, -1.0103, -0.847];9,984792;784;;;;;;
3-MSM-Mean;3;12;CBF;0.1;[-0.66836, -1.0489, -0.36539, -1.0507, -0.99134, -0.88709, -1.1099, -0.6079, -1.0103, -0.847];9,984792;784;;;;;;
3-MSM-Mean;3;12;CBF;0.1;[-0.66836, -1.0489, -0.36539, -1.0507, -0.99134, -0.88709, -1.1099, -0.6079, -1.0103, -0.847];9,984792;783;783,6666667;-11,66666667;-1,47%;9,984792;0,00%;
Buckets MSM-Mean: bucketsize:2;3;12;CBF;0.1;[-0.66836, -1.1435, -0.41275, -1.0507, -0.78899, -0.93422, -1.0936, -0.6079, -1.1099, -0.31877, -1.0103];10,517022;0;;;;;;
Buckets MSM-Mean: bucketsize:2;3;12;CBF;0.1;[-0.66836, -1.1435, -0.41275, -1.0507, -0.78899, -0.93422, -1.0936, -0.6079, -1.1099, -0.31877, -1.0103];10,517022;0;;;;;;
Buckets MSM-Mean: bucketsize:2;3;12;CBF;0.1;[-0.66836, -1.1435, -0.41275, -1.0507, -0.78899, -0.93422, -1.0936, -0.6079, -1.1099, -0.31877, -1.0103];10,517022;0;0;-795,3333333;-100,00%;10,517022;5,33%;
Buckets MSM-Mean: bucketsize:3;3;12;CBF;0.1;[-0.66836, -1.1435, -0.41275, -1.1751, -0.6914, -0.93422, -1.0936, -0.6079, -1.1099, -0.76872, -1.0103];10,531172;1;;;;;;
