heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;14;50words;1.0;[1.2135, 1.8066, 1.3719, 1.8804, 2.0361, 1.6977, 2.1965, 1.768, 2.3937, 2.3937, 1.9497, 2.058, 1.2803, 1.2803];77,879857;97;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;14;50words;1.0;[1.0293, 1.0293, 1.3719, 1.8804, 2.1164, 1.6112, 2.1965, 1.768, 2.1781, 2.1781, 1.9497, -0.57983, 2.3322, 2.3322];80,888867;102;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;14;50words;1.0;[1.0293, 0.04651, 1.9567, 1.3719, 1.6112, 1.6112, 1.768, 1.768, 2.1781, 2.1781, 1.9497, 2.058, 1.4996, 1.2803];77,577887;75;91,33333333;78,78220367;68,89905367;14,3444%
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;14;50words;1.0;[1.2135, 1.2135, 1.3719, 1.3719, 1.6112, 1.6112, 2.1965, 2.1965, 2.3937, 2.1781, 1.7228, 2.058, 1.4996, 2.118];77,266346;812;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;14;50words;1.0;[1.8066, 1.0293, 1.5038, 1.3719, 2.1164, 2.0361, 2.1965, 2.2737, 1.8862, 2.3937, 1.7228, 2.058, 1.4996, 1.2803];78,436457;813;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;14;50words;1.0;[0.13033, 0.13033, 1.3719, 1.9567, 2.0361, 2.0361, 1.8291, 1.8291, 1.9427, 2.3937, 1.9995, 1.7228, 1.4996, 1.4996];76,651396;898;841;77,45139967;68,89905367;12,4129%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;14;50words;1.0;[1.2135, 1.2135, 1.5038, 1.3719, 1.6112, 1.6977, 1.8291, 1.8291, 2.4042, 1.8862, 1.9995, 1.7228, 2.1786, 2.1786];76,954006;12184;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;14;50words;1.0;[1.2135, 1.733, 1.8804, 1.9567, 2.0361, 1.6112, 1.768, 1.8291, 2.4042, 1.8862, 1.9995, 1.9497, 2.118, 2.1786];77,327067;9216;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;14;50words;1.0;[1.0293, 1.2135, 1.5038, 1.3719, 2.1164, 2.1164, 2.1965, 2.1965, 2.3937, 1.9427, 1.9497, 1.9497, 2.3322, 2.118];74,957426;9699;10366,33333;76,412833;68,89905367;10,9055%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;14;50words;1.0;[1.3719, 1.8804, 1.8804, 2.0361, 1.6977, 1.6977, 2.4042, 2.1965, 1.8862, 1.7228, 1.9995, 2.3937, 1.2803, 2.3322];80,732346;141;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;14;50words;1.0;[1.3719, 1.2135, 1.8804, -0.12161, 1.6977, 2.0361, 2.1965, 1.768, 2.2737, 2.423, 2.3937, 1.9497, -0.80617, 2.3322];84,225487;92;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;14;50words;1.0;[-0.0096985, -0.037568, 1.8066, 2.1164, 1.6977, 1.6112, 1.8862, 2.6236, 2.4042, 2.058, 2.1781, 2.3937, 2.3322, 2.118];79,181047;123;118,6666667;81,37962667;68,89905367;18,1143%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;14;50words;1.0;[1.733, 1.0293, -0.037568, 1.6977, 1.6977, 1.6977, 1.8862, 2.1965, 2.2737, 1.9995, 1.9497, 2.1781, 2.118, 2.118];76,946514;1092;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;14;50words;1.0;[0.13033, -0.037568, 1.3719, 1.6112, 1.9567, 1.6977, 1.768, 2.4042, 2.4042, 2.1781, 1.9427, 2.058, 2.118, 2.118];76,2891;1498;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;14;50words;1.0;[1.8066, 1.8066, 1.8804, 1.5038, -0.27938, -0.27938, -0.47785, 2.1965, 2.4042, 1.9995, 2.058, -0.57983, 2.1786, -0.80617];86,917536;1459;1349,666667;80,05105;68,89905367;16,1860%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;14;50words;1.0;[1.3719, 0.13033, 1.2135, 2.1164, 2.1164, 1.6977, 2.3417, 2.3417, 2.4042, 1.9995, 2.058, 1.7228, 1.4996, -0.66134];79,637496;13838;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;14;50words;1.0;[1.0293, -0.0096985, 1.8066, 1.6977, 2.1164, 1.6977, 1.8291, 2.3417, 2.4042, 2.3937, 1.9427, 1.9497, 1.4996, -0.80124];80,153322;12694;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;14;50words;1.0;[0.13033, 0.04651, -0.037568, 1.9567, 1.6977, -0.12161, 1.768, 1.8291, 1.8862, 2.423, 1.9995, 1.9497, -0.66134, 2.118];83,410274;12201;12911;81,06703067;68,89905367;17,6606%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;14;50words;1.0;[1.0293, 1.3719, 1.5038, 1.8804, 1.6977, 1.8291, 1.768, 2.0361, 1.8862, 1.9995, 2.3417, 2.1781, 2.1786, 1.4996];76,790407;190;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;14;50words;1.0;[-0.0096985, -0.12161, 1.3719, 1.5038, 2.0361, 2.2737, 2.8299, 2.2737, 2.058, 2.058, 1.9995, 2.4042, -0.80617, 1.4996];82,619563;194;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;14;50words;1.0;[1.5038, -0.16563, 1.2135, 1.5038, 1.768, -0.6483, -0.27938, 1.6112, 2.1781, 2.058, 2.3417, 2.1781, -0.80617, 2.3322];88,245486;159;181;82,55181867;68,89905367;19,8156%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;14;50words;1.0;[1.5038, 0.13033, 0.13033, 0.04651, 2.1164, 2.0361, 2.1164, 1.6977, 1.8862, 1.8862, 2.058, 1.9427, -0.66134, -0.80124];80,280176;1918;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;14;50words;1.0;[1.8066, 1.9567, 1.8066, 1.8066, -0.35084, 2.8299, 2.2737, 2.2737, 2.423, 1.9497, 2.4042, 2.058, -0.69755, 2.3918];87,449307;1812;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;14;50words;1.0;[1.8066, 0.04651, -0.037568, 1.3719, 2.1164, 3.0182, 2.1164, 1.6112, 1.8862, 2.3417, 2.4042, 2.4042, 2.3918, 1.2803];82,050674;1981;1903,666667;83,26005233;68,89905367;20,8435%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;14;50words;1.0;[1.5038, 1.0293, -0.41586, 1.0293, 1.768, 1.768, 2.6236, 1.8291, 2.3417, 1.9995, 2.423, 1.7228, 2.3322, 1.2803];82,699381;20042;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;14;50words;1.0;[-0.41586, 0.13033, 0.13033, -0.037568, 1.8291, 1.6112, 1.6112, 1.6112, 2.4042, 2.3937, 2.423, 1.8862, 2.3918, 1.2803];82,157488;17001;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;14;50words;1.0;[1.733, 1.5038, 1.8804, 1.5038, 2.1164, 2.8299, 2.6236, 2.1965, 1.8862, 2.3937, 2.1781, 1.8862, -0.80617, 2.118];84,387156;18166;18403;83,08134167;68,89905367;20,5842%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;14;50words;1.0;[1.733, 1.8066, -0.12161, 0.13033, -0.12161, 1.768, 1.6977, 2.1965, 2.3937, 2.3417, 1.9995, 1.2803, 2.3918, 2.1786];81,086851;143;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;14;50words;1.0;[2.0361, 1.3719, 1.8066, 1.3719, 1.8066, -0.69569, 1.8291, 1.768, 1.6977, 2.1965, 2.118, -0.79521, -0.78137, 1.4996];87,310286;216;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;14;50words;1.0;[1.8804, 1.5038, 1.6112, 1.8066, 2.0361, 1.9427, -0.27938, 2.2737, 2.3937, 1.768, 1.9995, 1.7228, -0.80124, 2.423];86,548287;178;179;84,981808;68,89905367;23,3425%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;14;50words;1.0;[0.04651, -0.2029, -0.41586, 1.8066, 1.733, 2.2737, 1.9427, 2.1781, 1.6977, 2.3937, -0.57983, -0.57983, 1.4996, -0.80124];86,79949;1990;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;14;50words;1.0;[0.13033, 1.3719, 1.5038, 1.3719, 1.8804, 2.1781, 2.3937, 2.1164, 2.6236, 2.3937, -0.69755, 1.4996, 2.423, 2.1786];84,340166;1664;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;14;50words;1.0;[1.0293, -0.037568, 1.3719, 1.8804, -0.41586, 2.4042, 1.6977, 2.8299, 2.8299, 2.4042, -0.57983, -0.62278, -0.78137, 1.7228];90,079031;1332;1662;87,07289567;68,89905367;26,3775%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;14;50words;1.0;[1.0293, 1.8066, 1.3719, 1.8804, 1.8804, 2.2737, 2.8299, 2.3417, 2.1965, 1.8862, 2.118, 2.1786, -0.69755, -0.69755];79,881226;21119;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;14;50words;1.0;[-0.0096985, 2.0361, -0.41586, 1.733, 1.9567, 2.2737, 1.9427, 1.8862, -0.27938, -0.35084, 2.058, 2.118, 2.3918, 1.7228];85,278526;21238;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;14;50words;1.0;[-0.16563, -0.2029, -0.30128, 0.13033, -0.16563, 2.1965, 2.3937, 1.768, 1.6977, 2.1965, 1.9995, -0.69755, 2.3918, -0.80124];89,002011;12838;18398,33333;84,72058767;68,89905367;22,9634%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;14;50words;1.0;[0.04651, 1.5038, 1.6977, 1.8291, 1.9427, 2.058, 1.4996];70,750996;48;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;14;50words;1.0;[0.13033, 1.8066, 1.5038, 1.6977, 1.768, 1.8862, 1.9497, 2.118];71,215936;47;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;14;50words;1.0;[0.04651, 1.9567, 2.1164, 1.8291, 1.8862, 1.9497, 1.4996];71,337017;49;48;71,10131633;68,89905367;3,1964%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;14;50words;1.0;[1.2135, 1.9567, 1.6977, 1.768, 1.8862, 1.9995, 1.4996];70,208267;487;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;14;50words;1.0;[1.2135, 1.8804, 2.0361, 2.1965, 1.8862, 1.9497, 1.4996, 1.2803];70,099756;487;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;14;50words;1.0;[1.2135, 1.3719, 1.6112, 1.768, 1.8862, 1.9995, 1.4996];69,587467;487;487;69,96516333;68,89905367;1,5474%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;14;50words;1.0;[1.2135, 1.3719, 1.6112, 1.768, 1.8862, 1.9995, 1.4996];69,587467;4901;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;14;50words;1.0;[1.2135, 1.3719, 1.6112, 1.768, 1.8291, 1.9427, 1.7228, 1.2803];69,534067;4990;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;14;50words;1.0;[1.2135, 1.5038, 1.6977, 1.8291, 1.9427, 2.058, 1.2803];69,407066;4944;4945;69,50953333;68,89905367;0,8860%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;14;50words;1.0;[1.3719, 1.6977, 1.8291, 1.9497, 1.4996];69,944067;36;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;14;50words;1.0;[1.8066, 1.5038, 1.6112, 1.8291, 1.9497, 1.2803];69,956966;36;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;14;50words;1.0;[1.2135, 1.5038, 1.768, 1.8862, 1.7228, 2.1786];70,341087;36;36;70,08070667;68,89905367;1,7150%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;14;50words;1.0;[1.3719, 1.6112, 1.6977, 1.8862, 1.9497, 1.2803];69,326267;368;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;14;50words;1.0;[1.3719, 1.5038, 1.6977, 1.8862, 1.9427, 1.9497, 2.058, 1.2803];69,247667;372;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;14;50words;1.0;[1.2135, 1.6112, 1.8291, 1.9497, 1.2803];69,682066;373;371;69,41866667;68,89905367;0,7542%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;14;50words;1.0;[1.3719, 1.6112, 1.768, 1.9427, 1.9497, 1.4996, 1.2803];69,047366;3766;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;14;50words;1.0;[1.3719, 1.6977, 1.8291, 1.8862, 1.7228, 1.2803];69,203867;3756;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;14;50words;1.0;[1.3719, 1.6977, 1.8862, 1.7228, 1.4996, 1.2803];68,887867;3751;3757,666667;69,04636667;68,89905367;0,2138%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;14;50words;1.0;[1.0293, 1.5038, 1.6977, 1.8291, 1.9427, 1.7228];69,648866;28;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;14;50words;1.0;[1.2135, 1.3719, 1.6977, 1.8862, 1.9427, 1.4996];69,452667;28;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;14;50words;1.0;[1.0293, 1.3719, 1.768, 1.9427, 2.058, 2.118, 1.2803];69,292567;28;28;69,4647;68,89905367;0,8210%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;14;50words;1.0;[1.5038, 1.6112, 1.768, 1.8862, 1.9497, 1.2803];69,289667;298;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;14;50words;1.0;[1.2135, 1.6977, 1.8291, 1.7228, 1.4996];69,612867;293;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;14;50words;1.0;[1.5038, 1.6977, 1.768, 1.8291, 1.7228, 1.2803];69,089666;295;295,3333333;69,33073333;68,89905367;0,6265%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;14;50words;1.0;[1.3719, 1.6977, 1.9427, 1.7228, 1.4996, 1.2803];69,057367;2995;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;14;50words;1.0;[1.0293, 1.5038, 1.8291, 1.7228, 1.4996, 1.2803];68,691827;2955;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;14;50words;1.0;[1.2135, 1.6112, 1.8291, 1.9427, 1.7228, 1.4996, 1.2803];68,947967;2982;2977,333333;68,89905367;68,89905367;0,0000%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;14;50words;1.0;[1.733, 1.6977, 1.768, 1.9427, 1.2803];69,805867;23;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;14;50words;1.0;[1.3719, 1.768, 1.8291, 1.8862, 1.7228, 1.4996];69,363087;23;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;14;50words;1.0;[1.3719, 1.5038, 1.6112, 1.8862, 1.4996];69,692366;23;23;69,62044;68,89905367;1,0470%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;14;50words;1.0;[1.3719, 1.8291, 1.8862, 1.4996, 1.2803];69,445267;237;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;14;50words;1.0;[1.0293, 1.8066, 1.768, 1.8291, 1.4996, 1.2803];68,853366;246;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;14;50words;1.0;[1.0293, 1.3719, 1.8291, 1.7228, 1.2803];69,224966;246;243;69,174533;68,89905367;0,3998%
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;14;50words;1.0;[1.5038, 1.8291, 1.7228, 1.4996, 1.2803];69,088066;2427;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;14;50words;1.0;[1.5038, 1.8291, 1.7228, 1.4996, 1.2803];69,088066;2421;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;14;50words;1.0;[1.0293, 1.3719, 1.768, 1.8291, 1.4996, 1.2803];68,866726;2397;2415;69,014286;68,89905367;0,1672%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;14;50words;1.0;[1.8066, 1.8862, 1.2803];71,611609;35;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;14;50words;1.0;[1.8066, 1.7228, 1.2803];71,202009;35;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;14;50words;1.0;[1.7228, 1.2803];72,297388;35;35;71,70366867;68,89905367;4,0706%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;14;50words;1.0;[1.8066, 1.7228, 1.2803];71,202009;369;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;14;50words;1.0;[1.2135, 1.7228, 1.2803];70,787509;372;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;14;50words;1.0;[1.0293, 1.2803];71,451389;364;368,3333333;71,146969;68,89905367;3,2626%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;14;50words;1.0;[1.2135, 1.6112, 1.2803];70,456609;3690;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;14;50words;1.0;[1.0293, 1.9567, 1.8291, 1.2803];70,560977;3699;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;14;50words;1.0;[1.0293, 1.9567, 1.8291, 1.2803];70,560977;3720;3703;70,52618767;68,89905367;2,3616%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;14;50words;1.0;[1.2135, 1.2803];71,568789;25;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;14;50words;1.0;[1.9567, 1.8291, 1.2803];71,891808;25;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;14;50words;1.0;[1.0293, 1.7228, 1.2803];70,761709;25;25;71,40743533;68,89905367;3,6407%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;14;50words;1.0;[1.2135, 1.8291, 1.2803];71,151409;259;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;14;50words;1.0;[1.2135, 1.768, 1.2803];70,923108;257;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;14;50words;1.0;[1.2135, 1.7228, 1.2803];70,787509;259;258,3333333;70,95400867;68,89905367;2,9826%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;14;50words;1.0;[1.0293, 1.5038, 1.2803];70,108609;2600;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;14;50words;1.0;[1.0293, 1.6112, 1.2803];70,430808;2623;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;14;50words;1.0;[1.0293, 1.8804, 1.8291, 1.2803];70,318077;2621;2614,666667;70,28583133;68,89905367;2,0128%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;14;50words;1.0;[1.0293, 1.2803];71,451389;19;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;14;50words;1.0;[1.2135, 1.2803];71,568789;19;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;14;50words;1.0;[1.0293, 1.2803];71,451389;19;19;71,49052233;68,89905367;3,7613%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;14;50words;1.0;[1.0293, 1.768, 1.2803];70,897308;199;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;14;50words;1.0;[1.2135, 1.6112, 1.2803];70,456609;202;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;14;50words;1.0;[1.2135, 1.768, 1.2803];70,923108;198;199,6666667;70,75900833;68,89905367;2,6995%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;14;50words;1.0;[1.0293, 1.5038, 1.2803];70,108609;2045;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;14;50words;1.0;[1.0293, 1.6112, 1.2803];70,430808;2048;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;14;50words;1.0;[1.0293, 1.6112, 1.2803];70,430808;2079;2057,333333;70,32340833;68,89905367;2,0673%
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;5;14;50words;1.0;[1.0293, 1.2803];71,451389;16;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;5;14;50words;1.0;[1.0293, 1.2803];71,451389;16;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;5;14;50words;1.0;[1.0293, 1.2803];71,451389;16;16;71,451389;68,89905367;3,7045%
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;5;14;50words;1.0;[1.2135, 1.6112, 1.2803];70,456609;164;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;5;14;50words;1.0;[1.2135, 1.6112, 1.2803];70,456609;163;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;5;14;50words;1.0;[1.0293, 1.6977, 1.2803];70,690308;169;165,3333333;70,53450867;68,89905367;2,3737%
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;5;14;50words;1.0;[1.0293, 1.5038, 1.2803];70,108609;1714;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;5;14;50words;1.0;[1.0293, 1.6112, 1.2803];70,430808;1695;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;5;14;50words;1.0;[1.2135, 1.6112, 1.2803];70,456609;1708;1705,666667;70,33200867;68,89905367;2,0798%
Generic MSM-Mean EA: generations:10000;5;14;50words;1.0;[1.0293, 1.2135, 1.3719, 1.9567, 2.0361, 2.1164, 2.1965, 2.2737, 2.2737, 2.1781, 2.1164, 2.1164, 2.1164, 1.2803];72,961026;64;;;;
Generic MSM-Mean EA: generations:10000;5;14;50words;1.0;[1.0293, 1.2135, 1.2803, 1.9567, 2.0361, 2.1164, 2.1965, 2.2737, 2.2737, 2.1781, 2.058, 2.058, 2.058, 1.2803];72,902626;65;;;;
Generic MSM-Mean EA: generations:10000;5;14;50words;1.0;[1.0293, 1.2135, 1.733, 1.9567, 2.0361, 2.1164, 2.1164, 2.1164, 2.0361, 2.0361, 2.0361, -0.4177, -0.47785, -0.53145];75,171256;64;64,33333333;73,67830267;68,89905367;6,9366%
Generic MSM-Mean EA: generations:100000;5;14;50words;1.0;[1.0293, 1.2135, 1.2803, 1.5038, 2.0361, 2.1164, 2.1965, 2.1965, 2.1965, 2.1781, 2.058, 2.058, 2.118, 2.118];73,024826;651;;;;
Generic MSM-Mean EA: generations:100000;5;14;50words;1.0;[1.0293, 1.0293, 1.0293, 1.9567, 2.0361, 2.058, 2.058, 2.058, 2.058, 2.058, 1.9995, 1.9995, 1.9995, 1.2803];73,278126;654;;;;
Generic MSM-Mean EA: generations:100000;5;14;50words;1.0;[1.0293, 1.2135, 1.2803, 1.9567, 2.0361, 2.1164, 2.118, 2.118, 2.118, 2.118, 2.058, 2.058, 2.058, 1.2803];73,041226;650;651,6666667;73,114726;68,89905367;6,1186%
Generic MSM-Mean EA: generations:1000000;5;14;50words;1.0;[0.13033, 0.04651, -0.0096985, -0.0096985, 1.8066, 1.8804, 1.9567, 2.0361, 2.058, 2.058, 2.058, 2.058, 2.118, 2.118];74,047066;6476;;;;
Generic MSM-Mean EA: generations:1000000;5;14;50words;1.0;[1.0293, 1.2135, 1.3719, 1.9567, 2.0361, 2.1164, 2.1965, 2.1965, 2.1965, 2.1781, 1.9995, 1.9995, 1.9995, 1.2803];72,961126;6495;;;;
Generic MSM-Mean EA: generations:1000000;5;14;50words;1.0;[1.0293, 1.2135, 1.2803, 1.9567, 2.0361, 2.1164, 2.1965, 2.2737, 2.2737, 2.1781, 2.118, 2.118, 2.118, 1.2803];72,962626;6500;6490,333333;73,323606;68,89905367;6,4218%
