heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Buckets MSM-Mean: bucketsize:5;5;17;50words;1.0;[-0.40651, -0.45524, -0.50175, -0.54333, -0.58049, -0.61509, -0.64711, -0.67011, -0.67023, -0.67072, -0.67286, -0.6753, -0.6748, -0.6741, -0.67249, -0.68096, -0.70766];22,53811;7360;;;;
Buckets MSM-Mean: bucketsize:5;5;17;50words;1.0;[-0.40651, -0.45524, -0.50175, -0.54333, -0.58049, -0.61509, -0.64711, -0.67011, -0.67023, -0.67072, -0.67286, -0.6753, -0.6748, -0.6741, -0.67249, -0.68096, -0.70766];22,53811;7375;7363,333333;22,53811;22,53811;0,0000%
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;17;50words;1.0;[-0.45524, -0.40651, -0.50175, -0.67556, -0.58049, -0.67292, -0.67625, -0.6723, -0.67023, -0.73134, -0.67286, -0.67286, -0.6741, -0.81183, -0.66952, -0.68096, -0.81976];23,18142;117;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;17;50words;1.0;[-0.28172, -0.40651, -0.54333, -0.50175, -0.58049, -0.67352, -0.67625, -0.67625, -0.67072, -0.49117, -0.52302, -0.75627, -0.6741, -0.79746, -0.68096, -0.65188, -0.81976];23,61744;138;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;17;50words;1.0;[-0.40651, -0.28172, -0.50175, -0.67556, -0.58049, -0.67292, -0.64711, -0.64711, -0.73134, -0.67072, -0.67286, -0.55609, -0.62042, -0.6748, -0.81994, -0.68096, -0.70766];23,39338;139;131,3333333;23,39741333;22,53811;3,8127%
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;17;50words;1.0;[-0.40651, -0.40651, -0.50175, -0.54333, -0.58049, -0.67292, -0.42898, -0.64711, -0.67072, -0.73134, -0.75627, -0.67286, -0.6748, -0.62042, -0.68096, -0.67249, -0.81976];23,21548;1417;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;17;50words;1.0;[-0.45524, -0.45524, -0.54333, -0.50175, -0.61509, -0.58049, -0.67625, -0.64711, -0.73134, -0.67023, -0.6753, -0.75627, -0.6748, -0.79746, -0.67249, -0.67249, -0.70766];23,13128;1059;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;17;50words;1.0;[-0.28172, -0.40651, -0.3306, -0.3306, -0.58049, -0.67352, -0.6723, -0.67011, -0.67023, -0.45986, -0.55609, -0.75627, -0.79746, -0.62042, -0.67249, -0.67249, -0.70766];23,83636;1343;1273;23,39437333;22,53811;3,7992%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;17;50words;1.0;[-0.45524, -0.28172, -0.50175, -0.31318, -0.61509, -0.61509, -0.6723, -0.67011, -0.73134, -0.67023, -0.67286, -0.55609, -0.6748, -0.5886, -0.68096, -0.68096, -0.66231];23,55475;11155;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;17;50words;1.0;[-0.45524, -0.29704, -0.54333, -0.54333, -0.58049, -0.61509, -0.64711, -0.64711, -0.73134, -0.73134, -0.52302, -0.75627, -0.5886, -0.6748, -0.65188, -0.65188, -1.0634];24,23225;11013;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;17;50words;1.0;[-0.45524, -0.40651, -0.54333, -0.67556, -0.67292, -0.61509, -0.6723, -0.64711, -0.70374, -0.67072, -0.6753, -0.67286, -0.62042, -0.5886, -0.66952, -0.67249, -0.70766];23,20335;12991;11719,66667;23,66345;22,53811;4,9931%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;17;50words;1.0;[-0.50175, -0.50175, -0.31318, -0.58049, -0.3306, -0.67352, -0.6723, -0.8727, -0.67023, -0.73134, -0.6753, -0.52302, -0.67249, -0.93787, -0.79746, -0.66231, -0.68096];24,87403;172;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;17;50words;1.0;[-0.92493, -0.45524, -0.67572, -0.58049, -0.67556, -0.67292, -0.67023, -0.6723, -0.45986, -0.67286, -0.67286, -0.8619, -0.67249, -0.5886, -0.79746, -0.66231, -0.68096];24,84741;102;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;17;50words;1.0;[-0.28172, -0.28172, -0.67572, -0.67556, -0.67556, -0.58049, -0.42898, -0.67023, -0.67011, -0.67286, -0.75627, -0.8696, -0.67249, -0.81183, -0.67249, -0.81976, -0.66952];24,30495;131;135;24,67546333;22,53811;9,4833%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;17;50words;1.0;[-0.50175, -0.40651, -0.67716, -0.54333, -0.58049, -0.67556, -0.67625, -0.45986, -0.67023, -0.73134, -0.67072, -0.77823, -0.81994, -0.6748, -0.79746, -0.68096, -0.82223];23,77438;1523;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;17;50words;1.0;[-0.45524, -0.31318, -0.28172, -0.54333, -0.67556, -0.54333, -0.67011, -0.64711, -0.67011, -0.52302, -0.67072, -0.55609, -0.81994, -0.81994, -0.62042, -1.0184, -0.70766];24,69486;1159;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;17;50words;1.0;[-0.31318, -0.67572, -0.67572, -0.54333, -0.37401, -0.67352, -0.6723, -0.6723, -0.42898, -0.67286, -0.55609, -0.75627, -0.81994, -0.6748, -0.5886, -0.66231, -0.81976];24,36869;1142;1274,666667;24,27931;22,53811;7,7256%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;17;50words;1.0;[-0.67716, -0.50175, -0.50175, -0.54333, -0.61509, -0.58049, -0.40028, -0.67625, -0.67011, -0.73134, -0.6753, -0.55609, -0.6741, -0.81994, -0.6748, -0.68096, -0.66231];23,57025;16345;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;17;50words;1.0;[-0.28172, -0.92493, -0.45524, -0.61509, -0.58049, -0.61509, -0.67625, -0.67011, -0.40028, -0.55609, -0.52302, -0.77823, -0.81183, -0.65188, -0.65188, -0.70766, -0.81976];24,88735;11030;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;17;50words;1.0;[-0.40651, -0.67572, -0.31318, -0.37401, -0.67292, -0.54333, -0.70374, -0.70374, -0.67011, -0.73134, -0.55609, -0.75627, -0.62042, -0.6741, -0.79746, -0.68096, -1.0184];24,63464;13542;13639;24,36408;22,53811;8,1017%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;17;50words;1.0;[-0.45524, -0.40651, -0.50175, -0.3306, -0.42898, -0.88175, -0.58049, -0.61509, -0.8619, -0.45986, -0.67286, -0.67286, -0.79746, -0.6748, -0.5886, -0.68096, -0.81976];25,03879;273;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;17;50words;1.0;[-0.29704, -0.3306, -0.67556, -0.67572, -0.64711, -0.64711, -0.67352, -0.40028, -0.6753, -0.70374, -0.55609, -0.67286, -0.82223, -0.5886, -0.79746, -0.6748, -0.70766];24,168;247;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;17;50words;1.0;[-0.90633, -0.29704, -0.67716, -0.67752, -0.61509, -0.67625, -0.89315, -0.67011, -0.52302, -0.67023, -0.73134, -0.67286, -0.65188, -0.66952, -0.67249, -0.65188, -0.81976];25,21379;242;254;24,80686;22,53811;10,0663%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;17;50words;1.0;[-0.45524, -0.40651, -0.3306, -0.50175, -0.67011, -0.6723, -0.64711, -0.37401, -0.52302, -0.73134, -0.55609, -0.70374, -0.90779, -0.81183, -0.62042, -0.6748, -0.70766];24,46674;2631;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;17;50words;1.0;[-0.50175, -0.45524, -0.45524, -0.67556, -0.67292, -0.61509, -0.67011, -0.42898, -0.55609, -0.67023, -0.70374, -0.49117, -0.67249, -0.68096, -0.66952, -0.6741, -0.70766];23,64713;2543;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;17;50words;1.0;[-0.40651, -0.31318, -0.45524, -0.50175, -0.42898, -0.67625, -0.86572, -0.67625, -0.55609, -0.67072, -0.67072, -0.6753, -0.79746, -0.62042, -0.6748, -0.66952, 0.10454];26,25145;1874;2349,333333;24,78844;22,53811;9,9846%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;17;50words;1.0;[-0.67572, -0.67716, -0.3306, -0.54333, -0.61509, -0.67011, -0.67352, -0.35055, -0.6753, -0.67286, -0.6753, -0.75627, -0.6748, -0.62042, -0.82223, -0.66952, -0.66231];24,15069;22422;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;17;50words;1.0;[-0.29704, -0.45524, 0.17587, -0.40651, -0.58049, -0.40028, -0.42898, -0.64711, -0.75627, -0.6753, -0.67023, -0.67072, -0.6741, -0.65188, -0.66952, -0.81994, -0.70766];25,26382;23664;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;17;50words;1.0;[-0.3306, -0.28172, -0.29704, -0.67752, -0.42898, -0.40028, -0.6723, -0.6723, -0.67023, -0.73134, -0.6753, -0.55609, -0.68096, -0.66952, -0.82223, -0.65188, -0.81976];24,11077;24844;23643,33333;24,50842667;22,53811;8,7422%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;17;50words;1.0;[-0.67572, 0.19968, -0.58049, -0.67716, -0.67572, -0.73134, -0.67023, -0.8603, -0.67292, -0.67011, -0.65188, -0.77823, -0.77823, -0.75627, -0.8696, -1.0184, -0.66231];26,96995;305;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;17;50words;1.0;[-0.58049, -0.35055, -0.45524, -0.58049, -0.67716, -0.67292, -0.8603, -0.8619, -0.49117, -0.73134, -0.52302, -0.5886, -0.62042, -0.6748, -0.77823, -0.81976, -0.68096];25,01705;304;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;17;50words;1.0;[-0.54333, -0.67572, -0.67556, -0.28172, -0.67572, -0.6723, -0.70374, -0.67292, -0.67023, -0.49117, -0.6753, -0.81183, -0.67286, -0.9753, -0.67286, -0.66952, -0.68096];24,83692;284;297,6666667;25,60797333;22,53811;13,6208%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;17;50words;1.0;[-0.45524, -0.31318, -0.40651, -0.58049, -0.67352, -0.6723, -0.64711, -0.49117, -0.67292, -0.49117, -0.62042, -0.55609, -0.77823, -0.77823, -0.77823, 0.10454, -0.68096];26,21799;2588;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;17;50words;1.0;[-0.31318, -0.35055, -0.54333, -0.67352, -0.67352, -0.45986, -0.49117, -0.73134, -0.67625, -0.49117, -0.52302, -0.75627, -0.6741, -0.6741, -0.65188, -1.0184, -0.66231];24,69633;2688;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;17;50words;1.0;[-0.45524, -0.28172, -0.67572, -0.67352, -0.90633, -0.40028, -0.49117, -0.67072, -0.45986, -0.67011, -0.75627, -0.5886, -0.6741, -0.62042, -0.93787, -0.66952, -0.82223];25,352;2876;2717,333333;25,42210667;22,53811;12,7961%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;17;50words;1.0;[-0.67716, -0.67572, -0.35055, -0.3306, -0.28172, -0.67625, -0.45986, -0.67011, -0.61509, -0.64711, -0.65188, -0.67286, -0.79746, -0.75627, -0.55609, -1.0184, -1.0634];26,27245;28759;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;17;50words;1.0;[-0.67572, -0.3306, -0.45524, -0.3306, -0.67556, -0.42898, -0.42898, -0.40028, -0.67011, -0.6723, -0.81994, -0.5886, -0.6741, -0.55609, -0.79746, -0.82223, -0.81976];25,01035;29560;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;17;50words;1.0;[-0.50175, -0.31318, -0.67572, -0.58049, -0.67572, -0.45986, -0.40028, -0.67292, -0.67011, -0.67072, -0.6753, -0.6748, -0.67286, -0.62042, -0.6741, -0.81976, -0.70766];23,69013;29528;29282,33333;24,99097667;22,53811;10,8832%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;17;50words;1.0;[-0.96877, -0.67716, -0.67572, -0.58049, -0.8727, -0.67625, -0.45986, -0.49117, -0.52302, -0.8843, -0.6748, -0.6741, -0.67249, -0.68096, -0.81976];32,58609;68;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;17;50words;1.0;[-0.67752, -0.67716, -0.50175, -0.67556, -0.35055, -0.37401, -0.67625, -0.70374, -0.8619, -0.67286, -0.6748, -0.6741, -0.65188, -0.66952, -0.70766];31,11231;68;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;17;50words;1.0;[-0.40651, -0.67716, -0.54333, -0.58049, -0.88175, 0.1211, -0.70374, -0.73134, -0.75627, -0.77823, -0.79746, -0.62042, -0.81994, -0.82223, -0.70766];32,97287;69;68,33333333;32,22375667;22,53811;42,9745%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;17;50words;1.0;[-0.67752, -0.45524, -0.92493, -0.3306, -0.58049, -0.67292, -0.6723, -0.86572, -0.45986, -0.73134, -0.67286, -0.8843, -0.81183, -0.67249, -0.66952, -0.66231];28,87169;680;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;17;50words;1.0;[0.22519, -0.45524, -0.50175, -0.67556, -0.58049, -0.67292, -0.64711, -0.42898, -0.67023, -0.8619, -0.77823, -0.90779, -0.6741, -0.65188, -0.68096, -0.66231];29,15696;687;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;17;50words;1.0;[-0.67752, -0.31318, 0.15506, -0.67352, -0.67292, -0.40028, -0.67625, -0.45986, -0.49117, 0.13836, -0.6753, -0.6748, -0.62042, -0.67249, -0.68096, -0.66231];30,93342;687;684,6666667;29,65402333;22,53811;31,5728%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;17;50words;1.0;[-0.40651, -0.67716, -0.92493, -0.54333, -0.35055, -0.67292, -0.6723, -0.67625, -0.67023, -0.67072, -0.6753, -0.79746, -0.6741, -0.65188, -0.68096, -1.0634];28,37351;6895;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;17;50words;1.0;[-0.28172, -0.67716, -0.50175, -0.54333, -0.89315, -0.61509, -0.40028, -0.67011, -0.67023, -0.49117, -0.8696, -0.77823, -0.79746, -0.93787, -0.81994, -1.0184, -0.66231];26,15054;6935;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;17;50words;1.0;[-0.28172, -0.94634, -0.67572, -0.67556, -0.67352, -0.67292, -0.6723, -0.86572, -0.67023, -0.73134, -0.75627, -0.77823, -0.90779, -0.81183, 0.13684, -0.66952, -1.0634];28,82873;7025;6951,666667;27,78426;22,53811;23,2768%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;17;50words;1.0;[-0.67716, -0.54333, -0.35055, -0.61509, -0.64711, -0.86572, -0.67023, -0.8619, -0.5886, -0.6741, 0.13684, -0.68096, -0.81976];40,48998;51;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;17;50words;1.0;[-0.45524, -0.67572, -0.54333, -0.67292, -0.40028, -0.86572, -0.45986, 0.131, -0.8696, -0.6753, -0.6748, -0.62042, -0.66952];40,59842;51;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;17;50words;1.0;[-0.45524, -0.31318, -0.54333, -0.89315, -0.64711, -0.67625, -0.45986, -0.67072, -0.52302, -0.6753, -0.90779, -0.93787, -0.65188, -0.66231];35,51509;51;51;38,86783;22,53811;72,4538%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;17;50words;1.0;[-0.40651, -0.45524, -0.31318, -0.90633, -0.67352, -0.67292, -0.6723, -0.86572, -0.8619, -0.55609, -0.6748, -0.81994, -0.82223, -1.0634];36,31079;526;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;17;50words;1.0;[-0.28172, -0.67716, -0.67556, -0.67352, -0.8727, -0.67625, -0.70374, -0.67072, -0.8696, -0.55609, -0.93787, -0.81994, -0.66952, -0.70766];35,44695;521;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;17;50words;1.0;[-0.28172, -0.94634, -0.50175, -0.90633, -0.61509, -0.40028, -0.86572, -0.8603, -0.67072, -0.52302, -0.6741, -0.65188, -0.66952, -0.81976];36,55907;525;524;36,10560333;22,53811;60,1980%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;17;50words;1.0;[-0.40651, -0.67716, 0.17587, -0.3306, -0.67352, -0.61509, -0.8727, 0.12073, 0.12448, -0.8696, -0.6753, -0.5886, -0.81183, -0.65188, -1.0184, -0.70766];34,26515;5283;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;17;50words;1.0;[-0.67752, -0.67716, 0.17587, -0.67556, -0.67352, -0.88175, -0.6723, -0.42898, 0.12448, -0.67072, -0.55609, -0.6748, -0.93787, 0.13684, -0.66952, -0.66231];34,43649;5324;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;17;50words;1.0;[-0.67752, -0.67716, -0.92493, -0.67556, -0.61509, -0.64711, -0.42898, -0.45986, -0.67072, -0.6753, -0.79746, -0.81183, -0.9753, -1.0184, -0.70766];33,12168;5292;5299,666667;33,94110667;22,53811;50,5943%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;17;50words;1.0;[-0.67752, -0.31318, -0.67556, -0.58049, -0.42898, -0.70374, -0.67072, -0.8696, -0.90779, -0.62042, -0.66231];45,88307;41;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;17;50words;1.0;[-0.28172, -0.94634, 0.13828, -0.61509, -0.42898, -0.45986, -0.49117, 0.14434, -0.6748, -0.81183, -0.67249, -0.70766];45,97777;41;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;17;50words;1.0;[-0.67752, -0.29704, -0.67572, -0.3306, -0.58049, -0.8727, -0.70374, -0.6748, -0.6741, -0.66952, -0.81976];45,52263;41;41;45,79449;22,53811;103,1869%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;17;50words;1.0;[-0.28172, -0.35055, -0.61509, -0.67625, -0.67023, -0.8619, -0.52302, -0.77823, -0.90779, -0.6741, 0.13684, -1.0184, -0.70766];41,52582;422;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;17;50words;1.0;[-0.28172, -0.45524, -0.92493, -0.3306, -0.61509, -0.64711, -0.67625, -0.67023, 0.14434, -0.90779, -0.6741, -0.81994, -0.82223, -0.81976];37,48107;428;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;17;50words;1.0;[-0.28172, -0.45524, -0.67556, -0.67352, -0.88175, -0.8727, -0.67011, -0.67072, -0.6753, -0.62042, -0.67249, -0.82223];41,73352;419;423;40,24680333;22,53811;78,5722%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;17;50words;1.0;[-0.67752, -0.29704, -0.31318, -0.89315, -0.67292, -0.40028, 0.12073, -0.45986, -0.8619, -0.8696, -0.6753, -0.79746, -0.81183, -0.65188];38,16201;4286;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;17;50words;1.0;[-0.96877, -0.29704, -0.92493, -0.54333, -0.67292, -0.6723, -0.86572, -0.70374, 0.131, -0.77823, -0.79746, -0.81183, -0.65188, -0.66231];38,47731;4279;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;17;50words;1.0;[-0.96877, -0.45524, -0.31318, -0.67556, 0.13828, -0.37401, -0.40028, -0.86572, -0.67286, -0.5886, -0.6741, -0.9753, -0.82223, -0.66231];38,49651;4278;4281;38,37861;22,53811;70,2832%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;17;50words;1.0;[-0.28172, -0.61509, -0.42898, -0.67023, -0.67286, -0.77823, -0.6748, -0.93787, -0.81994, -0.82223];49,08599;35;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;17;50words;1.0;[0.22519, -0.94634, -0.89315, -0.37401, -0.67625, -0.45986, -0.75627, -0.8843, -0.6748, -0.81994, -0.66231];48,87269;35;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;17;50words;1.0;[-0.29704, -0.31318, -0.54333, -0.58049, -0.61509, -0.64711, -0.52302, -0.6753, -0.79746, -0.81994];48,14048;35;35;48,69972;22,53811;116,0772%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;17;50words;1.0;[-0.40651, 0.19968, -0.31318, -0.58049, -0.64711, -0.67625, -0.45986, -0.55609, -0.6741, -0.81994, -0.82223];46,78562;356;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;17;50words;1.0;[-0.40651, -0.94634, -0.92493, -0.67556, -0.35055, -0.67625, -0.8603, -0.73134, -0.55609, -0.5886, -0.81183, -0.66231];43,58599;351;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;17;50words;1.0;[-0.40651, -0.3306, -0.64711, -0.86572, -0.45986, -0.8619, -0.52302, -0.6753, -0.81183, -1.0184, -0.70766];46,79891;351;352,6666667;45,72350667;22,53811;102,8720%
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;17;50words;1.0;[-0.40651, -0.67716, -0.90633, -0.58049, 0.12682, -0.40028, -0.67011, -0.49117, -0.75627, -0.6748, -0.6741, -0.65188, -0.81976];40,15188;3538;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;17;50words;1.0;[-0.40651, -0.94634, -0.50175, -0.3306, -0.67352, -0.40028, -0.86572, -0.49117, -0.8843, 0.14676, -0.62042, -0.81994, -0.81976];42,32833;3534;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;17;50words;1.0;[-0.45524, -0.31318, -0.58049, -0.61509, -0.6723, -0.67625, -0.70374, -0.49117, -0.77823, -0.6748, -0.81994, -0.81976];41,0945;3520;3530,666667;41,19157;22,53811;82,7641%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;17;50words;1.0;[-0.66231];82,28515;15;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;17;50words;1.0;[-0.66231];82,28515;14;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;17;50words;1.0;[-0.66231];82,28515;14;14,33333333;82,28515;22,53811;265,0934%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;17;50words;1.0;[-0.66231];82,28515;151;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;17;50words;1.0;[-0.66231];82,28515;151;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;17;50words;1.0;[-0.66231];82,28515;151;151;82,28515;22,53811;265,0934%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;17;50words;1.0;[-0.66231];82,28515;1548;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;17;50words;1.0;[-0.66231];82,28515;1547;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;17;50words;1.0;[-0.66231];82,28515;1554;1549,666667;82,28515;22,53811;265,0934%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;17;50words;1.0;[-0.66231];82,28515;12;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;17;50words;1.0;[-0.66231];82,28515;12;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;17;50words;1.0;[-0.66231];82,28515;12;12;82,28515;22,53811;265,0934%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;17;50words;1.0;[-0.66231];82,28515;124;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;17;50words;1.0;[-0.66231];82,28515;122;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;17;50words;1.0;[-0.66231];82,28515;122;122,6666667;82,28515;22,53811;265,0934%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;17;50words;1.0;[-0.66231];82,28515;1257;;;;
