heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Buckets MSM-Mean: bucketsize:5;5;13;50words;1.0;[-0.49166, -0.49166, -0.44761, -0.28383, -0.14305, 0.053328, 0.31834, 0.65889, 0.79939, 0.7701, 0.87865, 0.89246, 0.78214];41,014428;5002;;;;
Buckets MSM-Mean: bucketsize:5;5;13;50words;1.0;[-0.49166, -0.49166, -0.44761, -0.28383, -0.14305, 0.053328, 0.31834, 0.65889, 0.79939, 0.7701, 0.87865, 0.89246, 0.78214];41,014428;5010;5009,333333;41,014428;41,014428;0,0000%
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;13;50words;1.0;[-0.76505, -0.6697, -0.38291, -0.5499, -0.41674, -0.14305, 0.80783, 0.31834, 0.42319, 1.2245, 0.99568, 0.64453, 1.2386];44,5247;83;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;13;50words;1.0;[-0.76505, -0.67901, -0.28383, -0.66162, -0.14305, 0.053328, 0.80102, 0.80102, 1.2245, 1.0804, 0.99568, 0.71633, 0.78214];44,217818;89;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;13;50words;1.0;[-0.44761, -0.44761, -0.65066, -0.38291, -0.41674, 0.053328, 0.80102, 0.80783, 1.1037, 1.0804, 0.87865, 0.89246, 0.78214];42,915718;99;90,33333333;43,88607867;41,014428;7,0016%
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;13;50words;1.0;[-0.49166, -0.49166, -0.65066, -0.5499, 0.75373, 0.78203, -0.55024, 0.65889, 1.0804, 0.79939, 0.87865, 0.64453, 1.2386];45,786906;1025;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;13;50words;1.0;[-0.49166, -0.49166, -0.65172, -0.38291, -0.14305, -0.24633, 0.18476, 0.80102, 1.1037, 1.1037, 0.71633, 0.87865, 0.56086];42,921566;907;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;13;50words;1.0;[-0.49166, -0.44761, -0.65066, -0.65066, -0.14305, 0.75373, 0.18476, 0.80783, 0.79939, 0.79939, 0.89246, 0.87865, -0.0038959];44,462048;891;941;44,39017333;41,014428;8,2306%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;13;50words;1.0;[-0.49166, -0.44761, -0.65172, -0.65172, -0.24633, 0.053328, 0.31834, 0.80102, 1.0804, 1.2245, 0.89246, 0.87865, -0.0038959];44,677556;8859;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;13;50words;1.0;[-0.49166, -0.6697, -0.65066, -0.5499, -0.14305, 0.053328, 0.65889, 0.65889, 0.42319, 0.7701, 0.99568, 0.87865, 1.2386];42,584188;10033;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;13;50words;1.0;[-0.67901, -0.67901, -0.38291, -0.38291, 0.053328, 0.053328, 0.18476, 0.65889, 0.7701, 0.79939, 0.99568, 0.87865, -0.0038959];43,742994;10174;9688,666667;43,668246;41,014428;6,4704%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;13;50words;1.0;[-0.44761, -0.76505, -0.44761, 0.71967, -0.14305, 0.053328, -0.041712, 0.42319, 0.80783, 0.89246, 0.65994, 0.71633, 0.56086];44,034798;116;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;13;50words;1.0;[-0.67901, -0.67901, -0.38291, 0.053328, -0.24633, 0.78203, 0.18476, 0.18476, 0.80102, 1.1037, 0.89246, 0.7701, 1.2386];43,799428;117;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;13;50words;1.0;[-0.6697, -0.6697, -0.67901, -0.61693, -0.28383, -0.14305, 0.79939, 0.80783, 0.80783, 0.7701, 1.1037, 1.1037, -0.0038959];45,120654;111;114,6666667;44,31829333;41,014428;8,0554%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;13;50words;1.0;[-0.38291, -0.6697, -0.6697, -0.28383, 0.75373, 0.053328, 0.42319, 0.18476, 1.0804, 0.87865, 0.89246, 0.87865, 0.78214];43,357148;1374;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;13;50words;1.0;[-0.66162, -0.38291, -0.66162, -0.5499, -0.28383, 0.78203, 1.0804, 0.65889, 0.80102, 0.64453, 0.71633, 0.64453, 1.2386];44,91712;1298;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;13;50words;1.0;[-0.67901, -0.49166, -0.38291, -0.28383, 0.053328, -0.41674, 0.18476, 0.80783, 1.0804, 1.0726, 0.65994, 0.7701, -0.0038959];45,444472;1240;1304;44,57291333;41,014428;8,6762%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;13;50words;1.0;[-0.44761, -0.49166, 0.57991, -0.41674, 0.053328, -0.28383, 0.18476, 0.80102, 1.0804, 0.99568, 0.7701, 0.89246, 0.56086];43,996534;11147;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;13;50words;1.0;[-0.72024, -0.49166, -0.38291, -0.41674, -0.14305, 0.78203, 0.31834, 0.79939, 0.31834, 0.71633, 0.71633, 0.64453, 0.78214];43,47094;11415;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;13;50words;1.0;[-0.38291, -0.67901, -0.65066, -0.61693, -0.65172, 0.78203, 0.80102, 0.18476, 0.65889, 0.99568, 0.87865, 0.89246, 0.56086];43,9185;11835;11465,66667;43,79532467;41,014428;6,7803%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;13;50words;1.0;[-0.44761, -0.38291, -0.38291, -0.65066, -0.58998, -0.55024, 0.80783, 0.65889, 0.7701, 0.65994, 0.7701, 1.0726, 0.78214];44,306466;176;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;13;50words;1.0;[-0.49166, -0.65066, -0.44761, 0.68027, 0.053328, 0.18476, -0.14305, 0.75373, 1.1037, 1.1037, 0.7701, 1.1037, -0.0038959];46,206292;187;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;13;50words;1.0;[-0.44761, -0.66162, -0.49166, 0.57991, 0.18476, -0.24633, 0.18476, 0.31834, 0.79939, 1.2245, 1.5723, 0.42319, -0.0038959];48,328118;200;187,6666667;46,280292;41,014428;12,8391%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;13;50words;1.0;[-0.67901, -0.66162, -0.38291, 0.71967, -0.24633, 0.31834, 0.65889, 0.75373, -0.16808, 1.1037, 0.79939, 0.71633, 0.56086];45,96924;1867;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;13;50words;1.0;[-0.5499, -0.65172, -0.28383, -0.38291, 0.31834, 0.78203, 0.053328, 0.80783, 0.99568, 1.1037, 0.89246, 0.79939, 3.1131];49,771032;1452;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;13;50words;1.0;[-0.44761, -0.76505, -0.49166, -0.5499, -0.61693, 0.65889, 0.80783, -0.041712, 0.89246, 0.79939, 0.87865, 0.42319, -0.0038959];47,512874;1389;1569,333333;47,75104867;41,014428;16,4250%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;13;50words;1.0;[-0.5499, -0.28383, -0.5499, -0.38291, -0.58998, 0.80102, 0.31834, 0.65889, 0.89246, 0.99568, 1.5723, 1.5723, -0.0038959];48,664628;20662;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;13;50words;1.0;[-0.49166, -0.49166, -0.5499, -0.28383, -0.58998, 0.75373, 0.31834, 0.80102, 1.0804, 1.1037, 0.89246, 0.89246, 1.2386];43,79349;20286;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;13;50words;1.0;[-0.67901, -0.38291, -0.28383, -0.66162, -0.55024, -0.14305, 0.31834, 0.65889, 0.87865, 1.2245, 0.87865, 0.87865, 0.56086];43,764876;20676;20541,33333;45,40766467;41,014428;10,7114%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;13;50words;1.0;[-0.28383, -0.44761, -0.28383, -0.49166, -0.28383, -0.041712, 0.31834, -0.49207, 0.80783, 1.3542, -0.30327, 0.71633, 0.89246];49,107538;115;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;13;50words;1.0;[-0.72024, -0.5499, -0.41674, -0.44761, -0.5499, 1.1037, -0.40999, 0.42319, 0.18476, 0.79939, -0.30327, -0.0038959, -0.30327];54,647;157;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;13;50words;1.0;[-0.28383, -0.65172, -0.66162, -0.49166, 0.75373, 0.80102, 0.65889, 0.42319, 0.65889, 0.78203, 0.78214, 2.6413, -0.0038959];50,931398;115;129;51,56197867;41,014428;25,7167%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;13;50words;1.0;[-0.6697, 0.75373, -0.72024, -0.6697, -0.65066, 1.0804, 0.65994, 0.80783, 1.0804, 0.42319, 0.78214, 0.78214, 0.99568];48,04014;1396;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;13;50words;1.0;[-0.38291, -0.14305, -0.66162, -0.5499, -0.72024, 0.053328, 1.0804, 0.65994, -0.041712, 0.7701, -0.16808, 1.0726, -0.16808];51,899362;1396;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;13;50words;1.0;[-0.38291, -0.41674, -0.28383, -0.65066, 0.63198, -0.55024, 0.18476, 0.79939, 0.78203, 1.1037, -0.0038959, 0.99568, 0.99568];47,215004;1436;1409,333333;49,051502;41,014428;19,5957%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;13;50words;1.0;[0.63198, -0.6697, -0.28383, -0.28383, 0.63198, 1.0804, -0.041712, -0.40999, 0.80102, 0.78203, 1.0726, 1.2386, 0.56086];48,195878;21127;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;13;50words;1.0;[0.68027, 0.75373, -0.5499, -0.14305, -0.44761, 0.79939, 0.42319, 0.78203, -0.24633, 1.2245, -0.16808, 0.78214, 0.87865];51,72817;17039;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;13;50words;1.0;[0.71967, -0.38291, -0.14305, 0.63198, -0.38291, -0.49207, 0.18476, 1.4873, 0.78203, 1.2245, 0.56086, -0.16808, 2.1077];54,742996;11571;16579;51,55568133;41,014428;25,7013%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;13;50words;1.0;[-0.44761, -0.28383, -0.24633, -0.041712, 0.18476, 0.79939, 0.7701, 0.99568, 0.89246, 0.56086];43,042968;42;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;13;50words;1.0;[-0.67901, -0.65066, 0.75373, 0.053328, -0.041712, 0.65889, 0.42319, 0.7701, 0.99568, 0.64453, 1.2386];44,058056;42;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;13;50words;1.0;[0.57991, -0.66162, -0.28383, -0.24633, -0.041712, 0.18476, 0.42319, 0.71633, 0.89246, 0.56086];44,304368;42;42;43,80179733;41,014428;6,7961%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;13;50words;1.0;[-0.49166, -0.72024, -0.38291, -0.28383, -0.14305, 0.31834, 0.18476, 0.42319, 0.65994, 0.87865, 0.78214];42,65742;437;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;13;50words;1.0;[-0.67901, -0.6697, -0.5499, -0.41674, -0.24633, 0.31834, 0.65889, 0.79939, 1.1037, 0.87865, 0.64453, 0.56086];42,37431;444;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;13;50words;1.0;[-0.49166, -0.65066, -0.28383, 0.78203, 0.31834, 0.18476, 0.42319, 0.65994, 0.87865, 1.0726, 0.78214];42,63803;442;441;42,55658667;41,014428;3,7600%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;13;50words;1.0;[-0.49166, -0.44761, -0.38291, -0.28383, -0.14305, 0.78203, 0.31834, 0.80783, 0.79939, 0.71633, 1.0726, 0.78214];41,55676;4412;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;13;50words;1.0;[-0.44761, -0.38291, -0.28383, -0.24633, 0.31834, 0.18476, 0.79939, 0.7701, 0.99568, 0.89246, 0.78214];41,72113;4367;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;13;50words;1.0;[-0.49166, -0.44761, -0.38291, -0.5499, -0.24633, 0.18476, 0.42319, 0.7701, 0.71633, 0.89246, 0.78214];42,170646;4357;4378,666667;41,81617867;41,014428;1,9548%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;13;50words;1.0;[-0.72024, -0.65066, -0.65172, -0.14305, 0.053328, 0.31834, 1.1037, 0.71633, 0.78214];47,29226;33;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;13;50words;1.0;[-0.49166, -0.38291, -0.14305, -0.24633, 0.80102, 0.80783, -0.49207, 0.65994, 0.87865, 0.89246, 0.78214];45,00248;33;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;13;50words;1.0;[-0.49166, -0.5499, -0.6377, -0.55024, 0.42319, 0.65994, 0.99568, 0.64453, 0.78214];47,299794;33;33;46,53151133;41,014428;13,4516%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;13;50words;1.0;[-0.67901, -0.44761, -0.28383, -0.41674, -0.24633, -0.041712, 0.79939, 0.65994, 0.71633, 1.0726];44,56119;337;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;13;50words;1.0;[-0.66162, -0.6377, 0.053328, 0.31834, 0.18476, 0.7701, 0.87865, 0.89246, 0.78214];45,475378;324;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;13;50words;1.0;[-0.65066, -0.65172, -0.14305, -0.24633, 0.80102, 0.65889, 1.0804, 0.7701, 0.89246, 0.78214];45,177366;319;326,6666667;45,07131133;41,014428;9,8914%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;13;50words;1.0;[-0.76505, -0.72024, -0.5499, -0.14305, -0.041712, 0.65889, 0.42319, 0.65994, 0.87865, 0.78214];44,062688;3276;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;13;50words;1.0;[-0.49166, -0.38291, -0.5499, -0.14305, 0.053328, 0.31834, 0.42319, 0.7701, 0.99568, 1.2386];44,087148;3310;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;13;50words;1.0;[-0.49166, -0.44761, -0.38291, -0.65172, -0.14305, 0.80102, 0.80783, 0.79939, 0.7701, 0.87865, 1.0726, 0.78214];42,73372;3271;3285,666667;43,627852;41,014428;6,3720%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;13;50words;1.0;[-0.76505, -0.44761, 0.68027, 0.75373, 0.80102, 0.87865, 1.0726, 0.78214];48,267026;24;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;13;50words;1.0;[-0.67901, -0.38291, 0.053328, 0.31834, 0.65994, 0.99568, 0.64453, 0.78214];47,2888;24;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;13;50words;1.0;[-0.49166, -0.65066, 0.053328, 0.31834, 0.42319, 0.65994, 0.87865, 1.0726];47,145688;24;24;47,56717133;41,014428;15,9767%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;13;50words;1.0;[-0.49166, -0.66162, -0.28383, -0.41674, 0.053328, -0.041712, 0.80783, 0.42319, 0.7701, 0.99568, 0.64453];43,359206;250;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;13;50words;1.0;[-0.76505, -0.72024, -0.66162, -0.14305, 0.053328, 0.65889, 0.65994, 0.71633, 0.64453, 0.78214];44,86549;251;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;13;50words;1.0;[-0.76505, -0.38291, -0.41674, 0.31834, 0.18476, 0.42319, 0.65994, 0.89246, 0.56086];45,569;251;250,6666667;44,59789867;41,014428;8,7371%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;13;50words;1.0;[0.57991, -0.44761, -0.66162, -0.041712, 0.65889, 0.42319, 0.7701, 0.99568, 1.0726, 0.78214];45,105398;2552;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;13;50words;1.0;[-0.49166, 0.68027, 0.71967, -0.41674, -0.24633, 0.80102, 0.65889, 0.42319, 0.87865, 1.0726, 0.78214];45,592746;2571;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;13;50words;1.0;[-0.66162, -0.41674, -0.24633, 0.31834, 0.18476, 0.42319, 0.7701, 0.99568, 0.64453];45,07521;2556;2559,666667;45,25778467;41,014428;10,3460%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;13;50words;1.0;[-0.49166, -0.72024, 0.68027, 0.71967, 0.80102, 0.42319, 0.99568, 1.0726, 0.78214];47,71731;20;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;13;50words;1.0;[-0.44761, -0.5499, -0.14305, 0.80783, 0.42319, 0.7701, 0.89246];49,965056;19;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;13;50words;1.0;[0.57991, -0.44761, -0.41674, 0.80783, 0.42319, 0.65994, 0.64453, 0.78214];48,704996;19;19,33333333;48,79578733;41,014428;18,9722%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;13;50words;1.0;[-0.49166, -0.6697, -0.5499, -0.14305, 0.80783, 0.42319, 0.7701, 0.71633, 0.78214];46,196476;205;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;13;50words;1.0;[-0.67901, -0.6697, -0.66162, 0.71967, -0.041712, 0.18476, 0.7701, 0.99568, 1.0726];47,638548;203;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;13;50words;1.0;[-0.67901, -0.44761, -0.38291, -0.24633, 0.42319, 0.7701, 0.89246, 0.78214];47,385114;204;204;47,07337933;41,014428;14,7727%
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;13;50words;1.0;[-0.67901, -0.38291, -0.6377, -0.24633, 0.31834, 0.18476, 0.79939, 0.65994, 0.89246, 1.2386];44,71717;2071;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;13;50words;1.0;[0.63198, -0.41674, -0.24633, -0.041712, 0.18476, 0.42319, 0.71633, 0.64453, 0.56086];45,565048;2063;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;13;50words;1.0;[-0.49166, -0.44761, -0.38291, -0.5499, 0.053328, 0.31834, 0.80783, 1.1037, 1.2386];46,59087;2069;2067,666667;45,62436267;41,014428;11,2398%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;13;50words;1.0;[-0.44761, -0.6377, -0.30327, 0.78214];60,177746;16;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;13;50words;1.0;[-0.44761, -0.61693, -0.30327, 0.78214];60,073896;16;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;13;50words;1.0;[-0.38291, -0.49207, -0.30327, 0.78214];59,533986;16;16;59,92854267;41,014428;46,1158%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;13;50words;1.0;[-0.65066, -0.61693, -0.49207, -0.30327, 1.2386];59,210146;174;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;13;50words;1.0;[-0.41674, -0.49207, -0.30327, 0.78214];59,500156;174;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;13;50words;1.0;[-0.5499, -0.49207, -0.30327, 0.78214];59,483476;172;173,3333333;59,397926;41,014428;44,8220%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;13;50words;1.0;[-0.49166, -0.41674, -0.49207, -0.30327, 0.78214];57,285706;1760;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;13;50words;1.0;[-0.49166, -0.61693, -0.49207, -0.30327, 0.78214];57,749766;1783;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;13;50words;1.0;[-0.44761, -0.61693, -0.49207, -0.30327, 1.2386];59,082236;1746;1763;58,039236;41,014428;41,5093%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;13;50words;1.0;[-0.49166, -0.40999, 0.56086];62,018494;12;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;13;50words;1.0;[-0.5499, -0.49207, -0.30327, 0.78214];59,483476;12;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;13;50words;1.0;[-0.44761, -0.40999, 0.56086];62,024924;12;12;61,17563133;41,014428;49,1564%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;13;50words;1.0;[-0.72024, -0.41674, -0.49207, 0.89246];60,988906;124;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;13;50words;1.0;[-0.49166, -0.61693, -0.49207, 0.78214];60,655426;122;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;13;50words;1.0;[-0.38291, -0.49207, -0.30327, 0.78214];59,533986;126;124;60,39277267;41,014428;47,2476%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;13;50words;1.0;[-0.49166, -0.41674, -0.40999, 0.89246];59,910186;1282;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;13;50words;1.0;[-0.49166, -0.49207, -0.30327, 0.78214];59,425236;1275;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;13;50words;1.0;[-0.6377, -0.49207, -0.30327, 0.78214];59,716566;1275;1277,333333;59,683996;41,014428;45,5195%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;13;50words;1.0;[-0.44761, -0.40999, 0.64453];62,034866;10;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;13;50words;1.0;[-0.66162, 0.42319, 0.78214];61,219274;10;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;13;50words;1.0;[-0.38291, 0.42319, 0.78214];60,491894;11;10,33333333;61,248678;41,014428;49,3345%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;13;50words;1.0;[-0.38291, 0.42319, 0.78214];60,491894;102;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;13;50words;1.0;[-0.76505, -0.61693, 0.42319, 0.78214];59,520934;101;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;13;50words;1.0;[-0.6377, 0.42319, 0.78214];61,147514;104;102,3333333;60,38678067;41,014428;47,2330%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;13;50words;1.0;[-0.66162, -0.49207, -0.30327, 0.78214];59,775366;1081;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;13;50words;1.0;[-0.38291, 0.42319, 0.78214];60,491894;1093;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;13;50words;1.0;[-0.66162, -0.49207, -0.30327, 0.78214];59,775366;1075;1083;60,01420867;41,014428;46,3246%
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;5;13;50words;1.0;[-0.76505, -0.041712, 0.89246];62,46298;8;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;5;13;50words;1.0;[-0.65066, -0.041712, 0.78214];61,70281;8;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;5;13;50words;1.0;[-0.49166, -0.041712, 0.56086];61,128358;8;8;61,764716;41,014428;50,5927%
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;5;13;50words;1.0;[-0.5499, 0.42319, 0.78214];60,884114;93;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;5;13;50words;1.0;[-0.49166, 0.18476, 0.78214];60,921886;89;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;5;13;50words;1.0;[-0.38291, 0.18476, 0.78214];60,704386;89;90,33333333;60,83679533;41,014428;48,3302%
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;5;13;50words;1.0;[-0.38291, 0.42319, 0.78214];60,491894;961;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;5;13;50words;1.0;[-0.44761, 0.42319, 0.78214];60,621294;943;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;5;13;50words;1.0;[-0.49166, -0.41674, -0.30327, 0.78214];59,079456;960;954,6666667;60,06421467;41,014428;46,4465%
