heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;18;50words;1.0;[-0.36799, -0.36799, -0.27255, -0.31399, -0.39703, -0.35611, -0.43675, -0.7919, -0.55365, -0.55365, -0.82314, -0.62892, -0.23771, -0.89555, -0.31878, -0.76532, -0.91875, -0.79311];47,224453;136;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;18;50words;1.0;[-0.53432, -0.1906, -0.31399, -0.31399, -0.39703, -0.35611, -0.7919, -0.43675, -0.55365, -0.55365, -0.59154, -0.82314, -0.15898, -0.89555, -0.76532, -0.89623, -0.81787, 0.07707];49,058743;136;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;18;50words;1.0;[-0.1906, -0.1906, -0.22943, -0.22943, -0.39703, -0.88412, 0.015437, -0.43675, -0.80205, -0.55365, -0.59154, -0.89539, -0.70192, -0.85029, -0.89569, -0.89569, -0.91875, 0.07707];49,91055;113;128,3333333;48,73124867;44,784763;8,8121%
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;18;50words;1.0;[-0.23137, -0.36799, -0.31399, -0.27255, -0.35611, -0.76283, -0.47571, 0.007477, -0.55365, -0.51503, -0.83568, -0.59154, -0.89555, -0.85029, -0.39866, -0.88361, -0.91875, -0.91875];47,48095;1269;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;18;50words;1.0;[-0.73874, -0.23137, -0.12594, -0.27255, -0.056366, -0.77293, -0.43675, -0.43675, -0.55365, -0.8123, -0.59154, -0.83568, -0.23771, -0.70192, -0.88361, -0.73504, -0.90157, -0.56697];48,016737;1465;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;18;50words;1.0;[-0.53432, -0.53432, -0.22943, -0.27255, -0.35611, -0.35611, -0.7825, -0.47571, -0.80205, -0.55365, -0.62892, -0.62892, -0.85029, -0.89557, -0.31878, -0.76532, -0.90157, -0.93545];46,786213;1201;1311,666667;47,42796667;44,784763;5,9020%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;18;50words;1.0;[-0.73399, -0.23137, -0.27255, -0.31399, -0.39703, -0.35611, -0.7825, -0.7919, -0.8123, -0.51503, -0.89463, -0.83568, -0.85029, -0.89557, -0.89569, -0.39866, -0.56697, -0.91875];47,575613;15772;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;18;50words;1.0;[-0.53432, -0.36799, -0.22943, -0.22943, -0.39703, -0.35611, -0.7919, -0.43675, -0.8123, -0.55365, -0.83568, -0.59154, -0.89557, -0.6662, -0.88361, -0.89623, -0.81787, -0.91875];46,636573;14823;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;18;50words;1.0;[-0.23137, -0.23137, -0.31399, -0.31399, -0.39703, -0.76283, -0.47571, 0.007477, -0.51503, -0.55365, -0.62892, -0.62892, -0.6662, -0.6662, -0.39866, -0.88361, -0.91875, -0.89821];46,9252;14671;15088,66667;47,04579533;44,784763;5,0487%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;18;50words;1.0;[-0.53432, -0.22943, -0.73874, -0.12594, -0.31399, -0.87965, -0.89106, -0.7825, -0.7919, -0.55365, -0.55365, -0.8938, -0.86637, -0.89557, -0.6662, -0.89821, -0.76532, -0.81787];48,055663;148;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;18;50words;1.0;[-0.23137, -0.22943, -0.7456, -0.88412, -0.31399, -0.39703, -0.43675, -0.47571, -0.7825, -0.8938, -0.55365, -0.8123, -0.23771, -0.23771, -0.6662, -0.93545, -0.56697, 0.35365];52,952853;104;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;18;50words;1.0;[-0.1906, -0.22943, -0.23137, -0.12594, -0.39703, -0.39703, -0.7825, -0.80205, -0.89106, -0.55365, -0.89463, -0.59154, -0.89569, -0.70192, -0.6662, -0.90157, -0.90155, -0.91875];47,629723;151;134,3333333;49,54607967;44,784763;10,6316%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;18;50words;1.0;[-0.1906, -0.1906, -0.27255, -0.77293, -0.77293, -0.056366, -0.51503, -0.7919, -0.7825, -0.62892, -0.89539, -0.59154, -0.86637, -0.89555, -0.6662, -0.76532, 0.35365, -0.56697];51,693027;1158;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;18;50words;1.0;[-0.1906, -0.1906, -0.27255, -0.39703, -0.056366, -0.014801, -0.43675, -0.7825, -0.8879, -0.83568, -0.62892, -0.8938, -0.31878, -0.6662, -0.86637, -0.93545, -0.56697, -0.89821];48,770316;1582;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;18;50words;1.0;[-0.27255, -0.27255, -0.36799, -0.12594, -0.12594, -0.014801, -0.43675, -0.43675, -0.47571, -0.83568, -0.82314, -0.62892, -0.31878, -0.85029, -0.89557, -0.81787, 0.35365, -0.39866];51,197242;1138;1292,666667;50,55352833;44,784763;12,8811%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;18;50words;1.0;[-0.22943, -0.73874, -0.22943, -0.76283, -0.31399, -0.39703, -0.43675, 0.010872, -0.51503, -0.8123, -0.55365, -0.59154, -0.15898, -0.23771, -0.31878, -0.39866, -0.47977, -0.89623];49,888855;16405;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;18;50words;1.0;[-0.23137, -0.36799, -0.23137, -0.7536, -0.39703, -0.31399, -0.47571, -0.8879, -0.7919, -0.82314, -0.55365, -0.89539, -0.85029, -0.15898, -0.89555, -0.89821, -0.90157, -0.93545];48,048453;15244;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;18;50words;1.0;[-0.27255, -0.7456, -0.22943, -0.87965, -0.7536, -0.39703, -0.51503, 0.007477, -0.7919, -0.55365, -0.83568, -0.83568, -0.85029, -0.15898, -0.31878, -0.79311, 0.21324, -0.89821];51,90002;10715;14121,33333;49,945776;44,784763;11,5240%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;18;50words;1.0;[-0.23137, -0.23137, -0.22943, -0.31399, -0.77293, -0.39703, -0.77293, -0.7919, -0.51503, -0.893, -0.8938, -0.55365, -0.89569, -0.86637, -0.90155, -0.89623, -0.81787, 0.21324];50,326533;197;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;18;50words;1.0;[-0.53432, -0.86577, -0.23137, -0.31399, -0.7919, -0.88412, -0.7919, -0.47571, -0.893, -0.55365, -0.51503, -0.091416, -0.89623, -0.89623, -0.73504, -0.6662, -0.93545, 0.21324];51,901167;197;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;18;50words;1.0;[-0.31399, -0.7456, -0.36799, -0.27255, -0.43675, -0.77293, -0.7919, -0.77293, -0.59154, -0.62892, -0.55365, -0.59154, -0.88361, -0.6662, -0.39866, -0.89557, -0.90157, -0.81787];47,525733;232;208,6666667;49,917811;44,784763;11,4616%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;18;50words;1.0;[-0.7536, -0.53432, 1.0359, -0.73874, -0.39703, -0.014801, -0.43675, -0.43675, -0.62892, -0.040091, -0.80205, -0.51503, -0.89555, -0.6662, -0.70192, 0.35365, 0.21324, -0.81787];56,957051;2058;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;18;50words;1.0;[-0.53432, -0.36799, -0.23137, -0.87518, -0.35611, -0.014801, 0.007477, -0.47571, -0.55365, -0.62892, -0.8123, -0.51503, -0.73504, -0.90155, -0.89557, -0.89569, -0.93545, -0.89821];47,242969;2177;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;18;50words;1.0;[-0.31399, -0.23137, -0.85811, -0.23137, -0.47571, -0.88412, -0.7825, -0.35611, -0.62892, -0.89463, -0.55365, -0.8123, -0.76532, -0.89569, -0.39866, -0.89623, -0.81787, 0.21324];51,781143;2056;2097;51,993721;44,784763;16,0969%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;18;50words;1.0;[-0.23137, -0.86577, -0.36799, -0.27255, -0.47571, -0.89106, -0.35611, -0.43675, -0.80205, -0.51503, -0.55365, -0.8123, -0.6662, -0.90155, -0.89569, -0.70192, -0.79311, 0.21324];50,930403;23120;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;18;50words;1.0;[-0.53432, -0.27255, -0.12594, -0.36799, -0.87965, -0.88412, -0.76283, -0.77293, -0.51503, -0.8938, -0.62892, -0.62892, -0.86637, -0.31878, -0.89557, -0.6662, -0.81787, -0.89821];48,694623;22598;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;18;50words;1.0;[-0.87112, -0.73399, -0.23137, -0.23137, -0.47571, -0.35611, -0.77293, -0.39703, -0.62892, -0.893, -0.55365, -0.83568, -0.89623, -0.76532, -0.70192, -0.31878, -0.90157, -0.89821];48,294393;25495;23737,66667;49,306473;44,784763;10,0965%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;18;50words;1.0;[-0.35611, -0.22943, -0.7456, -0.27255, -0.87518, -0.51503, -0.51503, -0.39703, -0.55365, 0.010872, -0.15898, -0.15898, -0.31878, -0.89463, -0.59154, 0.35365, 0.07707, -0.76532];54,489177;258;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;18;50words;1.0;[-0.056366, -0.1906, -0.73874, -0.056366, -0.36799, -0.43675, -0.7919, -0.43675, 0.010872, -0.77293, -0.6662, -0.89555, -0.83568, -0.62892, -0.85029, -0.79311, 0.21324, -0.81787];51,173489;229;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;18;50words;1.0;[-0.31399, -0.73874, -0.76283, -0.27255, -0.23137, -0.014801, -0.51503, -0.014801, -0.77293, -0.55365, -0.62892, -0.89463, -0.89557, -0.82314, -0.89557, 0.21324, -0.93545, -0.90157];50,309361;230;239;51,99067567;44,784763;16,0901%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;18;50words;1.0;[-0.12594, -0.7536, -0.23137, -0.12594, -0.056366, -0.55365, -0.55365, -0.80205, -0.47571, -0.43675, -0.82314, -0.82314, -0.83568, -0.82314, -0.89555, -0.89623, -0.89623, -0.89623];47,321667;3017;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;18;50words;1.0;[-0.23137, -0.1906, -0.35611, -0.27255, -0.7536, -0.43675, -0.43675, -0.77293, -0.8123, -0.8879, -0.6662, -0.70192, -0.88361, -0.62892, -0.83568, 0.21324, -0.79311, -0.79311];49,756893;2757;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;18;50words;1.0;[-0.73399, -0.35611, -0.7536, -0.76283, -0.22943, -0.014801, -0.014801, -0.39703, -0.51503, -0.80205, -0.73504, -0.59154, -0.82314, -0.62892, -0.85029, -0.89623, -0.79311, -0.79311];47,636781;2845;2873;48,238447;44,784763;7,7117%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;18;50words;1.0;[-0.7456, -0.76283, -0.87965, -0.73874, -0.53432, -0.80205, -0.7825, -0.7919, -0.80205, -0.51503, -0.040091, -0.040091, -0.040091, -0.23771, -0.73504, -0.89821, -0.89821, -0.76532];50,790798;30213;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;18;50words;1.0;[-0.76283, -0.27255, -0.23137, -0.7456, -0.27255, -0.47571, -0.893, -0.80205, -0.77293, -0.39703, -0.15898, -0.73504, -0.83568, -0.6662, -0.59154, -0.93545, -0.79311, -0.39866];49,101873;26816;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;18;50words;1.0;[-0.7456, -0.7536, -0.35611, -0.22943, -0.056366, -0.55365, -0.7919, -0.8938, -0.88412, -0.43675, -0.89463, -0.82314, -0.6662, -0.70192, -0.82314, -0.91875, -0.76532, 0.21324];51,074097;25719;27582,66667;50,322256;44,784763;12,3647%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;18;50words;1.0;[-0.53432, -0.23137, -0.22943, -0.87518, -0.056366, -0.39703, 0.015437, -0.8938, -0.59154, -0.83568, -0.15898, -0.89557, -0.73504, -0.90155, -0.91875, -0.81787];52,17032;75;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;18;50words;1.0;[-0.73399, -0.36799, -0.27255, -0.7536, -0.056366, -0.88412, -0.8879, 0.015437, -0.55365, -0.59154, -0.091416, -0.70192, -0.89569, -0.89623, -0.79311, -0.56697];52,420309;75;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;18;50words;1.0;[-0.1906, -0.36799, -0.22943, -0.87518, -0.056366, -0.88412, -0.47571, -0.80205, -0.8123, -0.89463, -0.89539, -0.89555, -0.86637, -0.39866, -0.47977, -0.56697];52,860168;75;75;52,483599;44,784763;17,1907%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;18;50words;1.0;[-0.85811, -0.73874, -0.22943, -0.31399, -0.35611, -0.39703, -0.89106, -0.80205, -0.0064588, -0.89463, -0.89555, -0.86637, -0.73504, -0.76532, -0.79311, -0.90157];51,7803;757;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;18;50words;1.0;[-0.73399, -0.23137, -0.22943, -0.7536, -0.35611, -0.39703, 0.007477, -0.47571, -0.893, -0.55365, -0.89463, -0.091416, -0.85029, -0.89557, -0.31878, -0.39866, -0.79311];51,56485;771;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;18;50words;1.0;[-0.53432, -0.27255, -0.7536, -0.056366, -0.7825, -0.7919, -0.51503, -0.8123, -0.82314, -0.091416, -0.15898, -0.89557, -0.88361, -0.76532, -0.89821, -0.81787];52,12409;785;771;51,82308;44,784763;15,7159%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;18;50words;1.0;[-0.53432, -0.36799, -0.27255, -0.12594, -0.76283, -0.77293, -0.7825, -0.89106, -0.8938, -0.82314, -0.83568, -0.89555, -0.86637, -0.89569, -0.89623, -0.47977, -0.90157];49,893081;7658;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;18;50words;1.0;[-0.85811, -0.86577, -0.27255, -0.31399, -0.76283, -0.014801, -0.7825, -0.47571, -0.893, -0.8938, -0.83568, -0.85029, -0.70192, -0.73504, -0.89623, -0.89821, -0.90157];50,06225;7654;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;18;50words;1.0;[-0.1906, -0.86577, -0.22943, -0.87518, -0.35611, -0.39703, -0.43675, 0.015437, -0.80205, -0.55365, -0.89463, -0.89539, -0.85029, -0.86637, -0.90155, -0.47977, -0.81787];50,454253;7696;7669,333333;50,136528;44,784763;11,9500%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;18;50words;1.0;[-0.53432, -0.73874, -0.7536, -0.76283, 0.015437, -0.8938, -0.82314, -0.83568, -0.6662, -0.89557, -0.89569, -0.76532, -0.79311];57,351296;59;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;18;50words;1.0;[-0.36799, -0.27255, -0.35611, -0.77293, -0.7825, -0.55365, -0.83568, -0.89555, -0.89557, -0.76532, -0.91875, -0.56697];58,846781;59;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;18;50words;1.0;[-0.36799, -0.87965, -0.39703, -0.7825, -0.80205, -0.89463, -0.83568, -0.85029, -0.86637, -0.73504, -0.91875, -0.93545];59,504561;60;59,33333333;58,567546;44,784763;30,7756%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;18;50words;1.0;[-0.53432, -0.23137, -0.27255, -0.31399, -0.77293, -0.51503, -0.0064588, -0.89463, -0.85029, -0.23771, -0.31878, -0.76532, -0.91875, -0.93545];55,487477;570;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;18;50words;1.0;[-0.23137, -0.7536, -0.056366, -0.014801, -0.47571, -0.51503, -0.040091, -0.83568, -0.15898, -0.89557, -0.31878, -0.89623, -0.89821, -0.81787];56,65249;577;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;18;50words;1.0;[-0.53432, -0.22943, -0.12594, -0.35611, -0.014801, 0.007477, -0.89106, -0.80205, -0.55365, -0.15898, -0.89557, -0.31878, -0.90155, -0.89821];56,460935;588;578,3333333;56,20030067;44,784763;25,4898%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;18;50words;1.0;[-0.1906, -0.36799, -0.7456, -0.87965, -0.39703, -0.7919, -0.8938, -0.59154, -0.83568, -0.85029, -0.70192, -0.73504, -0.79311, -0.90157];55,214454;5837;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;18;50words;1.0;[-0.53432, -0.36799, -0.31399, -0.76283, -0.88412, -0.89106, -0.80205, -0.59154, -0.15898, -0.89557, -0.73504, -0.89623, -0.91875, -0.90157];55,206544;5863;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;18;50words;1.0;[-0.86577, -0.87112, -0.31399, -0.35611, -0.39703, -0.7825, -0.8938, -0.59154, -0.091416, -0.6662, -0.70192, -0.31878, -0.89623, -0.89821, -0.93545];53,788957;5816;5838,666667;54,73665167;44,784763;22,2216%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;18;50words;1.0;[-0.73874, -0.7456, -0.87518, -0.76283, -0.88412, -0.80205, -0.89463, -0.62892, -0.23771, -0.47977, -0.81787];62,149117;45;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;18;50words;1.0;[-0.27255, -0.7536, -0.056366, -0.88412, -0.7825, -0.89106, -0.0064588, -0.83568, -0.70192, -0.73504, -0.89623, -0.91875];60,764137;45;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;18;50words;1.0;[-0.73399, -0.23137, -0.87112, -0.014801, -0.43675, -0.89106, -0.893, -0.62892, -0.15898, -0.86637, -0.88361, -0.93545];60,770838;45;45;61,22803067;44,784763;36,7162%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;18;50words;1.0;[-0.85811, -0.056366, -0.39703, -0.43675, -0.80205, -0.55365, -0.82314, -0.62892, -0.15898, -0.70192, -0.88361, -0.47977, -0.56697];58,113357;485;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;18;50words;1.0;[-0.1906, -0.23137, -0.87965, -0.88412, -0.43675, -0.47571, -0.51503, -0.8123, -0.89463, -0.86637, -0.76532, -0.91875, -0.93545];57,622725;482;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;18;50words;1.0;[-0.53432, -0.36799, -0.27255, -0.014801, -0.43675, 0.015437, -0.51503, -0.85029, -0.89557, -0.89569, -0.89623, -0.79311, -0.81787];56,612225;471;479,3333333;57,44943567;44,784763;28,2790%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;18;50words;1.0;[-0.85811, -0.22943, -0.7536, -0.76283, -0.39703, -0.7825, -0.51503, -0.8123, -0.62892, -0.6662, -0.89569, -0.90155, -0.93545];57,115725;4717;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;18;50words;1.0;[-0.53432, -0.36799, -0.22943, -0.87965, -0.39703, -0.43675, -0.47571, -0.89463, -0.62892, -0.23771, -0.31878, -0.89623, -0.79311, -0.93545];55,153134;4708;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;18;50words;1.0;[-0.85811, -0.36799, -0.22943, -0.12594, -0.87965, -0.77293, -0.8879, -0.7919, -0.55365, -0.091416, -0.70192, -0.79311, -0.93545];58,303987;4750;4725;56,85761533;44,784763;26,9575%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;18;50words;1.0;[-0.36799, -0.27255, -0.31399, -0.893, -0.8938, -0.62892, -0.70192, -0.89623, -0.79311, -0.56697];63,206527;38;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;18;50words;1.0;[-0.53432, -0.23137, -0.87518, -0.89106, -0.55365, -0.6662, -0.86637, 0.49216, -0.89623, -0.79311, -0.81787];63,810157;37;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;18;50words;1.0;[-0.23137, -0.22943, -0.12594, -0.35611, -0.88412, -0.7825, -0.89106, -0.55365, -0.89569, -0.93545];63,411727;37;37,33333333;63,476137;44,784763;41,7360%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;18;50words;1.0;[-0.31399, -0.35611, 0.007477, -0.7919, -0.893, -0.8938, -0.85029, -0.70192, -0.76532, -0.79311, -0.56697];61,623608;381;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;18;50words;1.0;[-0.73874, -0.7456, -0.014801, -0.7825, -0.47571, -0.8123, -0.89463, -0.70192, -0.73504, -0.91875, -0.90157];61,455744;384;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;18;50words;1.0;[-0.53432, -0.23137, -0.87518, -0.87965, -0.77293, -0.8879, -0.51503, -0.091416, -0.89557, -0.73504, -0.90155, -0.93545];60,513223;386;383,6666667;61,197525;44,784763;36,6481%
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;18;50words;1.0;[-0.1906, -0.73874, -0.87112, -0.056366, -0.39703, -0.55365, -0.89463, -0.85029, -0.86637, -0.88361, -0.47977, -0.81787];59,997593;3898;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;18;50words;1.0;[-0.1906, -0.23137, -0.87112, -0.35611, -0.014801, -0.51503, -0.55365, -0.89539, -0.70192, -0.88361, -0.76532, -0.79311];59,221024;3908;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;18;50words;1.0;[-0.53432, -0.36799, -0.12594, -0.056366, -0.43675, 0.015437, -0.51503, -0.59154, -0.83568, -0.73504, -0.76532, -0.79311];58,311984;3936;3914;59,176867;44,784763;32,1362%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;18;50words;1.0;[-0.73399, -0.87518, -0.7919, 0.07707];80,469767;23;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;18;50words;1.0;[-0.85811, -0.87965, -0.7919, -0.81787];78,642847;23;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;18;50words;1.0;[-0.86577, -0.88412, -0.893, -0.56697];79,082997;23;23;79,398537;44,784763;77,2892%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;18;50words;1.0;[-0.73874, -0.76283, -0.7919, -0.56697];78,215047;244;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;18;50words;1.0;[-0.73399, -0.7536, -0.7825, -0.56697];78,198427;239;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;18;50words;1.0;[-0.73399, -0.77293, -0.893, -0.81787];78,307547;245;242,6666667;78,24034033;44,784763;74,7030%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;18;50words;1.0;[-0.73399, -0.76283, -0.7919, -0.81787];77,971417;2447;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;18;50words;1.0;[-0.73874, -0.76283, -0.7919, -0.81787];77,979867;2434;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;18;50words;1.0;[-0.73399, -0.76283, -0.7919, -0.81787];77,971417;2427;2436;77,97423367;44,784763;74,1088%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;18;50words;1.0;[-0.53432, -0.77293, -0.79311];81,450827;17;;;;
