heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Buckets MSM-Mean: bucketsize:5;5;21;50words;1.0;[1.8298, 1.6821, 1.5356, 0.97972, 0.84133, 0.70163, 0.5619, 0.42341, 0.42825, 0.42825, 0.42825, 0.4309, 0.40358, 0.37367, 0.34388, 0.31058, 0.27077, 0.21919];90,73973;9659;;;;
Buckets MSM-Mean: bucketsize:5;5;21;50words;1.0;[1.8298, 1.6821, 1.5356, 0.97972, 0.84133, 0.70163, 0.5619, 0.42341, 0.42825, 0.42825, 0.42825, 0.4309, 0.40358, 0.37367, 0.34388, 0.31058, 0.27077, 0.21919];90,73973;9664;9664;90,73973;90,57116;0,1861%
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;21;50words;1.0;[2.2801, 2.22, 1.3929, 1.5356, 1.2539, 1.9226, 0.019398, 0.84133, 1.2867, 0.29639, 0.37582, 0.28756, 0.44917, 0.87969, 0.4309, -0.19325, -0.28775, 0.65252, 0.31058, -0.807, 1.6955];103,648066;150;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;21;50words;1.0;[2.22, 2.22, 1.3929, 2.1407, 1.9226, 1.2539, 0.97972, 0.10223, 0.1994, 0.29639, 0.28756, 1.0607, 0.44917, 0.030907, 0.4309, 0.71972, 0.59331, -0.37099, 0.54458, 0.54458, -0.55919];99,374027;141;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;21;50words;1.0;[1.8298, -0.051357, 2.5108, 2.0402, 1.1168, 1.2539, 0.84133, 0.84133, 0.5619, 0.29639, 1.0607, 0.28756, 0.45166, 0.9651, -0.086822, 0.79532, 0.59331, -0.28775, 0.49553, -0.50288, 0.21919];102,704803;150;147;101,9089653;90,57116;12,5181%
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;21;50words;1.0;[1.8298, 1.6821, 1.5356, 1.5356, 1.798, 1.1168, 1.5418, 0.97972, 0.29639, 0.70163, 1.0607, 0.28756, 0.87969, 0.44917, 0.40358, -0.19325, 0.34388, 0.37367, 0.31058, -0.50288, -0.79428];96,458248;1498;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;21;50words;1.0;[1.8298, 1.8298, 2.1407, 2.5108, 1.9226, 1.2539, 0.019398, 0.97972, 0.29639, 0.70163, 0.42825, 1.0607, 0.45166, 0.15633, -0.19325, -0.086822, -0.28775, 0.65252, 0.49553, 0.31058, 0.21919];98,34792;1547;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;21;50words;1.0;[2.2167, 1.6821, 1.5356, 1.5356, 1.1168, 1.1168, 1.5418, 0.84133, 0.29639, 0.1994, 1.0607, 1.0607, 0.44917, 0.44917, -0.19325, -0.086822, 0.65252, 0.37367, 0.54458, -0.44154, 1.6955];102,463962;1578;1541;99,09004333;90,57116;9,4057%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;21;50words;1.0;[2.22, 1.6821, 2.1407, 2.0402, 1.2539, 1.1168, 1.6697, 0.97972, 0.29639, 0.29639, 0.37582, 0.42341, 0.44917, 0.45166, -0.086822, 0.4309, 0.34388, 0.34388, 0.31058, -0.50288, 0.21919];95,346116;15686;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;21;50words;1.0;[2.2801, 2.2167, 1.5356, 2.0402, 1.2539, -0.068617, 0.97972, 0.10223, 0.70163, 0.5619, 1.1688, 0.42825, 0.9651, 0.45166, 0.40358, -0.086822, 0.37367, 0.34388, 0.54458, -0.807, -0.55919];99,178107;16500;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;21;50words;1.0;[1.6821, 1.6821, 2.1407, 1.5356, 1.1168, 1.2539, 0.97972, 0.97972, 0.29639, 0.29639, 1.1688, 0.37582, 0.15633, 0.45166, 0.4309, -0.086822, -0.28775, -0.37099, -0.50288, 0.49553, -0.55919];96,837998;17282;16489,33333;97,12074033;90,57116;7,2314%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;21;50words;1.0;[1.5356, 1.8298, 1.6821, 1.2539, 1.798, 1.3929, 0.97972, 0.97972, 0.70163, 0.5619, 0.42341, 0.42825, 0.9651, 0.4309, 0.9651, 0.37367, 0.65252, -0.82236, 0.54458, 0.21919, -0.44154];99,728828;160;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;21;50words;1.0;[2.2167, 2.3824, 1.5356, 1.9226, 1.9226, 1.9226, 0.70163, 0.10223, 1.4141, 0.5619, 0.42341, 1.1688, 0.4309, 0.45166, -0.086822, 0.65252, -0.28775, -0.19325, -0.80087, -0.50288, 0.49553];99,774626;155;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;21;50words;1.0;[2.5108, 2.2167, 1.6821, 1.1168, 1.9226, 1.2539, 1.6697, 0.84133, 0.019398, 1.2867, 1.0607, -0.83094, 0.45166, 0.87969, 0.15633, -0.37099, -0.81289, 0.65252, -0.44154, 0.21919, 0.21919];106,31491;178;164,3333333;101,9394547;90,57116;12,5518%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;21;50words;1.0;[2.3824, 2.5108, 1.8298, 1.3929, -0.82638, 1.2539, 1.4141, 1.4141, 0.97972, 1.1688, 0.28756, 1.0607, 0.4309, -0.086822, -0.82803, -0.19325, 0.40358, -0.81813, 0.31058, 0.21919, -0.44154];105,744204;1448;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;21;50words;1.0;[1.6821, 1.5356, 2.2167, 1.3929, -0.076884, 1.798, 0.10223, 0.84133, 0.84133, 1.0607, 0.28756, 1.1688, 0.79532, -0.8297, 0.45166, -0.19325, 0.71972, 0.71972, -0.44154, 0.21919, -0.79428];106,71014;1741;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;21;50words;1.0;[2.5108, 2.1407, 2.1407, 1.798, 1.798, 1.3929, 0.97972, 0.84133, 1.4141, 0.5619, 0.28756, 0.5619, 0.15633, -0.086822, 0.4309, 0.40358, 0.34388, 0.34388, -0.79428, -0.50288, -0.79428];97,743397;1595;1594,666667;103,399247;90,57116;14,1635%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;21;50words;1.0;[2.2167, 1.5356, 1.5356, 1.1168, -0.068617, 1.1168, 0.84133, 0.10223, 0.70163, 0.42341, 1.0607, 0.42825, 0.44917, -0.82559, 0.87969, -0.37099, -0.37099, 0.59331, 1.8063, 0.21919, 0.49553];106,869689;13860;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;21;50words;1.0;[2.22, 2.2801, 2.2801, -0.068617, -0.068617, 1.798, 1.5418, 0.84133, 0.84133, 0.29639, 0.42825, 0.5619, 0.9651, 0.44917, -0.086822, -0.82236, 0.34388, -0.28775, -0.50288, 0.49553, -0.807];102,345947;15320;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;21;50words;1.0;[2.3824, 2.2167, 2.2167, 1.3929, -0.076884, 1.798, 0.97972, 0.84133, 0.70163, 0.28756, 0.37582, 0.42341, 0.15633, 0.9651, 0.9651, -0.28775, -0.81813, -0.19325, -0.79428, -0.44154, 0.44933];101,126728;14409;14529,66667;103,4474547;90,57116;14,2168%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;21;50words;1.0;[2.2167, 2.2167, 1.6821, 2.1407, 0.84133, 1.1168, 0.10223, 1.6697, 0.5619, 1.4141, 0.28756, 0.28756, 0.71972, -0.82236, 0.79532, 0.40358, -0.28775, 0.54458, 0.49553, -0.50288, -0.55919];103,333218;291;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;21;50words;1.0;[-0.027194, 1.5356, 1.8298, 1.8298, 0.019398, 1.1168, -0.068617, 0.019398, 1.0607, 1.1688, 1.1688, 0.70163, 0.71972, 0.79532, 0.79532, 0.15633, 0.31058, -0.81813, -0.37099, 0.59331, -0.55919];105,266013;248;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;21;50words;1.0;[2.2167, 2.22, 1.3929, 2.2167, 1.9226, -0.068617, 1.2539, 0.84133, 0.70163, 1.4141, 0.42825, 0.37582, 0.71972, 0.44917, -0.82803, -0.086822, 0.31058, 0.49553, -0.50288, 0.27077, -0.55919];101,484341;279;272,6666667;103,3611907;90,57116;14,1215%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;21;50words;1.0;[2.1407, 1.3929, 2.0402, 2.22, -0.068617, -0.82984, 1.5418, 1.1168, 0.1994, -0.83086, 0.28756, 0.1994, -0.82236, 0.15633, 0.45166, -0.82559, 0.34388, -0.807, -0.807, -0.81813, 1.6955];115,437054;2680;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;21;50words;1.0;[2.0402, 2.0402, 1.3929, 1.8298, 1.6697, 0.97972, 1.6697, 0.84133, 0.42341, 1.2867, 0.29639, 0.37582, 0.15633, 0.030907, 2.3599, 0.45166, 0.31058, 0.27077, -0.81813, -0.807, 0.44933];104,176027;2799;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;21;50words;1.0;[1.6821, 1.3929, 1.6821, 2.0402, 0.84133, 1.2539, 0.84133, -0.82896, 0.28756, 0.70163, 0.42825, 0.28756, -0.086822, 0.44917, 0.030907, -0.086822, -0.28775, 0.31058, 0.31058, -0.81289, -0.79428];101,024484;2559;2679,333333;106,8791883;90,57116;18,0058%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;21;50words;1.0;[1.8298, 1.5356, 2.6093, 2.2167, 1.1168, 1.1168, 1.798, 0.84133, 0.37582, 1.2867, 0.5619, 0.42825, 0.44917, 0.44917, -0.82559, -0.8297, 0.31058, 0.59331, 0.65252, 0.27077, -0.79428];103,94984;27838;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;21;50words;1.0;[1.6821, 2.2801, 2.22, 2.2801, 1.2539, 1.6697, 0.019398, 1.6697, 0.1994, 0.70163, 1.0607, -0.83057, 0.87969, -0.19325, 0.71972, -0.086822, -0.50288, 0.65252, 0.59331, 0.34388, 0.21919];106,031883;24533;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;21;50words;1.0;[2.5108, 2.1407, 2.3824, 1.6821, 1.6697, 0.10223, -0.068617, 1.2539, 1.2867, 0.1994, 1.4141, 0.1994, 0.4309, -0.82559, -0.82803, 0.87969, -0.50288, 0.49553, 0.65252, -0.50288, 1.6955];112,087174;28724;27031,66667;107,356299;90,57116;18,5325%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;21;50words;1.0;[-0.068954, -0.068954, 2.1407, 2.1407, 1.5356, 1.5418, 1.5418, 0.10223, 0.5619, 0.019398, 0.87969, 0.15633, 1.0607, 1.0607, 0.37582, 0.27077, 1.9172, 0.34388, 0.54458, 0.27077, 1.6955];110,511503;366;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;21;50words;1.0;[1.3929, 2.5108, 2.0402, 1.5356, 1.6821, 1.2867, 1.798, 1.5418, 1.5418, 0.70163, 1.1688, 1.1688, 0.28756, 0.4309, 1.0607, -0.807, 0.37367, 0.37367, 0.37367, 0.34388, -0.55919];103,49201;365;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;21;50words;1.0;[-0.051357, 2.22, 1.6821, 1.8298, 1.5356, -0.038255, -0.82984, 1.6697, 0.97972, 1.6697, 0.87969, 0.42341, 0.44917, -0.086822, 1.1688, 0.54458, -0.807, -0.44154, 0.27077, -0.44154, -0.79428];109,404862;336;355,6666667;107,8027917;90,57116;19,0255%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;21;50words;1.0;[1.8298, 1.2539, -0.82256, 1.2539, 1.6821, -0.038255, 0.29639, 0.5619, 0.97972, 1.4141, 0.44917, 0.45166, 0.44917, -0.82803, -0.8297, 0.54458, 0.40358, 0.37367, 1.9172, 0.34388, -0.79428];111,952395;3575;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;21;50words;1.0;[1.9226, 1.9226, 2.1407, 1.8298, 1.9226, 1.5418, 0.10223, 0.1994, 1.4141, -0.82896, 0.28756, 0.79532, 0.42341, 0.4309, 0.030907, 0.37367, -0.81289, -0.81289, 0.40358, -0.19325, 0.21919];102,390871;3939;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;21;50words;1.0;[2.5108, 1.9226, 2.0402, -0.068954, -0.076884, -0.83094, 0.10223, 0.97972, 1.1168, 0.1994, 0.030907, -0.8297, 0.37582, 0.42341, 0.79532, -0.50288, 0.59331, 0.71972, -0.37099, 0.49553, 0.44933];109,276186;3126;3546,666667;107,8731507;90,57116;19,1032%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;21;50words;1.0;[2.22, 2.2167, 2.1407, -0.076884, 1.3929, 0.70163, 0.97972, 0.10223, 0.10223, 0.29639, 1.1688, 0.87969, 0.42825, 0.42341, 1.1688, 0.40358, 0.37367, -0.82236, -0.37099, 0.40358, 0.44933];101,189388;41217;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;21;50words;1.0;[1.9226, 2.6844, 1.3929, 2.0402, 2.0402, 1.4141, 1.5418, 0.1994, -0.83086, 0.10223, 0.45166, 1.1688, 0.28756, 0.42825, 0.42341, -0.44154, -0.19325, -0.28775, -0.19325, 0.40358, -0.55919];103,824844;33075;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;21;50words;1.0;[1.6821, 2.0402, 2.1407, -0.068617, 1.3929, 1.798, 0.97972, 0.84133, 0.84133, -0.82984, 2.5682, 0.79532, 0.4309, 0.42825, 0.9651, 0.40358, 0.49553, -0.82236, 0.34388, -0.28775, -0.55919];109,534641;37701;37331;104,8496243;90,57116;15,7649%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;21;50words;1.0;[2.2801, 1.5356, 1.9226, 0.97972, 0.70163, 1.1688, 0.28756, 0.44917, -0.086822, -0.19325, -0.28775, -0.44154, 0.21919];95,869398;98;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;21;50words;1.0;[1.6821, 1.3929, 1.798, 1.6697, 0.84133, 0.70163, 1.1688, 0.42825, 0.030907, 0.71972, 0.34388, 0.54458, 0.21919];94,858373;98;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;21;50words;1.0;[1.6821, 1.3929, -0.038255, 0.84133, 0.5619, 0.42825, 0.45166, 0.4309, 0.65252, 0.54458, 0.49553, 0.21919];93,683752;98;98;94,803841;90,57116;4,6733%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;21;50words;1.0;[1.6821, 1.3929, 1.1168, 0.97972, 0.84133, 0.5619, 0.42825, 0.44917, 0.40358, 0.34388, 0.49553];91,761654;1008;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;21;50words;1.0;[2.3824, 2.0402, 1.9226, 1.6697, 1.5418, 0.5619, 0.37582, 0.42825, 0.44917, 0.40358, 0.37367, 0.31058, 0.44933];93,224477;998;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;21;50words;1.0;[2.22, 1.5356, 1.3929, 1.1168, 0.97972, 0.1994, 0.5619, 0.28756, 0.44917, 0.40358, 0.59331, -0.44154, 0.21919];93,536905;994;1000;92,841012;90,57116;2,5062%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;21;50words;1.0;[2.2167, 2.1407, 1.3929, 1.798, 1.5418, 0.70163, 0.42341, 0.45166, 0.4309, 0.40358, 0.37367, 0.59331, 0.27077, 0.21919];92,409767;9985;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;21;50words;1.0;[1.8298, 1.6821, 1.3929, 1.1168, 0.84133, 0.70163, 0.29639, 0.42341, 0.42825, 0.030907, -0.086822, 0.40358, 0.34388, -0.44154, 0.27077];91,717294;10007;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;21;50words;1.0;[2.22, 1.3929, 1.2539, 1.1168, 0.84133, 0.29639, 0.37582, 0.45166, 0.44917, 0.40358, 0.37367, 0.34388, 0.49553];91,816727;10046;10012,66667;91,98126267;90,57116;1,5569%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;21;50words;1.0;[1.5356, 1.9226, 0.84133, 0.29639, 0.37582, 0.44917, 0.4309, 0.40358, 0.65252, -0.37099, 0.21919];95,778195;74;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;21;50words;1.0;[2.2167, 1.5356, 1.2539, 0.84133, 0.42341, 0.44917, 0.65252, 0.34388, -0.44154, 0.27077, -0.55919];95,849205;74;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;21;50words;1.0;[2.3824, 2.1407, 1.9226, 1.798, 1.5418, 1.2867, 1.0607, 0.9651, -0.086822, -0.19325, 0.65252, 0.27077, 0.21919];96,043308;74;74;95,890236;90,57116;5,8728%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;21;50words;1.0;[1.8298, 2.0402, 0.97972, 0.84133, 0.70163, 0.37582, 0.44917, 0.4309, 0.34388, 0.21919];93,674114;750;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;21;50words;1.0;[2.1407, 2.0402, 1.6697, 1.5418, 1.4141, 0.42341, 0.42825, 0.9651, 0.87969, 0.4309, 0.37367, 0.31058];94,094904;752;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;21;50words;1.0;[1.6821, 1.3929, 1.1168, 0.84133, 0.70163, 0.29639, 0.37582, 0.28756, 0.030907, -0.086822, 0.59331, 0.54458];92,964524;756;752,6666667;93,57784733;90,57116;3,3197%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;21;50words;1.0;[1.8298, 2.0402, 1.6697, 1.5418, 0.42341, 0.42825, 0.45166, 0.71972, 0.65252, 0.59331, 0.27077, 0.21919];92,927654;7608;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;21;50words;1.0;[1.5356, 1.2539, 1.798, 0.84133, 0.70163, 0.42341, 0.87969, 0.40358, 0.37367, 0.31058, 0.27077, 0.44933];93,056994;7590;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;21;50words;1.0;[1.6821, 1.3929, 0.97972, 0.84133, 0.29639, 1.0607, 0.45166, 0.87969, 0.71972, 0.31058, 0.27077, 0.21919];93,047024;7618;7605,333333;93,01055733;90,57116;2,6933%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;21;50words;1.0;[1.3929, 1.2539, 1.5418, 1.4141, 1.1688, 0.87969, 0.4309, 0.71972, 0.65252, 0.44933];95,623704;63;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;21;50words;1.0;[2.22, 1.3929, 0.97972, 0.37582, 0.42825, 0.15633, 0.44917, 0.40358, 0.65252, 0.44933];95,899314;60;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;21;50words;1.0;[1.6821, 1.5356, 1.3929, 1.2539, 0.70163, 0.28756, 0.4309, 0.54458];96,666934;60;61;96,06331733;90,57116;6,0639%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;21;50words;1.0;[2.1407, 1.798, 0.5619, 0.45166, 0.44917, 0.79532, 0.40358, 0.65252, 0.54458, 0.27077, 0.21919];93,891824;620;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;21;50words;1.0;[1.8298, 1.6821, 1.2539, 0.70163, 0.37582, 0.45166, 0.87969, 0.40358, -0.28775, 0.31058, 0.27077];94,577697;612;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;21;50words;1.0;[2.2167, 2.1407, 1.3929, 0.97972, 0.84133, 0.42825, 0.40358, 0.59331, 0.54458, 0.49553];95,044504;619;617;94,504675;90,57116;4,3430%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;21;50words;1.0;[2.22, 2.1407, 1.9226, 1.798, 1.5418, 0.70163, 0.45166, 0.40358, 0.34388, 0.27077, 0.21919];93,954174;6182;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;21;50words;1.0;[1.5356, 1.9226, 1.1168, 0.97972, 0.29639, 1.0607, 0.87969, 0.71972, 0.65252, 0.59331, 0.31058, 0.21919];93,570924;6209;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;21;50words;1.0;[2.0402, 1.798, 1.4141, 1.2867, 1.1688, 1.0607, 0.45166, 0.79532, -0.19325, 0.37367, 0.31058, 0.27077];93,316084;6243;6211,333333;93,61372733;90,57116;3,3593%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;21;50words;1.0;[1.2539, 0.97972, 0.5619, 0.42341, 0.45166, 0.34388, 0.44933];96,731594;50;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;21;50words;1.0;[1.8298, 1.5356, 1.3929, 0.84133, 0.5619, 0.42341, 0.87969, 0.71972, 0.27077];96,166034;50;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;21;50words;1.0;[1.8298, 1.1168, 0.70163, 0.5619, 0.4309, 0.40358, 0.34388];97,008614;50;50;96,635414;90,57116;6,6956%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;21;50words;1.0;[1.2539, 0.84133, 0.5619, 1.1688, 0.9651, 0.87969, 0.4309, 0.37367, 0.31058, 0.27077];94,508894;522;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;21;50words;1.0;[1.6821, 1.3929, 0.97972, 0.70163, 0.87969, 0.4309, 0.40358, 0.59331, 0.54458, 0.21919];93,670724;512;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;21;50words;1.0;[1.3929, 0.97972, 0.70163, 0.5619, 0.42825, 0.45166, -0.19325, 0.37367, 0.49553];95,414097;515;516,3333333;94,53123833;90,57116;4,3723%
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;21;50words;1.0;[1.2539, 1.1168, 0.97972, 0.70163, 0.37582, 0.9651, 0.44917, 0.40358, -0.37099, -0.50288, -0.55919];94,580094;5204;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;21;50words;1.0;[1.8298, 1.1168, 0.5619, 0.28756, 0.44917, 0.40358, 0.34388, 0.31058, 0.27077, 0.44933];94,005857;5185;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;21;50words;1.0;[1.9226, 1.5418, 1.4141, 1.2867, 0.42341, 0.87969, 0.4309, 0.54458, 0.27077, 0.44933];94,334464;5204;5197,666667;94,306805;90,57116;4,1245%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;21;50words;1.0;[-0.051357, -0.068617, 0.37582, 0.44933];103,599644;51;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;21;50words;1.0;[-0.038255, 0.70163, 0.42825, 0.44933];102,917815;51;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;21;50words;1.0;[1.9226, 1.2867, 0.42825, 0.44933];103,247384;51;51;103,2549477;90,57116;14,0042%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;21;50words;1.0;[1.5356, -0.068617, 0.10223, 0.45166, 0.21919];102,346093;528;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;21;50words;1.0;[1.6821, -0.076884, 0.70163, 0.45166, 0.44933];102,235073;537;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;21;50words;1.0;[1.2539, 0.70163, 0.42825, 0.44933];102,081404;538;534,3333333;102,2208567;90,57116;12,8625%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;21;50words;1.0;[2.1407, 1.798, 1.4141, 0.37582, 0.030907, 0.44933];101,169333;5335;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;21;50words;1.0;[1.6821, 1.6697, 0.1994, 0.42825, 0.21919];101,725564;5356;;;;
