heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.40994, 0.082333, -0.64944, -0.069456, -0.72084, -0.78907, -0.2045];33,661987;105;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;10;50words;1.0;[0.49553, 0.49553, 0.21919, -0.60734, 0.37032, 0.34066, -0.069456, -0.76646, -0.78907, 0.24329];35,1333;61;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;10;50words;1.0;[0.27077, 0.49553, 0.15491, 0.15491, 0.37032, 0.37032, -0.74642, -0.069456, 0.24329, -0.77102];34,795868;54;73,33333333;34,530385;31,93477;8,1279%
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;10;50words;1.0;[0.54458, 0.27077, 0.15491, 0.15491, 0.37032, 0.082333, 0.278, 0.278, 0.24329, -0.26046];33,821719;728;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;10;50words;1.0;[0.31058, 0.31058, 0.21919, 0.40994, 0.0055374, 0.0055374, -0.069456, -0.069456, 0.24329, 0.24329];33,42273;639;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;10;50words;1.0;[0.27077, 0.31058, 0.21919, 0.44933, 0.37032, 0.082333, -0.069456, -0.75907, -0.77102, -0.26046];33,448673;548;638,3333333;33,564374;31,93477;5,1029%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;10;50words;1.0;[0.54458, -0.44154, -0.60734, 0.21919, -0.68914, 0.0055374, 0.278, 0.31223, -0.78907, 0.20149];36,508549;6738;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;10;50words;1.0;[0.27077, -0.50288, 0.15491, 0.21919, 0.34066, 0.34066, -0.13984, -0.76646, -0.77102, -0.26046];34,266484;7275;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;10;50words;1.0;[0.54458, -0.44154, 0.15491, 0.44933, 0.082333, 0.082333, -0.069456, 0.278, 0.24329, -0.74477];34,756096;6404;6805,666667;35,177043;31,93477;10,1528%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;10;50words;1.0;[0.21919, 0.31058, -0.55919, 0.37032, 0.37032, 0.34066, -0.2045, -0.76646, -0.2045, -0.26046];34,499394;110;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;10;50words;1.0;[0.27077, -0.55919, 0.21919, 0.15491, 0.15491, -0.68914, 0.31223, -0.069456, -0.069456, -0.26046];34,282328;126;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;10;50words;1.0;[0.21919, 0.49553, 0.21919, 0.15491, 0.0055374, 0.34066, -0.13984, 0.278, -0.75111, 0.20149];34,170422;117;117,6666667;34,31738133;31,93477;7,4609%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;10;50words;1.0;[0.54458, 0.27077, 0.21919, 0.37032, 0.15491, -0.78713, -0.069456, 0.278, -0.13984, -0.26046];33,966544;1222;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;10;50words;1.0;[0.54458, 0.31058, -0.44154, 0.082333, 0.15491, 0.15491, -0.77102, 0.24329, -0.2045, -0.74477];34,842321;1210;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;10;50words;1.0;[0.49553, 0.21919, -0.55919, 0.34066, 0.34066, 0.0055374, 0.31223, -0.069456, -0.069456, -0.78907];34,608881;1208;1213,333333;34,472582;31,93477;7,9469%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;10;50words;1.0;[-0.79428, 0.44933, 0.31058, 0.0055374, 0.0055374, -0.78713, -0.72084, -0.75907, 0.278, 0.20149];36,63482;13071;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;10;50words;1.0;[0.31058, 0.49553, 0.31058, 0.082333, 0.0055374, 0.15491, -0.2045, -0.13984, -0.76646, -0.26046];33,221409;12412;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;10;50words;1.0;[0.44933, 0.44933, 0.21919, 0.15491, 0.37032, 0.082333, 0.24329, -0.13984, 0.31223, 0.20149];34,056969;12473;12652;34,63773267;31,93477;8,4640%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;10;50words;1.0;[0.54458, -0.44154, 0.15491, 0.40994, 0.37032, 0.31223, -0.64944, 0.31223, -0.77102, 0.24329];36,100074;134;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;10;50words;1.0;[-0.44154, 0.15491, 0.31058, 0.44933, -0.13984, -0.069456, -0.069456, -0.069456, -0.78907, 0.20149];34,80423;137;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;10;50words;1.0;[0.54458, 0.40994, 0.15491, 0.27077, 0.278, 0.31223, 0.31223, -0.77979, -0.78907, -0.2045];34,297516;148;139,6666667;35,06727333;31,93477;9,8091%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;10;50words;1.0;[0.44933, 0.27077, 0.44933, -0.55919, 0.278, -0.77979, -0.069456, 0.082333, 0.87635, -0.77102];37,336217;1333;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;10;50words;1.0;[0.44933, 0.49553, -0.55919, 0.54458, -0.069456, 0.31223, -0.069456, -0.68914, 0.99608, -0.26046];37,460352;1318;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;10;50words;1.0;[0.54458, 0.27077, 0.31058, 0.54458, 0.082333, 0.37032, -0.13984, -0.77979, -0.78907, -0.75111];34,339747;1320;1323,666667;36,378772;31,93477;13,9159%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;10;50words;1.0;[0.27077, 0.40994, 0.27077, -0.55919, 0.082333, 0.34066, -0.72084, -0.77979, -0.78907, 0.87635];36,805557;13698;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;10;50words;1.0;[0.27077, 0.44933, 0.49553, 0.21919, -0.75907, 0.34066, -0.069456, -0.13984, -0.78907, -0.77102];34,675076;12435;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;10;50words;1.0;[0.54458, 0.31058, 0.44933, -0.55919, 0.37032, -0.069456, -0.75907, 0.0055374, 0.24329, -0.78907];35,503052;13738;13290,33333;35,66122833;31,93477;11,6690%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;10;50words;1.0;[0.31058, -0.60734, -0.78713, 0.54458, 0.40994, 0.87635, -0.13984, -0.74477, -0.13984, -0.78907];38,446334;108;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;10;50words;1.0;[-0.44154, -0.64944, 0.37032, 0.54458, 0.37032, -0.68914, -0.74477, 0.34066, -0.68914, 0.87635];39,371448;107;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;10;50words;1.0;[0.21919, 0.49553, 0.31058, 0.21919, 0.21919, 0.34066, 0.34066, 0.31223, -0.76646, -0.77102];34,459836;107;107,3333333;37,42587267;31,93477;17,1947%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;10;50words;1.0;[0.082333, 0.31058, -0.50288, 0.21919, -0.60734, -0.75907, 0.87635, -0.78907, -0.75111, -0.74477];37,303493;1074;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;10;50words;1.0;[0.44933, 0.21919, 0.31058, 0.40994, 0.21919, -0.76646, -0.72084, -0.26046, -0.75111, -0.77102];34,453738;1076;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;10;50words;1.0;[0.21919, -0.44154, 0.15491, 0.21919, -0.77979, -0.68914, 1.3555, -0.68914, -0.26046, -0.76646];39,100426;1073;1074,333333;36,95255233;31,93477;15,7126%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;10;50words;1.0;[0.31058, 0.27077, 0.082333, 0.15491, 0.21919, -0.78907, -0.069456, -0.75111, -0.77102, -0.2045];33,971011;10967;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;10;50words;1.0;[0.27077, 0.082333, 0.49553, -0.55919, 0.49553, -0.76646, 1.2383, -0.13984, 0.0055374, -0.76646];38,766225;11051;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;10;50words;1.0;[1.5851, 0.37032, 0.082333, 0.27077, 0.31058, -0.75111, -0.74642, 1.1182, -0.77102, -0.77102];40,823195;10988;11002;37,853477;31,93477;18,5337%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;10;50words;1.0;[0.31058, 0.49553, 0.21919, 0.15491, 0.082333, 0.0055374, -0.13984, -0.2045, -0.78907];34,087844;36;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, -0.60734, 0.082333, -0.77321, -0.76646, -0.74642, -0.2045, -0.78907];34,652061;29;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;10;50words;1.0;[0.31058, 0.49553, 0.21919, 0.082333, 0.34066, -0.72084, -0.13984, -0.2045, -0.26046];34,496387;28;31;34,41209733;31,93477;7,7575%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;10;50words;1.0;[0.31058, 0.27077, 0.15491, 0.082333, 0.0055374, -0.069456, -0.75907, -0.75111, -0.74477];34,08294;297;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.72084, -0.75111, -0.26046];33,862884;262;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;10;50words;1.0;[0.31058, 0.27077, 0.44933, 0.15491, 0.37032, 0.0055374, -0.069456, -0.13984, -0.2045];33,784037;268;275,6666667;33,90995367;31,93477;6,1851%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;10;50words;1.0;[0.54458, 0.27077, 0.44933, 0.15491, 0.37032, 0.0055374, -0.76646, -0.74642, -0.2045, -0.26046];33,539801;2682;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, 0.31223, 0.278, -0.2045, 0.20149];33,207046;2681;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;10;50words;1.0;[0.31058, 0.49553, 0.21919, 0.15491, 0.082333, 0.0055374, 0.31223, 0.278, -0.75111, -0.74477];33,449706;2730;2697,666667;33,398851;31,93477;4,5846%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;10;50words;1.0;[0.49553, 0.21919, -0.64944, 0.0055374, 0.31223, 0.278, 0.24329, -0.26046];36,796468;19;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;10;50words;1.0;[0.49553, 0.21919, 0.15491, 0.0055374, -0.069456, -0.13984, -0.26046];36,315617;18;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;10;50words;1.0;[0.21919, 0.15491, 0.37032, -0.68914, -0.72084, 0.278, -0.75111, -0.26046];37,135328;18;18,33333333;36,74913767;31,93477;15,0756%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;10;50words;1.0;[-0.44154, 0.44933, 0.15491, 0.37032, 0.34066, 0.31223, -0.75907, -0.75111, -0.26046];35,722694;187;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;10;50words;1.0;[-0.44154, 0.15491, 0.37032, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];35,426427;185;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;10;50words;1.0;[0.54458, 0.44933, 0.15491, 0.0055374, 0.31223, -0.13984, -0.77102, -0.74477];36,290452;192;188;35,813191;31,93477;12,1448%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.40994, 0.082333, 0.34066, -0.069456, -0.2045, 0.20149];34,324713;2007;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;10;50words;1.0;[0.54458, 0.27077, 0.44933, 0.15491, 0.082333, -0.77321, -0.76646, 0.24329, -0.26046];35,338847;1964;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;10;50words;1.0;[0.31058, 0.49553, 0.15491, 0.082333, 0.0055374, 0.278, -0.2045, -0.26046];35,239376;1944;1971,666667;34,96764533;31,93477;9,4971%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;10;50words;1.0;[0.31058, -0.80087, 0.44933, 0.15491, 0.082333, 0.34066, 0.31223, 0.24329, 0.20149];36,748779;14;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;10;50words;1.0;[0.27077, 0.37032, 0.0055374, 0.31223, -0.13984, -0.2045, -0.26046];36,592402;15;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;10;50words;1.0;[0.54458, -0.79428, 0.082333, 0.34066, -0.72084, -0.13984, -0.2045, -0.74477];37,957207;15;14,66666667;37,09946267;31,93477;16,1726%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;10;50words;1.0;[0.49553, 0.21919, 0.15491, 0.37032, -0.68914, -0.76646, -0.75907, 0.20149];37,114404;145;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;10;50words;1.0;[0.54458, 0.44933, 0.082333, 0.0055374, -0.069456, -0.75907, -0.2045, -0.78907];36,45867;150;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;10;50words;1.0;[-0.50288, 0.21919, 0.0055374, -0.069456, 0.278, -0.2045, -0.26046];37,374147;149;148;36,982407;31,93477;15,8061%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;10;50words;1.0;[0.54458, 0.44933, 0.40994, 0.082333, 0.34066, -0.069456, -0.13984, 0.24329, -0.26046];34,568553;1540;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;10;50words;1.0;[0.31058, 0.27077, -0.55919, 0.15491, -0.069456, -0.13984, 0.24329, -0.26046];35,740866;1547;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, -0.60734, 0.31223, -0.13984, -0.77102, -0.26046];36,22405;1559;1548,666667;35,51115633;31,93477;11,1990%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;10;50words;1.0;[0.31058, 0.27077, -0.60734, 0.082333, 0.0055374, 0.278];39,17457;12;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;10;50words;1.0;[0.44933, 0.37032, 0.0055374, -0.74642, -0.2045, -0.26046];39,052301;12;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;10;50words;1.0;[0.31058, 0.27077, 0.15491, 0.0055374, 0.31223, 0.24329];38,733258;12;12;38,98670967;31,93477;22,0823%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;10;50words;1.0;[0.54458, -0.55919, 0.40994, 0.082333, 0.34066, -0.75907, -0.2045, 0.20149];37,644437;131;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;10;50words;1.0;[0.31058, -0.50288, 0.21919, 0.34066, -0.76646, -0.13984, 0.24329, -0.74477];37,356434;121;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;10;50words;1.0;[0.31058, 0.27077, 0.40994, 0.34066, -0.74642, -0.75111, -0.26046];37,869474;124;125,3333333;37,62344833;31,93477;17,8134%
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.082333, -0.069456, -0.13984, 0.20149];36,484533;1268;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;10;50words;1.0;[0.31058, -0.50288, 0.21919, 0.15491, 0.082333, -0.68914, 0.31223, -0.26046];36,494833;1292;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;10;50words;1.0;[0.54458, 0.27077, 0.21919, 0.15491, -0.68914, -0.13984, 0.24329, -0.78907];36,660214;1299;1286,333333;36,54652667;31,93477;14,4412%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;10;50words;1.0;[-0.44154, -0.64944, -0.74477];45,84548;26;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;10;50words;1.0;[-0.44154, -0.64944, -0.26046];45,30554;15;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;10;50words;1.0;[-0.44154, -0.64944, -0.26046];45,30554;20;20,33333333;45,48552;31,93477;42,4326%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;10;50words;1.0;[-0.44154, -0.60734, -0.26046];45,17924;165;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;10;50words;1.0;[-0.44154, -0.60734, -0.26046];45,17924;119;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;10;50words;1.0;[-0.44154, -0.60734, -0.26046];45,17924;116;133,3333333;45,17924;31,93477;41,4735%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;10;50words;1.0;[-0.44154, -0.60734, -0.26046];45,17924;1204;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;10;50words;1.0;[-0.44154, -0.60734, -0.26046];45,17924;1199;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;10;50words;1.0;[-0.44154, -0.60734, -0.26046];45,17924;1199;1200,666667;45,17924;31,93477;41,4735%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;10;50words;1.0;[-0.50288, -0.64944, -0.26046];45,43325;8;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;10;50words;1.0;[-0.44154, -0.77321, -0.74477];46,20374;8;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;10;50words;1.0;[-0.50288, -0.77979, -0.75111];46,37703;8;8;46,00467333;31,93477;44,0583%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;10;50words;1.0;[-0.44154, -0.64944, -0.26046];45,30554;92;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;10;50words;1.0;[-0.44154, -0.77321, -0.26046];45,71943;90;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;10;50words;1.0;[-0.44154, -0.64944, -0.26046];45,30554;90;90,66666667;45,44350333;31,93477;42,3010%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;10;50words;1.0;[-0.44154, -0.60734, -0.26046];45,17924;917;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;10;50words;1.0;[-0.44154, -0.60734, -0.26046];45,17924;924;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;10;50words;1.0;[-0.44154, -0.60734, -0.26046];45,17924;936;925,6666667;45,17924;31,93477;41,4735%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;10;50words;1.0;[-0.807, -0.78713, -0.13984];46,75061;7;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;10;50words;1.0;[-0.44154, -0.64944, -0.78907];46,02268;7;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;10;50words;1.0;[-0.50288, -0.77321, 0.24329];46,43449;7;7;46,40259333;31,93477;45,3043%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;10;50words;1.0;[-0.44154, -0.77321, -0.74477];46,20374;84;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;10;50words;1.0;[-0.50288, -0.64944, -0.13984];45,55387;73;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;10;50words;1.0;[-0.44154, -0.77321, -0.2045];45,77539;78;78,33333333;45,84433333;31,93477;43,5562%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;10;50words;1.0;[-0.44154, -0.64944, -0.2045];45,3615;812;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;10;50words;1.0;[-0.44154, -0.64944, -0.26046];45,30554;795;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;10;50words;1.0;[-0.44154, -0.64944, -0.26046];45,30554;827;811,3333333;45,32419333;31,93477;41,9274%
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;5;10;50words;1.0;[-0.44154, -0.26046];47,07412;6;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;5;10;50words;1.0;[-0.44154, -0.26046];47,07412;6;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;5;10;50words;1.0;[-0.44154, -0.26046];47,07412;6;6;47,07412;31,93477;47,4071%
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;5;10;50words;1.0;[-0.50288, -0.77321, 0.24329];46,43449;69;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;5;10;50words;1.0;[-0.807, -0.64944, -0.26046];46,30329;68;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;5;10;50words;1.0;[-0.44154, -0.26046];47,07412;69;68,66666667;46,60396667;31,93477;45,9349%
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;5;10;50words;1.0;[-0.44154, -0.77979, -0.26046];45,75233;713;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;5;10;50words;1.0;[-0.44154, -0.64944, -0.74477];45,84548;749;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;5;10;50words;1.0;[-0.44154, -0.64944, 0.20149];45,76749;735;732,3333333;45,78843333;31,93477;43,3811%
Generic MSM-Mean EA: generations:10000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;36;;;;
Generic MSM-Mean EA: generations:10000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.44154, -0.44154];32,11585;33;;;;
Generic MSM-Mean EA: generations:10000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;34;34,33333333;31,99513;31,93477;0,1890%
Generic MSM-Mean EA: generations:100000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;337;;;;
Generic MSM-Mean EA: generations:100000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;336;;;;
Generic MSM-Mean EA: generations:100000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;341;338;31,93477;31,93477;0,0000%
Generic MSM-Mean EA: generations:1000000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;3389;;;;
Generic MSM-Mean EA: generations:1000000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;3367;;;;
Generic MSM-Mean EA: generations:1000000;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;3363;3373;31,93477;31,93477;0,0000%
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;37;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;34;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;34;35;31,93477;31,93477;0,0000%
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;5;10;50words;1.0;[0.31058, 0.27077, 0.21919, 0.15491, 0.082333, 0.0055374, -0.069456, -0.13984, -0.2045, -0.26046];31,93477;337;;;;
