heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;25;50words;1.0;[1.9995, 1.9497, 2.118, 2.1786, 2.1508, 2.1508, 0.65713, 0.47391, -0.80615, 0.31163, 0.073069, 0.073069, -0.065157, -0.065157, -0.14846, -0.91033, -0.93733, -0.21943, -0.94584, -0.9522, 0.4105, 0.30946, -0.30166, -0.9639, 1.9751];132,75746;1756;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;25;50words;1.0;[1.9497, 1.9497, 2.118, 2.118, 2.2956, 2.2377, 0.65713, 0.47391, -0.80615, -0.80347, -0.006781, -0.006781, -0.065157, -0.065157, -0.91033, -0.91033, -0.92879, -0.92879, -0.9522, -0.25327, -1.0525, -1.0525, -1.0083, -1.0083, 0.065827];121,613227;1850;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;25;50words;1.0;[1.9497, 1.7228, 1.4996, 1.4996, 2.1508, 0.85655, -0.79141, -0.80315, -0.80615, -0.80615, -0.81042, -0.82436, -0.065157, -0.84492, -0.90693, -0.17756, -0.93733, -0.20211, -0.94584, -1.0197, -0.95678, -0.28683, -1.0083, -0.31874, -0.33521];123,217011;1873;1826,333333;125,862566;114,7220647;9,7109%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;25;50words;1.0;[2.058, 1.9497, 1.4996, 1.4996, 2.1508, 2.1508, 0.47391, 0.47391, 0.17897, 0.31163, -0.82436, -0.86409, -0.87209, -0.84492, -0.90693, -0.92029, -0.93733, -0.21943, -0.25327, -0.9522, -1.0525, -0.28683, -0.31874, -1.0083, -0.95872];122,618478;21671;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;25;50words;1.0;[1.9995, 1.7228, 2.3322, 2.1786, 0.85655, 2.1508, -0.79141, -0.79141, -0.80347, -0.80347, -0.86409, 0.073069, -0.89889, -0.11353, -0.17756, -0.17756, -0.21943, -0.92879, -0.9522, -0.9522, -0.26869, -1.0525, -1.0406, -1.0083, -0.96585];126,381487;19188;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;25;50words;1.0;[1.7228, 1.9995, 1.2803, 1.4996, 0.85655, 0.85655, -0.81583, -0.80498, -0.83537, -0.80615, -0.82436, -0.86409, -0.065157, -0.11353, -0.17756, -0.17756, -0.20211, -0.92879, -0.94584, -0.23801, -0.96141, -0.28683, 0.1357, -0.30166, 0.065827];124,556225;20680;20513;124,51873;114,7220647;8,5395%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;25;50words;1.0;[2.058, 2.3918, 2.118, 1.2803, 2.2377, 1.2803, 0.47391, -0.79141, -0.81583, 0.17897, -0.81042, -0.80615, -0.065157, -0.87209, -0.91033, -0.99875, -0.92029, -0.93733, -0.23801, -1.0197, -0.26869, 0.2178, -0.9639, 0.30946, -0.96585];130,927481;277;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;25;50words;1.0;[2.423, 2.118, 2.423, 2.2377, 2.1786, -0.76385, -0.80498, -0.80498, -0.80498, -0.81042, -0.81042, -0.85066, -0.87209, -0.14846, -0.89889, -0.99875, -0.99875, -0.21943, -1.0197, -0.25327, -1.0396, -1.0083, 0.2178, -1.0083, -0.96585];127,792998;244;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;25;50words;1.0;[2.118, 1.9497, 2.118, 2.1508, 2.3322, 2.2493, -0.79141, -0.80347, -0.79141, -0.80615, -0.82436, -0.87708, -0.14846, -0.89889, -0.91033, -0.92029, -0.97084, -0.17756, -0.94584, -1.0522, -0.95678, -0.9639, -0.96141, -0.96141, -0.96585];123,223458;249;256,6666667;127,3146457;114,7220647;10,9766%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;25;50words;1.0;[2.118, 1.7228, 1.9995, -0.76385, -0.76385, -0.80617, -0.80347, -0.80315, 0.47391, -0.82436, -0.80615, -0.81042, -0.91033, -0.84492, -0.89889, -0.20211, -0.93981, -0.99875, -1.0522, -1.0197, -1.0197, -0.30166, -0.96141, -0.31874, 0.065827];126,275422;2303;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;25;50words;1.0;[2.423, 2.3918, 2.3918, 2.3322, 2.3322, 2.1786, -0.80498, -0.79141, -0.80315, -0.85066, -0.80615, 0.17897, -0.11353, -0.89889, -0.065157, -0.20211, -0.17756, -0.92879, -1.0197, -1.0522, -0.26869, -1.0525, -0.96141, -0.30166, -0.95872];125,770609;2481;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;25;50words;1.0;[2.3918, 2.423, 1.9497, 2.2956, 2.1508, 0.85655, 0.65713, 0.47391, 0.47391, -0.80615, -0.85066, -0.87708, -0.065157, -0.88838, -0.90693, -0.92029, -0.99875, -0.99875, 0.63776, -1.0396, -0.94584, -0.96141, 0.1357, 0.2178, 1.9751];134,309507;2232;2338,666667;128,7851793;114,7220647;12,2584%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;25;50words;1.0;[2.118, 2.3918, 1.4996, 2.3322, 2.2377, 2.2493, -0.80315, -0.80347, -0.80347, -0.81042, -0.86409, -0.85066, -0.91033, -0.87209, -0.88838, -0.17756, -0.93981, -0.21943, -0.23801, -1.0396, -0.9522, -1.0406, -0.28683, 0.2178, -0.95872];128,316168;25588;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;25;50words;1.0;[1.7228, 1.9497, 1.9497, 2.1786, 2.1786, 2.2377, -0.83537, -0.83537, -0.83537, -0.86409, -0.85066, -0.80615, -0.88838, -0.87209, -0.11353, -0.20211, -0.92879, -0.93981, -1.0396, -1.0396, -1.0197, -1.0406, -1.0406, 0.2178, -0.96585];125,338668;26550;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;25;50words;1.0;[1.7228, 2.058, 2.118, 2.2956, 2.2493, 2.1786, -0.80498, -0.80315, -0.79141, -0.81042, -0.86409, -0.82436, -0.90693, -0.89889, 1.3738, -0.92879, -0.99875, -0.17756, -0.23801, -1.0197, -0.26869, -1.0083, -1.0525, -0.31874, -0.33521];128,078918;24882;25673,33333;127,2445847;114,7220647;10,9155%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;25;50words;1.0;[1.7228, 2.3322, 1.2803, 1.7228, 0.85655, -0.73245, -0.79141, -0.80419, 1.4913, 1.4913, -0.87708, -0.80347, -0.17756, -0.11353, -0.87209, -0.87209, -1.0396, -0.25327, -0.94584, -0.9522, -1.0522, 0.1357, -0.95678, -0.96141, -0.96585];130,833588;309;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;25;50words;1.0;[2.058, 1.9497, -0.62278, 1.2803, 1.0659, 0.47391, 1.9357, 1.9357, -0.81042, -0.81042, -0.006781, -0.87708, -0.17756, -0.91033, -0.84492, -0.87209, -0.94584, -0.21943, -0.23801, -0.25327, -0.96466, -0.96466, 0.2178, -0.26869, -0.33521];129,743517;285;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;25;50words;1.0;[2.118, 2.1786, 2.058, 2.3918, 2.2493, 0.85655, 0.47391, 0.47391, -0.85066, -0.80347, -0.87708, 0.073069, 1.1282, -0.065157, 1.1282, -0.93981, 0.52154, -0.20211, -1.0396, -0.9522, 0.30946, -1.0083, -1.0083, 0.4105, -0.33521];135,264015;319;304,3333333;131,94704;114,7220647;15,0145%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;25;50words;1.0;[2.118, 2.058, 2.058, 1.4996, 1.0659, -0.80419, -0.76385, -0.80315, -0.87708, -0.82436, -0.80347, 0.073069, -0.93981, -0.93981, -0.91033, -0.84492, -0.97084, -0.9522, -0.93733, -1.0197, -0.30166, -1.0525, -0.28683, -0.96141, 0.065827];123,784261;3344;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;25;50words;1.0;[2.423, 1.2803, 1.2803, 1.2803, 1.0659, 0.47391, 0.47391, 0.65713, -0.83537, 0.31163, -0.86409, -0.006781, -0.91033, -0.93981, -0.87209, -0.89889, -0.92879, -0.97084, -0.97084, -1.0197, -0.28683, -0.96466, -0.96141, -1.0522, -0.33521];124,677627;3046;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;25;50words;1.0;[2.1786, 1.7228, 1.9995, 1.7228, 2.2377, 2.3521, 2.2956, 0.85655, 0.17897, 0.073069, -0.80615, -0.81042, -0.065157, -0.065157, -0.11353, -0.91033, 0.75705, -0.99875, -0.20211, -0.23801, 0.4105, -0.30166, -1.0083, -0.95678, 1.9751];137,097183;3108;3166;128,5196903;114,7220647;12,0270%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;25;50words;1.0;[2.058, 2.058, 1.9497, 2.423, 1.0659, 2.3521, -0.80315, -0.80498, -0.006781, -0.80615, 0.17897, 0.17897, -0.065157, -0.89889, -0.87209, -0.11353, -0.99875, 0.88026, -0.20211, -0.21943, -0.26869, -0.9639, 0.1357, 0.2178, 1.9751];141,338727;33342;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;25;50words;1.0;[-0.62278, 2.118, 2.118, 2.1786, -0.81583, -0.79141, -0.79141, -0.80419, -0.83537, -0.80347, 0.17897, 0.073069, -0.14846, -0.84492, -0.91033, -0.84492, -0.92879, -0.99875, -1.0197, -0.23801, -0.26869, -1.0525, -1.0525, -0.31874, -0.96585];128,40399;32204;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;25;50words;1.0;[1.9497, 2.058, 2.1786, -0.78137, -0.81583, -0.76385, -0.80627, -0.79141, -0.87708, 0.17897, -0.83537, -0.83537, 1.1282, -0.11353, -0.11353, -0.14846, -0.93733, -1.0396, -0.21943, -0.23801, -0.96466, -1.0083, -0.31874, 0.1357, -0.96585];129,717922;31523;32356,33333;133,1535463;114,7220647;16,0662%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;25;50words;1.0;[2.2377, 2.3322, 1.9497, 1.9497, 2.2493, 2.4071, 2.4071, -0.80347, -0.85066, -0.83537, -0.14846, -0.86409, -0.88838, -0.006781, -0.065157, -0.21943, -0.20211, -0.21943, -0.97084, -0.9522, -0.95678, -1.0083, -0.95678, -0.95678, -0.31874];125,333622;319;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;25;50words;1.0;[2.3322, 2.1786, 2.2493, 1.4996, -0.69755, -0.76385, -0.76385, -0.80315, 0.85655, -0.76385, -0.91033, -0.006781, -0.86409, -0.82436, -0.065157, 0.52154, -0.93733, -0.93981, -0.93733, -0.92029, -1.0406, -1.0406, -1.0083, -0.26869, 0.4105];128,901899;320;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;25;50words;1.0;[1.9995, 1.9995, 2.423, 2.058, 1.7228, 2.0448, 2.2956, -0.83537, -0.79141, -0.80315, -0.89889, 0.073069, -0.11353, -0.11353, -0.065157, -1.0197, -1.0396, -0.25327, -1.0396, -1.0197, 0.1357, -0.95872, -0.96141, -0.95678, 0.065827];129,1323;310;316,3333333;127,7892737;114,7220647;11,3903%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;25;50words;1.0;[-0.69755, 2.2493, 2.058, 2.1786, 1.9497, -0.80615, 0.65713, 0.31163, -0.80315, -0.80498, -0.87209, -0.90693, 0.073069, -0.90693, -0.82436, -1.0396, -0.94584, -0.20211, -0.93981, -1.0396, -0.96141, -0.30166, -1.0525, -0.95872, -0.96141];129,056559;3077;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;25;50words;1.0;[2.2493, 2.118, 2.3322, 2.3918, 1.0659, -0.85066, -0.76385, -0.81583, 0.65713, -0.81583, -0.11353, -0.14846, -0.87708, 0.073069, -0.87708, -0.20211, -0.92879, -0.17756, -1.0396, -0.94584, -0.9639, -0.28683, -0.33521, -0.31874, 0.30946];130,132751;2568;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;25;50words;1.0;[2.058, 1.9497, -0.62278, -0.57983, -0.78137, 0.85655, -0.80498, 0.85655, -0.80347, -0.80347, -0.86409, -0.86409, -0.14846, -0.065157, -0.90693, -0.97084, 0.88026, -0.20211, -0.20211, -1.0197, -1.0406, -1.0522, -0.96466, -1.0083, -0.95872];129,336947;2384;2676,333333;129,5087523;114,7220647;12,8891%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;25;50words;1.0;[1.9497, 1.7228, 2.3322, 2.3322, 1.7228, -0.76385, -0.85066, -0.83537, -0.80498, -0.80615, -0.90693, -0.89889, -0.84492, -0.90693, -0.11353, -0.21943, -0.99875, -0.93733, -0.21943, -0.17756, 0.2178, 0.065827, 0.4105, -0.31874, -1.0525];128,980005;29985;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;25;50words;1.0;[2.2377, 2.058, 2.058, 1.9497, 1.9995, 1.9357, -0.80347, -0.81583, -0.81583, -0.80315, -0.84492, -0.84492, -0.89889, -0.89889, -0.84492, -0.94584, -0.94584, 0.88026, -0.23801, 0.63776, -0.95678, -1.0406, -1.0525, -0.96141, 0.065827];126,872292;31706;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;25;50words;1.0;[2.118, 2.2493, 1.2803, -0.57983, -0.66134, -0.80419, -0.80315, -0.80347, -0.80315, -0.80498, 1.2522, 0.073069, -0.87209, -0.90693, -0.14846, -0.99875, -0.9522, -0.20211, -0.21943, -0.99875, -1.0525, 0.065827, 0.2178, -0.96585, -0.95678];130,731554;36222;32637,66667;128,8612837;114,7220647;12,3248%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;25;50words;1.0;[1.7228, 1.2803, -0.76385, -0.80315, -0.83537, -0.85066, -0.81042, -0.82436, -0.89889, -0.93981, -0.92879, -1.0197, -0.9522, 0.30946, 0.2178, -0.31874];121,84512;136;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;25;50words;1.0;[1.9995, 2.058, 2.118, -0.73245, -0.80498, -0.80347, -0.81042, -0.84492, -0.14846, -0.20211, -0.93733, -0.9522, -0.28683, -0.96466];120,457097;134;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;25;50words;1.0;[1.7228, -0.66134, -0.80627, -0.79141, -0.80347, -0.80615, -0.87708, -0.89889, -0.90693, -0.92029, -0.21943, -0.9522, -1.0525, -0.31874, 0.065827];121,033717;135;135;121,111978;114,7220647;5,5699%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;25;50words;1.0;[1.9497, 2.058, 1.2803, -0.76385, -0.80315, -0.85066, -0.86409, -0.84492, -0.87209, -0.90693, -0.97084, -0.23801, -0.25327, -1.0525, -1.0406, -0.96585];120,067327;1375;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;25;50words;1.0;[1.9995, 2.118, 2.1786, -0.80627, -0.80419, -0.81583, -0.83537, -0.81042, -0.82436, -0.11353, -0.92029, -0.21943, -0.25327, -0.96141, -0.96466, -0.95872];120,492457;1371;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;25;50words;1.0;[1.9497, 1.7228, 1.2803, -0.76385, -0.79141, -0.83537, -0.86409, -0.84492, -0.90693, -0.93981, -0.21943, -0.23801, -0.26869, -0.9639, -1.0083];119,440237;1375;1373,666667;120,000007;114,7220647;4,6006%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;25;50words;1.0;[-0.62278, -0.66134, -0.80617, -0.76385, -0.79141, -0.80347, -0.81042, -0.88838, -0.90693, -0.20211, -0.21943, -0.23801, -0.26869, -0.30166, -0.31874];118,766409;13678;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;25;50words;1.0;[1.9497, 1.4996, -0.69755, -0.80419, -0.80498, -0.80347, -0.81042, -0.88838, -0.87209, -0.91033, -0.92879, -0.93733, -0.94584, -0.95678, -0.96141, -0.96466, -0.96585];118,551099;13768;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;25;50words;1.0;[1.9995, -0.66134, -0.69755, -0.73245, -0.79141, -0.80315, -0.80347, -0.81042, -0.87708, -0.89889, -0.93981, -0.97084, -1.0197, -1.0522, -0.30166, -0.33521];119,155709;13710;13718,66667;118,8244057;114,7220647;3,5759%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;25;50words;1.0;[1.9995, 2.1786, -0.80419, -0.80498, -0.83537, -0.82436, -0.84492, -0.89889, -0.93981, -0.94584, -0.26869, -0.30166, 0.065827];121,058294;103;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;25;50words;1.0;[2.058, 1.4996, 1.2803, -0.73245, -0.79141, -0.80315, -0.80615, -0.88838, -0.87209, -0.92879, -0.9522, -0.26869, -0.31874];119,367117;102;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;25;50words;1.0;[1.4996, -0.76385, -0.80315, -0.81042, -0.006781, -0.84492, -0.87209, -0.90693, -0.93733, -0.95678, -0.96466];121,028604;105;103,3333333;120,4846717;114,7220647;5,0231%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;25;50words;1.0;[1.7228, 1.0659, -0.81583, -0.83537, -0.81042, -0.87708, -0.89889, -0.91033, -0.93733, -0.95678, -0.96141, -0.33521];119,866387;1030;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;25;50words;1.0;[-0.57983, -0.66134, -0.80617, -0.80419, -0.80315, -0.80615, -0.84492, -0.17756, -0.21943, -0.25327, -0.28683, -0.9639, -0.95872];119,310297;1034;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;25;50words;1.0;[-0.79521, -0.66134, -0.73245, -0.80315, -0.81042, -0.87708, -0.90693, -0.92879, -0.9522, -0.30166];120,319567;1047;1037;119,8320837;114,7220647;4,4543%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;25;50words;1.0;[1.9995, 1.7228, 1.4996, 0.85655, -0.80315, -0.85066, -0.82436, -0.14846, -0.21943, -0.26869, -0.30166, -0.31874];118,943127;10396;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;25;50words;1.0;[-0.78137, -0.62278, -0.66134, -0.73245, -0.79141, -0.83537, -0.80615, -0.87708, -0.84492, -0.91033, -0.99875, -0.9522, -1.0406, -0.96466];119,35928;10469;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;25;50words;1.0;[1.9995, 2.058, -0.66134, -0.76385, -0.79141, -0.81583, -0.86409, -0.87209, -0.14846, -0.20211, -0.23801, -0.26869, -0.28683, -0.9639, -0.33521];119,332277;10451;10438,66667;119,2115613;114,7220647;3,9134%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;25;50words;1.0;[-0.69755, -0.80498, -0.80615, -0.84492, -0.91033, -0.93981, -0.93733, -0.94584, -1.0406, -0.96585];121,054557;82;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;25;50words;1.0;[1.2803, 1.0659, 0.85655, -0.80347, -0.065157, -0.11353, -0.20211, -0.25327, -0.9639, -0.96585];120,977883;82;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;25;50words;1.0;[-0.69755, -0.76385, -0.80315, -0.80347, -0.81042, -0.14846, -0.20211, -0.23801, -0.25327, -0.28683, 0.2178, -0.96466];121,035777;82;82;121,022739;114,7220647;5,4921%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;25;50words;1.0;[-0.57983, -0.80124, -0.73245, -0.80347, -0.80615, -0.88838, -0.90693, -0.99875, -0.94584, -0.9522, -1.0083, -0.95872];120,104017;832;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;25;50words;1.0;[-0.57983, -0.62278, -0.73245, -0.79141, -0.81583, -0.81042, -0.84492, -0.20211, -0.25327, -0.28683, -0.9639];119,592547;839;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;25;50words;1.0;[1.4996, 1.0659, 0.85655, -0.80498, -0.81042, -0.82436, -0.84492, -0.89889, -0.91033, -0.17756, -0.25327, -0.28683];119,350137;840;837;119,6822337;114,7220647;4,3236%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;25;50words;1.0;[-0.57983, -0.62278, -0.76385, -0.80315, -0.80347, -0.85066, -0.86409, -0.84492, -0.89889, -0.97084, -1.0522, -0.9639, -0.33521];119,191577;8428;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;25;50words;1.0;[1.9497, 1.7228, 1.0659, 0.85655, -0.83537, -0.85066, -0.89889, -0.92029, -0.93733, -0.25327, -0.30166, -0.33521];119,644307;8401;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;25;50words;1.0;[-0.66134, -0.69755, -0.80627, -0.76385, -0.80498, -0.80315, -0.85066, -0.89889, -0.93733, -1.0197, -0.28683, -0.30166];119,609957;8418;8415,666667;119,481947;114,7220647;4,1491%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;25;50words;1.0;[1.0659, 0.85655, -0.80315, -0.85066, -0.86409, -0.87708, -0.92879, -0.28683, -0.33521];120,800047;69;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;25;50words;1.0;[2.058, -0.80627, -0.80315, -0.80347, -0.87708, -0.88838, -0.91033, -0.9522, -0.9639, -0.96466];121,481457;69;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;25;50words;1.0;[-0.78137, -0.80617, -0.80347, -0.81042, -0.90693, -0.20211, -0.28683, -0.31874, 0.065827];121,498494;70;69,33333333;121,2599993;114,7220647;5,6989%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;25;50words;1.0;[-0.62278, -0.66134, -0.80627, -0.83537, -0.86409, -0.82436, -0.84492, -0.92029, -0.23801, -0.31874];120,079077;711;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;25;50words;1.0;[-0.62278, -0.66134, -0.73245, -0.81583, -0.82436, -0.87209, -0.97084, -0.9522, -0.30166];120,547757;707;;;;
