heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;24;50words;1.0;[-0.73874, -0.73399, -0.1906, -0.27255, -0.31399, -0.056366, -0.39703, -0.39703, 0.007477, -0.59154, -0.80205, -0.80205, -0.6662, -0.89555, -0.70192, -0.90155, -0.47977, -0.76532, -0.90961, -0.56697, -0.90961, -0.40883, -1.1013, -0.93115];56,427721;2072;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;24;50words;1.0;[-0.73345, -0.71136, -0.23137, -0.31399, -0.12594, -0.31399, -0.7825, -0.7825, -0.43675, -0.040091, -0.8123, -0.55365, -0.70192, -0.83568, -0.89557, -0.89569, -0.90155, -0.90155, -0.83918, -0.049013, -0.56697, -1.0648, -0.97771, -0.92182];57,071434;2042;2082;56,16184633;50,58385;11,0272%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;24;50words;1.0;[-0.73874, -0.53432, -0.53432, -0.22943, -0.7456, -0.35611, -0.43675, -0.39703, -0.39703, -0.55365, -0.51503, -0.82314, -0.83568, -0.89557, -0.62892, -0.79311, -0.91875, -0.31878, -0.90157, -0.66304, -0.56697, -0.90109, -0.34839, -0.92182];56,79364;19936;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;24;50words;1.0;[-0.73874, -0.1906, -0.23137, -0.7536, -0.7536, -0.27255, -0.43675, -0.7825, -0.43675, -0.80205, -0.82314, -0.51503, -0.86637, -0.62892, -0.86637, -0.76532, -0.73504, -0.79311, -0.76426, -0.81787, -0.163, -1.0648, -0.91489, -1.0006];56,97951;22095;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;24;50words;1.0;[-0.8484, -0.53432, -0.36799, -0.22943, -0.31399, -0.22943, -0.47571, -0.014801, -0.47571, -0.8123, -0.55365, -0.82314, -0.83568, -0.70192, -0.62892, -0.76532, -0.31878, -0.73504, -0.66304, -0.76426, -0.97466, -0.87417, -0.40883, -0.87417];55,899899;21584;21205;56,557683;50,58385;11,8098%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;24;50words;1.0;[-0.53432, -0.23137, -0.15041, -0.36799, -0.35611, 0.007477, -0.87965, -0.76283, -0.82314, -0.89463, -0.55365, -0.59154, -0.6662, -0.31878, -0.62892, -0.73504, -0.89821, -0.91875, -0.90536, -0.90155, -1.0006, -0.76426, -0.34839, -0.90961];57,272743;237;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;24;50words;1.0;[-0.73399, -0.15041, -0.27255, -0.73345, -0.76283, -0.31399, -0.12594, -0.43675, -0.59154, -0.59154, -0.040091, -0.7919, -0.23771, -0.88361, -0.6662, -0.6662, -0.47977, -0.81787, -0.89623, -0.049013, -0.85766, -0.34839, -0.85766, -0.92182];59,173544;217;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;24;50words;1.0;[-0.71136, -0.8484, -0.27255, -0.71136, -0.87518, -0.12594, -0.7536, -0.76283, -0.47571, -0.89463, -0.80205, -0.89106, -0.89539, -0.70192, -0.31878, -0.89557, -0.89821, -0.89821, -0.89821, -0.89623, -1.0006, -0.92182, -0.40883, -0.93115];57,48171;266;240;57,975999;50,58385;14,6137%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;24;50words;1.0;[-0.73399, -0.73874, -0.53432, -0.85811, -0.39703, -0.12594, -0.39703, -0.12594, -0.59154, -0.7919, -0.8123, -0.59154, -0.73504, -0.23771, -0.89539, -0.86637, -0.90157, -0.91875, -0.95341, -0.90155, -0.40883, -1.0648, -0.34839, -0.34839];59,77305;2267;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;24;50words;1.0;[-0.36799, -0.27255, -0.27255, -0.23137, -0.7536, -0.7536, -0.7536, -0.12594, -0.51503, -0.7919, -0.7919, -0.040091, -0.89569, -0.85029, -0.89557, -0.89555, -0.90155, 0.35365, -0.93545, -0.47977, -0.8677, -0.90961, -0.97771, -1.0315];59,376549;2506;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;24;50words;1.0;[-0.36799, -0.71136, -0.73345, -0.7456, -0.31399, -0.31399, -0.7536, -0.8879, 0.015437, -0.893, -0.47571, -0.80205, -0.88361, -0.15898, -0.89539, -0.70192, -0.90536, -0.89623, 0.07707, -0.049013, -0.90961, -1.0648, -0.76426, -0.26418];63,831868;2150;2307,666667;60,99382233;50,58385;20,5796%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;24;50words;1.0;[-0.87112, -0.15041, -0.7456, -0.1906, -0.12594, -0.7536, -0.31399, -0.87965, -0.8938, -0.51503, -0.55365, -0.893, -0.31878, -0.89539, -0.70192, -0.89569, -0.89821, -0.79311, -0.81787, -0.81787, -1.1013, -0.90109, -0.163, -0.90961];58,90733;22760;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;24;50words;1.0;[-0.73345, -0.73399, -0.53432, -0.71136, -0.43675, -0.35611, -0.77293, -0.43675, -0.0064588, -0.51503, -0.7919, -0.59154, -0.89557, -0.15898, -0.88361, -0.89539, -0.83918, -0.90536, 0.21324, -0.66304, -0.97466, -0.93115, -0.8677, -0.90109];58,125107;29197;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;24;50words;1.0;[-0.8484, -0.8484, -0.53432, -0.23137, 0.007477, -0.31399, -0.39703, -0.7536, 0.015437, -0.47571, -0.0064588, -0.55365, -0.31878, -0.89539, -0.23771, -0.89539, -0.39866, -0.89623, -0.81787, -0.95341, -0.93115, -0.85766, -0.26418, -0.88889];58,229059;27826;26594,33333;58,42049867;50,58385;15,4924%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;24;50words;1.0;[-0.73399, -0.23137, -0.31399, -0.53432, -0.73345, -0.77293, -0.43675, -0.7825, -0.43675, -0.8879, -0.86637, -0.59154, -0.86637, -0.70192, -0.82314, -0.95341, -0.89569, 0.35365, -0.91875, -0.73504, -0.97466, -1.0006, -0.163, -1.0315];61,53697;316;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;24;50words;1.0;[-0.23137, -0.71136, -0.23137, -0.53432, -0.1906, -0.7825, -0.7919, -0.35611, -0.893, -0.35611, -0.59154, -0.89539, -0.6662, -0.8123, -0.70192, -0.90155, -0.91875, -0.049013, -0.56697, -0.049013, -1.1013, -1.0648, -0.90961, -0.85766];60,724256;305;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;24;50words;1.0;[-0.23137, -0.23137, -0.73399, -0.22943, -0.12594, -0.39703, 0.010872, -0.7825, 0.010872, -0.51503, -0.8123, -0.62892, -0.89557, -0.6662, -0.89555, -0.39866, -0.31878, -0.90155, -0.83918, -0.66304, -1.0648, -0.91489, -0.26418, -0.87417];59,14676;318;313;60,46932867;50,58385;19,5428%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;24;50words;1.0;[-0.27255, -0.31399, -0.85811, -0.36799, -0.27255, -0.47571, -0.056366, -0.35611, -0.7919, -0.87965, -0.59154, -0.8938, -0.89539, -0.86637, -0.6662, -0.89623, -0.56697, -0.89623, -0.73504, -0.89821, -0.85766, -0.92182, -1.0648, -1.0648];55,445934;3195;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;24;50words;1.0;[-0.53432, -0.71136, -0.73345, -0.85811, -0.73874, -0.7825, -0.43675, -0.014801, -0.88412, -0.76283, -0.83568, -0.70192, -0.89557, -0.59154, -0.040091, -0.79311, -0.93545, -0.91875, 0.21324, -0.89569, -0.90961, -0.93115, -0.34839, -0.26418];64,172646;2984;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;24;50words;1.0;[-0.85811, -0.1906, -0.1906, -0.31399, -0.73345, -0.056366, -0.87965, -0.80205, -0.7825, -0.80205, -0.89539, -0.62892, -0.59154, -0.86637, -0.89557, -0.89623, -0.83918, -0.81787, -0.88361, -0.88361, -0.34839, -0.97771, -1.0006, -0.26418];59,219234;3070;3083;59,61260467;50,58385;17,8491%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;24;50words;1.0;[-0.8484, -0.27255, -0.73399, -0.22943, -0.12594, -0.35611, -0.7825, -0.47571, -0.47571, -0.89106, -0.70192, -0.6662, -0.70192, -0.89557, -0.59154, 0.35365, -0.89623, -0.47977, -0.90157, -0.56697, -0.76426, -0.88889, -0.76426, -0.26418];60,68894;31360;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;24;50words;1.0;[-0.23137, -0.87112, -0.27255, -0.22943, -0.73345, -0.35611, -0.76283, -0.51503, -0.88412, -0.88412, -0.89557, -0.15898, -0.70192, -0.70192, -0.6662, -0.83918, -0.39866, -0.31878, 0.21324, -0.90536, -1.0648, -0.163, -1.1013, -0.40883];64,89146;31420;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;24;50words;1.0;[-0.87518, -0.15041, -0.1906, -0.22943, -0.12594, -0.77293, -0.39703, -0.77293, -0.7919, -0.47571, -0.82314, -0.89539, -0.55365, -0.70192, -0.091416, -0.90155, -0.90157, -0.47977, -0.66304, -0.90155, -0.85766, -0.97466, -0.8677, -1.1013];56,295002;32210;31663,33333;60,625134;50,58385;19,8508%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;24;50words;1.0;[-0.8484, -0.53432, -0.36799, -0.22943, -0.7536, -0.87965, -0.014801, -0.43675, 0.015437, -0.893, -0.040091, -0.89555, -0.89557, -0.88361, -0.89821, -0.93545, -0.85766, -0.8677, -0.88889, -1.1013];63,75625;126;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;24;50words;1.0;[-0.8484, -0.53432, -0.23137, -0.87112, -0.31399, -0.87965, -0.77293, -0.43675, -0.51503, -0.59154, -0.83568, -0.6662, -0.70192, -0.31878, -0.89623, -0.47977, -0.81787, -0.90536, -1.0006, -0.97771];62,851301;126;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;24;50words;1.0;[-0.8484, -0.86577, -0.12594, -0.76283, -0.77293, -0.43675, -0.7919, -0.51503, -0.55365, -0.091416, -0.15898, -0.23771, -0.73504, -0.39866, -0.89821, -0.56697, -0.90536, -0.90961, -0.92182, -0.93115];63,834964;126;126;63,48083833;50,58385;25,4963%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;24;50words;1.0;[-0.73345, -0.73399, -0.73874, -0.22943, -0.31399, -0.35611, -0.7825, -0.893, -0.55365, -0.83568, -0.86637, -0.31878, -0.89623, -0.79311, -0.90157, -0.66304, -0.90961, -1.0006, -0.88889, -1.1013];62,236211;1295;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;24;50words;1.0;[-0.73345, -0.53432, -0.36799, -0.22943, -0.76283, -0.88412, -0.7825, -0.7919, -0.8123, -0.59154, -0.62892, -0.85029, -0.70192, -0.39866, -0.56697, -0.66304, -0.97466, -1.0006, -0.92182, -0.93115];61,878751;1281;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;24;50words;1.0;[-0.71136, -0.53432, -0.86577, -0.27255, -0.056366, -0.77293, -0.8879, -0.7919, -0.51503, -0.8938, -0.040091, -0.83568, -0.89555, -0.70192, -0.90155, -0.79311, -0.81787, -0.90536, -0.85766, -1.0006, -1.0648];61,101059;1278;1284,666667;61,73867367;50,58385;22,0521%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;24;50words;1.0;[-0.8484, -0.53432, -0.36799, -0.31399, -0.76283, -0.88412, 0.007477, 0.015437, -0.51503, -0.8123, -0.59154, -0.15898, -0.70192, -0.88361, -0.76532, -0.79311, -0.90157, -0.83918, -0.87417, -1.0315, -1.1013];60,453236;12849;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;24;50words;1.0;[-0.71136, -0.53432, -0.23137, -0.27255, -0.87965, -0.43675, -0.7919, -0.893, -0.8938, -0.82314, -0.62892, -0.15898, -0.86637, -0.88361, -0.89623, -0.47977, -0.81787, -0.66304, -0.90961, -0.97771, -0.93115];61,04048;12863;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;24;50words;1.0;[-0.8484, -0.36799, -0.22943, -0.31399, -0.056366, -0.43675, -0.47571, -0.893, -0.0064588, -0.59154, -0.89539, -0.85029, -0.70192, -0.31878, -0.90155, -0.91875, -0.56697, -0.90536, -0.97466, -0.87417, -0.97771, -1.1013];58,865293;12830;12847,33333;60,11966967;50,58385;18,8515%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;24;50words;1.0;[-0.71136, -0.85811, -0.36799, -0.22943, -0.87518, -0.014801, -0.8879, -0.893, -0.59154, -0.86637, -0.76532, -0.79311, -0.56697, -0.95341, -0.97466, -1.1013];71,555877;96;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;24;50words;1.0;[-0.73345, -0.73399, -0.23137, -0.31399, -0.056366, -0.88412, -0.893, -0.82314, -0.6662, -0.70192, -0.31878, -0.91875, -0.93545, -0.66304, -0.97466, -1.0648];71,707252;96;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;24;50words;1.0;[-0.71136, -0.85811, -0.36799, -0.87112, -0.76283, -0.88412, -0.8879, -0.47571, -0.8938, -0.6662, -0.89569, -0.89623, -0.83918, -0.85766, -0.91489, -0.92182];69,944224;96;96;71,06911767;50,58385;40,4976%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;24;50words;1.0;[-0.73345, -0.53432, -0.23137, -0.27255, -0.76283, 0.007477, -0.47571, -0.893, -0.62892, -0.85029, -0.89557, -0.88361, -0.90155, -0.93545, -0.83918, -0.92182, -0.90109];67,652477;962;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;24;50words;1.0;[-0.8484, -0.73399, -0.86577, -0.22943, -0.87518, -0.35611, -0.014801, -0.43675, 0.015437, -0.80205, -0.89539, -0.89555, -0.89569, -0.79311, -0.93545, -1.0006, -1.0315, -1.0648];67,961213;969;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;24;50words;1.0;[-0.53432, -0.36799, -0.22943, -0.77293, -0.7825, -0.89106, -0.80205, -0.55365, -0.59154, -0.83568, -0.6662, -0.70192, -0.88361, -0.93545, -0.66304, -0.90961, -1.0006, -1.0648];66,062412;960;963,6666667;67,22536733;50,58385;32,8989%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;24;50words;1.0;[-0.73399, -0.7456, -0.31399, -0.76283, -0.43675, -0.89106, -0.80205, -0.59154, -0.62892, -0.85029, -0.88361, -0.76532, -0.89821, -0.049013, -0.90961, -0.8677, -0.88889, -1.0648];67,159849;9747;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;24;50words;1.0;[-0.71136, -0.53432, -0.36799, -0.7456, -0.87965, -0.8879, -0.47571, -0.80205, -0.8123, -0.82314, -0.89539, -0.86637, -0.88361, -0.56697, -0.95341, -0.76426, -0.91489, -0.92182, -0.40883];65,115942;9712;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;24;50words;1.0;[-0.71136, -0.73399, -0.27255, -0.12594, -0.39703, -0.7919, -0.80205, -0.55365, -0.82314, -0.83568, -0.85029, -0.70192, -0.73504, -0.90155, -0.79311, -0.95341, -0.8677, -0.88889];65,192738;9758;9739;65,822843;50,58385;30,1262%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;24;50words;1.0;[-0.86577, -0.7456, -0.76283, -0.39703, -0.51503, -0.8123, -0.83568, -0.15898, -0.73504, -0.39866, -0.91875, -0.81787, -0.97466, -1.0006, -0.40883];74,918704;77;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;24;50words;1.0;[-0.73399, -0.76283, -0.77293, -0.8879, -0.55365, -0.040091, -0.85029, -0.89557, -0.89569, -0.89821, -0.76426, -0.8677, -0.97771, -0.93115];74,814437;77;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;24;50words;1.0;[-0.15041, -0.73399, -0.22943, -0.056366, -0.47571, -0.51503, -0.89463, -0.85029, -0.73504, -0.89623, -0.81787, -0.83918, -0.76426, -0.87417, -1.0315];72,434712;77;77;74,055951;50,58385;46,4024%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;24;50words;1.0;[-0.36799, -0.22943, -0.35611, -0.88412, -0.7825, -0.8938, -0.82314, -0.83568, -0.86637, -0.89569, -0.39866, -0.89821, -0.90157, -0.83918, -0.97771, -0.93115];71,048354;804;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;24;50words;1.0;[-0.71136, -0.53432, -0.23137, -0.87112, -0.12594, -0.76283, -0.7825, -0.89106, -0.82314, -0.6662, -0.76532, -0.56697, -0.049013, -0.85766, -1.0006, -0.88889, -0.93115];69,670735;781;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;24;50words;1.0;[-0.73399, -0.86577, -0.35611, -0.39703, -0.47571, -0.80205, -0.89463, -0.62892, -0.23771, -0.88361, -0.90155, -0.89821, -0.81787, -0.88889, -0.93115];72,409434;780;788,3333333;71,042841;50,58385;40,4457%
