heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Buckets MSM-Mean: bucketsize:5;5;27;50words;1.0;[-0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598, -0.60553, -0.61202, -0.61767, -0.62404, -0.6301, -0.63368, -0.63404, -0.63123, -0.62446, -0.61098, -0.59001, -0.56179, -0.52754, -0.49295, -0.52637, -0.55923];51,531023;12032;;;;
Buckets MSM-Mean: bucketsize:5;5;27;50words;1.0;[-0.51127, -0.52333, -0.53702, -0.54767, -0.55586, -0.56249, -0.57122, -0.57886, -0.5851, -0.59057, -0.598, -0.60553, -0.61202, -0.61767, -0.62404, -0.6301, -0.63368, -0.63404, -0.63123, -0.62446, -0.61098, -0.59001, -0.56179, -0.52754, -0.49295, -0.52637, -0.55923];51,531023;12018;12015,33333;51,531023;51,531023;0,0000%
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;27;50words;1.0;[-0.52333, -0.60425, -0.66982, -0.63031, -0.56249, -0.55586, -0.57886, -0.68035, -0.59057, -0.68919, -0.60553, -0.60553, -0.61202, -0.61202, -0.6301, -0.62404, -0.69676, -0.63404, -0.6998, -0.6998, -0.59001, -0.61098, -0.70223, -0.45901, -0.43831, -0.52637, -0.55923];52,818783;200;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;27;50words;1.0;[-0.66874, -0.66874, -0.53702, -0.54767, -0.56249, -0.67784, -0.57122, -0.67607, -0.68639, -0.5851, -0.598, -0.598, -0.6944, -0.69535, -0.62404, -0.62404, -0.63404, -0.69594, -0.69824, -0.6998, -0.70107, -0.59001, -0.4201, -0.70223, -0.7802, -0.52637, -0.69723];53,857473;197;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;27;50words;1.0;[-0.60425, -0.51127, -0.61673, -0.61673, -0.64285, -0.64285, -0.57886, -0.57122, -0.5851, -0.5851, -0.60553, -0.72626, -0.6944, -0.61202, -0.69576, -0.62404, -0.63404, -0.63368, -0.29618, -0.62446, -0.61098, -0.37929, -0.56179, -0.45901, -0.49295, -0.48607, -0.38577];53,186283;208;201,6666667;53,287513;51,531023;3,4086%
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;27;50words;1.0;[-0.14761, -0.037613, -0.54767, -0.63031, -0.67519, -0.67519, -0.57886, -0.67607, -0.5851, -0.5851, -0.69306, -0.60553, -0.61202, -0.61767, -0.6301, -0.62404, -0.63404, -0.69594, -0.62446, -0.63123, -0.70181, -0.59001, -0.79947, -0.70223, -0.52637, -0.75171, -0.38577];54,3446;1922;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;27;50words;1.0;[-0.51127, -0.66847, -0.54767, -0.6723, -0.65415, -0.65415, -0.68329, -0.57122, -0.59057, -0.68924, -0.69306, -0.60553, -0.61767, -0.69535, -0.69582, -0.6301, -0.69676, -0.63368, -0.6998, -0.62446, -0.61098, -0.61098, -0.56179, -0.45901, -0.43831, -0.48607, -0.71234];53,355793;1899;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;27;50words;1.0;[-0.51127, -0.66874, -0.63031, -0.54767, -0.67519, -0.55586, -0.57886, -0.67607, -0.59057, -0.68639, -0.598, -0.69147, -0.61202, -0.61202, -0.62404, -0.6301, -0.63404, -0.63368, -0.62446, -0.63123, -0.59001, -0.61098, -0.52754, -0.45901, -0.75171, -0.70137, -0.69723];53,249773;2049;1956,666667;53,65005533;51,531023;4,1121%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;27;50words;1.0;[-0.60425, -0.037613, -0.6723, -0.53702, -0.55586, -0.65415, -0.68329, -0.57122, -0.68919, -0.68924, -0.60553, -0.72626, -0.61767, -0.61767, -0.62404, -0.69582, -0.69594, -0.63404, -0.63123, -0.63123, -0.70107, -0.61098, -0.79947, -0.56179, -0.52637, -0.52637, -0.38577];53,97699;24107;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;27;50words;1.0;[-0.52333, -0.51127, -0.61673, -0.54767, -0.67784, -0.64285, -0.57122, -0.66523, -0.5851, -0.59057, -0.69306, -0.69147, -0.69535, -0.61767, -0.62404, -0.69576, -0.63368, -0.63404, -0.69824, -0.63123, -0.61098, -0.33871, -0.70223, -0.70223, -0.75171, -0.69958, -0.71234];53,771263;21876;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;27;50words;1.0;[-0.60425, -0.66874, -0.53702, -0.53702, -0.56249, -0.65415, -0.57886, -0.57122, -0.68919, -0.59057, -0.69306, -0.69306, -0.61202, -0.61202, -0.6301, -0.6301, -0.63368, -0.69594, -0.63123, -0.6998, -0.33871, -0.59001, -0.52754, -0.4201, -0.52637, -0.43831, -0.71234];53,288253;22306;22763;53,67883533;51,531023;4,1680%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;27;50words;1.0;[-0.60425, -0.66847, 0.069394, -0.56249, -0.54767, -0.64285, -0.5851, -0.68919, -0.68035, -0.598, -0.59057, -0.60553, -0.69576, -0.61202, -0.61767, -0.6301, -0.80675, -0.63404, -0.62446, -0.6998, -0.63123, -0.45901, -0.70223, -0.37929, -0.52637, -0.71234, -0.71234];54,506727;203;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;27;50words;1.0;[-0.5922, -0.66982, -0.5922, -0.67519, -0.64285, -0.55586, -0.68919, -0.67607, -0.68639, -0.69147, -0.74562, -0.59057, -0.76412, -0.69576, -0.61767, -0.69594, -0.6301, -0.69676, -0.70107, -0.6998, -0.63123, -0.4201, -0.4201, -0.37929, -0.48607, -0.70137, -0.49295];54,612493;203;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;27;50words;1.0;[-0.53702, -0.66847, -0.5922, -0.64285, -0.64285, -0.67519, -0.5851, -0.68639, -0.68035, -0.69306, -0.60553, -0.598, -0.61767, -0.6944, -0.62404, -0.63368, -0.69594, -0.21441, -0.62446, -0.33871, -0.70107, -0.81948, -0.59001, -0.45901, -0.71234, -0.70137, -0.55923];54,548183;208;204,6666667;54,555801;51,531023;5,8698%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;27;50words;1.0;[-0.60425, -0.53702, -0.66982, -0.67519, -0.63031, -0.65415, -0.68035, -0.57886, -0.67607, -0.74562, -0.72626, -0.69147, -0.6944, -0.76412, -0.6944, -0.6301, -0.63368, -0.80675, -0.63123, -0.69824, -0.63123, -0.52754, -0.52754, -0.59001, -0.69723, -0.38577, -0.49295];54,748373;2025;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;27;50words;1.0;[-0.5922, -0.53702, -0.66847, -0.64285, -0.56249, -0.64285, -0.57886, -0.57886, -0.68639, -0.69147, -0.69306, -0.69147, -0.77858, -0.69576, -0.69576, -0.6301, -0.69594, -0.69594, -0.62446, -0.33871, -0.70107, -0.81255, -0.37929, -0.70181, -0.49295, -0.70137, -0.38577];54,721983;1988;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;27;50words;1.0;[0.3356, -0.53702, -0.53702, -0.54767, 0.16321, -0.67784, 0.051007, -0.68639, -0.68639, -0.69306, -0.68924, -0.70681, -0.6944, -0.62404, -0.61767, -0.63404, -0.80675, -0.63368, -0.61098, -0.6998, -0.63123, -0.79947, -0.79947, -0.70223, -0.52637, -0.75171, -0.7802];57,93507;1693;1902;55,80180867;51,531023;8,2878%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;27;50words;1.0;[-0.66982, -0.51127, -0.66847, 0.16321, -0.55586, -0.63031, -0.68639, -0.57886, -0.57886, -0.69306, -0.69306, -0.59057, -0.69535, -0.61202, -0.76412, -0.6301, -0.81274, -0.69582, -0.70107, -0.6998, -0.69824, -0.52754, -0.70181, -0.70181, -0.48607, -0.48607, -0.69958];54,932993;18976;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;27;50words;1.0;[-0.60425, -0.60425, -0.53702, -0.6723, -0.67784, -0.65415, -0.68329, -0.68639, -0.57886, -0.598, -0.69306, -0.69147, -0.61202, -0.61767, -0.6944, -0.69594, -0.6301, -0.6301, -0.63123, -0.61098, -0.61098, -0.45901, -0.37929, -0.70223, -0.43831, -0.52637, -0.70137];53,740673;22320;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;27;50words;1.0;[-0.66874, -0.52333, -0.66847, -0.64285, 0.16321, -0.63031, -0.57122, -0.67607, -0.66523, -0.60553, -0.70681, -0.60553, -0.69576, -0.62404, -0.61202, -0.79904, -0.79904, -0.69676, -0.6998, -0.33871, -0.62446, -0.81948, -0.59001, -0.4201, -0.7802, -0.75171, -0.38577];56,227133;18894;20063,33333;54,966933;51,531023;6,6677%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;27;50words;1.0;[-0.6723, -0.66874, -0.60425, -0.5922, -0.68035, -0.67519, -0.67519, -0.65415, -0.60553, -0.598, -0.69306, -0.5851, -0.10188, -0.61767, -0.77858, -0.61202, -0.6998, -0.21441, -0.69824, -0.63404, -0.37929, -0.59001, -0.56179, -0.37929, -0.70137, -0.75171, -0.49295];55,518503;271;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;27;50words;1.0;[-0.61673, -0.54767, 0.2502, 0.069394, -0.67607, 0.087737, -0.67519, -0.57886, -0.60553, -0.60553, -0.72626, -0.59057, -0.61202, -0.62404, -0.69582, -0.69582, -0.62446, -0.69594, -0.62446, -0.6998, -0.70223, -0.37929, -0.79947, -0.33871, 0.49747, -0.52637, -0.69958];59,252146;222;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;27;50words;1.0;[-0.52333, -0.51127, 0.2502, -0.53702, 0.087737, 0.087737, -0.64285, -0.56249, -0.598, -0.056212, -0.5851, -0.68924, -0.76412, -0.69576, -0.69535, -0.69576, -0.25641, -0.62446, -0.69824, -0.69594, -0.52754, -0.70181, -0.70107, -0.37929, -0.43831, -0.69958, -0.43831];56,859577;283;258,6666667;57,21007533;51,531023;11,0206%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;27;50words;1.0;[-0.61673, -0.14761, -0.66982, -0.66982, -0.64285, -0.56249, -0.56249, -0.68329, -0.60553, -0.69147, -0.598, -0.69147, -0.61767, -0.79904, -0.6944, -0.61202, -0.69594, -0.63123, -0.8218, -0.6998, -0.70107, -0.61098, -0.70107, -0.70107, -0.52637, -0.49295, -0.43831];54,647643;2650;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;27;50words;1.0;[-0.037613, 0.17195, -0.6723, -0.6723, -0.57886, -0.67784, -0.66523, -0.68035, -0.68919, -0.72626, -0.68924, -0.68924, -0.69535, -0.69582, -0.08134, -0.6944, -0.21441, -0.62446, -0.6998, -0.62446, -0.70107, -0.70223, -0.33871, -0.61098, 0.57561, -0.70137, -0.69723];60,21602;2403;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;27;50words;1.0;[0.20681, -0.60425, -0.52333, -0.63031, -0.57122, -0.56249, -0.66523, -0.55586, -0.056212, -0.69306, -0.69147, -0.69147, -0.6944, -0.6944, -0.61767, -0.61767, -0.69824, -0.6998, -0.69594, -0.25641, -0.59001, -0.33871, -0.37929, -0.70181, -0.70137, -0.55923, -0.38577];56,123761;3069;2707,333333;56,995808;51,531023;10,6048%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;27;50words;1.0;[-0.66874, -0.5922, -0.54767, -0.60425, -0.55586, 0.12419, -0.67607, -0.57886, -0.70681, -0.69147, -0.69147, -0.72626, -0.69535, -0.6301, -0.76412, -0.13349, -0.62446, -0.63404, -0.69824, -0.62446, -0.81255, -0.61098, -0.81255, -0.56179, -0.75171, -0.38577, -0.71234];56,061533;26784;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;27;50words;1.0;[-0.63031, -0.66847, -0.61673, -0.51127, -0.64285, -0.68035, 0.051007, -0.64285, -0.69306, -0.598, -0.69306, -0.69147, -0.69535, -0.69582, -0.62404, -0.62404, -0.80675, -0.21441, -0.63123, -0.6998, -0.45901, -0.61098, -0.70223, -0.81948, -0.38577, 0.57561, -0.69723];58,98299;25710;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;27;50words;1.0;[-0.66847, -0.61673, -0.54767, 0.069394, -0.55586, -0.64285, -0.66523, -0.67784, -0.60553, -0.68919, -0.70681, -0.74562, -0.69535, -0.69576, -0.61767, -0.69582, -0.81274, -0.69676, -0.63368, -0.69676, -0.59001, -0.61098, -0.70107, -0.45901, -0.52637, -0.55923, -0.75171];54,862027;28083;26859;56,63551667;51,531023;9,9057%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;27;50words;1.0;[-0.6723, -0.63031, -0.52333, -0.66982, 0.16321, -0.68924, -0.57886, -0.68919, -0.5851, -0.57886, -0.056212, -0.040772, -0.61767, -0.72626, -0.6944, -0.25641, -0.6301, -0.13349, -0.6998, -0.63404, -0.70107, -0.70223, -0.4201, -0.45901, -0.7802, -0.55923, -0.69723];56,873769;327;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;27;50words;1.0;[-0.51127, -0.5922, -0.51127, 0.27257, -0.55586, -0.68639, -0.56249, -0.68329, -0.68329, 0.016655, -0.040772, -0.69576, -0.61202, -0.69147, -0.61767, -0.13349, -0.63123, -0.6301, -0.63404, -0.69824, -0.33871, -0.59001, -0.45901, -0.70181, -0.48607, -0.71234, -0.55923];55,962586;409;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;27;50words;1.0;[-0.67519, -0.61673, -0.51127, 0.29372, -0.51127, -0.66523, -0.65415, -0.68329, -0.70681, -0.68329, -0.7893, -0.08134, -0.10188, -0.69576, -0.69535, -0.69582, -0.17098, -0.79904, -0.69824, -0.81274, -0.45901, -0.81948, -0.61098, -0.81255, -0.48607, -0.38577, -0.69958];58,610613;392;376;57,14898933;51,531023;10,9021%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;27;50words;1.0;[-0.54767, -0.67519, -0.60425, -0.53702, -0.66982, -0.56249, -0.59057, -0.59057, -0.67784, -0.65415, -0.60553, -0.61202, -0.69535, -0.74562, -0.61202, -0.29618, -0.69824, -0.69676, -0.69824, -0.69824, -0.59001, -0.70107, -0.49295, -0.4201, -0.49295, -0.75171, 0.53441];56,977723;3203;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;27;50words;1.0;[-0.55586, -0.64285, -0.66847, 0.17195, -0.60425, -0.68329, -0.70681, -0.68639, -0.68919, -0.57122, -0.72626, -0.77858, -0.61202, -0.598, -0.7893, -0.21441, -0.69582, -0.69582, -0.69824, -0.81274, -0.52754, -0.70181, -0.45901, -0.49295, -0.48607, -0.55923, -0.75171];56,253503;3293;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;27;50words;1.0;[-0.55586, -0.52333, -0.55586, -0.67519, -0.66982, -0.65415, -0.67784, -0.57886, -0.67607, -0.67607, -0.69576, -0.62404, -0.69147, -0.598, -0.598, -0.6301, -0.8218, -0.63404, -0.69594, -0.63368, -0.70181, -0.70137, -0.45901, -0.45901, -0.70181, -0.71234, -0.75171];54,355653;4302;3599,333333;55,862293;51,531023;8,4052%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;27;50words;1.0;[-0.60425, -0.53702, -0.66874, 0.069394, -0.64285, -0.59057, -0.68639, -0.015915, -0.68924, -0.68919, -0.77858, -0.69576, -0.69147, -0.60553, -0.08134, -0.69582, -0.69594, -0.69824, -0.62446, -0.6301, -0.56179, -0.49295, -0.7802, -0.70137, -0.49295, -0.69958, -0.38577];56,049832;42267;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;27;50words;1.0;[0.17195, -0.66982, -0.64285, -0.52333, -0.63031, -0.57122, -0.59057, -0.67784, -0.59057, -0.66523, -0.74562, -0.77858, -0.76412, -0.69306, -0.61202, -0.69676, -0.6301, -0.8218, -0.69676, -0.6301, -0.49295, -0.45901, -0.48607, -0.81255, -0.70107, -0.69958, 0.49747];59,345203;39329;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;27;50words;1.0;[-0.61673, -0.64285, 0.16321, -0.64285, -0.61673, -0.65415, -0.66523, 0.087737, -0.57886, -0.68639, -0.08134, -0.62404, -0.08134, -0.69576, -0.60553, -0.69676, -0.6301, -0.69594, -0.62446, -0.63404, -0.56179, -0.33871, -0.8217, -0.70181, -0.56179, -0.71234, 0.49747];59,469262;30914;37503,33333;58,288099;51,531023;13,1126%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;27;50words;1.0;[-0.5922, -0.60425, -0.61673, 0.20681, -0.55586, -0.56249, 0.087737, -0.67607, -0.68919, -0.72626, -0.69306, -0.76412, -0.62404, -0.79904, -0.17098, -0.63404, -0.25641, -0.62446, -0.61098, -0.81948, -0.70223, -0.7802, -0.38577];67,058354;155;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;27;50words;1.0;[-0.51127, -0.66847, -0.53702, -0.6723, -0.55586, -0.56249, 0.46988, -0.57886, 0.016655, -0.70681, -0.040772, -0.60553, -0.61767, -0.62404, -0.69594, -0.63404, -0.81859, -0.33871, -0.70223, -0.70137, -0.43831, -0.38577];69,370696;155;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;27;50words;1.0;[-0.5922, -0.53702, -0.54767, -0.55586, -0.57122, -0.68329, -0.68639, -0.040772, -0.069328, -0.69535, -0.62404, -0.6301, -0.69676, -0.63123, -0.70107, -0.70181, -0.4201, -0.79947, -0.70137, -0.43831, -0.71234];69,209616;158;156;68,546222;51,531023;33,0193%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;27;50words;1.0;[-0.5922, -0.66847, 0.069394, -0.6723, -0.64285, -0.65415, -0.57122, -0.67607, -0.68919, -0.59057, -0.69306, -0.77858, -0.69576, -0.63368, -0.69824, -0.62446, -0.8217, -0.81255, -0.45901, -0.48607, -0.75171, -0.55923];67,033241;1589;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;27;50words;1.0;[-0.51127, -0.53702, -0.6723, -0.67519, -0.67784, -0.57122, -0.57886, -0.59057, -0.598, -0.61202, -0.08134, -0.7893, -0.13349, -0.80675, -0.81859, -0.6998, -0.61098, -0.56179, -0.45901, -0.7802, -0.52637, -0.55923];67,475543;1576;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;27;50words;1.0;[0.3356, -0.66847, -0.53702, -0.54767, -0.67519, 0.087737, 0.051007, -0.68919, -0.015915, -0.598, -0.69306, -0.6944, -0.61767, -0.69576, -0.69582, -0.80675, -0.63404, -0.62446, -0.37929, -0.4201, -0.52754, -0.70137, -0.55923];67,35077;1581;1582;67,286518;51,531023;30,5748%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;27;50words;1.0;[-0.51127, -0.60425, -0.61673, -0.54767, -0.67519, -0.67784, -0.68035, -0.67607, -0.68919, -0.015915, -0.69147, -0.74562, -0.6944, -0.08134, -0.6301, -0.17098, -0.63404, -0.81859, -0.8218, -0.59001, -0.4201, -0.45901, -0.7802, -0.69723];63,635594;15790;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;27;50words;1.0;[-0.5922, -0.66847, -0.53702, -0.55586, -0.65415, 0.087737, -0.68919, -0.59057, -0.69147, -0.69306, -0.6944, -0.7893, -0.69582, -0.63368, -0.69676, -0.25641, -0.62446, -0.37929, -0.4201, -0.79947, -0.7802, -0.43831, -0.38577];65,382394;15883;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;27;50words;1.0;[0.29372, -0.61673, -0.54767, -0.55586, -0.56249, -0.57122, -0.68329, -0.68919, -0.70681, -0.72626, -0.6944, -0.69535, -0.69576, -0.79904, -0.69676, -0.81859, -0.6998, -0.70107, -0.59001, -0.52754, -0.70137, -0.52637, -0.55923];65,144583;15755;15809,33333;64,720857;51,531023;25,5959%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;27;50words;1.0;[-0.5922, -0.52333, 0.17195, -0.65415, -0.68035, -0.67607, -0.5851, -0.70681, -0.76412, -0.61767, -0.6301, -0.69676, -0.69824, -0.62446, -0.70107, -0.70223, -0.79947, -0.71234];77,717905;119;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;27;50words;1.0;[-0.66847, 0.069394, -0.54767, -0.67519, 0.37266, -0.57886, -0.68639, -0.70681, -0.056212, -0.069328, -0.08134, -0.69576, -0.17098, -0.81274, -0.8217, -0.70181, -0.56179, -0.79947, -0.52637, -0.38577];77,333742;119;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;27;50words;1.0;[0.29372, 0.2502, -0.54767, -0.65415, -0.66523, 0.016655, -0.59057, -0.598, -0.69306, -0.69535, -0.7893, -0.6301, -0.69676, -0.70107, -0.81948, -0.81255, -0.48607, -0.69958];80,937384;119;119;78,66301033;51,531023;52,6518%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;27;50words;1.0;[-0.14761, -0.6723, -0.67519, -0.57122, -0.57886, -0.68639, -0.59057, -0.598, -0.69306, -0.61202, -0.77858, -0.6301, -0.63368, -0.21441, -0.70107, -0.79947, -0.70137, -0.43831, -0.55923];74,616284;1207;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;27;50words;1.0;[-0.14761, -0.037613, -0.6723, -0.56249, 0.087737, 0.051007, -0.68924, -0.69147, -0.056212, -0.61202, -0.7893, -0.21441, -0.25641, -0.62446, -0.33871, -0.70181, -0.70223, -0.45901, -0.49295, -0.69723];75,008032;1204;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;27;50words;1.0;[-0.52333, -0.53702, -0.56249, -0.68035, -0.68329, -0.68639, -0.68924, -0.69147, -0.77858, -0.62404, -0.6301, -0.63404, -0.25641, -0.62446, -0.61098, -0.52754, -0.7802, -0.55923];76,624589;1210;1207;75,41630167;51,531023;46,3513%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;27;50words;1.0;[-0.66874, -0.52333, -0.61673, -0.63031, -0.55586, -0.56249, -0.66523, -0.57886, 0.64963, -0.69147, -0.60553, -0.76412, -0.69576, -0.69582, -0.69676, -0.81859, -0.8218, -0.70107, -0.70223, -0.79947, -0.55923];71,582766;12080;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;27;50words;1.0;[-0.14761, 0.069394, -0.67519, -0.67784, 0.087737, -0.68919, -0.70681, -0.598, -0.60553, -0.61202, -0.61767, -0.79904, -0.69676, -0.63123, -0.61098, -0.37929, -0.70223, -0.70223, -0.75171, -0.38577];73,544668;12093;;;;
