heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;15;50words;1.0;[-0.32103, -0.85662, -0.1464, -0.68992, -0.10158, -0.063726, -0.68241, -0.033104, 0.43143, 6.2289E-4, -0.0050291, 0.35068, 0.24804, -0.064514, 0.19209];40,15918;1240;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;15;50words;1.0;[-0.25638, -0.69212, -0.19821, -0.19821, 0.25246, -0.10158, -0.011303, -0.011303, 6.2289E-4, 0.0025969, 0.43773, -0.020476, -0.040994, -0.064514, 0.43328];39,111476;1262;1275,333333;39,719195;36,478784;8,8830%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;15;50words;1.0;[-0.69373, -0.25638, -0.6876, -0.1464, -0.68391, -0.10158, -0.033104, 0.34376, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.089478];38,316121;15887;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;15;50words;1.0;[-0.32103, -0.32103, -0.1464, 0.083558, -0.10158, -0.063726, 0.3014, -0.011303, 6.2289E-4, 0.0025969, -0.020476, -0.020476, -0.040994, -0.064514, -0.089478];37,175153;14327;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;15;50words;1.0;[-0.037376, 0.022972, -0.19821, -0.68992, 0.199, -0.063726, -0.68059, 0.3014, 0.0025969, 6.2289E-4, 0.39365, -0.020476, -0.064514, -0.064514, -0.67611];39,863498;12723;14312,33333;38,45159067;36,478784;5,4081%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;15;50words;1.0;[0.022972, -0.69212, 0.42495, -0.063726, 0.1424, -0.6876, -0.68059, 6.2289E-4, 0.46372, -0.0050291, 0.40604, 0.39365, 0.24804, -0.064514, -0.67611];42,75491;109;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;15;50words;1.0;[0.022972, 0.022972, 0.083558, 0.25246, -0.063726, -0.1464, 6.2289E-4, -0.68241, 0.37866, 0.42582, -0.0050291, -0.0050291, -0.064514, -0.67703, -0.089478];40,444887;97;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;15;50words;1.0;[-0.32103, -0.69373, 0.42495, -0.1464, 0.199, -0.063726, -0.011303, 6.2289E-4, -0.033104, 0.43773, 0.0025969, -0.0050291, 0.24804, -0.67689, -0.089478];40,028928;91;99;41,07624167;36,478784;12,6031%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;15;50words;1.0;[-0.32103, -0.32103, -0.037376, -0.1464, -0.1464, 0.25246, 0.34376, 0.37866, -0.011303, -0.0050291, 0.35068, 0.39365, 0.30122, -0.064514, -0.064514];39,229126;1307;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;15;50words;1.0;[0.083558, -0.32103, -0.69212, -0.6876, -0.1464, 0.1424, -0.67845, 0.34376, 0.34376, -0.0050291, 0.35068, 0.39365, -0.089478, -0.67703, -0.040994];41,396777;923;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;15;50words;1.0;[-0.90735, -0.037376, -0.68992, -0.063726, 0.199, 0.25246, 0.48738, -0.011303, -0.011303, -0.0050291, -0.0050291, 0.0025969, 0.19209, -0.67703, -0.040994];40,933611;1151;1127;40,519838;36,478784;11,0778%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;15;50words;1.0;[0.022972, -0.68992, -0.85662, -0.68557, -0.10158, -0.68557, -0.67845, 6.2289E-4, -0.011303, -0.0050291, -0.020476, 0.43773, 0.30122, -0.089478, -0.67689];41,813893;12709;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;15;50words;1.0;[-0.68992, -0.68992, 0.42495, -0.10158, 0.199, 0.49877, -0.033104, -0.011303, 0.46372, 0.43773, -0.0050291, 0.42582, 0.24804, 0.44214, -0.089478];42,916068;13669;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;15;50words;1.0;[-0.19821, -0.037376, -0.90735, 0.25246, -0.10158, -0.1464, 0.34376, -0.011303, -0.67845, 0.42582, -0.020476, 0.40604, 0.19209, -0.040994, -0.67689];41,667961;12777;13051,66667;42,13264067;36,478784;15,4990%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;15;50words;1.0;[-0.037376, -0.6876, -0.32103, -0.95551, -0.011303, 0.3014, -0.063726, 0.25246, -0.0050291, 0.40604, 0.39365, -0.0050291, -0.064514, -0.67689, 0.44034];42,008631;114;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;15;50words;1.0;[0.083558, -0.69373, -0.95551, -0.1464, -0.063726, 0.199, -0.68557, -0.063726, -0.67575, -0.0050291, 0.37866, 6.2289E-4, -1.1582, -0.064514, 0.44214];44,18045;106;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;15;50words;1.0;[-0.6876, -0.80637, 0.48291, -0.69212, 0.34376, 0.48738, -0.063726, 0.3014, 6.2289E-4, 0.35068, 0.37866, 0.43773, -1.1582, -0.064514, 0.44214];46,292021;140;120;44,16036733;36,478784;21,0577%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;15;50words;1.0;[-0.1464, -0.6876, 0.1424, 0.022972, -0.68557, -0.10158, 0.3014, 0.50514, 6.2289E-4, 0.43143, 0.35068, 6.2289E-4, 0.44214, -0.67611, 0.19209];42,05793;1420;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;15;50words;1.0;[0.083558, -0.25638, -0.85662, -0.69212, -0.10158, -0.68391, -0.68059, -0.011303, 0.43143, 0.35068, 0.43773, -0.0050291, 0.44034, 0.43328, -0.040994];43,070428;1481;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;15;50words;1.0;[-0.32103, -0.69373, -0.6876, -0.90735, 0.199, 0.34376, -0.68391, 0.3014, -0.020476, 0.0025969, 0.35068, -0.0050291, 0.44214, -0.064514, -1.1582];43,6565;1418;1439,666667;42,928286;36,478784;17,6801%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;15;50words;1.0;[0.1424, -0.6876, -0.25638, 0.44195, -0.063726, 0.199, -0.033104, 0.48738, 0.39365, -0.0050291, -0.020476, 0.0025969, -0.67703, -1.1616, -0.064514];43,261768;13504;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;15;50words;1.0;[0.44195, -0.037376, -0.037376, -0.037376, 0.199, 0.25246, -0.011303, -0.68241, 0.46372, -0.67611, -0.6766, 6.2289E-4, 0.19209, -0.67703, -0.064514];42,91345;14785;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;15;50words;1.0;[-0.1464, 0.42495, 0.022972, -0.037376, 0.3014, 0.34376, -0.033104, -0.063726, -0.0050291, 0.35068, -0.0050291, 0.40604, -0.67703, -0.089478, -0.67703];41,860838;15000;14429,66667;42,67868533;36,478784;16,9959%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;15;50words;1.0;[0.199, -0.85662, 0.199, 0.199, -0.6876, -0.67845, 0.3014, -0.033104, 0.37866, 0.34376, 0.43773, -0.67703, -0.67689, -0.089478, 0.19209];43,92337;166;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;15;50words;1.0;[-0.68992, 0.46235, 0.083558, 0.48291, 0.199, 6.2289E-4, 0.46372, 6.2289E-4, 0.34376, -0.063726, 0.43773, -0.064514, 0.19209, -0.089478, -1.1591];44,580064;180;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;15;50words;1.0;[0.42495, 0.083558, 0.083558, -0.80637, 0.083558, 0.37866, -0.68391, 0.34376, 6.2289E-4, 0.25246, -0.020476, 0.24804, -0.089478, 0.24804, -0.064514];42,598425;217;187,6666667;43,70061967;36,478784;19,7974%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;15;50words;1.0;[0.1424, -0.32103, -0.10158, 0.46235, 0.42495, 0.50514, 0.0025969, 0.50128, 0.0025969, 6.2289E-4, -0.67703, -0.0050291, -0.064514, 0.44214, -0.0050291];43,355855;1647;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;15;50words;1.0;[0.022972, -0.32103, -0.6876, 0.022972, -0.32103, -0.011303, -0.063726, -0.063726, 6.2289E-4, -0.68391, -0.040994, 0.19209, 0.19209, 0.43773, 0.35068];40,843516;1917;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;15;50words;1.0;[0.46235, 0.083558, -0.69212, 0.44195, -0.25638, -0.67845, 0.34376, -0.68241, 0.25246, -0.68391, -0.089478, -1.1591, -0.064514, -0.089478, -0.089478];45,579642;1370;1644,666667;43,259671;36,478784;18,5886%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;15;50words;1.0;[-0.68557, 0.44195, 0.1424, -0.69212, -0.10158, -0.68059, -0.011303, 0.50514, 0.37866, 0.50514, -0.67575, 0.44034, -0.0050291, 0.43773, -0.064514];44,390882;21608;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;15;50words;1.0;[-0.10158, 0.1424, -0.69212, 0.1424, -0.85662, -0.011303, 6.2289E-4, -0.033104, 0.46372, 0.25246, 0.43328, -0.040994, 0.19209, 0.35068, -0.089478];41,617716;19731;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;15;50words;1.0;[-0.19821, -0.32103, -0.69212, -0.6876, -0.85662, -0.063726, -0.063726, -0.063726, -1.0703, -0.011303, -0.089478, 0.30122, -0.020476, -0.67575, 0.44034];42,832809;17818;19719;42,94713567;36,478784;17,7318%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;15;50words;1.0;[-0.32103, 0.022972, -0.68992, -0.10158, -0.063726, 0.3014, -0.011303, 0.37866, 0.0025969, 0.35068, 0.30122, 0.44034, 0.43328];45,153814;55;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;15;50words;1.0;[-0.69373, -0.69212, 0.1424, -0.10158, -0.063726, 0.3014, 0.34376, 0.43143, 0.42582, -0.020476, 0.30122, 0.24804, -0.089478];44,803889;55;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;15;50words;1.0;[-0.037376, -0.85662, -0.1464, -0.10158, -0.063726, 0.3014, -0.68059, 6.2289E-4, 0.0025969, -0.020476, 0.30122, -0.064514, -0.67611];44,213801;55;55;44,72383467;36,478784;22,6023%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;15;50words;1.0;[-0.80637, 0.022972, 0.083558, 0.1424, 0.199, 0.25246, 0.3014, 0.48738, 0.37866, 0.40604, -0.0050291, -0.020476, 0.30122, -0.064514, -1.1582];42,933113;567;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;15;50words;1.0;[-0.037376, -0.85662, -0.1464, 0.199, -0.063726, 0.3014, 0.34376, 6.2289E-4, -0.6766, 0.39365, -0.020476, -0.67689, -0.064514, 0.19209];43,233835;564;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;15;50words;1.0;[-0.037376, -0.85662, -0.19821, -0.1464, -0.10158, -0.063726, 0.3014, 0.34376, 0.46372, 0.0025969, -0.0050291, 0.43773, 0.24804, 0.43328];43,3135;571;567,3333333;43,16014933;36,478784;18,3158%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;15;50words;1.0;[-0.69212, -0.19821, -0.1464, 0.25246, -0.033104, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, -0.020476, -0.040994, -0.064514, -0.67611];42,490176;5693;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;15;50words;1.0;[-0.32103, -0.25638, -0.90735, 0.1424, -0.063726, 0.3014, -0.011303, 0.37866, 0.40604, -0.0050291, -0.020476, -0.040994, 0.24804, -0.67611];42,358494;5681;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;15;50words;1.0;[-0.32103, 0.022972, -0.68992, -0.6876, 0.49877, 0.50514, 0.50128, -0.011303, 6.2289E-4, 0.0025969, -0.0050291, 0.43773, -0.040994, 0.44034, 0.19209];42,802634;5695;5689,666667;42,55043467;36,478784;16,6443%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;15;50words;1.0;[-0.32103, 0.022972, 0.083558, 0.1424, 0.199, 0.48738, 6.2289E-4, 0.0025969, 0.39365, 0.43773, -0.064514, 0.43328];47,307732;42;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;15;50words;1.0;[0.46235, -0.6876, -0.10158, -0.063726, 0.34376, -1.1214, 0.43143, 0.42582, -0.020476, -0.040994, 0.24804, -0.089478];50,013547;43;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;15;50words;1.0;[-0.037376, 0.022972, -0.19821, -0.063726, 0.34376, 6.2289E-4, -0.0050291, -0.040994, -0.064514, -0.67611];49,510887;44;43;48,94405533;36,478784;34,1713%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;15;50words;1.0;[-0.32103, 0.022972, 0.083558, 0.1424, 0.49877, -0.033104, -0.011303, 0.0025969, 0.35068, 0.44214, 0.44034, -0.67611];47,599936;447;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;15;50words;1.0;[-0.80637, -0.25638, -0.68992, -0.10158, -0.033104, -0.011303, 0.46372, -0.0050291, -0.020476, 0.30122, 0.44034, -0.67611];47,119283;430;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;15;50words;1.0;[-0.037376, -0.85662, -0.90735, 0.1424, -0.10158, 0.25246, 0.50128, -0.011303, 0.37866, 0.0025969, 0.35068, -0.67689, -0.064514];46,383376;436;437,6666667;47,03419833;36,478784;28,9358%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;15;50words;1.0;[-0.80637, -0.69212, -0.19821, -0.6876, -0.10158, 0.3014, -0.68059, 0.37866, 0.43143, -0.67575, -1.1591, -0.67689, -0.67703, -0.089478];46,520979;4354;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;15;50words;1.0;[-0.32103, 0.022972, -0.1464, -0.10158, -0.68391, 0.50128, 0.34376, -1.1214, 0.43143, 0.39365, -0.020476, -0.67689, 0.24804, -0.089478];44,989072;4366;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;15;50words;1.0;[-0.32103, 0.022972, 0.083558, -0.1464, -0.10158, 0.25246, -0.033104, 0.48738, 0.37866, 0.42582, -0.020476, 0.44214, 0.19209];44,818194;4366;4362;45,44274833;36,478784;24,5731%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;15;50words;1.0;[-0.69373, 0.022972, 0.199, 0.25246, 0.3014, 0.42582, -0.020476, 0.30122, -0.67703, -0.67611];52,034804;33;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;15;50words;1.0;[-0.69373, 0.46235, -0.1464, 0.199, -0.063726, -0.033104, 0.42582, -0.020476, -0.67703, -0.089478];51,599433;34;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;15;50words;1.0;[-0.037376, -0.25638, -0.19821, 0.1424, 0.49877, -0.063726, -0.033104, -0.67845, 0.35068, -0.67703];51,399548;33;33,33333333;51,67792833;36,478784;41,6657%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;15;50words;1.0;[-0.32103, 0.44195, 0.083558, 0.1424, -0.011303, 6.2289E-4, -0.0050291, 0.35068, -0.064514, -0.089478];50,003151;345;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;15;50words;1.0;[-0.25638, -0.19821, 0.1424, -0.68391, -0.033104, 0.48738, 6.2289E-4, 0.40604, -0.040994, 0.44034, -0.089478];49,168703;347;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;15;50words;1.0;[-0.69373, 0.022972, -0.10158, 0.25246, -0.033104, -0.68059, 0.46372, 0.0025969, -0.020476, 0.30122, -0.089478];48,665486;343;345;49,27911333;36,478784;35,0898%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;15;50words;1.0;[-0.69373, 0.022972, -0.68992, -0.1464, -0.10158, -0.68241, -0.011303, 6.2289E-4, 0.39365, -0.020476, 0.24804];48,265998;3490;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;15;50words;1.0;[-0.32103, -0.25638, 0.083558, -0.1464, -0.68391, -0.033104, -0.68059, -1.1214, 0.40604, -0.0050291, 0.43773, -0.064514, -0.089478];45,753028;3481;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;15;50words;1.0;[-0.25638, -0.68992, -0.1464, -0.68557, 0.25246, -0.033104, 0.37866, -0.0050291, -0.020476, -0.67689, 0.24804, -0.089478];46,188887;3513;3494,666667;46,735971;36,478784;28,1182%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;15;50words;1.0;[0.44195, -0.68992, -0.6876, -0.033104, -0.68059, 6.2289E-4, 0.39365, 0.35068, -0.040994, 0.19209];52,580178;27;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;15;50words;1.0;[-0.037376, 0.022972, 0.25246, 0.3014, 0.34376, 0.42582, -0.040994, 0.44034, 0.19209];54,105966;27;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;15;50words;1.0;[-0.32103, -0.25638, 0.083558, -0.68557, 0.3014, 0.34376, -0.6766, -0.0050291, -0.67703];53,323951;28;27,33333333;53,33669833;36,478784;46,2129%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;15;50words;1.0;[-0.25638, -0.90735, -0.1464, -0.10158, -0.033104, -0.68059, 0.46372, 0.42582, 0.35068, -0.67689, 0.44034];51,178596;286;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;15;50words;1.0;[-0.69373, -0.69212, -0.19821, -0.6876, -0.68059, -0.67845, 0.0025969, 0.42582, -0.020476, 0.30122];51,762206;277;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;15;50words;1.0;[0.022972, 0.083558, -0.6876, -0.68557, -0.68391, 0.3014, -1.0987, -0.67845, 0.0025969, -0.040994, -0.67703];51,68175;292;285;51,54085067;36,478784;41,2899%
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;15;50words;1.0;[-0.69373, 0.022972, -0.19821, -0.1464, 0.199, -1.0375, -0.011303, 0.37866, 0.0025969, -1.1524, -0.020476, -1.1627];50,459687;2840;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;15;50words;1.0;[-0.69212, -0.19821, 0.1424, 0.25246, -0.011303, 6.2289E-4, 0.0025969, 0.43773, -0.040994, -0.089478];49,982023;2817;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;15;50words;1.0;[0.42495, -0.25638, -0.19821, 0.1424, -1.0002, -0.063726, 0.50128, -0.011303, 0.0025969, 0.43773, -0.064514, 0.19209];48,801246;2825;2827,333333;49,747652;36,478784;36,3742%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;15;50words;1.0;[-0.089478];73,128617;12;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;15;50words;1.0;[-0.089478];73,128617;12;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;15;50words;1.0;[-0.089478];73,128617;12;12;73,128617;36,478784;100,4689%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;15;50words;1.0;[-0.089478];73,128617;129;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;15;50words;1.0;[-0.089478];73,128617;137;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;15;50words;1.0;[-0.089478];73,128617;131;132,3333333;73,128617;36,478784;100,4689%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;15;50words;1.0;[-0.089478];73,128617;1386;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;15;50words;1.0;[-0.089478];73,128617;1388;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;15;50words;1.0;[-0.089478];73,128617;1388;1387,333333;73,128617;36,478784;100,4689%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;15;50words;1.0;[-0.089478];73,128617;10;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;15;50words;1.0;[-0.089478];73,128617;10;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;15;50words;1.0;[-0.089478];73,128617;10;10;73,128617;36,478784;100,4689%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;15;50words;1.0;[-0.089478];73,128617;108;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;15;50words;1.0;[-0.089478];73,128617;111;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;15;50words;1.0;[-0.089478];73,128617;107;108,6666667;73,128617;36,478784;100,4689%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;15;50words;1.0;[-0.089478];73,128617;1184;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;15;50words;1.0;[-0.089478];73,128617;1133;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;15;50words;1.0;[-0.089478];73,128617;1127;1148;73,128617;36,478784;100,4689%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;15;50words;1.0;[-0.089478];73,128617;9;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;15;50words;1.0;[-0.089478];73,128617;9;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;15;50words;1.0;[-0.089478];73,128617;9;9;73,128617;36,478784;100,4689%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;15;50words;1.0;[-0.089478];73,128617;93;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;15;50words;1.0;[-0.089478];73,128617;95;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;5;15;50words;1.0;[-0.089478];73,128617;96;94,66666667;73,128617;36,478784;100,4689%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;15;50words;1.0;[-0.089478];73,128617;998;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;15;50words;1.0;[-0.089478];73,128617;997;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;5;15;50words;1.0;[-0.089478];73,128617;993;996;73,128617;36,478784;100,4689%
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;5;15;50words;1.0;[-0.089478];73,128617;8;;;;
