heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;23;50words;1.0;[0.71633, 2.1077, 0.47118, 1.3741, 1.4852, 0.38204, -0.0096985, 0.82483, 1.3719, 1.8804, 1.5038, 1.6112, 2.1164, 1.6977, 1.8862, 1.8862, 1.9995, 2.1781, 1.7228, -0.66134, 1.0659, 1.0659, 2.2956];126,774955;1680;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;23;50words;1.0;[0.99568, 0.64453, -0.0038959, -0.0038959, 1.5787, 1.4852, 0.82483, 0.82483, 1.8804, 1.3719, 1.5038, 1.6112, 1.6977, 1.6977, 2.4042, 1.8862, 2.1781, 1.9427, 1.7228, 1.7228, 2.1786, 2.1786, -0.76385];121,591334;1778;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;23;50words;1.0;[0.71633, 2.1077, 0.56086, 0.18637, 0.29686, 1.4852, 0.13033, 0.82483, 1.2135, 1.8066, 1.6112, 1.9567, 2.1164, 1.6977, 2.4042, 2.3417, 1.9995, 2.1781, 2.423, 2.118, 2.1786, 2.1786, 2.2956];119,872112;1786;1748;122,7461337;101,9395443;20,4107%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;23;50words;1.0;[0.71633, 0.89246, 0.18637, 0.18637, 0.60983, 1.5787, 0.1629, 1.0293, 0.04651, 0.04651, 1.5038, 1.5038, 2.1965, 2.8299, 1.8291, 1.8291, 2.3937, 2.3937, 2.058, 2.118, 1.0659, 1.2803, 2.2956];120,308272;19200;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;23;50words;1.0;[-0.30327, 0.64453, 0.78214, 0.78214, 0.50658, 0.38204, 0.21416, 0.1629, 1.8066, 1.3719, 1.5038, 2.0361, 1.6977, 1.6977, 2.6236, 2.3417, 1.9995, 2.1781, 2.058, 2.118, 2.2493, 2.2493, 2.2956];115,034412;20223;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;23;50words;1.0;[0.71633, -0.16808, -0.0038959, 0.78214, 0.39387, 0.60983, 0.21416, 0.82483, 1.3719, 1.2135, 1.9567, 1.9567, 1.6977, 2.1164, 1.8862, 1.8862, 1.9995, 1.9497, 2.118, 2.058, 2.1786, 2.2377, 2.2956];114,028018;19345;19589,33333;116,4569007;101,9395443;14,2411%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;23;50words;1.0;[-0.0038959, 0.89246, 2.1077, 1.5787, 0.33847, 0.47118, 0.13033, 0.1629, 1.0293, -0.037568, 1.3719, 1.5038, 1.8291, 1.768, 1.6977, 1.9995, 1.9995, 1.9427, 2.118, 2.3918, 2.118, 1.0659, 2.2956];121,935418;173;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;23;50words;1.0;[-0.0038959, 0.89246, 0.99568, 0.65608, 0.65608, 1.3741, 1.2135, 0.82483, 0.82483, -0.30128, 1.8804, 1.3719, 1.8291, 2.2737, 1.768, 2.1781, 1.9995, 1.9497, 2.118, 1.2803, 2.3322, 2.2956, 2.2377];120,318874;157;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;23;50words;1.0;[0.87865, -0.30327, 0.64453, 0.50658, 0.18637, 0.65608, 0.21416, 0.04651, 1.2135, -0.037568, -0.2029, 1.9567, 1.6977, 1.8291, 1.6977, 2.3937, 1.9995, 1.9995, 2.3322, 2.3918, 2.423, 2.2956, -0.73245];120,206204;200;176,6666667;120,8201653;101,9395443;18,5214%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;23;50words;1.0;[0.64453, -0.16808, 0.64453, 1.3741, 0.38204, 0.33847, 0.04651, 1.0293, 1.6588, -0.037568, 1.9567, 1.3719, 2.1164, 1.6977, 2.2737, 1.8862, 1.9995, 1.9427, 2.118, 1.4996, 2.118, 2.1508, 2.2956];120,25081;1770;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;23;50words;1.0;[0.78214, 0.64453, 0.89246, 0.47118, 0.29686, 1.5787, 0.82483, 1.0293, 1.2135, -0.2029, 2.0361, 2.0361, 1.8291, 2.1164, 1.6977, 1.9427, 1.9427, 1.9995, 2.118, 1.7228, 2.058, 2.2493, 2.2493];115,872106;2085;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;23;50words;1.0;[0.64453, 0.56086, 0.71633, 0.39387, 0.18637, 0.18637, 1.0293, 1.2135, 0.82483, -0.037568, -0.12161, 2.0361, 2.2737, 2.6236, 1.6977, 2.3417, 2.3417, 1.9995, 2.3322, 2.118, 1.2803, 2.2493, 0.85655];117,573942;1912;1922,333333;117,8989527;101,9395443;15,6558%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;23;50words;1.0;[0.71633, 2.1077, 0.78214, 0.39387, 0.38204, 0.60983, 0.82483, 1.0293, 1.0293, -0.12161, 1.3719, 1.5038, 2.1965, 1.768, 1.8291, 2.1781, 1.9995, 1.9497, 2.3918, 2.058, 1.7228, 2.2377, -0.80627];120,064196;18157;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;23;50words;1.0;[1.0726, 2.6413, 1.2386, 0.29686, 1.5787, 1.4852, 0.04651, 0.21416, 0.13033, 1.5038, 1.8804, 1.3719, 2.2737, 1.768, 2.2737, 2.423, 2.1781, 1.8862, 2.3322, 2.423, 1.2803, -0.76385, 2.2493];130,117312;14664;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;23;50words;1.0;[0.89246, 2.1077, 1.2386, 1.5787, 0.33847, 0.65608, 0.1629, 0.1629, 1.2135, -0.12161, -0.12161, 1.9567, 2.1164, 1.6977, 1.8291, -0.53145, 1.8862, 2.1781, 2.3918, 2.1786, 1.7228, -0.76385, 2.2493];128,738826;19347;17389,33333;126,306778;101,9395443;23,9036%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;23;50words;1.0;[0.56086, 0.78214, 3.4716, 0.99568, 0.1629, 1.4852, 0.33847, 0.39387, 1.8804, 1.5038, 0.04651, 0.04651, 2.4042, 2.1965, 2.6236, -0.4177, 1.9427, 2.118, 1.9995, 1.4996, -0.80617, -0.76385, -0.76385];134,767987;193;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;23;50words;1.0;[0.78214, -0.0038959, -0.16808, 0.47118, 1.0293, 0.1629, 0.39387, 0.13033, 1.5038, 1.6112, -0.2029, -0.2029, -0.4177, 1.8291, 2.3417, 2.1164, 1.7228, 2.1781, 2.3937, 1.7228, 2.1786, 2.3322, 2.2493];122,326776;240;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;23;50words;1.0;[2.1077, 0.71633, 0.71633, 0.99568, 1.4852, 0.50658, 1.5787, 0.38204, 1.6112, 1.8804, -0.16563, 1.8804, 1.6977, 2.2737, 2.6236, 2.2737, 1.9427, 1.9995, 1.7228, 2.1781, 1.0659, 1.2803, 2.3322];125,299802;157;196,6666667;127,464855;101,9395443;25,0397%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;23;50words;1.0;[1.2386, 3.1131, 0.71633, 0.65608, 1.5787, 1.6588, 0.50658, 0.38204, 0.04651, 1.3719, 1.5038, 2.0361, 2.6236, 1.768, 2.1164, 1.6977, 1.9995, 2.423, 2.1781, 2.058, 2.2956, 2.1786, 2.2956];127,603392;1588;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;23;50words;1.0;[0.71633, 0.65608, -0.0038959, 1.0726, 1.6588, 0.39387, 0.50658, 0.29686, 1.2135, -0.037568, -0.50945, -0.50945, 2.2737, 2.2737, 1.768, 2.1965, 2.3937, 1.9497, 1.9497, 1.9995, 2.2493, 2.1786, 1.0659];119,76609;2298;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;23;50words;1.0;[0.18637, 0.64453, 0.89246, 0.78214, 0.21416, 0.13033, 0.21416, 1.0293, -0.16563, -0.12161, -0.12161, 1.8066, 1.8862, 1.8291, 2.1965, 2.4042, 2.1781, 1.9995, 1.9427, 2.1781, 2.2956, 2.2493, 2.2493];115,089526;2299;2061,666667;120,8196693;101,9395443;18,5209%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;23;50words;1.0;[0.47118, 0.56086, 0.71633, 0.99568, 0.21416, 0.60983, 0.39387, 0.82483, -0.2029, 1.9567, 2.0361, 1.8804, 1.6977, 2.2737, 2.3417, 2.1164, 1.7228, 2.058, 1.7228, 1.9497, 1.0659, -0.76385, 1.0659];119,215452;21771;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;23;50words;1.0;[2.1077, 0.89246, 1.0726, 1.0726, 0.50658, 0.60983, 1.0293, 1.0293, 1.3719, -0.30128, 2.0361, 1.6112, 1.6977, 2.4042, 2.6236, 1.768, 1.9427, 1.7228, 1.7228, 1.9497, 1.0659, 1.0659, 2.1508];122,376666;21940;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;23;50words;1.0;[0.18637, 0.18637, 0.65608, 3.4716, 1.5787, 1.733, 0.82483, 0.1629, 1.5038, 1.5038, 1.8804, -0.50945, -0.47785, 2.1164, 2.2737, 1.8862, 2.3918, 2.3937, 2.1781, -0.76103, 2.3322, -0.80627, 0.85655];138,161727;22054;21921,66667;126,584615;101,9395443;24,1762%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;23;50words;1.0;[0.38204, 0.39387, 0.65608, 1.0726, 0.47118, -0.16563, 0.33847, 0.13033, 0.1629, -0.0096985, 2.1965, -0.41586, 1.768, 1.768, -0.12161, 1.9497, 2.118, 1.7228, 2.423, 1.8862, 2.2493, 1.2803, 2.1786];126,544641;285;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;23;50words;1.0;[0.71633, 0.87865, 0.78214, -0.16808, 3.1131, 0.33847, 1.733, 1.8804, 1.6588, 1.2135, 1.6112, 2.0361, 1.768, 2.2737, 2.0361, 2.118, 2.118, 1.9995, -0.80124, -0.62278, 2.2377, -0.80627, -0.80617];129,762446;312;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;23;50words;1.0;[0.39387, -0.16808, 0.50658, 0.56086, 0.87865, 0.82483, 1.2135, -0.16563, -0.0096985, 0.13033, -0.4177, 2.8299, 2.0361, 2.0361, 1.768, 2.4042, 1.9497, 1.9427, 1.9497, 2.423, 1.2803, -0.80617, 0.85655];124,869604;286;294,3333333;127,058897;101,9395443;24,6414%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;23;50words;1.0;[1.0726, -0.0038959, -0.30327, 0.56086, -0.16808, 1.5787, 0.21416, 0.1629, 0.04651, 1.5787, 1.6977, 1.6977, -0.6483, -0.41586, -0.2029, 2.1781, 1.9497, 2.3417, 2.423, 2.058, 1.2803, -0.76385, 2.1786];130,548052;2323;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;23;50words;1.0;[0.18637, 0.38204, -0.0038959, -0.30327, 0.64453, 0.1629, 0.60983, 1.2135, -0.30128, 0.29686, 2.2737, 2.1164, 2.0361, 1.9567, -0.4177, 2.3417, 2.118, 2.1781, -0.62278, -0.62278, 2.1786, -0.69755, -0.69755];130,406624;3155;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;23;50words;1.0;[1.2386, 0.39387, -0.16808, 0.71633, 0.47118, 0.60983, 1.2135, 1.8066, -0.0096985, 0.29686, 1.6977, 2.0361, 1.768, 1.8291, 1.768, 2.3417, 2.058, 2.3918, 2.118, -0.62278, 2.1786, 2.3322, -0.80617];125,181036;3149;2875,666667;128,711904;101,9395443;26,2630%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;23;50words;1.0;[0.50658, 0.50658, 0.47118, 0.18637, 0.18637, 0.21416, 0.21416, 0.21416, 1.2135, 1.8804, 2.1164, -0.2029, 1.8291, -0.2029, 1.8291, 2.3937, 2.3417, 2.1781, 2.118, 2.4042, 2.2493, 2.1786, 2.1786];118,138122;30513;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;23;50words;1.0;[0.56086, 1.2386, -0.16808, 0.99568, 2.1077, -0.0096985, 1.5787, 1.2135, 1.2135, 1.733, 1.6977, 1.8291, 2.6236, 1.6112, -0.27938, 1.9995, 2.3417, 1.8862, 1.9995, 1.4996, -0.80419, 1.2803, -0.69755];134,264363;23815;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;23;50words;1.0;[0.71633, 0.78214, 1.3741, 0.89246, 0.78214, 1.8066, 1.3719, 0.82483, 1.3719, 1.0293, 2.0361, 1.768, 2.1965, 1.6112, -0.12161, 1.9427, 1.9427, 2.3937, 2.058, 1.7228, 0.85655, -0.76385, -0.80419];122,704506;32415;28914,33333;125,0356637;101,9395443;22,6567%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;23;50words;1.0;[0.71633, 0.78214, 0.38204, 0.33847, 1.733, 1.8804, 1.5038, 1.6112, 1.768, 1.8862, 2.3937, 1.9497, 2.118, 2.2493];108,995836;117;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;23;50words;1.0;[1.0726, 0.56086, 0.38204, 1.5787, 1.0293, 1.2135, 1.8804, 1.6112, 1.768, 1.8862, 1.9427, 2.058, 2.1786, 2.2377, 2.2956];106,703866;117;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;23;50words;1.0;[0.87865, 0.89246, 1.2386, 1.3741, 1.4852, 1.6588, 1.2135, 1.5038, 1.6112, 1.768, -0.4177, -0.53145, 1.7228, 2.118, 1.0659];106,886487;121;118,3333333;107,5287297;101,9395443;5,4828%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;23;50words;1.0;[1.0726, 1.3741, 1.5787, 0.21416, 1.8066, 1.5038, 2.0361, 1.768, 1.8862, 1.9497, 2.118, 1.0659, 0.85655];106,553246;1198;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;23;50words;1.0;[0.87865, -0.0038959, 0.47118, 0.33847, 1.0293, 1.3719, 1.6112, 1.768, 2.2737, 1.9427, 1.7228, 1.2803, 0.85655];106,848796;1188;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;23;50words;1.0;[0.89246, 0.65608, 0.29686, 1.0293, 1.2135, 1.5038, 2.1164, 1.8291, 1.8862, 2.1781, 2.423, 2.3322, 2.1508];107,268819;1202;1196;106,890287;101,9395443;4,8565%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;23;50words;1.0;[0.89246, 1.3741, 1.5787, 1.733, 1.3719, 1.6112, 1.768, 1.8862, 1.9427, 1.9497, 2.058, 2.118, 1.0659];103,955606;11898;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;23;50words;1.0;[1.0726, 0.65608, 0.38204, 0.82483, 1.0293, 1.2135, 1.8804, 2.0361, 1.768, 1.8862, 1.9497, 1.4996, 1.0659];103,741356;11931;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;23;50words;1.0;[0.71633, 0.78214, 0.65608, 0.33847, 1.733, 1.8804, 1.6112, 1.768, 1.8862, 1.9497, 2.058, 1.2803, 1.0659, 2.1508];105,378127;11920;11916,33333;104,358363;101,9395443;2,3728%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;23;50words;1.0;[0.71633, 0.78214, 1.5787, 1.2135, 1.3719, 2.0361, 1.8291, 1.9995, 2.1786, 1.0659];104,976639;89;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;23;50words;1.0;[0.99568, 1.3741, 0.29686, 0.82483, 1.0293, 1.2135, 1.6112, 1.8291, 1.8862, 2.058, 1.0659];104,147976;89;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;23;50words;1.0;[0.71633, 0.89246, 0.65608, 0.33847, 1.2135, 1.3719, 1.6112, 2.6236, 1.9427, 1.4996, 1.0659];106,176876;89;89;105,100497;101,9395443;3,1008%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;23;50words;1.0;[0.87865, 1.3741, 1.6588, 1.733, 1.2135, 1.3719, 2.0361, 1.8291, 1.8862, 1.7228, 1.2803];104,727836;905;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;23;50words;1.0;[1.2386, 1.3741, 1.5787, 1.8066, 1.3719, 1.6977, 1.8291, 1.9995, 1.4996, 1.2803];103,796109;902;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;23;50words;1.0;[1.0726, 0.50658, 1.6588, 1.2135, 1.6112, 1.8291, 1.9427, 1.7228, 1.2803, 1.0659, 0.85655];103,093706;903;903,3333333;103,8725503;101,9395443;1,8962%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;23;50words;1.0;[0.71633, 0.89246, 0.78214, 0.65608, 0.60983, 0.21416, 1.2135, 1.6112, 1.8291, 1.9995, 1.2803, 1.0659, 0.85655];102,037847;9073;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;23;50words;1.0;[0.99568, 0.89246, 1.3741, 1.6588, 1.3719, 1.6977, 1.8291, 1.9427, 2.118, 1.0659];102,991759;9114;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;23;50words;1.0;[0.71633, 1.0726, 0.78214, 1.5787, 1.2135, 1.6112, 1.8291, 1.8862, 1.7228, 1.4996, 1.0659, 0.85655];100,789027;9077;9088;101,9395443;101,9395443;0,0000%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;23;50words;1.0;[0.65608, 0.82483, 1.8066, 1.9567, 1.768, 1.8291, 1.9995, 1.4996, 1.2803, 2.1508];105,695049;72;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;23;50words;1.0;[0.87865, 1.0726, 0.60983, 1.3719, -0.12161, 1.8291, 1.7228, 0.85655];105,87456;74;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;23;50words;1.0;[0.56086, 0.82483, 1.0293, 1.5038, 1.6977, 1.768, 2.1781, 1.9995, 1.4996, 1.2803, 0.85655];103,374229;72;72,66666667;104,9812793;101,9395443;2,9839%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;23;50words;1.0;[0.89246, 1.3741, 1.0293, 1.3719, 1.6977, 1.8862, 1.4996, 1.0659];103,11874;734;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;23;50words;1.0;[0.99568, 0.64453, 1.3741, 0.82483, 1.0293, 1.6112, 1.8291, 1.7228, 2.2493];104,188428;744;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;23;50words;1.0;[0.71633, 0.64453, 1.5787, 1.2135, 1.5038, 1.6112, 1.8862, 1.9995, 2.2493];104,98258;744;740,6666667;104,0965827;101,9395443;2,1160%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;23;50words;1.0;[0.71633, 0.78214, 1.4852, 1.8066, 2.0361, 1.8291, 1.7228, 1.4996, 1.2803, 1.0659];103,175869;7422;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;23;50words;1.0;[0.78214, 0.47118, 0.82483, 1.0293, 1.3719, 1.768, 1.8291, 1.7228, 0.85655];102,232169;7458;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;23;50words;1.0;[0.99568, 1.3741, 1.0293, 1.6112, 1.8862, 1.7228, 1.0659, 0.85655];103,12385;7397;7425,666667;102,8439627;101,9395443;0,8872%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;23;50words;1.0;[1.0726, 1.3741, 0.82483, 1.0293, 1.6977, 1.9427, 1.7228, 1.0659];104,47109;62;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;23;50words;1.0;[0.87865, 0.39387, 0.82483, 1.2135, 1.6112, 1.9427, 1.2803];105,46949;60;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;23;50words;1.0;[0.99568, 0.56086, 0.60983, 1.3719, 1.5038, 1.768, 2.058];105,33335;61;61;105,09131;101,9395443;3,0918%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;23;50words;1.0;[0.89246, 0.60983, 1.5038, 1.768, 1.8862, 1.2803, 1.0659, 0.85655];103,59582;620;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;23;50words;1.0;[0.65608, 0.82483, 1.2135, 1.768, 1.7228, 1.4996, 1.2803, 0.85655];102,15566;627;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;23;50words;1.0;[0.99568, 1.2386, 1.5787, 1.2135, 1.6977, 1.768, 1.9427, 1.2803, 1.0659];102,555469;621;622,6666667;102,768983;101,9395443;0,8137%
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;23;50words;1.0;[0.71633, 1.0726, 1.4852, 1.3719, 1.6112, 1.6977, 1.9427, 1.4996, 0.85655];101,811069;6238;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;23;50words;1.0;[0.64453, 0.65608, 1.2135, 1.3719, 1.5038, 1.6977, 1.8862, 1.9427, 1.4996, 0.85655];101,740568;6248;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;23;50words;1.0;[0.87865, 0.78214, 1.3741, 1.5787, 0.82483, 1.733, 1.8066, 1.768, 1.9995, 0.85655];102,501569;6226;6237,333333;102,0177353;101,9395443;0,0767%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;23;50words;1.0;[1.4852, 1.4996, 0.85655];114,12889;77;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;23;50words;1.0;[0.56086, 1.0293, -0.27938, 0.85655];113,30082;76;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;23;50words;1.0;[1.2135, 1.6977, -0.76103, 1.2803, 0.85655];115,4684;78;77;114,29937;101,9395443;12,1247%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;23;50words;1.0;[0.78214, 1.2135, 1.5038, -0.50945, 1.4996, 0.85655];109,99034;777;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;23;50words;1.0;[1.6588, 1.8804, 1.9497, 1.2803, 0.85655];111,45133;776;;;;
