heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;20;50words;1.0;[-0.020493, 0.25541, 0.36024, 0.21883, 0.89007, 2.2983, 2.2156, 2.1047, 2.3255, 1.9732, 1.6821, 1.5356, 1.2539, 1.3929, 1.798, 0.97972, 0.10223, 0.1994, 0.29639, 1.1688];104,951685;121;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;20;50words;1.0;[0.28201, 2.1814, 0.60986, 0.36024, 0.89007, 0.1384, 2.2156, 2.1047, 2.2167, 2.0096, 1.6821, 2.1407, 1.2539, 1.2539, 1.6697, 1.1168, 1.4141, 0.1994, 1.1688, 0.29639];109,380637;123;122,3333333;106,441392;93,45841033;13,8917%
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;20;50words;1.0;[0.25541, 2.2777, 0.60986, 0.60986, 2.2983, 0.89007, 1.7636, 1.7636, 2.2167, 2.2167, 1.5356, 1.6821, 2.0402, 1.9226, 1.1168, 1.798, 1.5418, 0.84133, 0.29639, 1.2867];110,128231;1345;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;20;50words;1.0;[2.1814, 0.28201, 0.21883, 0.21883, 2.3474, 2.4339, 2.4039, 2.1047, 2.0096, 2.2167, 2.1407, 1.5356, 1.3929, 1.3929, 0.97972, -0.038255, 0.84133, 0.70163, 0.42341, 1.2867];106,660335;1379;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;20;50words;1.0;[-0.020493, 0.25541, 0.17878, 0.60986, 0.10099, 1.1879, 2.1047, 1.4855, 2.0096, 1.9732, 2.3824, 2.3824, 1.2539, 2.0402, 1.798, 0.97972, 0.84133, -0.83048, 0.37582, 0.42341];109,25905;1513;1412,333333;108,6825387;93,45841033;16,2897%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;20;50words;1.0;[0.25541, 0.25541, 0.36024, 2.3604, 2.2983, 2.2983, 2.4039, 2.2156, 2.0096, 2.0096, 2.3824, 2.1407, 1.9226, 1.2539, 1.1168, 1.1168, 0.84133, 0.10223, 0.29639, 1.1688];103,248658;15798;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;20;50words;1.0;[-0.020493, -0.020493, 0.36024, 0.60986, 0.1384, 1.1879, 1.4855, 2.2156, 1.9732, 1.8298, 2.1407, 2.1407, 1.3929, -0.068617, 1.1168, 1.798, 0.84133, 1.5418, 1.1688, 1.2867];108,783587;12410;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;20;50words;1.0;[2.1814, 0.28201, 0.21883, 0.36024, 1.1879, 1.1879, 2.2156, 2.1047, 1.9732, 1.9732, 1.6821, 2.22, 2.0402, 1.2539, 1.1168, 1.1168, 0.1994, 1.4141, 0.29639, 0.42341];106,525642;13072;13760;106,1859623;93,45841033;13,6184%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;20;50words;1.0;[0.14939, -0.020493, 0.21883, 0.17878, 0.10099, 0.60986, 0.032644, 2.2156, 2.3663, 2.3824, 2.2167, 2.3824, 1.3929, 1.1168, 1.1168, 1.5418, 0.97972, 0.10223, -0.83094, 0.5619];110,062103;215;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;20;50words;1.0;[-0.020493, 0.25541, 2.2365, 0.1384, 2.4421, 2.2983, 2.2156, 2.2156, 2.2156, 2.2801, 2.2167, 2.3824, 2.0402, 1.798, 1.9226, 0.019398, 1.4141, 0.70163, 0.5619, 2.7261];110,961031;188;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;20;50words;1.0;[0.36024, -0.020493, 0.28201, 0.60986, 1.1879, 0.60986, 2.1047, 2.3663, 2.2156, 1.6821, 2.5108, 1.5356, 1.3929, 2.6093, -0.076884, 0.70163, 0.70163, 0.10223, 0.37582, 2.7261];116,286915;162;188,3333333;112,436683;93,45841033;20,3067%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;20;50words;1.0;[0.25541, 0.14939, 0.14939, 0.89007, 1.1879, 1.1879, 2.1047, 1.7636, 2.1047, 1.6821, 2.22, 2.1407, 1.9226, 1.798, 1.9226, 1.4141, 0.10223, -0.83048, -0.83094, 1.1688];109,458791;1741;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;20;50words;1.0;[0.14939, 0.25541, -0.020493, 0.60986, 1.1879, 2.2983, 1.9732, 2.1047, 1.4855, 1.8298, 1.8298, 2.3824, 1.3929, 1.2539, 1.3929, 0.70163, 0.97972, 0.1994, 0.42341, 0.42341];106,144943;2225;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;20;50words;1.0;[0.21883, 0.28201, 0.21883, 2.3474, 2.3474, 2.3474, 2.3255, 2.0096, 2.2156, 1.8298, 2.1407, 2.1407, 1.9226, 1.2539, 1.1168, 0.1994, 0.10223, 0.97972, -0.83094, 1.2867];107,862668;1399;1788,333333;107,822134;93,45841033;15,3691%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;20;50words;1.0;[0.14939, -0.020493, 2.1814, 0.89007, 1.1879, 2.3604, 1.4855, 1.7636, 2.3663, 2.1407, 2.3824, 1.6821, 1.2539, 2.0402, 1.3929, 1.5418, 1.5418, 1.6697, 0.29639, 0.5619];109,684623;21238;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;20;50words;1.0;[0.25541, 0.25541, 0.36024, 0.1384, 2.3474, 2.4339, 2.0096, 2.3663, 1.9732, 2.3824, 1.8298, 2.3824, -0.038255, -0.076884, -0.076884, 0.70163, 0.1994, 0.70163, 0.29639, 0.37582];108,207639;18153;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;20;50words;1.0;[-0.020493, -0.020493, -0.020493, 0.89007, 0.10099, 0.89007, 2.3663, 2.1047, 2.0096, 1.8298, 2.2801, 1.5356, -0.076884, 1.3929, 1.3929, 1.4141, 1.6697, 0.70163, -0.83094, 0.5619];111,376514;16559;18650;109,7562587;93,45841033;17,4386%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;20;50words;1.0;[0.25541, -0.020493, 2.3604, 0.36024, 0.066297, 2.4039, 2.2156, 1.7636, 2.0096, 2.3824, 2.5108, 2.2801, 0.97972, 0.97972, 1.3929, -0.068617, 1.1688, 1.1688, -0.83089, 0.42341];114,265617;169;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;20;50words;1.0;[0.60986, -0.020493, 0.25541, 2.2777, 2.4505, 2.3474, 2.1047, 1.7636, 2.0096, 2.1407, 2.3824, 2.3255, 1.2539, 1.1168, 0.97972, 2.0402, 1.5418, 1.2867, 0.84133, 1.5418];109,479997;191;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;20;50words;1.0;[0.21883, 0.17878, 0.36024, 2.4421, 2.2156, 1.7636, 1.4855, 0.032644, -0.051357, 2.2167, 1.9732, 1.9732, 1.9226, 1.1168, 2.0402, 1.6697, 0.1994, 0.10223, 0.70163, 0.84133];111,234;167;175,6666667;111,6598713;93,45841033;19,4755%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;20;50words;1.0;[0.60986, 2.3604, 0.21883, 0.28201, 1.1879, 1.4855, 2.3474, 1.7636, 2.0096, 1.5356, 2.2167, 2.3255, -0.038255, -0.068617, 0.019398, 0.019398, -0.83048, 1.1688, 0.29639, 0.5619];113,922601;1968;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;20;50words;1.0;[2.4421, 2.337, 0.25541, 0.60986, 0.066297, 2.2156, 2.1047, 0.89007, 1.5356, 2.22, 1.8298, 2.3255, 1.2539, -0.068617, 0.019398, 1.1168, 1.5418, 0.42341, 0.29639, 0.1994];113,864158;2197;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;20;50words;1.0;[0.60986, 0.14939, 2.3361, -0.020493, 0.1384, 2.4505, 2.4339, 2.1047, 2.22, 2.3824, 1.9732, 2.2167, 0.97972, 1.2539, 1.1168, 1.1168, 1.4141, 0.70163, 0.10223, 0.5619];108,866807;1845;2003,333333;112,2178553;93,45841033;20,0725%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;20;50words;1.0;[0.28201, 2.337, 0.28201, 0.28201, 0.10099, 2.3663, 2.3474, 2.1047, 1.8298, 2.2167, 1.6821, 1.5356, 1.3929, 1.1168, 1.6697, 1.2539, 0.84133, -0.83086, 1.2867, 0.70163];111,627904;18514;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;20;50words;1.0;[2.3361, -0.020493, 0.17878, 0.28201, 0.032644, 0.1384, 1.1879, 2.2156, 1.6821, 2.2801, 2.3255, 2.5108, -0.076884, -0.82984, 0.97972, 1.9226, 1.4141, 2.7733, 0.5619, 0.1994];120,59154;15393;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;20;50words;1.0;[-0.8193, 0.25541, 0.36024, 2.337, 2.4505, 2.4339, 2.2156, 2.3663, 2.3824, 1.8298, 1.5356, 2.3824, 2.6844, 2.6844, 1.6697, 1.6697, 1.4141, -0.83048, 0.70163, 0.84133];111,76592;20415;18107,33333;114,661788;93,45841033;22,6875%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;20;50words;1.0;[0.1384, 0.14939, 0.36024, -0.020493, 0.21883, 2.2801, 2.2801, 0.066297, 2.3255, 1.9732, 2.6093, 1.3929, 1.2539, -0.068954, -0.076884, 0.84133, 0.10223, 0.97972, 0.10223, 0.5619];113,162964;218;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;20;50words;1.0;[0.21883, 0.21883, 2.2777, 0.89007, 2.3604, 1.7636, 2.3255, 0.10099, 2.4039, 2.3663, 1.5356, 2.22, 1.3929, 2.6093, 2.5108, 1.1688, -0.83086, 0.97972, 0.019398, 1.1688];119,37338;155;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;20;50words;1.0;[0.25541, 0.28201, 0.36024, 0.21883, 0.17878, 0.10099, 2.4339, 1.9732, 1.7636, 1.4855, 1.6821, 1.2539, 2.3824, -0.038255, 1.2539, 0.84133, 1.1688, 0.70163, -0.83089, -0.83094];114,767096;236;203;115,7678133;93,45841033;23,8709%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;20;50words;1.0;[0.60986, -0.81891, 0.14939, 0.28201, 0.25541, 2.2801, 2.1047, 2.3663, 2.0096, -0.81946, 2.5108, -0.038255, -0.076884, -0.068617, 1.1168, -0.83094, -0.83086, 1.1688, 0.97972, 0.97972];123,05959;2023;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;20;50words;1.0;[0.21883, 2.1814, 2.3604, 0.36024, 0.36024, -0.81946, 2.2983, 1.9732, 2.2801, 2.3255, 1.798, 1.1168, 2.0402, 1.3929, 2.3824, -0.83089, 0.84133, 0.84133, 0.84133, 0.5619];117,902931;2827;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;20;50words;1.0;[0.60986, 0.60986, 0.60986, 2.2777, 2.337, -0.81817, 1.9732, 1.7636, 1.9732, 2.2983, 2.3824, 1.3929, 1.5356, 1.798, 1.2539, 0.37582, 2.7261, 0.37582, 0.37582, 0.70163];115,230907;2190;2346,666667;118,7311427;93,45841033;27,0417%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;20;50words;1.0;[0.89007, 2.2365, 2.4421, 0.28201, 0.21883, 2.4039, 2.0096, 1.1879, -0.027194, 2.3255, 2.0402, 1.1168, 1.3929, 2.1407, 2.5108, 1.4141, -0.83086, -0.82984, -0.83094, 0.10223];121,99059;19652;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;20;50words;1.0;[0.1384, 0.1384, 0.28201, 0.89007, -0.8193, 2.2167, 0.0013501, 1.7636, 2.1047, 2.2167, 2.1407, 1.1168, 1.2539, -0.038255, -0.068617, 0.5619, 0.5619, 0.97972, 0.29639, 2.7973];117,792194;23538;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;20;50words;1.0;[-0.020493, -0.82016, -0.81891, -0.81978, -0.81891, 1.7636, 1.4855, 2.3663, 2.1047, 2.3255, 2.6093, 1.5356, 1.5356, 2.5108, 2.22, 0.97972, 1.2867, 0.37582, 0.70163, 0.29639];113,451924;25605;22931,66667;117,7449027;93,45841033;25,9864%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;20;50words;1.0;[2.1814, 2.3361, 2.4045, 2.4505, 2.4339, 2.4039, 2.3663, 2.2801, 2.1407, -0.076884, 1.1168, 0.84133, 0.5619];100,004389;91;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;20;50words;1.0;[2.2777, 2.4045, 2.4505, 2.4039, 2.3663, 2.0096, 1.6821, 2.0402, 1.1168, 0.84133, 0.29639, 0.37582];99,886677;91;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;20;50words;1.0;[0.14939, 0.17878, 0.1384, 0.066297, 1.7636, 1.9732, 1.6821, 1.3929, -0.038255, 0.10223, 0.29639];99,975857;91;91;99,955641;93,45841033;6,9520%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;20;50words;1.0;[0.25541, 0.17878, 0.10099, 0.032644, 0.0013501, -0.051357, -0.076884, 1.2539, 0.97972, 0.70163, 0.5619, 0.37582];97,009544;942;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;20;50words;1.0;[0.25541, 0.21883, 0.89007, 0.10099, 0.032644, -0.027194, 1.6821, 1.3929, -0.038255, 0.10223, 0.5619];98,460424;932;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;20;50words;1.0;[0.25541, 0.36024, 0.1384, 0.066297, 0.0013501, -0.051357, -0.076884, 1.2539, 1.6697, 0.84133, 0.5619, 1.1688];98,831045;930;934,6666667;98,10033767;93,45841033;4,9668%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;20;50words;1.0;[2.2365, 2.2777, 2.337, 2.3474, 2.4039, 2.3255, 2.2801, 2.1407, 2.0402, 1.9226, 1.798, 1.6697, 0.10223, 0.29639, 0.42341];96,731927;9257;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;20;50words;1.0;[0.28201, 0.36024, 0.89007, 0.066297, 0.0013501, 1.6821, 1.3929, 1.1168, 0.84133, 0.5619];96,233779;9263;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;20;50words;1.0;[0.25541, 0.21883, 0.1384, 1.4855, 2.0096, 1.6821, 1.3929, 1.2539, 0.97972, 0.84133, 0.5619];97,150947;9288;9269,333333;96,705551;93,45841033;3,4744%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;20;50words;1.0;[0.36024, 0.17878, 0.066297, 0.032644, -0.051357, -0.8279, 1.1168, 0.70163, 0.37582];97,010708;69;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;20;50words;1.0;[0.21883, 0.17878, 0.1384, 1.4855, 0.0013501, -0.068954, -0.038255, 0.1994, 0.5619];96,371375;69;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;20;50words;1.0;[0.36024, 0.10099, 0.0013501, -0.051357, -0.068617, 1.1168, 0.1994, 0.5619, 0.37582];94,244126;69;69;95,875403;93,45841033;2,5862%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;20;50words;1.0;[0.21883, 0.17878, 0.10099, 0.066297, -0.027194, -0.051357, 1.3929, 0.97972, 0.29639];95,205289;703;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;20;50words;1.0;[0.25541, 0.1384, 0.032644, -0.051357, -0.068617, 0.97972, 0.5619];94,37233;707;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;20;50words;1.0;[-0.020493, 0.17878, 0.066297, -0.027194, -0.068954, 1.1168, 0.70163, 0.42341];93,94518;704;704,6666667;94,50759967;93,45841033;1,1226%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;20;50words;1.0;[0.28201, 0.36024, 0.10099, 0.0013501, -0.068954, 1.1168, 0.70163, 0.42341];93,692242;7089;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;20;50words;1.0;[0.36024, 0.10099, 0.0013501, -0.068954, 1.1168, 0.84133, 0.42341];94,102722;7142;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;20;50words;1.0;[0.36024, 0.1384, 0.032644, 0.0013501, -0.068954, 1.1168, 0.84133, 0.5619];94,095093;7095;7108,666667;93,96335233;93,45841033;0,5403%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;20;50words;1.0;[0.17878, 0.032644, -0.027194, -0.051357, -0.068954, 0.019398, 0.5619];95,14089;56;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;20;50words;1.0;[-0.020493, 0.17878, 0.1384, 0.066297, 0.0013501, -0.068954, 0.97972, 0.42341];94,430441;56;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;20;50words;1.0;[0.21883, 0.17878, 0.066297, 0.032644, -0.027194, -0.068617, 0.10223];95,116752;56;56;94,89602767;93,45841033;1,5382%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;20;50words;1.0;[0.21883, 0.17878, 0.1384, 0.0013501, -0.027194, 1.2539, 0.84133, 0.37582];93,827535;570;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;20;50words;1.0;[0.17878, 0.066297, -0.051357, -0.038255, 0.019398, 0.5619, 0.37582];93,93788;574;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;20;50words;1.0;[0.17878, 0.1384, 0.0013501, -0.076884, 0.019398, 0.70163, 0.42341];93,863986;577;573,6666667;93,876467;93,45841033;0,4473%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;20;50words;1.0;[0.17878, 0.1384, 0.0013501, -0.051357, 1.1168, 0.5619, 0.42341];93,614734;5822;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;20;50words;1.0;[0.36024, 0.17878, 0.89007, 0.032644, -0.068954, 1.1168, 0.5619, 0.37582];93,725167;5793;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;20;50words;1.0;[0.25541, 0.10099, -0.027194, -0.076884, 0.97972, 0.70163, 0.42341];93,558811;5766;5793,666667;93,632904;93,45841033;0,1867%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;20;50words;1.0;[0.89007, 0.10099, -0.027194, -0.038255, 0.84133, 0.29639];95,108296;47;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;20;50words;1.0;[0.14939, 0.066297, 0.032644, -0.076884, 0.84133, 0.42341];94,26373;47;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;20;50words;1.0;[0.60986, 0.1384, 0.066297, -0.027194, 1.1168, 0.70163, 0.29639];94,160702;49;47,66666667;94,51090933;93,45841033;1,1262%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;20;50words;1.0;[0.21883, 0.10099, 0.032644, -0.068954, 1.1168, 0.5619, 0.37582];93,727314;493;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;20;50words;1.0;[0.17878, 0.032644, -0.068954, 0.84133, 0.70163, 1.2867, 0.42341];93,406715;487;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;20;50words;1.0;[0.17878, 0.1384, 0.10099, -0.051357, 0.97972, 0.42341];94,213815;494;491,3333333;93,78261467;93,45841033;0,3469%
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;20;50words;1.0;[0.25541, 0.10099, -0.027194, -0.068617, 0.84133, 0.29639, 0.42341];93,3421;4897;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;20;50words;1.0;[0.14939, 0.17878, 0.0013501, -0.051357, 0.97972, 0.70163, 0.37582];93,435634;4867;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;20;50words;1.0;[0.25541, 0.21883, 0.032644, -0.068954, 0.84133, 0.5619, 1.1688];93,597497;4861;4875;93,45841033;93,45841033;0,0000%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;20;50words;1.0;[0.25541, 0.10099, 0.42341];98,247097;62;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;20;50words;1.0;[0.066297, -0.068954, -0.038255, 0.42341];97,041054;64;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;20;50words;1.0;[0.14939, 0.066297, -0.068954, 0.37582];96,872492;60;62;97,386881;93,45841033;4,2034%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;20;50words;1.0;[0.28201, 0.10099, 0.019398, 0.37582];96,53404;605;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;20;50words;1.0;[0.14939, 0.1384, 0.032644, 0.42341];96,398565;609;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;20;50words;1.0;[0.14939, 0.10099, -0.051357, 0.42341];96,701685;608;607,3333333;96,54476333;93,45841033;3,3024%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;20;50words;1.0;[0.14939, 0.066297, -0.068954, -0.038255, 0.42341];95,68256;6152;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;20;50words;1.0;[0.14939, 0.10099, 0.0013501, -0.068954, 0.37582];95,582332;6161;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;20;50words;1.0;[0.14939, 0.10099, 0.0013501, -0.076884, 0.42341];95,558532;6170;6161;95,607808;93,45841033;2,2998%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;20;50words;1.0;[-0.020493, -0.051357, 0.70163, 1.1688];97,731425;42;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;20;50words;1.0;[0.17878, 0.032644, 0.42341];98,452135;41;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;5;20;50words;1.0;[0.28201, 0.17878, 0.5619];98,300407;41;41,33333333;98,16132233;93,45841033;5,0321%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;20;50words;1.0;[0.28201, 0.066297, -0.051357, 0.37582];96,816731;422;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;20;50words;1.0;[0.28201, 0.36024, 0.0013501, 0.5619];96,695207;420;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;5;20;50words;1.0;[0.28201, 0.066297, -0.051357, 0.37582];96,816731;423;421,6666667;96,776223;93,45841033;3,5500%
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;20;50words;1.0;[-0.020493, 0.36024, -0.051357, 0.019398, 0.42341];95,732402;4258;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;20;50words;1.0;[0.066297, -0.051357, -0.068617, 0.1994, 1.1688];96,419189;4254;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;5;20;50words;1.0;[0.36024, 0.10099, 0.10223, 0.37582];96,398467;4288;4266,666667;96,18335267;93,45841033;2,9157%
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;20;50words;1.0;[0.28201, 1.1879, 0.0013501, 0.42341];98,356917;32;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;5;20;50words;1.0;[0.25541, -0.027194, 1.2539, 0.37582];98,365109;32;;;;
