heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;28;50words;1.0;[-0.91534, -0.87719, -0.62782, -0.90321, -0.31636, 1.1402, -0.65855, 0.27249, 0.58623, -0.78351, -0.82095, -0.26697, 0.28943, 1.6841, 1.6841, 0.36024, 0.21883, 2.3604, 2.4505, 0.60986, 0.066297, 2.3255, 1.8298, 2.1047, 0.032644, -0.068954, -0.068617, 1.9226];134,219229;330;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;28;50words;1.0;[-0.11485, -0.46588, -0.92518, -1.0249, -1.0712, 0.58623, 0.58623, 0.22683, -0.51972, 0.22683, -0.82016, -0.82095, -0.82095, -0.82095, 0.28943, 0.89007, 2.3361, 2.4505, 0.1384, 0.10099, 2.2167, 2.2801, 2.3824, 2.22, 1.7636, 2.1407, -0.068954, -0.8279];136,82184;343;332,3333333;132,17221;103,6617743;27,5033%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;28;50words;1.0;[-0.49572, -0.2117, -0.79707, -0.87719, -0.90516, -0.72085, 1.1397, 0.22683, 0.57785, 1.5276, -0.020493, -0.15574, 1.8313, -0.020493, 0.28201, 0.17878, 0.17878, 0.25541, 0.14939, 2.2777, 2.2801, 2.3824, 2.3663, 2.3255, 2.4039, -0.076884, 1.9226, -0.82453];134,239709;3431;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;28;50words;1.0;[0.24141, -0.49572, -0.2117, -0.90516, -0.46588, 0.27249, 0.27249, -0.84694, 0.077817, 0.27249, 0.28201, 0.30309, 0.28201, 0.28943, -0.82527, 0.36024, 0.36024, 0.10099, 2.3361, 2.4045, 2.3824, 2.1047, 2.1047, 1.7636, 2.3824, 2.1407, -0.82453, 1.9226];129,991855;3267;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;28;50words;1.0;[0.070713, -0.79707, -0.11353, -0.89003, -0.89003, 0.077817, -0.84694, 0.19343, 1.3514, -0.72085, -0.44248, 0.28201, 0.30309, 2.0462, 2.1814, 2.3361, 2.3474, 0.1384, 0.10099, 0.17878, 0.066297, 2.1047, 1.8298, 2.1047, 1.4855, -0.068617, 2.5108, 2.6844];137,353232;3265;3321;133,8615987;103,6617743;29,1330%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;28;50words;1.0;[-1.0712, -0.49572, -0.14328, -1.0712, 0.070713, 0.86202, 0.077817, -0.51972, 0.87974, 0.14329, 0.30309, 0.29952, -0.82527, -0.26697, 1.6562, 2.4339, 2.3361, 0.14939, 0.25541, 2.3604, 2.22, 0.032644, 2.3663, 2.2156, 1.7636, 1.3929, -0.076884, -0.068617];135,527345;33258;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;28;50words;1.0;[-0.87719, -0.96729, -0.79707, -0.96729, -0.87719, 0.14329, -0.65855, -0.51972, 1.5276, -0.59222, -0.020493, -0.15574, 1.6841, 2.1148, 2.0462, 2.3361, 2.4505, 2.337, 2.3604, 2.3361, 2.3663, 2.22, 2.1047, 1.7636, 2.2801, 2.5108, 1.5356, 1.3929];127,392094;34549;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;28;50words;1.0;[-0.84432, -0.62782, -0.92518, 0.070713, -0.91534, -0.84694, -0.85548, 0.077817, 1.1402, -0.83984, -0.26697, 0.29736, 2.1148, 1.8708, 0.29736, 0.10099, 0.1384, 0.17878, 0.36024, 0.10099, 2.2167, 2.3255, 2.1047, 2.3255, 2.1047, 1.9226, 1.3929, 2.1407];128,263943;33222;33676,33333;130,3944607;103,6617743;25,7884%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;28;50words;1.0;[-0.31636, -0.91534, -0.90321, -0.33489, 0.070713, -0.78351, 0.58623, 0.27249, 0.29952, 0.30309, 0.28201, 2.337, 2.4421, 2.3474, 2.2156, 2.3663, 2.2167, 2.1407, 2.6093];114,732871;167;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;28;50words;1.0;[-0.62782, -0.019499, -0.78351, -0.85548, -0.59222, -0.51972, -0.44248, -0.26697, -0.15574, 0.28201, 0.25541, 0.60986, 1.1879, 1.4855, 0.0013501, 1.6821, 2.6093];114,994817;171;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;28;50words;1.0;[-0.62782, -0.90321, -0.11353, -0.14328, 0.32273, 0.58623, 0.27249, 1.6562, 1.977, 2.1814, 2.337, 2.4505, 2.2156, 2.0096, 2.22, 2.1407, 1.2539];116,634066;166;168;115,453918;103,6617743;11,3756%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;28;50words;1.0;[-0.79707, -0.46588, -0.14328, -0.86555, -0.72085, -0.59222, 0.28943, 0.29952, 0.29736, 0.25541, 0.60986, 2.2983, 2.4039, 2.1047, 2.2167, 2.22, 1.3929, 1.2539];113,410508;1687;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;28;50words;1.0;[-0.91534, -0.49572, -0.019499, -0.87719, -0.72085, 0.25103, -0.44248, -0.82527, -0.15574, 0.25541, 0.60986, 1.1879, 1.7636, 1.8298, 1.5356, 1.2539];114,056413;1680;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;28;50words;1.0;[-0.79707, -0.11353, -0.84432, -0.85548, -0.65855, -0.83398, -0.82913, 0.30309, 0.29736, 0.25541, 0.17878, 1.1879, 1.4855, 1.9732, 1.6821, 1.3929];112,696168;1683;1683,333333;113,3876963;103,6617743;9,3824%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;28;50words;1.0;[-1.0712, -0.49572, -0.84432, -0.78351, -0.65855, -0.59222, 0.28943, 0.30309, -0.020493, 0.21883, 0.60986, 0.89007, 1.1879, 1.7636, 2.2167, 2.1407, 2.0402];108,685483;16840;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;28;50words;1.0;[-1.0249, -0.90321, -0.33489, -0.78351, 0.19343, -0.59222, -0.51972, 0.28943, 0.30309, 0.28201, 0.36024, 0.89007, 1.1879, 2.2156, 2.1047, 1.8298, 1.5356, 1.2539];110,212042;16892;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;28;50words;1.0;[-0.92518, -0.62782, -0.33489, -0.14328, 0.14329, -0.65855, 0.27249, -0.82913, 0.30309, 0.29736, 0.25541, 0.60986, 1.1879, 1.7636, 2.0096, 2.2801, 2.5108, 2.0402, 1.2539];110,867256;16862;16864,66667;109,9215937;103,6617743;6,0387%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;28;50words;1.0;[-0.62782, -0.96729, -0.86555, -0.85548, -0.51972, -0.44248, -0.36013, -0.26697, 0.29736, 0.28201, 0.17878, 0.89007, 0.032644, -0.051357, 1.2539];112,249007;127;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;28;50words;1.0;[-0.49572, -0.87719, -0.65855, -0.51972, 0.28943, 0.29736, 0.28201, 0.36024, 0.60986, 0.10099, 2.0096, 1.8298, 2.1407];113,480378;127;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;28;50words;1.0;[-0.92518, -0.49572, -0.90516, -0.87719, -0.72085, 0.22683, -0.83984, 0.29952, 0.28201, 0.21883, 0.60986, 1.1879, 1.4855, 2.2167, 2.3824, 1.9226];112,596718;127;127;112,7753677;103,6617743;8,7917%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;28;50words;1.0;[-0.92518, -0.79707, -0.87719, -0.84694, -0.44248, -0.82254, -0.15574, 0.28201, 0.21883, 0.17878, 1.4855, 1.7636, 2.22, 1.9226];112,775718;1284;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;28;50words;1.0;[-0.79707, -0.33489, -0.72085, 0.27249, 0.29952, 0.29736, 0.21883, 0.89007, 1.1879, 1.4855, 1.7636, 1.8298, 1.3929, 1.2539];111,289339;1284;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;28;50words;1.0;[-0.90321, -0.86555, -0.65855, -0.44248, 0.29952, 0.29736, 0.36024, 0.60986, 0.89007, 1.7636, 2.22, 1.9226];112,665328;1293;1287;112,2434617;103,6617743;8,2785%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;28;50words;1.0;[-0.96729, -0.89003, -0.86555, -0.65855, -0.51972, 0.28943, 0.29952, -0.15574, 0.28201, 0.25541, 0.36024, 0.60986, 0.1384, 2.1047, 2.2801, 1.3929];111,284644;12879;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;28;50words;1.0;[-1.0249, -0.87719, -0.72085, -0.65855, -0.44248, 0.30309, -0.15574, 0.28201, 0.60986, 1.1879, 1.4855, 2.1047, 2.2167, 2.0402, 1.2539];110,156198;12943;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;28;50words;1.0;[-0.90321, -0.87719, -0.65855, -0.44248, -0.26697, -0.020493, 0.14939, 0.36024, 0.60986, 0.89007, 1.7636, 1.6821, 1.2539];108,771011;13008;12943,33333;110,0706177;103,6617743;6,1825%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;28;50words;1.0;[-0.46588, -0.84432, -0.59222, -0.51972, -0.44248, 0.30309, -0.15574, 0.36024, 0.10099, 2.0096, 1.5356];117,090604;102;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;28;50words;1.0;[-0.96729, -0.78351, -0.59222, 0.27249, 0.28943, -0.15574, 0.14939, 0.21883, 0.1384, 1.9732, 1.6821, -0.068954];117,325679;102;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;28;50words;1.0;[-0.49572, -0.72085, -0.59222, -0.44248, -0.26697, -0.020493, 0.14939, 0.89007, 0.0013501, -0.068954, -0.076884];115,60828;103;102,3333333;116,6748543;103,6617743;12,5534%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;28;50words;1.0;[-0.7331, -0.87719, -0.72085, -0.65855, -0.36013, -0.15574, 0.14939, 0.21883, 0.60986, 0.066297, 2.0096, 1.3929];113,882901;1037;;;;
