heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;average cost;minimum cost;rel. Fehler zu min. Kosten
Buckets MSM-Mean: bucketsize:5;5;19;50words;1.0;[-0.23801, -0.23801, -0.25327, -0.26869, -0.28683, -0.31874, -0.31874, -0.33521, -0.35246, -0.37555, -0.3985, -0.42317, -0.44614, -0.46523, -0.46799, -0.38925, -0.30438, -0.21059, -0.1988];62,854824;7734;7705,333333;62,854824;62,819164;0,0568%
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;19;50words;1.0;[-0.93733, -0.23801, -0.25327, -0.26869, -0.30166, -0.9639, -0.33521, -0.33521, -0.37555, -0.35246, -0.3985, -0.42317, -0.61239, -0.99076, -0.2013, -0.19389, -1.0296, -0.30438, -0.1988];68,252124;130;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;19;50words;1.0;[-0.94584, -0.93733, -0.25327, -0.25327, -0.28683, -0.28683, -0.95872, -0.33521, -0.37555, -0.37555, -0.42317, -0.3985, -0.44614, -0.16306, -0.2013, -1.0158, -1.0296, -0.21059, -0.1132];68,162174;120;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;5;19;50words;1.0;[-0.94584, -0.99875, -0.9522, -1.0522, -0.28683, -0.30166, -0.96466, -0.95872, -0.37555, -0.37555, -0.42317, -0.98291, -0.46523, -0.61239, -0.38925, -1.0158, -1.0296, -0.20165, -1.0362];71,104084;125;125;69,172794;62,819164;10,1142%
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;19;50words;1.0;[-0.93733, -0.94584, -0.26869, -0.95678, -0.30166, -0.28683, -0.33521, -0.96466, -0.37555, -0.82579, -0.3985, -0.68379, -0.16306, -0.44614, -0.48383, -1.0158, -0.51757, -0.21059, -1.0362];69,603774;1334;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;19;50words;1.0;[-0.23801, -0.23801, -0.95678, -0.9522, -0.9639, -0.30166, -0.96585, -0.96466, -0.35246, -0.89721, -0.13226, -0.13226, -0.46523, -0.16306, -0.46799, -0.19389, -0.53505, -0.30438, -1.0362];68,886054;1312;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;5;19;50words;1.0;[-0.94584, -0.93733, -0.9522, -0.26869, -0.9639, -1.0406, -0.96466, -0.33521, -0.35246, -0.35246, -0.095075, -0.095075, -0.61239, -0.54238, -0.38925, -1.0158, -0.53505, -0.19899, 0.71726];70,236434;1095;1247;69,57542067;62,819164;10,7551%
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;19;50words;1.0;[-0.23801, -0.93733, -0.25327, -0.95678, -0.28683, -0.9639, -0.96466, -0.96466, 0.0046436, -0.35246, -0.13226, -0.095075, -0.46523, -0.46523, -0.48383, -0.2013, -0.53505, -0.21059, -0.55021];67,385292;13777;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;19;50words;1.0;[-0.23801, -0.21943, -0.25327, -0.95678, -0.9639, -0.30166, -0.33521, -0.31874, 0.0046436, -0.35246, -0.42317, -0.13226, -0.61239, -0.44614, -1.0066, -0.2013, -0.51757, -0.20165, -0.1132];67,104547;14425;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;5;19;50words;1.0;[-0.21943, -1.0197, -0.25327, -0.26869, -0.28683, -0.28683, -0.33521, -1.0083, 0.0046436, -0.37555, -0.75491, -0.095075, -0.46523, -0.16306, -0.48383, -1.0158, -0.20165, -1.0296, -0.1988];70,415002;13725;13975,66667;68,30161367;62,819164;8,7274%
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;19;50words;1.0;[-1.0396, -0.94584, -0.9522, -0.30166, -0.95678, -1.0406, -0.96466, -0.96857, -0.96585, -0.13226, -0.68379, -0.42317, -0.16306, -0.61239, -0.18265, -0.2013, -0.20165, -0.21059, -0.1132];67,499754;145;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;19;50words;1.0;[-1.0396, 0.52154, -0.23801, -0.26869, -0.26869, -0.9639, -0.33521, -0.33521, -1.0083, -0.82579, -0.095075, -0.42317, -0.99836, -0.48383, -0.16306, -0.30438, -1.0238, -0.50042, -1.0362];72,209499;161;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;5;19;50words;1.0;[0.63776, -0.21943, -0.23801, -0.30166, -0.95678, -1.0525, -0.89721, -0.96585, -0.33521, -0.3985, -0.9757, -0.3985, -0.18265, -0.99836, -0.48383, -1.0158, -0.53505, -1.0158, 0.71726];73,581314;123;143;71,09685567;62,819164;13,1770%
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;19;50words;1.0;[-0.25327, -1.0197, -0.93733, -0.28683, -0.30166, -1.0406, -0.31874, -0.96585, -0.89721, -0.3985, -0.68379, -0.75491, -0.44614, -0.46523, -0.19389, -0.20165, -0.20165, -0.2013, -0.1988];66,596534;1749;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;19;50words;1.0;[-0.99875, -0.99875, -0.99875, -0.96141, -0.96141, -0.95678, -1.0083, -0.35246, -0.35246, -0.82579, -0.095075, -0.3985, -0.54238, -0.16306, -0.48383, -0.53505, -0.51757, -1.0238, 0.71726];70,390439;1572;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;5;19;50words;1.0;[-0.99875, -0.25327, -0.25327, -1.0406, -0.9639, -0.9639, -0.31874, -0.95872, -0.95872, -0.3985, -0.13226, -0.37555, -0.99836, -0.19389, -0.18265, -0.30438, -0.51757, -1.0296, 0.71726];72,695944;1602;1641;69,89430567;62,819164;11,2627%
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;19;50words;1.0;[-0.9522, -0.94584, -0.25327, -0.28683, -0.30166, -0.26869, -0.96466, -0.96466, -0.35246, -0.37555, -0.3985, -0.050112, -1.0066, -0.54238, -0.48383, -1.0238, -0.51757, -0.2013, -0.1988];68,059058;17337;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;19;50words;1.0;[-0.23801, -0.23801, -1.0197, -0.96141, -1.0525, -0.30166, -0.96466, -0.96857, -0.35246, -0.42317, -0.82579, -0.82579, -0.19389, -0.19389, -0.16306, -1.0238, -0.2013, -0.51757, -0.1988];69,054534;17503;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;5;19;50words;1.0;[-0.99875, -0.25327, -0.23801, -0.95678, -1.0525, -1.0522, -0.33521, -0.31874, -1.0083, -0.095075, -0.13226, -0.3985, -0.61239, -0.18265, -0.46799, -0.20165, -0.50042, -1.0296, -0.1988];69,667699;15951;16930,33333;68,927097;62,819164;9,7230%
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;19;50words;1.0;[-0.94584, -1.0396, -1.0522, -0.21943, -0.30166, -0.30166, -0.95872, -0.95872, -0.050112, -0.9757, -0.98291, -0.98291, -0.16306, -1.0066, -1.0158, -0.99836, 0.81372, 0.91882, -0.21059];78,099852;144;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;19;50words;1.0;[-0.93733, -0.26869, -0.94584, -0.26869, -0.96466, -0.31874, 0.065827, -0.30166, -0.89721, -0.75491, -0.68379, -0.98291, -0.46799, -0.44614, -0.48383, 1.152, -1.0362, -0.30438, -0.51757];73,629091;156;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;5;19;50words;1.0;[-0.23801, -0.25327, -0.23801, -1.0197, -0.96466, -1.0406, -0.96141, -0.96585, -0.37555, -0.37555, -0.89721, -0.82579, -1.0066, -0.38925, -0.46799, -0.61239, -0.21059, -1.0362, 0.81372];71,736264;174;158;74,48840233;62,819164;18,5759%
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;19;50words;1.0;[-0.93733, -0.95678, -1.0197, -0.95678, -0.31874, -1.0525, -0.96585, -0.96141, -0.3985, -0.75491, -0.9757, -0.98291, -1.0158, -0.61239, -0.16306, -0.18265, -1.0296, -0.19899, -0.1132];70,275814;2046;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;19;50words;1.0;[-0.21943, -0.21943, -0.26869, 0.4105, -0.96466, -0.30166, -0.9639, -0.9639, -0.095075, -0.3985, -0.3985, -0.050112, -0.19389, -0.61239, -0.48383, -0.46799, -0.19899, -0.53505, -1.0238];68,748973;1629;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;5;19;50words;1.0;[-1.0522, -0.93733, -0.25327, -0.21943, -1.0525, -0.9639, -0.96141, 0.2178, -0.42317, -0.68379, -0.37555, -0.3985, -0.38925, -0.44614, -0.99076, -0.18265, -0.1132, -0.19899, -0.1132];68,83793;1688;1787,666667;69,28757233;62,819164;10,2969%
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;19;50words;1.0;[-1.0197, -0.99875, -0.23801, 0.52154, -0.96141, -0.30166, -0.96141, -0.95872, -0.37555, -0.89721, 0.0046436, -0.96857, -0.2013, -1.0066, -0.2013, -0.38925, -0.30438, -0.20165, 0.71726];74,056604;15715;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;19;50words;1.0;[-0.94584, 0.52154, -1.0396, -0.21943, -0.95872, -0.31874, -0.33521, -0.96585, -0.9757, -0.98291, -0.96857, -0.97173, -1.0158, -0.48383, -0.99076, -0.99076, 0.91882, -0.1132, -1.0238];76,972614;15804;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;5;19;50words;1.0;[-0.26869, -0.93733, -0.93733, 0.52154, 0.1357, -0.28683, -0.28683, 0.1357, -0.095075, -0.82579, -0.98291, -0.37555, -0.2013, -0.16306, -1.0066, -0.50042, -0.1988, -0.19899, -0.53505];70,560905;22543;18020,66667;73,86337433;62,819164;17,5810%
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;19;50words;1.0;[-1.0396, -0.9522, -0.93733, 0.30946, -0.26869, -0.96585, -0.89721, -0.31874, -0.35246, -0.050112, -0.68379, -0.46523, -0.99076, -0.13226, -0.18265, -0.20165, -0.20165, -0.51757, -0.1132];69,212172;235;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;19;50words;1.0;[-0.21943, -0.95678, -1.0525, -0.93733, -0.28683, -0.37555, 0.1357, -0.35246, -0.33521, -0.31874, -0.9757, -0.095075, -0.68379, -0.99836, -0.68379, -0.51757, -1.0158, -1.0238, -1.0238];72,002229;205;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;5;19;50words;1.0;[0.52154, -1.0522, -0.26869, -0.9522, -0.94584, -0.89721, -0.82579, 0.1357, -0.37555, -0.35246, -0.61239, -0.42317, -0.9757, -0.61239, -0.68379, -0.50042, -0.55021, -1.0238, -0.38925];70,11667;201;213,6666667;70,44369033;62,819164;12,1373%
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;19;50words;1.0;[-0.96141, -1.0396, -0.99875, -0.25327, -0.96141, -0.37555, -0.97173, -0.96857, -0.30166, -0.050112, -0.99076, -0.3985, -0.42317, -0.98291, -0.16306, -0.2013, -0.30438, -1.0158, 0.81372];74,163412;2128;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;19;50words;1.0;[0.4105, -0.28683, 0.63776, -0.26869, -0.26869, -0.89721, -0.95872, -1.0406, -1.0406, -0.050112, -0.095075, -0.42317, 1.152, -0.19389, -0.095075, 0.91882, -0.51757, -0.2013, 0.91882];80,465327;1678;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;5;19;50words;1.0;[-0.9522, -0.25327, -0.26869, -0.21943, 0.30946, -0.30166, -0.97173, -0.95872, 0.0046436, -0.37555, -0.095075, -0.19389, -0.9757, -1.0066, -0.46523, -0.20165, -0.1988, 1.0328, -0.19899];73,259902;2228;2011,333333;75,96288033;62,819164;20,9231%
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;19;50words;1.0;[-0.95678, -0.25327, -0.23801, -1.0197, -0.25327, -0.35246, -0.30166, -0.96857, -0.33521, -0.82579, -0.18265, -0.16306, -0.54238, -0.68379, -0.99836, -0.50042, -0.21059, -0.51757, -0.1988];68,872544;24520;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;19;50words;1.0;[-0.26869, -0.95678, -0.94584, -0.93733, -0.95678, -0.9639, -0.97173, -1.0406, -0.96585, -0.96466, -0.99076, -1.0066, -0.54238, -0.42317, -0.3985, -0.19899, -0.53505, -0.2013, 0.71726];69,428184;22837;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;5;19;50words;1.0;[0.30946, -0.26869, -0.93733, -0.23801, -0.21943, -1.0083, -0.82579, -0.30166, -0.82579, -0.33521, -0.54238, -0.46799, -0.3985, -0.75491, -0.44614, -0.21059, -0.38925, -0.2013, -1.0296];68,739504;22793;23383,33333;69,01341067;62,819164;9,8604%
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;19;50words;1.0;[-0.21943, -0.94584, -0.25327, -0.95678, -0.9639, -1.0083, -0.35246, -0.3985, -0.16306, -0.54238, -0.48383, -0.2013, -0.30438, -0.1988];70,596674;85;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;19;50words;1.0;[-0.93733, -0.94584, -0.9522, -0.26869, -0.96141, -0.96466, 0.0046436, -0.75491, -0.68379, -0.61239, -0.54238, -0.19389, -0.2013, -0.51757, -0.21059, -0.55021];68,703358;82;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;5;19;50words;1.0;[-0.23801, -0.25327, -0.95678, -1.0525, -0.9639, 0.1357, -0.33521, -0.37555, -0.75491, -0.61239, -0.54238, -1.0066, -0.38925, -0.30438, -0.53505, -0.1132];69,450866;82;83;69,58363267;62,819164;10,7682%
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;19;50words;1.0;[-0.21943, -0.23801, -0.95678, -1.0525, -1.0083, -0.96585, -0.35246, -0.75491, -0.42317, -0.44614, -0.46523, -0.38925, -0.30438, -0.21059, -0.1988];68,319424;841;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;19;50words;1.0;[0.75705, -0.23801, -0.25327, -0.28683, -0.31874, -0.96585, -0.35246, -0.37555, -0.75491, -0.98291, -0.44614, -0.46799, -0.38925, -0.20165, -0.21059, -0.1132];68,840234;836;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;5;19;50words;1.0;[-0.21943, -0.23801, -0.25327, -0.26869, -0.28683, -0.96466, -0.96857, -0.37555, -0.3985, -0.42317, -0.46523, -0.48383, -0.50042, -0.20165, -0.19899, -1.0362];68,219994;842;839,6666667;68,459884;62,819164;8,9793%
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;19;50words;1.0;[-0.21943, -0.23801, -0.26869, -0.28683, -0.31874, -0.33521, -0.89721, -0.82579, -0.75491, -0.44614, -0.48383, -0.2013, -0.20165, -0.21059, -0.1132];67,949234;8443;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;19;50words;1.0;[-0.94584, -0.25327, 0.4105, 0.30946, -0.9639, -0.96466, -0.95872, -0.96857, -0.75491, -0.42317, -0.61239, -0.46523, -0.48383, -0.50042, -0.30438, -0.53505, -0.1988];68,200144;8508;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;5;19;50words;1.0;[-0.21943, -0.94584, -0.9522, -0.95678, -0.96141, -1.0083, 0.065827, -0.35246, -0.3985, -0.13226, -0.61239, -0.46523, -0.48383, -0.20165, -0.21059, -0.55021];68,294619;8376;8442,333333;68,147999;62,819164;8,4828%
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;19;50words;1.0;[-0.93733, -0.23801, -0.9522, 0.2178, -0.31874, -0.33521, -0.35246, -0.050112, -0.44614, -0.38925, -0.20165, -0.1132];73,577911;62;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;19;50words;1.0;[-0.9522, -0.96141, -0.30166, -0.96466, -0.95872, -0.35246, -0.3985, -0.42317, -0.16306, -0.18265, -0.46799, -0.21059, -1.0362];73,511574;62;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;5;19;50words;1.0;[-0.94584, -1.0396, -0.96141, -0.31874, -0.82579, -0.75491, -0.98291, -0.44614, -0.46799, -0.2013, -0.20165, -0.1132];73,741897;62;62;73,61046067;62,819164;17,1784%
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;19;50words;1.0;[-0.93733, -0.94584, -0.9522, 0.2178, -0.33521, -0.37555, -0.095075, -0.42317, -0.44614, -0.38925, -0.51757, -0.19899, -0.55021];71,736183;661;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;19;50words;1.0;[-0.21943, -0.23801, -0.25327, -1.0525, -1.0406, -0.96466, -0.37555, -0.13226, -0.16306, -0.54238, -0.50042, -0.21059, -0.1988];72,174444;637;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;5;19;50words;1.0;[-0.9522, -0.26869, -0.28683, -0.30166, -0.95872, -0.050112, -0.75491, -0.42317, -0.44614, -0.46523, -0.19389, -0.2013, -0.19899, -0.1988];70,238348;633;643,6666667;71,38299167;62,819164;13,6325%
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;19;50words;1.0;[-0.93733, -1.0197, -1.0396, -0.95678, -0.28683, -1.0406, -1.0083, -0.33521, -0.82579, -0.68379, -0.16306, -0.46523, -0.48383, -0.30438, -0.1132];71,052914;6402;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;19;50words;1.0;[-0.99875, -0.25327, 0.2178, -0.96466, -0.95872, -0.35246, -0.050112, -0.9757, -0.68379, -0.44614, -0.46523, -0.48383, -0.51757, -0.53505, -0.55021];70,776188;6404;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;5;19;50words;1.0;[-0.9522, -1.0522, -0.28683, -0.31874, -0.33521, -0.89721, -0.82579, -0.3985, -0.68379, -0.61239, -0.46523, -0.46799, -0.2013, -0.51757, -0.1988];68,983484;6435;6413,666667;70,270862;62,819164;11,8621%
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;19;50words;1.0;[-0.23801, -0.25327, -0.30166, -0.35246, -0.13226, -0.16306, -0.18265, -0.51757, -1.0296, -0.1988];76,036315;50;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;19;50words;1.0;[0.63776, -0.25327, -0.96466, -0.35246, -0.75491, -0.13226, -0.61239, -0.54238, -0.19389, -0.2013, -0.30438, -0.19899];74,039203;50;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;5;19;50words;1.0;[-0.21943, -0.25327, -0.28683, -0.33521, -0.3985, -0.99076, -0.19389, -0.50042, -0.30438, -0.1132];75,444605;50;50;75,17337433;62,819164;19,6663%
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;19;50words;1.0;[-0.99875, -0.9522, -0.30166, 0.0046436, -0.37555, -0.3985, -0.42317, -0.18265, -0.50042, -0.20165, -0.1132];73,889614;518;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;19;50words;1.0;[-0.25327, -0.95678, 0.065827, -0.37555, -0.3985, -0.68379, -0.46523, -0.48383, -0.2013, -0.51757, -0.21059];74,144844;517;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;5;19;50words;1.0;[-0.99875, -0.23801, -0.26869, -0.31874, -0.35246, -0.16306, -0.18265, -0.46799, -0.2013, -0.21059, -0.1132];73,162003;518;517,6666667;73,73215367;62,819164;17,3721%
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;19;50words;1.0;[-0.23801, 0.4105, -1.0525, -1.0406, -0.96466, -0.96857, -0.095075, -0.16306, -0.46523, -0.38925, -0.51757, -0.21059, -0.1132];73,469458;5189;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;19;50words;1.0;[-0.23801, -0.28683, -0.30166, -0.33521, -0.35246, -0.3985, -0.68379, -0.44614, -0.46799, -0.38925, -0.19899];72,458983;5197;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;5;19;50words;1.0;[-0.99875, -1.0396, -0.95678, -1.0406, -0.96466, -0.96585, 0.0046436, -0.37555, -0.3985, -0.13226, -0.16306, -0.48383, -1.0158, -0.20165, -0.1132];71,724314;5208;5198;72,55091833;62,819164;15,4917%
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;19;50words;1.0;[0.75705, -1.0525, -1.0083, -0.89721, -0.97173, -0.3985, -0.42317, -0.16306, -0.46523, -0.46799, -0.1132];76,736355;42;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;19;50words;1.0;[-0.93733, -1.0396, -1.0522, -0.28683, -1.0406, -0.31874, -0.95872, -0.82579, -0.16306, -0.18265, -1.0158, -1.0238, -0.55021];76,927784;42;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;5;19;50words;1.0;[-0.21943, -1.0396, -0.30166, -0.96466, -0.82579, -0.42317, -0.61239, -0.46799, -0.51757, -0.1132];77,038525;43;42,33333333;76,900888;62,819164;22,4163%
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;19;50words;1.0;[-1.0396, -1.0406, -1.0083, -0.35246, -0.97173, -0.3985, -0.61239, -0.48383, -0.38925, -0.51757, -0.1988];75,596923;422;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;19;50words;1.0;[-0.21943, -0.23801, -1.0525, -0.96466, -0.37555, -0.3985, -0.61239, -0.54238, -0.48383, -0.19899, -0.55021];74,589173;426;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;5;19;50words;1.0;[-1.0525, -0.95872, -0.35246, -0.37555, -0.3985, -0.48383, -0.50042, -0.51757, -0.21059, -0.1988];75,228135;429;425,6666667;75,138077;62,819164;19,6101%
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;19;50words;1.0;[-0.23801, -0.25327, -0.26869, -0.28683, -0.33521, 0.0046436, -0.42317, -0.44614, -0.19389, -0.30438, -0.21059];72,429934;4342;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;19;50words;1.0;[-1.0197, -0.9522, -0.96466, -0.33521, -0.96857, -0.82579, -0.68379, -0.19389, -0.50042, -0.51757, -0.19899, -0.1988];73,640287;4307;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;5;19;50words;1.0;[-0.21943, -0.9522, -1.0525, -0.96857, -0.37555, -0.095075, -0.13226, -0.44614, -0.46799, -0.38925, -0.20165, -0.21059];72,815422;4349;4332,666667;72,961881;62,819164;16,1459%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;19;50words;1.0;[-0.33521, -0.9757, -1.0066, -0.1988];89,81649;36;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;19;50words;1.0;[-0.30166, -0.75491, -0.1988];90,82159;36;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;5;19;50words;1.0;[-0.96585, -0.98291, -1.0066, -0.55021];90,36193;36;36;90,33333667;62,819164;43,7990%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;19;50words;1.0;[-0.33521, -0.68379, -1.0066, -0.1988];89,18583;366;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;19;50words;1.0;[-0.31874, -0.37555, -0.1132];89,85269;369;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;5;19;50words;1.0;[-0.31874, -0.75491, -0.99836, -0.55021];89,30946;364;366,3333333;89,44932667;62,819164;42,3918%
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;19;50words;1.0;[-0.30166, -0.37555, -0.99076, -0.1132];88,80825;3726;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;5;19;50words;1.0;[-0.31874, -0.37555, -0.99076, -0.1988];88,64065;3726;;;;
